CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD calibration was done using the method described in the Sea-Bird Application Note #64-2  (Sea-Bird_64-2_Jun2012.pdf).,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered roughly to be:,,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 0 to 125 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 125 dbar to 500 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 500 dbar to 2000 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.02 ml/l below 2000 dbar,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#For details on the processing see processing report 2012-12-proc.pdf,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20120522
STNBR = P16
CASTNO = 1
DATE = 28/05/2012
TIME =  15:44
LATITUDE = 49.284
LONGITUDE = -134.66666999999998
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,MG/M^3,,UE/m^2/sec,
3.2,2,7.8704,2,32.7149,2,302.5,2,60.4,2,0.474,2,0.892,2,155.1,2
4.1,2,7.8704,2,32.7147,2,302.6,2,60.3,2,0.45899999999999996,2,0.893,2,137.3,2
4.9,2,7.8705,2,32.7149,2,302.4,2,59.8,2,0.466,2,0.907,2,120.5,2
6.0,2,7.8707,2,32.715,2,302.5,2,60.4,2,0.541,2,0.976,2,107.4,2
7.0,2,7.8708,2,32.7149,2,302.6,2,60.2,2,0.489,2,1.008,2,98.7,2
8.0,2,7.8707,2,32.715,2,302.7,2,60.4,2,0.485,2,1.011,2,88.2,2
9.0,2,7.8708,2,32.715,2,302.9,2,60.2,2,0.491,2,1.025,2,77.5,2
10.0,2,7.8705,2,32.7151,2,302.9,2,60.2,2,0.504,2,1.0290000000000001,2,73.5,2
11.0,2,7.8704,2,32.7151,2,303.0,2,60.2,2,0.537,2,1.147,2,68.7,2
12.0,2,7.8705,2,32.715,2,303.1,2,60.4,2,0.5489999999999999,2,1.052,2,60.7,2
13.0,2,7.8706,2,32.7151,2,303.1,2,60.4,2,0.539,2,1.01,2,56.2,2
14.0,2,7.8703,2,32.715,2,303.0,2,60.3,2,0.523,2,1.077,2,53.7,2
15.0,2,7.8705,2,32.715,2,303.0,2,60.3,2,0.513,2,1.1059999999999999,2,50.2,2
16.0,2,7.8707,2,32.7151,2,302.8,2,60.1,2,0.513,2,1.056,2,46.6,2
17.0,2,7.8707,2,32.715,2,302.3,2,59.9,2,0.5,2,1.109,2,43.4,2
18.0,2,7.8713,2,32.7151,2,302.4,2,60.4,2,0.501,2,1.054,2,40.4,2
19.0,2,7.869,2,32.7151,2,302.8,2,60.4,2,0.52,2,1.12,2,37.1,2
20.0,2,7.8631,2,32.7151,2,302.9,2,60.4,2,0.516,2,1.079,2,34.6,2
21.0,2,7.7904,2,32.7148,2,303.3,2,60.4,2,0.578,2,1.053,2,32.0,2
21.7,2,7.7558,2,32.7143,2,303.8,2,60.4,2,0.726,2,1.082,2,30.5,2
23.0,2,7.7229,2,32.7141,2,304.3,2,60.0,2,0.687,2,1.204,2,29.3,2
24.0,2,7.7005,2,32.7139,2,304.6,2,60.0,2,0.73,2,1.245,2,27.9,2
25.0,2,7.6813,2,32.7135,2,305.0,2,59.9,2,0.69,2,1.3,2,26.4,2
26.0,2,7.6738,2,32.7131,2,305.4,2,59.9,2,0.6679999999999999,2,1.2930000000000001,2,24.9,2
27.0,2,7.6617,2,32.7134,2,306.0,2,59.8,2,0.6809999999999999,2,1.359,2,23.4,2
28.0,2,7.6388,2,32.7134,2,306.3,2,59.8,2,0.6970000000000001,2,1.449,2,21.9,2
29.0,2,7.6248,2,32.7129,2,306.1,2,59.7,2,0.795,2,1.511,2,20.4,2
30.0,2,7.6136,2,32.7128,2,305.7,2,59.4,2,0.826,2,1.504,2,18.8,2
30.9,2,7.6045,2,32.7123,2,305.5,2,59.5,2,0.862,2,1.6640000000000001,2,17.5,2
32.4,2,7.5981,2,32.7127,2,304.4,2,59.6,2,0.956,2,1.746,2,16.2,2
33.0,2,7.5939,2,32.7131,2,304.6,2,59.2,2,0.929,2,1.768,2,15.7,2
34.0,2,7.5819,2,32.7141,2,304.5,2,59.0,2,0.9329999999999999,2,1.739,2,14.9,2
35.0,2,7.5572,2,32.715,2,304.5,2,59.0,2,0.9159999999999999,2,1.734,2,13.9,2
36.0,2,7.5116,2,32.7162,2,304.8,2,58.9,2,0.934,2,1.8359999999999999,2,13.0,2
37.0,2,7.4474,2,32.7157,2,305.5,2,58.9,2,0.9490000000000001,2,1.854,2,12.0,2
38.0,2,7.4122,2,32.7149,2,305.8,2,58.9,2,0.968,2,1.8880000000000001,2,11.0,2
39.0,2,7.3815,2,32.7153,2,306.2,2,58.9,2,0.993,2,1.8840000000000001,2,10.2,2
40.0,2,7.2789,2,32.7181,2,306.9,2,58.9,2,1.016,2,1.932,2,9.5,2
41.0,2,7.1969,2,32.7187,2,307.2,2,58.8,2,1.053,2,1.97,2,8.9,2
42.0,2,7.1078,2,32.7211,2,307.6,2,57.8,2,1.038,2,2.004,2,8.2,2
43.0,2,7.0287,2,32.7228,2,308.3,2,58.5,2,1.048,2,1.975,2,7.7,2
44.0,2,6.9841,2,32.7237,2,308.4,2,59.0,2,1.078,2,1.9909999999999999,2,7.2,2
45.0,2,6.9424,2,32.7248,2,308.5,2,59.3,2,1.0959999999999999,2,1.965,2,6.7,2
46.0,2,6.895,2,32.7242,2,308.6,2,59.5,2,1.105,2,1.986,2,6.2,2
47.0,2,6.8694,2,32.7241,2,308.5,2,59.7,2,1.054,2,1.885,2,5.8,2
48.0,2,6.8616,2,32.7235,2,308.1,2,60.1,2,1.016,2,1.8459999999999999,2,5.3,2
49.0,2,6.8573,2,32.7235,2,307.4,2,60.4,2,1.005,2,1.845,2,4.9,2
50.0,2,6.8518,2,32.7235,2,306.9,2,60.7,2,0.956,2,1.7619999999999998,2,4.5,2
51.0,2,6.8420000000000005,2,32.724000000000004,2,306.5,2,61.0,2,0.915,2,1.675,2,4.2,2
52.0,2,6.837000000000001,2,32.7245,2,306.1,2,61.5,2,0.8959999999999999,2,1.578,2,3.9,2
53.0,2,6.829,2,32.7253,2,305.9,2,61.9,2,0.81,2,1.431,2,3.7,2
54.0,2,6.8231,2,32.7259,2,305.7,2,62.2,2,0.748,2,1.368,2,3.4,2
55.0,2,6.8191,2,32.7271,2,305.8,2,62.5,2,0.713,2,1.273,2,3.2,2
56.0,2,6.8104,2,32.7277,2,305.9,2,62.6,2,0.705,2,1.247,2,3.1,2
57.0,2,6.8094,2,32.7276,2,305.7,2,62.7,2,0.688,2,1.242,2,2.9,2
58.0,2,6.8028,2,32.7277,2,305.4,2,62.7,2,0.746,2,1.222,2,2.7,2
59.1,2,6.7989,2,32.7275,2,304.7,2,62.9,2,0.7020000000000001,2,1.258,2,2.5,2
60.0,2,6.7958,2,32.7279,2,304.1,2,62.8,2,0.68,2,1.205,2,2.3,2
61.0,2,6.7856,2,32.7292,2,303.6,2,62.9,2,0.628,2,1.155,2,2.2,2
62.0,2,6.7661,2,32.7309,2,303.2,2,63.0,2,0.602,2,1.101,2,2.1,2
63.0,2,6.7482,2,32.7311,2,302.6,2,63.1,2,0.599,2,1.0070000000000001,2,2.0,2
64.0,2,6.7372,2,32.7319,2,302.2,2,63.4,2,0.58,2,1.025,2,1.8,2
65.1,2,6.7131,2,32.7337,2,301.9,2,63.6,2,0.573,2,1.067,2,1.7,2
66.1,2,6.6346,2,32.7382,2,301.1,2,64.0,2,0.551,2,0.9279999999999999,2,1.6,2
67.0,2,6.6076,2,32.7383,2,300.6,2,64.3,2,0.52,2,0.861,2,1.6,2
68.0,2,6.597,2,32.7389,2,300.5,2,64.3,2,0.505,2,0.877,2,1.5,2
69.0,2,6.5695,2,32.741,2,300.7,2,64.2,2,0.484,2,0.795,2,1.4,2
70.0,2,6.5356,2,32.7431,2,301.1,2,64.5,2,0.45399999999999996,2,0.7759999999999999,2,1.3,2
71.0,2,6.4639,2,32.7468,2,301.1,2,64.6,2,0.43799999999999994,2,0.782,2,1.2,2
72.0,2,6.4398,2,32.7467,2,300.7,2,64.7,2,0.45299999999999996,2,0.8220000000000001,2,1.1,2
73.0,2,6.4308,2,32.7468,2,300.3,2,64.9,2,0.41600000000000004,2,0.805,2,1.1,2
