CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD calibration was done using the method described in the Sea-Bird Application Note #64-2  (Sea-Bird_64-2_Jun2012.pdf).,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered roughly to be:,,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 0 to 125 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 125 dbar to 500 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 500 dbar to 2000 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.02 ml/l below 2000 dbar,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#For details on the processing see processing report 2012-12-proc.pdf,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20120522
STNBR = P4
CASTNO = 4
DATE = 25/05/2012
TIME =  03:20
LATITUDE = 48.64933
LONGITUDE = -126.66533999999999
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,MG/M^3,,UE/m^2/sec,
2.5,2,11.1095,2,31.7522,2,293.1,2,61.1,2,0.256,2,0.825,2,61.0,2
2.9,2,11.1082,2,31.7519,2,293.6,2,61.5,2,0.301,2,0.539,2,56.4,2
4.0,2,11.1059,2,31.7519,2,293.4,2,61.7,2,0.309,2,0.583,2,46.7,2
5.0,2,11.1069,2,31.7519,2,293.4,2,61.5,2,0.306,2,0.581,2,37.5,2
6.0,2,11.1057,2,31.7522,2,293.5,2,61.7,2,0.258,2,0.718,2,38.0,2
7.1,2,11.1058,2,31.7521,2,293.5,2,61.9,2,0.254,2,0.574,2,31.2,2
8.0,2,11.1051,2,31.752,2,293.5,2,61.9,2,0.287,2,0.539,2,30.5,2
9.0,2,11.1047,2,31.7528,2,293.1,2,61.4,2,0.297,2,0.5,2,25.2,2
10.0,2,11.1,2,31.7547,2,292.4,2,61.8,2,0.282,2,0.589,2,23.5,2
11.0,2,11.0957,2,31.7561,2,291.5,2,61.6,2,0.27,2,0.53,2,21.9,2
12.0,2,11.0625,2,31.7648,2,291.4,2,61.7,2,0.29100000000000004,2,0.501,2,19.1,2
13.0,2,10.9634,2,31.7791,2,292.4,2,61.4,2,0.24100000000000002,2,0.504,2,17.5,2
14.0,2,10.8369,2,31.7871,2,293.4,2,61.5,2,0.22899999999999998,2,0.491,2,16.1,2
15.0,2,10.7537,2,31.7963,2,294.3,2,61.7,2,0.22699999999999998,2,0.456,2,13.9,2
16.0,2,10.6842,2,31.8074,2,294.4,2,62.2,2,0.237,2,0.53,2,12.8,2
17.0,2,10.6046,2,31.8093,2,294.5,2,61.6,2,0.298,2,0.491,2,12.6,2
18.0,2,10.5766,2,31.8066,2,294.0,2,62.2,2,0.29100000000000004,2,0.484,2,11.4,2
19.0,2,10.5554,2,31.805,2,293.3,2,62.3,2,0.276,2,0.47200000000000003,2,9.7,2
20.0,2,10.5222,2,31.8059,2,291.2,2,62.4,2,0.305,2,0.462,2,8.6,2
21.0,2,10.4721,2,31.814,2,291.2,2,61.8,2,0.27,2,0.5,2,8.3,2
22.0,2,10.3876,2,31.8319,2,292.0,2,62.2,2,0.326,2,0.5589999999999999,2,7.9,2
23.0,2,10.2312,2,31.8404,2,292.9,2,62.9,2,0.33399999999999996,2,0.62,2,7.1,2
24.0,2,10.1399,2,31.851,2,294.2,2,62.6,2,0.292,2,0.664,2,6.3,2
24.9,2,10.0684,2,31.8765,2,291.3,2,62.5,2,0.299,2,0.623,2,5.8,2
25.9,2,9.9378,2,31.9227,2,278.4,2,63.3,2,0.413,2,0.7290000000000001,2,5.8,2
27.0,2,9.7986,2,31.9835,2,279.6,2,63.1,2,0.545,2,0.8170000000000001,2,5.3,2
28.0,2,9.5601,2,32.1215,2,281.5,2,62.2,2,0.41700000000000004,2,0.7879999999999999,2,4.8,2
29.0,2,9.3944,2,32.2056,2,282.3,2,61.6,2,0.444,2,0.8590000000000001,2,4.2,2
30.0,2,9.2852,2,32.2602,2,281.1,2,62.5,2,0.483,2,0.8190000000000001,2,3.7,2
32.1,2,9.0622,2,32.3776,2,266.5,2,62.9,2,0.384,2,0.688,2,3.4,2
33.0,2,8.9233,2,32.431999999999995,2,267.0,2,63.0,2,0.401,2,0.632,2,3.1,2
34.0,2,8.8867,2,32.4453,2,266.7,2,63.1,2,0.41100000000000003,2,0.6679999999999999,2,2.8,2
35.1,2,8.8379,2,32.4641,2,265.9,2,63.2,2,0.37200000000000005,2,0.649,2,2.6,2
36.0,2,8.801,2,32.4805,2,265.4,2,63.3,2,0.331,2,0.738,2,2.4,2
36.9,2,8.7478,2,32.5027,2,265.8,2,63.7,2,0.426,2,0.568,2,2.2,2
38.0,2,8.7317,2,32.5087,2,265.9,2,63.8,2,0.38,2,0.537,2,2.1,2
39.0,2,8.7143,2,32.5153,2,266.1,2,63.7,2,0.336,2,0.546,2,1.9,2
40.1,2,8.6986,2,32.5204,2,266.9,2,63.6,2,0.3,2,0.594,2,1.8,2
41.0,2,8.6837,2,32.5234,2,268.0,2,63.9,2,0.3,2,0.514,2,1.7,2
42.0,2,8.6474,2,32.5309,2,268.5,2,63.4,2,0.295,2,0.456,2,1.6,2
43.0,2,8.6096,2,32.5337,2,268.8,2,64.1,2,0.27699999999999997,2,0.445,2,1.4,2
44.1,2,8.5936,2,32.5394,2,269.0,2,63.1,2,0.297,2,0.469,2,1.3,2
44.9,2,8.5926,2,32.5431,2,269.5,2,64.3,2,0.278,2,0.48200000000000004,2,1.3,2
46.0,2,8.5921,2,32.5476,2,269.5,2,64.4,2,0.295,2,0.469,2,1.3,2
47.0,2,8.5944,2,32.5501,2,269.5,2,64.2,2,0.301,2,0.514,2,1.2,2
48.0,2,8.5969,2,32.5571,2,269.4,2,64.0,2,0.311,2,0.544,2,1.1,2
49.1,2,8.589,2,32.5578,2,269.3,2,63.9,2,0.348,2,0.57,2,1.0,2
50.0,2,8.5864,2,32.5586,2,269.3,2,63.5,2,0.376,2,0.5479999999999999,2,0.9,2
51.0,2,8.5622,2,32.5607,2,268.8,2,63.8,2,0.34299999999999997,2,0.542,2,0.9,2
52.0,2,8.559,2,32.5648,2,269.0,2,63.8,2,0.326,2,0.485,2,0.8,2
53.0,2,8.564,2,32.5725,2,268.9,2,64.0,2,0.324,2,0.49700000000000005,2,0.8,2
54.0,2,8.5505,2,32.5758,2,269.0,2,64.1,2,0.301,2,0.466,2,0.7,2
55.0,2,8.5517,2,32.5797,2,268.9,2,64.1,2,0.284,2,0.45799999999999996,2,0.7,2
56.1,2,8.5489,2,32.5811,2,268.2,2,64.4,2,0.26,2,0.455,2,0.6,2
57.1,2,8.5444,2,32.5839,2,267.5,2,64.5,2,0.258,2,0.43799999999999994,2,0.6,2
58.0,2,8.5305,2,32.5882,2,267.2,2,64.4,2,0.253,2,0.363,2,0.6,2
59.0,2,8.5018,2,32.59,2,267.6,2,64.3,2,0.23399999999999999,2,0.386,2,0.5,2
60.0,2,8.5025,2,32.591,2,267.8,2,64.5,2,0.21899999999999997,2,0.33299999999999996,2,0.5,2
61.0,2,8.5077,2,32.5955,2,267.9,2,64.8,2,0.193,2,0.359,2,0.5,2
62.0,2,8.4959,2,32.5981,2,267.5,2,65.0,2,0.18100000000000002,2,0.327,2,0.4,2
62.9,2,8.4786,2,32.6006,2,266.8,2,65.2,2,0.17800000000000002,2,0.314,2,0.4,2
64.0,2,8.4849,2,32.6034,2,266.3,2,65.0,2,0.159,2,0.278,2,0.4,2
65.0,2,8.4971,2,32.6078,2,266.0,2,65.1,2,0.151,2,0.281,2,0.4,2
66.0,2,8.4851,2,32.6111,2,265.0,2,65.2,2,0.145,2,0.325,2,0.3,2
67.0,2,8.4719,2,32.6115,2,265.1,2,65.3,2,0.14800000000000002,2,0.268,2,0.3,2
68.0,2,8.4776,2,32.6154,2,264.5,2,65.2,2,0.153,2,0.26899999999999996,2,0.3,2
69.0,2,8.4535,2,32.621,2,264.2,2,65.0,2,0.14300000000000002,2,0.259,2,0.3,2
70.0,2,8.4002,2,32.624,2,263.9,2,65.1,2,0.139,2,0.284,2,0.3,2
71.0,2,8.3882,2,32.6257,2,261.1,2,65.3,2,0.161,2,0.29600000000000004,2,0.3,2
71.9,2,8.3645,2,32.6321,2,255.7,2,65.1,2,0.165,2,0.303,2,0.3,2
73.0,2,8.3463,2,32.6398,2,253.9,2,64.9,2,0.16699999999999998,2,0.322,2,0.2,2
74.0,2,8.3489,2,32.6742,2,252.6,2,64.8,2,0.191,2,0.32299999999999995,2,0.2,2
75.0,2,8.3402,2,32.6872,2,251.4,2,64.8,2,0.17800000000000002,2,0.312,2,0.2,2
76.0,2,8.3328,2,32.6956,2,250.3,2,64.7,2,0.24,2,0.31,2,0.2,2
77.0,2,8.3254,2,32.7038,2,249.8,2,64.5,2,0.21,2,0.325,2,0.2,2
78.0,2,8.3204,2,32.7129,2,249.0,2,64.5,2,0.184,2,0.354,2,0.2,2
79.0,2,8.3163,2,32.7182,2,248.4,2,64.4,2,0.201,2,0.34600000000000003,2,0.2,2
80.0,2,8.3134,2,32.7246,2,247.3,2,64.5,2,0.21899999999999997,2,0.331,2,0.2,2
81.0,2,8.3063,2,32.7297,2,246.1,2,64.4,2,0.182,2,0.342,2,0.1,2
82.0,2,8.2997,2,32.734,2,246.4,2,64.3,2,0.168,2,0.32899999999999996,2,0.1,2
83.0,2,8.2884,2,32.744,2,245.5,2,64.4,2,0.159,2,0.303,2,0.1,2
84.0,2,8.224,2,32.7586,2,243.9,2,64.2,2,0.171,2,0.282,2,0.1,2
85.0,2,8.1735,2,32.7604,2,241.2,2,64.2,2,0.147,2,0.33899999999999997,2,0.1,2
86.0,2,8.1555,2,32.7774,2,236.9,2,64.2,2,0.153,2,0.335,2,0.1,2
86.9,2,8.162,2,32.7994,2,236.6,2,64.2,2,0.158,2,0.29600000000000004,2,0.1,2
88.0,2,8.1813,2,32.8251,2,236.5,2,64.2,2,0.22899999999999998,2,0.271,2,0.1,2
89.0,2,8.1318,2,32.835,2,235.9,2,64.0,2,0.16699999999999998,2,0.289,2,0.1,2
90.1,2,8.0847,2,32.8374,2,234.1,2,64.0,2,0.165,2,0.308,2,0.1,2
90.9,2,8.0731,2,32.8448,2,223.4,2,64.0,2,0.218,2,0.306,2,0.1,2
92.0,2,8.0933,2,32.8658,2,209.0,2,64.1,2,0.23,2,0.292,2,0.1,2
93.0,2,8.1155,2,32.8876,2,203.9,2,64.0,2,0.15,2,0.321,2,0.1,2
94.0,2,8.1533,2,32.9544,2,201.0,2,63.8,2,0.187,2,0.321,2,0.1,2
95.0,2,8.147,2,33.0228,2,199.7,2,63.7,2,0.152,2,0.34299999999999997,2,0.1,2
96.0,2,8.1359,2,33.0758,2,198.5,2,63.6,2,0.14300000000000002,2,0.265,2,0.1,2
97.0,2,8.136000000000001,2,33.0894,2,196.9,2,63.5,2,0.141,2,0.271,2,0.1,2
98.0,2,8.1364,2,33.0929,2,195.5,2,63.5,2,0.126,2,0.271,2,0.1,2
99.0,2,8.1339,2,33.1006,2,194.4,2,63.3,2,0.12300000000000001,2,0.29100000000000004,2,0.0,2
100.0,2,8.1273,2,33.1152,2,192.7,2,62.9,2,0.121,2,0.272,2,0.0,2
101.0,2,8.1192,2,33.1251,2,191.3,2,63.3,2,0.134,2,0.303,2,0.0,2
102.0,2,8.1112,2,33.1334,2,190.7,2,63.3,2,0.122,2,0.259,2,0.0,2
103.0,2,8.0968,2,33.1507,2,189.2,2,63.2,2,0.127,2,0.266,2,0.0,2
104.0,2,8.0901,2,33.1526,2,186.1,2,63.0,2,0.16,2,0.302,2,0.0,2
105.0,2,8.0858,2,33.1534,2,183.7,2,63.0,2,0.276,2,0.282,2,0.0,2
106.0,2,8.074,2,33.1705,2,182.2,2,63.2,2,0.203,2,0.271,2,0.0,2
107.0,2,8.0549,2,33.204,2,180.5,2,62.9,2,0.156,2,0.32,2,0.0,2
108.0,2,8.0494,2,33.2168,2,177.7,2,63.2,2,0.16699999999999998,2,0.29600000000000004,2,0.0,2
109.0,2,8.0472,2,33.2291,2,175.2,2,62.9,2,0.125,2,0.294,2,0.0,2
110.0,2,8.0352,2,33.2608,2,174.0,2,62.7,2,0.124,2,0.28600000000000003,2,0.0,2
111.0,2,8.0248,2,33.2846,2,172.8,2,63.2,2,0.132,2,0.285,2,0.0,2
112.0,2,8.0229,2,33.2884,2,171.4,2,63.3,2,0.156,2,0.293,2,0.0,2
113.0,2,8.0199,2,33.2981,2,170.1,2,63.4,2,0.157,2,0.26,2,0.0,2
114.0,2,8.0121,2,33.3139,2,168.3,2,63.2,2,0.121,2,0.26,2,0.0,2
115.0,2,8.0015,2,33.3261,2,167.0,2,63.3,2,0.113,2,0.245,2,0.0,2
116.0,2,7.9947,2,33.3351,2,165.7,2,63.4,2,0.10300000000000001,2,0.21,2,0.0,2
117.0,2,7.9813,2,33.3553,2,164.7,2,63.7,2,0.109,2,0.243,2,0.0,2
118.0,2,7.9611,2,33.3719,2,164.0,2,63.7,2,0.127,2,0.258,2,0.0,2
119.0,2,7.9418,2,33.3851,2,163.1,2,63.7,2,0.122,2,0.293,2,0.0,2
120.0,2,7.9501,2,33.3947,2,162.1,2,63.8,2,0.10300000000000001,2,0.257,2,0.0,2
121.0,2,7.9516,2,33.4032,2,161.4,2,63.9,2,0.10300000000000001,2,0.237,2,0.0,2
122.0,2,7.9501,2,33.4115,2,161.5,2,63.9,2,0.10300000000000001,2,0.24100000000000002,2,0.0,2
123.0,2,7.9445,2,33.4182,2,162.0,2,63.9,2,0.105,2,0.24600000000000002,2,0.0,2
124.0,2,7.9244,2,33.4328,2,162.0,2,63.9,2,0.114,2,0.28600000000000003,2,0.0,2
125.0,2,7.8962,2,33.4498,2,161.9,2,64.0,2,0.11199999999999999,2,0.245,2,0.0,2
126.0,2,7.8691,2,33.4755,2,161.7,2,64.2,2,0.114,2,0.25,2,0.0,2
127.0,2,7.8652,2,33.4823,2,161.1,2,64.5,2,0.109,2,0.28800000000000003,2,0.0,2
127.8,2,7.8623,2,33.4877,2,159.6,2,65.1,2,0.13699999999999998,2,0.272,2,0.0,2
129.1,2,7.8546,2,33.4988,2,146.7,2,64.9,2,0.106,2,0.239,2,0.0,2
130.0,2,7.8332,2,33.523,2,145.7,2,65.0,2,0.107,2,0.23199999999999998,2,0.0,2
131.0,2,7.8127,2,33.5423,2,145.3,2,65.1,2,0.098,2,0.20600000000000002,2,0.0,2
132.0,2,7.7736,2,33.5802,2,145.0,2,65.2,2,0.095,2,0.22,2,0.0,2
133.1,2,7.7178,2,33.625,2,144.4,2,65.0,2,0.08800000000000001,2,0.204,2,0.0,2
134.0,2,7.7077,2,33.6291,2,142.9,2,64.6,2,0.077,2,0.221,2,0.0,2
135.0,2,7.7012,2,33.6381,2,141.6,2,64.9,2,0.075,2,0.19399999999999998,2,0.0,2
136.0,2,7.6894,2,33.6531,2,140.9,2,64.9,2,0.073,2,0.195,2,0.0,2
137.0,2,7.6834,2,33.6635,2,139.8,2,65.2,2,0.073,2,0.201,2,0.0,2
138.0,2,7.678999999999999,2,33.6736,2,139.3,2,65.2,2,0.073,2,0.198,2,0.0,2
139.0,2,7.6765,2,33.6781,2,140.0,2,65.1,2,0.073,2,0.18600000000000003,2,0.0,2
140.0,2,7.672000000000001,2,33.6863,2,140.3,2,65.3,2,0.069,2,0.242,2,0.0,2
141.0,2,7.6248,2,33.7146,2,140.4,2,65.3,2,0.092,2,0.19,2,0.0,2
142.0,2,7.559,2,33.7331,2,140.4,2,65.4,2,0.13699999999999998,2,0.16899999999999998,2,0.0,2
143.0,2,7.542999999999999,2,33.7364,2,140.2,2,65.4,2,0.09,2,0.174,2,0.0,2
144.0,2,7.5422,2,33.7369,2,140.1,2,65.5,2,0.064,2,0.16899999999999998,2,0.0,2
145.0,2,7.541,2,33.7371,2,140.0,2,65.6,2,0.055999999999999994,2,0.161,2,0.0,2
146.0,2,7.5414,2,33.7372,2,140.2,2,65.7,2,0.061,2,0.188,2,0.0,2
147.0,2,7.5419,2,33.7373,2,140.5,2,65.6,2,0.068,2,0.17300000000000001,2,0.0,2
148.0,2,7.5404,2,33.7378,2,140.1,2,65.4,2,0.068,2,0.19899999999999998,2,0.0,2
149.0,2,7.5212,2,33.7411,2,140.1,2,65.5,2,0.06,2,0.177,2,0.0,2
150.0,2,7.5111,2,33.7442,2,140.9,2,65.7,2,0.049,2,0.174,2,0.0,2
151.0,2,7.4983,2,33.7479,2,141.3,2,65.4,2,0.055999999999999994,2,0.183,2,0.0,2
152.0,2,7.4918,2,33.7507,2,141.4,2,65.7,2,0.057999999999999996,2,0.171,2,0.0,2
153.0,2,7.4773,2,33.7554,2,141.4,2,65.7,2,0.052000000000000005,2,0.16,2,0.0,2
154.0,2,7.4698,2,33.757,2,141.6,2,65.1,2,0.051,2,0.16399999999999998,2,0.0,2
155.1,2,7.4655,2,33.758,2,141.4,2,65.7,2,0.051,2,0.17,2,0.0,2
155.9,2,7.4612,2,33.7586,2,141.3,2,65.8,2,0.057,2,0.17,2,0.0,2
157.0,2,7.4576,2,33.7601,2,142.1,2,65.4,2,0.049,2,0.166,2,0.0,2
158.0,2,7.4504,2,33.7629,2,142.9,2,65.5,2,0.046,2,0.14,2,0.0,2
159.0,2,7.4352,2,33.7644,2,143.2,2,65.9,2,0.052000000000000005,2,0.171,2,0.0,2
160.0,2,7.4253,2,33.766,2,143.4,2,65.8,2,0.05,2,0.161,2,0.0,2
161.0,2,7.4196,2,33.7662,2,143.5,2,65.6,2,0.049,2,0.162,2,0.0,2
162.0,2,7.4155,2,33.7664,2,144.0,2,65.7,2,0.049,2,0.156,2,0.0,2
163.1,2,7.412999999999999,2,33.7663,2,147.4,2,65.7,2,0.048,2,0.172,2,0.0,2
163.9,2,7.4021,2,33.7676,2,150.6,2,65.9,2,0.045,2,0.174,2,0.0,2
165.0,2,7.3598,2,33.7701,2,149.9,2,65.8,2,0.040999999999999995,2,0.16899999999999998,2,0.0,2
166.0,2,7.3433,2,33.7703,2,150.0,2,65.7,2,0.037000000000000005,2,0.147,2,0.0,2
167.0,2,7.3379,2,33.7728,2,150.1,2,66.1,2,0.037000000000000005,2,0.17300000000000001,2,0.0,2
168.0,2,7.3363,2,33.7751,2,149.4,2,66.2,2,0.047,2,0.152,2,0.0,2
169.0,2,7.3285,2,33.7761,2,148.8,2,66.2,2,0.040999999999999995,2,0.142,2,0.0,2
170.0,2,7.322,2,33.7777,2,149.1,2,66.0,2,0.04,2,0.154,2,0.0,2
171.0,2,7.317,2,33.7818,2,150.8,2,66.2,2,0.04,2,0.17300000000000001,2,0.0,2
172.0,2,7.311,2,33.7835,2,153.3,2,66.0,2,0.042,2,0.149,2,0.0,2
172.9,2,7.2753,2,33.7868,2,148.1,2,65.8,2,0.04,2,0.16399999999999998,2,0.0,2
174.1,2,7.2257,2,33.7931,2,139.2,2,66.3,2,0.043,2,0.14400000000000002,2,0.0,2
175.0,2,7.2176,2,33.8014,2,137.8,2,66.3,2,0.042,2,0.145,2,0.0,2
176.0,2,7.2277,2,33.8086,2,140.2,2,66.4,2,0.04,2,0.157,2,0.0,2
177.0,2,7.2375,2,33.8135,2,143.1,2,66.1,2,0.037000000000000005,2,0.14800000000000002,2,0.0,2
178.0,2,7.2474,2,33.8191,2,143.3,2,66.1,2,0.037000000000000005,2,0.155,2,0.0,2
178.9,2,7.2469,2,33.821,2,140.5,2,66.0,2,0.04,2,0.146,2,0.0,2
180.2,2,7.2324,2,33.8229,2,122.5,2,65.9,2,0.037000000000000005,2,0.16,2,0.0,2
181.0,2,7.2085,2,33.8247,2,122.1,2,65.9,2,0.037000000000000005,2,0.155,2,0.0,2
181.9,2,7.186,2,33.8355,2,122.8,2,65.8,2,0.036000000000000004,2,0.149,2,0.0,2
183.1,2,7.1991,2,33.8447,2,123.7,2,65.8,2,0.031,2,0.151,2,0.0,2
184.0,2,7.1969,2,33.8485,2,124.9,2,65.7,2,0.037000000000000005,2,0.145,2,0.0,2
185.0,2,7.1899,2,33.8495,2,126.6,2,65.5,2,0.034,2,0.141,2,0.0,2
186.0,2,7.1566,2,33.8502,2,126.8,2,65.6,2,0.04,2,0.168,2,0.0,2
187.0,2,7.1373,2,33.8509,2,124.7,2,65.8,2,0.037000000000000005,2,0.139,2,0.0,2
188.0,2,7.1194,2,33.8527,2,123.1,2,65.7,2,0.042,2,0.153,2,0.0,2
189.0,2,7.1072,2,33.8555,2,123.5,2,65.7,2,0.037000000000000005,2,0.14300000000000002,2,0.0,2
190.0,2,7.1066,2,33.8589,2,123.9,2,65.8,2,0.036000000000000004,2,0.133,2,0.0,2
191.0,2,7.1035,2,33.8603,2,124.0,2,65.7,2,0.049,2,0.147,2,0.0,2
192.0,2,7.0946,2,33.8607,2,123.9,2,65.5,2,0.045,2,0.141,2,0.0,2
193.0,2,7.0862,2,33.8636,2,123.8,2,65.6,2,0.037000000000000005,2,0.141,2,0.0,2
194.0,2,7.0767,2,33.8648,2,124.3,2,65.4,2,0.038,2,0.151,2,0.0,2
195.0,2,7.0665,2,33.8678,2,122.6,2,65.8,2,0.039,2,0.162,2,0.0,2
196.0,2,7.0361,2,33.8707,2,121.0,2,65.8,2,0.037000000000000005,2,0.133,2,0.0,2
197.0,2,7.0238,2,33.8757,2,118.7,2,65.4,2,0.03,2,0.155,2,0.0,2
198.0,2,7.0167,2,33.879,2,114.8,2,65.9,2,0.027999999999999997,2,0.146,2,0.0,2
199.0,2,7.0145,2,33.8814,2,111.8,2,66.0,2,0.036000000000000004,2,0.15,2,0.0,2
200.0,2,7.0129,2,33.8845,2,110.7,2,65.9,2,0.045,2,0.151,2,0.0,2
201.0,2,7.0264,2,33.8902,2,109.3,2,65.9,2,0.065,2,0.153,2,0.0,2
202.0,2,7.0326,2,33.8942,2,107.1,2,65.7,2,0.037000000000000005,2,0.153,2,0.0,2
203.0,2,7.0329999999999995,2,33.8946,2,106.0,2,65.9,2,0.04,2,0.152,2,0.0,2
204.0,2,7.037000000000001,2,33.9002,2,104.4,2,65.7,2,0.037000000000000005,2,0.147,2,0.0,2
205.0,2,7.0345,2,33.9024,2,103.5,2,65.8,2,0.035,2,0.155,2,0.0,2
