CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD calibration was done using the method described in the Sea-Bird Application Note #64-2  (Sea-Bird_64-2_Jun2012.pdf).,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered roughly to be:,,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 0 to 125 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 125 dbar to 500 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 500 dbar to 2000 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.02 ml/l below 2000 dbar,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#For details on the processing see processing report 2012-12-proc.pdf,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20120522
STNBR = P4
CASTNO = 5
DATE = 25/05/2012
TIME =  04:41
LATITUDE = 48.64983
LONGITUDE = -126.665
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,MG/M^3,,UE/m^2/sec,
4.1,2,11.0559,2,31.7496,2,293.3,2,62.2,2,0.31,2,0.447,2,,2
5.0,2,11.0558,2,31.7494,2,293.3,2,62.0,2,0.29100000000000004,2,0.556,2,,2
6.0,2,11.0567,2,31.7493,2,293.6,2,61.8,2,0.278,2,0.578,2,,2
7.1,2,11.0572,2,31.7493,2,293.4,2,62.2,2,0.27399999999999997,2,0.442,2,,2
7.9,2,11.0572,2,31.7496,2,293.2,2,61.9,2,0.282,2,0.489,2,,2
9.0,2,11.059000000000001,2,31.7501,2,293.7,2,62.0,2,0.319,2,0.45799999999999996,2,,2
10.0,2,11.064,2,31.7538,2,293.6,2,62.0,2,0.27399999999999997,2,0.518,2,,2
11.0,2,11.0685,2,31.7593,2,293.3,2,62.2,2,0.239,2,0.465,2,,2
12.1,2,11.0664,2,31.761999999999997,2,293.5,2,62.0,2,0.249,2,0.489,2,,2
13.0,2,11.0589,2,31.766,2,293.1,2,61.7,2,0.24100000000000002,2,0.425,2,,2
14.1,2,11.0356,2,31.7744,2,292.7,2,62.0,2,0.263,2,0.455,2,,2
15.0,2,11.0245,2,31.7778,2,292.7,2,62.2,2,0.259,2,0.429,2,,2
16.0,2,10.98,2,31.7869,2,293.3,2,62.3,2,0.324,2,0.46399999999999997,2,,2
17.0,2,10.9638,2,31.7878,2,293.8,2,62.0,2,0.242,2,0.433,2,,2
18.1,2,10.8872,2,31.7882,2,294.1,2,62.1,2,0.26,2,0.435,2,,2
19.0,2,10.8028,2,31.7845,2,294.9,2,62.4,2,0.243,2,0.442,2,,2
20.0,2,10.7456,2,31.7812,2,295.7,2,60.9,2,0.272,2,0.47100000000000003,2,,2
21.0,2,10.6819,2,31.7787,2,296.4,2,60.1,2,0.29,2,0.455,2,,2
22.0,2,10.6128,2,31.7764,2,297.7,2,62.0,2,0.28,2,0.45299999999999996,2,,2
23.0,2,10.5126,2,31.7726,2,299.8,2,62.4,2,0.27399999999999997,2,0.47100000000000003,2,,2
24.0,2,10.3955,2,31.7723,2,300.0,2,62.0,2,0.28300000000000003,2,0.527,2,,2
25.0,2,10.2457,2,31.7728,2,297.4,2,61.5,2,0.303,2,0.54,2,,2
26.0,2,10.2656,2,31.7848,2,294.1,2,62.5,2,0.29600000000000004,2,0.56,2,,2
27.0,2,10.3126,2,31.84,2,288.7,2,62.9,2,0.29,2,0.531,2,,2
28.0,2,10.2945,2,31.8708,2,282.0,2,63.5,2,0.295,2,0.501,2,,2
29.0,2,10.2161,2,31.9058,2,278.3,2,63.3,2,0.326,2,0.568,2,,2
30.0,2,10.0072,2,31.9568,2,277.0,2,62.7,2,0.35,2,0.546,2,,2
31.0,2,9.5732,2,32.128,2,277.0,2,62.7,2,0.349,2,0.6459999999999999,2,,2
32.0,2,9.4461,2,32.1833,2,275.0,2,63.1,2,0.39,2,0.625,2,,2
33.0,2,9.3242,2,32.247,2,271.7,2,62.9,2,0.379,2,0.6729999999999999,2,,2
33.9,2,9.2486,2,32.2826,2,268.3,2,62.6,2,0.423,2,0.611,2,,2
35.0,2,9.1587,2,32.3276,2,266.4,2,63.1,2,0.363,2,0.639,2,,2
36.0,2,9.0192,2,32.3904,2,266.2,2,63.0,2,0.435,2,0.706,2,,2
37.0,2,8.88,2,32.4484,2,266.4,2,62.9,2,0.363,2,0.589,2,,2
38.0,2,8.8476,2,32.4598,2,265.4,2,60.1,2,0.325,2,0.618,2,,2
39.0,2,8.832,2,32.4666,2,264.5,2,61.1,2,0.364,2,0.662,2,,2
40.0,2,8.7974,2,32.4795,2,263.7,2,62.7,2,1.4480000000000002,2,0.636,2,,2
41.0,2,8.7713,2,32.4878,2,263.7,2,63.1,2,0.828,2,0.645,2,,2
41.9,2,8.7297,2,32.5056,2,264.6,2,62.6,2,0.49200000000000005,2,0.624,2,,2
43.0,2,8.709,2,32.5173,2,264.9,2,62.7,2,0.40700000000000003,2,0.638,2,,2
44.0,2,8.6964,2,32.524,2,264.9,2,62.8,2,0.447,2,0.625,2,,2
45.0,2,8.673,2,32.5319,2,265.1,2,63.1,2,0.418,2,0.6409999999999999,2,,2
46.1,2,8.666,2,32.537,2,265.5,2,63.4,2,0.387,2,0.6679999999999999,2,,2
46.9,2,8.6617,2,32.5395,2,266.1,2,63.7,2,0.37200000000000005,2,0.629,2,,2
48.0,2,8.6469,2,32.5429,2,266.4,2,63.9,2,0.419,2,0.545,2,,2
49.0,2,8.6422,2,32.5547,2,267.3,2,63.8,2,0.37200000000000005,2,0.5660000000000001,2,,2
50.0,2,8.6354,2,32.5582,2,268.2,2,63.9,2,0.34600000000000003,2,0.63,2,,2
51.0,2,8.6206,2,32.5598,2,268.9,2,63.9,2,0.33399999999999996,2,0.551,2,,2
52.0,2,8.5727,2,32.5577,2,269.4,2,64.0,2,0.32,2,0.526,2,,2
53.0,2,8.5627,2,32.5571,2,269.1,2,64.2,2,0.28300000000000003,2,0.503,2,,2
53.9,2,8.561,2,32.5581,2,269.0,2,64.4,2,0.268,2,0.504,2,,2
55.0,2,8.5624,2,32.5594,2,268.8,2,64.5,2,0.28800000000000003,2,0.45799999999999996,2,,2
56.0,2,8.5646,2,32.5629,2,268.8,2,64.2,2,0.271,2,0.496,2,,2
57.0,2,8.5649,2,32.5689,2,268.8,2,63.8,2,0.256,2,0.415,2,,2
58.0,2,8.5602,2,32.5728,2,268.8,2,63.6,2,0.25,2,0.391,2,,2
59.1,2,8.5554,2,32.5778,2,268.4,2,64.4,2,0.226,2,0.43799999999999994,2,,2
60.0,2,8.5538,2,32.5798,2,268.0,2,64.5,2,0.214,2,0.43799999999999994,2,,2
60.9,2,8.5528,2,32.5816,2,267.6,2,64.6,2,0.242,2,0.353,2,,2
62.0,2,8.5506,2,32.584,2,267.8,2,64.8,2,0.217,2,0.364,2,,2
63.0,2,8.5486,2,32.5854,2,268.2,2,64.9,2,0.263,2,0.355,2,,2
64.0,2,8.5456,2,32.5869,2,268.7,2,64.9,2,0.23,2,0.32899999999999996,2,,2
65.0,2,8.5333,2,32.5928,2,269.4,2,65.0,2,0.185,2,0.32299999999999995,2,,2
66.0,2,8.493,2,32.5921,2,269.4,2,65.1,2,0.18100000000000002,2,0.345,2,,2
67.0,2,8.4687,2,32.5896,2,269.2,2,65.1,2,0.183,2,0.341,2,,2
68.2,2,8.4345,2,32.5874,2,267.2,2,65.1,2,0.183,2,0.32899999999999996,2,,2
68.9,2,8.4214,2,32.5903,2,266.7,2,65.1,2,0.188,2,0.379,2,,2
70.0,2,8.4094,2,32.5996,2,267.1,2,64.8,2,0.195,2,0.344,2,,2
71.0,2,8.4058,2,32.6024,2,267.6,2,64.5,2,0.192,2,0.45799999999999996,2,,2
72.0,2,8.4039,2,32.6047,2,268.1,2,64.8,2,0.191,2,0.336,2,,2
73.0,2,8.4016,2,32.6075,2,268.3,2,64.8,2,0.20199999999999999,2,0.332,2,,2
74.1,2,8.3988,2,32.6094,2,268.1,2,64.5,2,0.207,2,0.376,2,,2
74.6,2,8.3953,2,32.6105,2,267.7,2,64.9,2,0.22,2,0.34299999999999997,2,,2
76.2,2,8.3724,2,32.625,2,255.3,2,64.7,2,0.201,2,0.321,2,,2
77.0,2,8.3456,2,32.6383,2,254.2,2,64.7,2,0.18,2,0.319,2,,2
78.0,2,8.3387,2,32.6511,2,252.9,2,64.9,2,0.198,2,0.342,2,,2
79.0,2,8.3473,2,32.6707,2,251.5,2,64.7,2,0.198,2,0.41100000000000003,2,,2
80.0,2,8.3374,2,32.6813,2,250.4,2,64.4,2,0.237,2,0.37,2,,2
81.0,2,8.3228,2,32.6918,2,249.9,2,64.3,2,0.182,2,0.395,2,,2
82.0,2,8.2867,2,32.7179,2,252.7,2,64.4,2,0.179,2,0.369,2,,2
83.0,2,8.2617,2,32.7297,2,257.8,2,63.8,2,0.166,2,0.342,2,,2
84.1,2,8.1646,2,32.7267,2,267.9,2,64.1,2,0.204,2,0.37799999999999995,2,,2
85.0,2,8.0993,2,32.719,2,272.3,2,64.1,2,0.22699999999999998,2,0.47,2,,2
86.0,2,7.9485,2,32.6996,2,261.9,2,64.1,2,0.29100000000000004,2,0.551,2,,2
87.0,2,7.8114,2,32.6836,2,251.2,2,63.5,2,0.402,2,0.6940000000000001,2,,2
88.0,2,7.7771,2,32.6987,2,249.7,2,63.2,2,0.452,2,0.795,2,,2
89.0,2,7.8337,2,32.7454,2,252.6,2,63.1,2,0.41600000000000004,2,0.684,2,,2
90.0,2,7.8653,2,32.7607,2,253.5,2,63.3,2,0.43799999999999994,2,0.594,2,,2
91.1,2,8.0148,2,32.82,2,244.2,2,63.5,2,0.48100000000000004,2,0.58,2,,2
91.8,2,8.0609,2,32.8444,2,235.8,2,62.7,2,0.317,2,0.62,2,,2
93.0,2,7.9869,2,32.8614,2,222.3,2,63.0,2,0.245,2,0.441,2,,2
94.0,2,7.9167,2,32.8701,2,221.6,2,63.2,2,0.307,2,0.37,2,,2
95.0,2,8.0087,2,32.9101,2,223.0,2,63.5,2,0.24100000000000002,2,0.377,2,,2
96.0,2,8.0338,2,32.9425,2,225.6,2,62.5,2,0.218,2,0.382,2,,2
97.0,2,8.0275,2,32.9522,2,227.4,2,62.6,2,0.21600000000000003,2,0.395,2,,2
98.0,2,8.0164,2,32.9696,2,225.3,2,63.0,2,0.247,2,0.428,2,,2
99.3,2,7.9427,2,32.9696,2,220.5,2,63.7,2,0.258,2,0.414,2,,2
100.0,2,7.9306,2,32.9735,2,222.0,2,63.8,2,0.254,2,0.391,2,,2
101.0,2,7.9246,2,32.9839,2,222.3,2,63.5,2,0.21899999999999997,2,0.386,2,,2
102.0,2,7.902,2,32.9834,2,222.6,2,63.3,2,0.24100000000000002,2,0.381,2,,2
103.0,2,7.8737,2,32.9816,2,223.3,2,63.6,2,0.245,2,0.425,2,,2
104.0,2,7.8389999999999995,2,32.9812,2,223.8,2,63.8,2,0.221,2,0.461,2,,2
105.0,2,7.8446,2,32.9897,2,223.2,2,63.9,2,0.22699999999999998,2,0.442,2,,2
106.3,2,7.8484,2,33.0214,2,192.5,2,63.3,2,0.287,2,0.419,2,,2
107.0,2,7.8638,2,33.051,2,192.0,2,63.5,2,0.218,2,0.391,2,,2
108.0,2,8.0205,2,33.1493,2,191.9,2,63.6,2,0.183,2,0.353,2,,2
109.0,2,8.0204,2,33.1673,2,194.0,2,63.7,2,0.19699999999999998,2,0.312,2,,2
110.0,2,7.9906,2,33.1746,2,196.6,2,63.8,2,0.188,2,0.349,2,,2
111.0,2,7.9632,2,33.1923,2,198.8,2,63.8,2,0.19,2,0.349,2,,2
112.0,2,7.9524,2,33.2027,2,199.7,2,63.9,2,0.195,2,0.318,2,,2
112.6,2,7.9624,2,33.2155,2,198.6,2,63.9,2,0.20800000000000002,2,0.34600000000000003,2,,2
114.3,2,8.0051,2,33.2523,2,173.7,2,63.5,2,0.171,2,0.28,2,,2
115.0,2,8.0136,2,33.2884,2,175.2,2,63.6,2,0.14800000000000002,2,0.265,2,,2
116.0,2,7.9965,2,33.3209,2,177.8,2,63.8,2,0.124,2,0.239,2,,2
117.0,2,7.9612,2,33.3458,2,180.8,2,63.9,2,0.135,2,0.281,2,,2
118.0,2,7.9235,2,33.3636,2,182.1,2,63.7,2,0.18,2,0.31,2,,2
118.6,2,7.9098,2,33.3666,2,180.1,2,63.7,2,0.193,2,0.317,2,,2
120.0,2,7.8999,2,33.3764,2,164.5,2,63.6,2,0.185,2,0.38799999999999996,2,,2
121.0,2,7.9034,2,33.4064,2,164.5,2,64.0,2,0.163,2,0.325,2,,2
122.0,2,7.897,2,33.4518,2,165.5,2,64.8,2,0.146,2,0.245,2,,2
123.0,2,7.8815,2,33.4687,2,165.1,2,65.2,2,0.11800000000000001,2,0.226,2,,2
124.0,2,7.8616,2,33.4803,2,162.0,2,65.3,2,0.115,2,0.27699999999999997,2,,2
125.1,2,7.8511,2,33.4912,2,158.1,2,65.2,2,0.135,2,0.307,2,,2
126.0,2,7.8413,2,33.5046,2,155.3,2,64.9,2,0.136,2,0.287,2,,2
127.0,2,7.8253,2,33.5255,2,152.0,2,65.2,2,0.124,2,0.24100000000000002,2,,2
128.0,2,7.8085,2,33.5434,2,148.2,2,65.2,2,0.11,2,0.239,2,,2
129.0,2,7.7937,2,33.5567,2,145.9,2,65.1,2,0.099,2,0.24,2,,2
130.0,2,7.7535,2,33.5943,2,144.7,2,64.8,2,0.086,2,0.228,2,,2
131.0,2,7.7258,2,33.6189,2,143.3,2,65.1,2,0.085,2,0.22699999999999998,2,,2
132.0,2,7.7078,2,33.6343,2,141.4,2,64.9,2,0.084,2,0.24600000000000002,2,,2
133.0,2,7.6954,2,33.6463,2,140.1,2,65.2,2,0.073,2,0.223,2,,2
134.0,2,7.6857,2,33.6622,2,139.7,2,65.1,2,0.07400000000000001,2,0.18600000000000003,2,,2
135.0,2,7.6772,2,33.6754,2,139.4,2,65.1,2,0.092,2,0.20199999999999999,2,,2
