CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P20
CASTNO = 3
DATE = 08/02/2010
TIME =  22:05
LATITUDE = 49.567
LONGITUDE = -138.66583
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
48,2,6.9299,2,32.4758,2,298.3,2,52.0,2,,2
49,2,6.9295,2,32.4758,2,298.6,2,52.0,2,,2
50,2,6.9281,2,32.4757,2,298.6,2,52.0,2,,2
51,2,6.9284,2,32.4758,2,298.6,2,52.0,2,,2
52,2,6.9268,2,32.4756,2,297.8,2,52.0,2,,2
53,2,6.9266,2,32.4755,2,297.6,2,52.0,2,,2
54,2,6.9255,2,32.4754,2,297.5,2,52.0,2,,2
55,2,6.9239,2,32.4754,2,298.3,2,52.0,2,,2
56,2,6.9245,2,32.4754,2,298.7,2,52.0,2,,2
57,2,6.9252,2,32.4753,2,298.5,2,52.0,2,,2
58,2,6.9256,2,32.4754,2,298.4,2,52.0,2,,2
59,2,6.9257,2,32.4753,2,298.3,2,52.0,2,,2
60,2,6.9255,2,32.4754,2,298.2,2,51.8,2,,2
61,2,6.925,2,32.4754,2,298.6,2,52.0,2,,2
62,2,6.9245,2,32.4753,2,298.3,2,52.0,2,,2
63,2,6.9245,2,32.4754,2,298.3,2,52.0,2,,2
64,2,6.9248,2,32.4753,2,298.2,2,52.0,2,,2
65,2,6.9245,2,32.4753,2,298.4,2,52.0,2,,2
66,2,6.9245,2,32.4753,2,298.6,2,52.0,2,,2
67,2,6.925,2,32.4757,2,298.4,2,52.2,2,,2
68,2,6.9265,2,32.4763,2,298.0,2,52.2,2,,2
69,2,6.9282,2,32.4766,2,297.9,2,52.2,2,,2
70,2,6.9322,2,32.4781,2,297.9,2,52.2,2,,2
71,2,6.936,2,32.4792,2,298.1,2,52.4,2,,2
72,2,6.9371,2,32.4795,2,298.1,2,52.4,2,,2
73,2,6.9349,2,32.4791,2,297.5,2,52.4,2,,2
74,2,6.9367,2,32.4795,2,297.0,2,52.4,2,,2
75,2,6.9374,2,32.4807,2,297.4,2,52.4,2,,2
76,2,6.9389,2,32.4819,2,297.4,2,52.4,2,,2
77,2,6.9401,2,32.4825,2,297.6,2,52.7,2,,2
78,2,6.9421,2,32.4834,2,297.8,2,52.7,2,,2
79,2,6.9337,2,32.485,2,297.5,2,52.7,2,,2
80,2,6.9267,2,32.4863,2,296.9,2,52.7,2,,2
81,2,6.9273,2,32.4861,2,296.5,2,52.7,2,,2
82,2,6.9282,2,32.486,2,296.5,2,52.7,2,,2
83,2,6.9269,2,32.4861,2,297.0,2,52.7,2,,2
84,2,6.9277,2,32.486,2,297.7,2,52.9,2,,2
85,2,6.9263,2,32.4862,2,298.1,2,52.9,2,,2
86,2,6.9242,2,32.4869,2,297.9,2,52.9,2,,2
87,2,6.922999999999999,2,32.488,2,298.1,2,52.9,2,,2
88,2,6.9167,2,32.4891,2,298.0,2,52.9,2,,2
89,2,6.9101,2,32.49,2,297.6,2,52.9,2,,2
90,2,6.9059,2,32.4901,2,297.2,2,52.9,2,,2
91,2,6.9046,2,32.4901,2,296.9,2,52.9,2,,2
92,2,6.9026,2,32.4902,2,297.0,2,52.9,2,,2
93,2,6.8987,2,32.4893,2,297.6,2,52.9,2,,2
94,2,6.8876,2,32.491,2,297.8,2,52.9,2,,2
95,2,6.8801,2,32.4937,2,297.1,2,52.9,2,,2
96,2,6.8621,2,32.4977,2,297.1,2,53.1,2,,2
97,2,6.7995,2,32.5092,2,296.6,2,53.3,2,,2
98,2,6.5927,2,32.5523,2,297.0,2,54.0,2,,2
99,2,6.4771,2,32.5769,2,296.2,2,54.5,2,,2
100,2,6.2416,2,32.6301,2,296.1,2,54.7,2,,2
101,2,5.9224,2,32.705,2,296.0,2,55.1,2,,2
102,2,5.8115,2,32.7428,2,293.2,2,55.4,2,,2
103,2,5.7496,2,32.7543,2,291.9,2,55.4,2,,2
104,2,5.7374,2,32.7642,2,290.5,2,55.4,2,,2
105,2,5.7089,2,32.7815,2,289.4,2,55.4,2,,2
106,2,5.7079,2,32.7962,2,288.9,2,55.4,2,,2
107,2,5.6666,2,32.8184,2,288.8,2,55.4,2,,2
108,2,5.6516,2,32.834,2,287.9,2,55.4,2,,2
109,2,5.6464,2,32.8471,2,286.5,2,55.4,2,,2
110,2,5.6358,2,32.8706,2,285.2,2,55.4,2,,2
111,2,5.6291,2,32.8821,2,284.0,2,55.4,2,,2
112,2,5.6234,2,32.8909,2,283.2,2,55.4,2,,2
113,2,5.6156,2,32.9023,2,282.8,2,55.4,2,,2
114,2,5.6003,2,32.9256,2,282.4,2,55.6,2,,2
115,2,5.5622,2,32.9796,2,281.3,2,55.6,2,,2
116,2,5.5412,2,33.0058,2,279.9,2,55.6,2,,2
117,2,5.5325,2,33.0291,2,278.0,2,55.6,2,,2
118,2,5.5043,2,33.0485,2,276.6,2,55.6,2,,2
119,2,5.4967,2,33.0565,2,275.0,2,55.6,2,,2
120,2,5.5109,2,33.0801,2,273.5,2,55.6,2,,2
121,2,5.5184,2,33.109,2,272.0,2,55.6,2,,2
122,2,5.5214,2,33.135,2,269.3,2,55.6,2,,2
123,2,5.5252,2,33.1527,2,266.6,2,55.6,2,,2
124,2,5.5281,2,33.1586,2,265.6,2,55.6,2,,2
125,2,5.5287,2,33.159,2,264.4,2,55.6,2,,2
126,2,5.5294,2,33.1618,2,263.7,2,55.6,2,,2
127,2,5.5364,2,33.18,2,263.4,2,55.6,2,,2
128,2,5.534,2,33.2087,2,262.7,2,55.6,2,,2
129,2,5.5642,2,33.2533,2,261.5,2,55.6,2,,2
130,2,5.5874,2,33.2705,2,259.5,2,55.6,2,,2
131,2,5.6705,2,33.3347,2,256.7,2,55.6,2,,2
132,2,5.7269,2,33.3691,2,255.6,2,55.6,2,,2
133,2,5.7564,2,33.387,2,253.7,2,55.6,2,,2
134,2,5.7756,2,33.3999,2,251.6,2,55.6,2,,2
135,2,5.7893,2,33.4104,2,249.7,2,55.6,2,,2
136,2,5.7989999999999995,2,33.4199,2,248.3,2,55.6,2,,2
137,2,5.8036,2,33.4325,2,246.9,2,55.6,2,,2
138,2,5.8073,2,33.4462,2,245.4,2,55.6,2,,2
139,2,5.8167,2,33.4562,2,244.8,2,55.6,2,,2
140,2,5.8211,2,33.4617,2,243.8,2,55.6,2,,2
141,2,5.8388,2,33.476,2,242.4,2,55.6,2,,2
142,2,5.8589,2,33.4907,2,241.6,2,55.6,2,,2
143,2,5.8692,2,33.5055,2,241.4,2,55.6,2,,2
144,2,5.856,2,33.5145,2,241.1,2,55.6,2,,2
145,2,5.8552,2,33.5163,2,239.0,2,55.6,2,,2
146,2,5.858,2,33.5187,2,237.0,2,55.6,2,,2
147,2,5.8599,2,33.5211,2,236.4,2,55.6,2,,2
148,2,5.867000000000001,2,33.5251,2,236.0,2,55.6,2,,2
149,2,5.8921,2,33.5357,2,235.5,2,55.6,2,,2
150,2,5.9488,2,33.5563,2,235.3,2,55.6,2,,2
151,2,5.9682,2,33.5884,2,235.2,2,55.6,2,,2
152,2,5.9604,2,33.5981,2,234.2,2,55.6,2,,2
153,2,5.9542,2,33.6082,2,232.1,2,55.6,2,,2
154,2,5.9505,2,33.624,2,229.9,2,55.6,2,,2
155,2,5.9478,2,33.6324,2,228.0,2,55.6,2,,2
156,2,5.9504,2,33.6421,2,226.3,2,55.6,2,,2
157,2,5.9013,2,33.6556,2,225.2,2,55.6,2,,2
158,2,5.8645,2,33.6697,2,224.3,2,55.4,2,,2
159,2,5.8342,2,33.6727,2,222.9,2,55.4,2,,2
160,2,5.8260000000000005,2,33.6768,2,220.8,2,55.4,2,,2
161,2,5.8569,2,33.6905,2,218.3,2,55.4,2,,2
162,2,5.901,2,33.7088,2,216.5,2,55.4,2,,2
163,2,5.9024,2,33.7179,2,215.5,2,55.4,2,,2
164,2,5.8605,2,33.7239,2,214.4,2,55.4,2,,2
165,2,5.8509,2,33.7287,2,212.6,2,55.4,2,,2
166,2,5.8534,2,33.7307,2,210.4,2,55.4,2,,2
167,2,5.8534,2,33.735,2,209.0,2,55.4,2,,2
168,2,5.8420000000000005,2,33.7434,2,208.6,2,55.4,2,,2
169,2,5.8204,2,33.7471,2,208.0,2,55.4,2,,2
170,2,5.7998,2,33.7497,2,206.8,2,55.4,2,,2
171,2,5.7936,2,33.7503,2,205.8,2,55.4,2,,2
172,2,5.7869,2,33.7545,2,204.9,2,55.4,2,,2
173,2,5.7553,2,33.7556,2,204.4,2,55.4,2,,2
174,2,5.7253,2,33.7574,2,203.5,2,55.4,2,,2
175,2,5.7231,2,33.7616,2,201.7,2,55.4,2,,2
176,2,5.6967,2,33.7594,2,200.3,2,55.4,2,,2
177,2,5.6427,2,33.762,2,199.6,2,55.4,2,,2
178,2,5.6223,2,33.7643,2,198.8,2,55.4,2,,2
179,2,5.619,2,33.7643,2,197.3,2,55.4,2,,2
180,2,5.6174,2,33.764,2,195.5,2,55.4,2,,2
181,2,5.6152,2,33.7638,2,194.6,2,55.4,2,,2
182,2,5.6147,2,33.764,2,194.7,2,55.4,2,,2
183,2,5.6084,2,33.7658,2,194.8,2,55.4,2,,2
184,2,5.5931,2,33.7672,2,194.6,2,55.4,2,,2
185,2,5.5859,2,33.7678,2,193.8,2,55.4,2,,2
186,2,5.5555,2,33.768,2,192.9,2,55.4,2,,2
187,2,5.5324,2,33.7684,2,192.6,2,55.4,2,,2
188,2,5.5199,2,33.769,2,192.1,2,55.4,2,,2
189,2,5.5013,2,33.7682,2,191.2,2,55.4,2,,2
190,2,5.4639,2,33.7691,2,190.3,2,55.4,2,,2
191,2,5.4195,2,33.7662,2,188.9,2,55.4,2,,2
192,2,5.4112,2,33.7654,2,187.9,2,55.4,2,,2
193,2,5.3955,2,33.7675,2,187.3,2,55.4,2,,2
194,2,5.3708,2,33.7686,2,186.9,2,55.4,2,,2
195,2,5.3614,2,33.7698,2,186.5,2,55.4,2,,2
196,2,5.3446,2,33.7692,2,185.8,2,55.4,2,,2
197,2,5.3328,2,33.7702,2,184.3,2,55.4,2,,2
198,2,5.3112,2,33.7696,2,183.0,2,55.4,2,,2
199,2,5.2533,2,33.7703,2,182.4,2,55.4,2,,2
200,2,5.2014,2,33.7716,2,181.1,2,55.4,2,,2
201,2,5.1827,2,33.7719,2,178.7,2,55.4,2,,2
202,2,5.1671,2,33.7713,2,176.4,2,55.4,2,,2
203,2,5.1582,2,33.771,2,175.5,2,55.4,2,,2
204,2,5.1511,2,33.7708,2,175.1,2,55.4,2,,2
205,2,5.1408,2,33.7706,2,174.6,2,55.4,2,,2
206,2,5.1326,2,33.7707,2,174.1,2,55.4,2,,2
207,2,5.1253,2,33.7707,2,173.6,2,55.4,2,,2
208,2,5.109,2,33.7711,2,173.1,2,55.4,2,,2
209,2,5.0911,2,33.7724,2,172.7,2,55.4,2,,2
210,2,5.0865,2,33.7723,2,172.2,2,55.4,2,,2
211,2,5.08,2,33.7726,2,171.7,2,55.4,2,,2
212,2,5.0691,2,33.7723,2,170.4,2,55.4,2,,2
213,2,5.0592,2,33.7729,2,170.2,2,55.4,2,,2
214,2,5.0412,2,33.7743,2,169.8,2,55.4,2,,2
215,2,5.0261,2,33.7751,2,169.0,2,55.4,2,,2
216,2,5.0146,2,33.7774,2,168.0,2,55.4,2,,2
217,2,4.9943,2,33.78,2,166.6,2,55.4,2,,2
218,2,4.9797,2,33.7831,2,165.1,2,55.4,2,,2
219,2,4.9746,2,33.7847,2,163.7,2,55.4,2,,2
220,2,4.968999999999999,2,33.7847,2,162.1,2,55.4,2,,2
221,2,4.9586,2,33.7854,2,160.5,2,55.4,2,,2
222,2,4.9556,2,33.7858,2,159.8,2,55.4,2,,2
223,2,4.9455,2,33.7867,2,159.1,2,55.4,2,,2
224,2,4.9372,2,33.7889,2,158.4,2,55.4,2,,2
225,2,4.9304,2,33.7902,2,157.8,2,55.4,2,,2
226,2,4.9218,2,33.7913,2,156.8,2,55.4,2,,2
227,2,4.9051,2,33.7942,2,155.1,2,55.4,2,,2
228,2,4.8964,2,33.795,2,153.7,2,55.6,2,,2
229,2,4.8872,2,33.7962,2,152.3,2,55.6,2,,2
230,2,4.8803,2,33.7968,2,151.6,2,55.6,2,,2
231,2,4.8726,2,33.7977,2,150.7,2,55.6,2,,2
232,2,4.8676,2,33.7983,2,150.1,2,55.6,2,,2
233,2,4.8475,2,33.8005,2,149.5,2,55.6,2,,2
234,2,4.8284,2,33.8009,2,148.8,2,55.6,2,,2
235,2,4.8153,2,33.8017,2,147.3,2,55.6,2,,2
236,2,4.8131,2,33.8015,2,145.7,2,55.6,2,,2
237,2,4.803,2,33.8014,2,144.9,2,55.6,2,,2
238,2,4.7857,2,33.8025,2,144.3,2,55.6,2,,2
239,2,4.768,2,33.8032,2,143.7,2,55.6,2,,2
240,2,4.7706,2,33.8044,2,143.2,2,55.6,2,,2
241,2,4.7702,2,33.8041,2,142.7,2,55.6,2,,2
242,2,4.7711,2,33.8047,2,141.8,2,55.6,2,,2
243,2,4.7712,2,33.8068,2,141.1,2,55.6,2,,2
244,2,4.7483,2,33.8108,2,140.8,2,55.6,2,,2
245,2,4.7373,2,33.8138,2,140.2,2,55.6,2,,2
246,2,4.7298,2,33.8144,2,138.7,2,55.6,2,,2
247,2,4.7232,2,33.8147,2,136.4,2,55.6,2,,2
248,2,4.7203,2,33.815,2,136.3,2,55.6,2,,2
249,2,4.7155,2,33.8155,2,135.8,2,55.6,2,,2
250,2,4.7123,2,33.8163,2,135.2,2,55.6,2,,2
251,2,4.7096,2,33.8168,2,134.6,2,55.6,2,,2
252,2,4.7063,2,33.8173,2,134.2,2,55.6,2,,2
253,2,4.7009,2,33.818000000000005,2,133.7,2,55.6,2,,2
254,2,4.6932,2,33.8188,2,133.1,2,55.6,2,,2
257,2,4.6511,2,33.8199,2,132.4,2,55.6,2,,2
258,2,4.6458,2,33.8203,2,132.2,2,55.6,2,,2
259,2,4.6379,2,33.8206,2,131.7,2,55.6,2,,2
260,2,4.6272,2,33.8212,2,131.3,2,55.6,2,,2
261,2,4.6078,2,33.8219,2,130.4,2,55.6,2,,2
262,2,4.5947,2,33.8231,2,129.4,2,55.6,2,,2
263,2,4.5858,2,33.8248,2,126.8,2,55.6,2,,2
264,2,4.5819,2,33.8242,2,125.1,2,55.6,2,,2
265,2,4.5803,2,33.8236,2,124.3,2,55.6,2,,2
266,2,4.5776,2,33.8236,2,123.9,2,55.6,2,,2
267,2,4.5709,2,33.8247,2,123.7,2,55.6,2,,2
268,2,4.564,2,33.8268,2,123.6,2,55.6,2,,2
269,2,4.5642,2,33.8289,2,123.3,2,55.6,2,,2
270,2,4.5602,2,33.8299,2,123.0,2,55.6,2,,2
271,2,4.5577,2,33.8306,2,122.5,2,55.6,2,,2
272,2,4.5551,2,33.8308,2,121.6,2,55.6,2,,2
273,2,4.5534,2,33.830999999999996,2,120.3,2,55.6,2,,2
274,2,4.5516,2,33.8307,2,119.7,2,55.6,2,,2
275,2,4.5493,2,33.8309,2,119.4,2,55.6,2,,2
276,2,4.5471,2,33.8309,2,119.3,2,55.6,2,,2
277,2,4.5429,2,33.8317,2,119.0,2,55.6,2,,2
278,2,4.5371,2,33.8345,2,118.7,2,55.6,2,,2
279,2,4.519,2,33.838,2,118.3,2,55.6,2,,2
280,2,4.5082,2,33.8399,2,117.7,2,55.6,2,,2
281,2,4.4928,2,33.8428,2,116.6,2,55.6,2,,2
282,2,4.4793,2,33.8475,2,114.9,2,55.6,2,,2
283,2,4.4742,2,33.8491,2,113.7,2,55.6,2,,2
284,2,4.4632,2,33.8506,2,111.3,2,55.6,2,,2
285,2,4.4614,2,33.8512,2,110.8,2,55.6,2,,2
286,2,4.4612,2,33.8511,2,109.7,2,55.6,2,,2
287,2,4.461,2,33.8509,2,108.7,2,55.6,2,,2
288,2,4.4599,2,33.8512,2,107.9,2,55.6,2,,2
289,2,4.4556,2,33.8523,2,107.3,2,55.6,2,,2
290,2,4.4472,2,33.8539,2,106.9,2,55.6,2,,2
291,2,4.4424,2,33.8551,2,106.7,2,55.4,2,,2
292,2,4.4386,2,33.8558,2,105.3,2,55.6,2,,2
293,2,4.4355,2,33.8563,2,105.3,2,55.6,2,,2
294,2,4.4311,2,33.8571,2,105.1,2,55.6,2,,2
295,2,4.4265,2,33.8575,2,104.3,2,55.6,2,,2
296,2,4.4168,2,33.858000000000004,2,103.9,2,55.6,2,,2
297,2,4.4069,2,33.8593,2,103.4,2,55.6,2,,2
298,2,4.3756,2,33.8602,2,102.9,2,55.6,2,,2
299,2,4.3556,2,33.8608,2,102.3,2,55.6,2,,2
300,2,4.3531,2,33.861,2,101.8,2,55.6,2,,2
301,2,4.3522,2,33.8612,2,101.3,2,55.6,2,,2
302,2,4.3488,2,33.8624,2,100.7,2,55.6,2,,2
303,2,4.3477,2,33.8627,2,100.4,2,55.6,2,,2
304,2,4.3482,2,33.8624,2,99.8,2,55.6,2,,2
305,2,4.3471,2,33.8624,2,99.7,2,55.6,2,,2
306,2,4.343,2,33.8634,2,99.6,2,55.6,2,,2
307,2,4.3332,2,33.8652,2,99.4,2,55.6,2,,2
308,2,4.3278,2,33.8666,2,99.3,2,55.6,2,,2
309,2,4.3232,2,33.8681,2,98.8,2,55.6,2,,2
310,2,4.3203,2,33.8693,2,97.9,2,55.6,2,,2
311,2,4.3181,2,33.8698,2,97.0,2,55.6,2,,2
312,2,4.3173,2,33.8701,2,96.8,2,55.6,2,,2
313,2,4.3173,2,33.87,2,96.3,2,55.6,2,,2
314,2,4.3173,2,33.8701,2,95.9,2,55.6,2,,2
315,2,4.3161,2,33.8713,2,95.7,2,55.6,2,,2
316,2,4.3152,2,33.8738,2,95.7,2,55.6,2,,2
317,2,4.313,2,33.8748,2,95.5,2,55.6,2,,2
318,2,4.3122,2,33.8752,2,94.8,2,55.6,2,,2
319,2,4.3116,2,33.8753,2,93.9,2,55.6,2,,2
320,2,4.3095,2,33.8759,2,94.1,2,55.6,2,,2
321,2,4.303999999999999,2,33.8781,2,93.9,2,55.6,2,,2
322,2,4.303,2,33.879,2,93.7,2,55.6,2,,2
323,2,4.3008,2,33.8799,2,93.2,2,55.6,2,,2
324,2,4.2958,2,33.8816,2,92.7,2,55.6,2,,2
325,2,4.2882,2,33.8846,2,92.2,2,55.6,2,,2
326,2,4.2865,2,33.8854,2,91.7,2,55.6,2,,2
327,2,4.2841,2,33.8863,2,91.2,2,55.6,2,,2
