CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P5
CASTNO = 1
DATE = 04/02/2010
TIME =  19:24
LATITUDE = 48.693000000000005
LONGITUDE = -127.169
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
49,2,9.4259,2,32.3852,2,279.5,2,57.6,2,,2
50,2,9.4276,2,32.3858,2,279.1,2,57.6,2,,2
51,2,9.4416,2,32.3925,2,278.5,2,57.6,2,,2
52,2,9.4449,2,32.3935,2,278.9,2,57.9,2,,2
53,2,9.4445,2,32.3938,2,277.6,2,57.9,2,,2
54,2,9.4503,2,32.3962,2,277.9,2,57.9,2,,2
55,2,9.4516,2,32.3965,2,278.0,2,57.9,2,,2
56,2,9.4542,2,32.3974,2,278.7,2,57.9,2,,2
57,2,9.4521,2,32.3966,2,278.6,2,57.9,2,,2
58,2,9.4518,2,32.3967,2,277.9,2,57.9,2,,2
59,2,9.4513,2,32.3966,2,277.8,2,57.9,2,,2
60,2,9.5141,2,32.4216,2,277.9,2,58.3,2,,2
61,2,9.5642,2,32.4453,2,277.3,2,58.5,2,,2
62,2,9.6996,2,32.5131,2,275.3,2,58.8,2,,2
63,2,9.7809,2,32.5585,2,274.3,2,59.2,2,,2
64,2,9.8474,2,32.6005,2,272.2,2,59.0,2,,2
65,2,9.9295,2,32.6466,2,266.9,2,58.3,2,,2
67,2,9.9599,2,32.6825,2,255.5,2,57.9,2,,2
68,2,9.9596,2,32.6882,2,255.2,2,57.9,2,,2
69,2,9.9598,2,32.6981,2,254.3,2,57.6,2,,2
70,2,9.9569,2,32.7233,2,253.1,2,57.2,2,,2
71,2,9.8727,2,32.7339,2,252.0,2,57.0,2,,2
72,2,9.7465,2,32.7572,2,250.6,2,56.5,2,,2
73,2,9.7257,2,32.7653,2,247.0,2,56.5,2,,2
74,2,9.7254,2,32.7651,2,241.8,2,56.5,2,,2
75,2,9.6954,2,32.7841,2,241.3,2,56.3,2,,2
76,2,9.6098,2,32.8598,2,239.9,2,56.0,2,,2
77,2,9.5681,2,32.9006,2,238.6,2,56.0,2,,2
78,2,9.5486,2,32.9155,2,236.3,2,55.8,2,,2
79,2,9.5382,2,32.9216,2,232.0,2,55.8,2,,2
80,2,9.5235,2,32.9305,2,226.0,2,55.8,2,,2
81,2,9.5208,2,32.9322,2,222.9,2,55.8,2,,2
82,2,9.4292,2,33.0159,2,222.8,2,56.0,2,,2
83,2,9.3609,2,33.0773,2,221.9,2,56.5,2,,2
84,2,9.3104,2,33.1076,2,220.1,2,56.5,2,,2
85,2,9.2815,2,33.1321,2,214.6,2,56.7,2,,2
86,2,9.2505,2,33.1592,2,207.5,2,57.0,2,,2
87,2,9.1647,2,33.218,2,204.1,2,57.2,2,,2
88,2,9.147,2,33.2418,2,201.6,2,57.2,2,,2
89,2,9.1179,2,33.2575,2,197.4,2,57.2,2,,2
90,2,9.0872,2,33.2746,2,194.1,2,57.2,2,,2
91,2,9.0539,2,33.304,2,192.1,2,57.2,2,,2
92,2,9.0024,2,33.348,2,189.7,2,57.4,2,,2
93,2,8.9936,2,33.354,2,186.1,2,57.6,2,,2
94,2,8.991,2,33.3571,2,183.5,2,57.6,2,,2
95,2,8.9846,2,33.361,2,182.8,2,57.9,2,,2
96,2,8.9614,2,33.3691,2,182.4,2,58.5,2,,2
97,2,8.9513,2,33.3726,2,181.9,2,58.8,2,,2
98,2,8.9391,2,33.3776,2,182.2,2,59.0,2,,2
99,2,8.906,2,33.3914,2,182.9,2,59.7,2,,2
100,2,8.8685,2,33.4231,2,182.3,2,60.1,2,,2
101,2,8.8572,2,33.44,2,180.9,2,60.3,2,,2
102,2,8.8201,2,33.4544,2,178.5,2,60.3,2,,2
103,2,8.7834,2,33.4637,2,175.5,2,60.1,2,,2
104,2,8.7208,2,33.4754,2,172.9,2,59.7,2,,2
105,2,8.6761,2,33.4874,2,170.1,2,59.0,2,,2
106,2,8.6714,2,33.4889,2,165.4,2,58.8,2,,2
107,2,8.6736,2,33.4894,2,163.3,2,58.8,2,,2
108,2,8.6504,2,33.4959,2,162.8,2,58.8,2,,2
109,2,8.6064,2,33.5126,2,162.5,2,58.5,2,,2
110,2,8.5964,2,33.5219,2,160.5,2,58.5,2,,2
111,2,8.5889,2,33.5243,2,157.8,2,58.5,2,,2
112,2,8.5686,2,33.5304,2,156.5,2,58.5,2,,2
113,2,8.5641,2,33.5361,2,155.9,2,58.3,2,,2
114,2,8.558,2,33.5385,2,155.4,2,58.5,2,,2
115,2,8.5306,2,33.5469,2,154.3,2,58.3,2,,2
116,2,8.5001,2,33.5592,2,153.6,2,58.1,2,,2
117,2,8.487,2,33.5698,2,152.2,2,58.3,2,,2
118,2,8.4816,2,33.577,2,149.5,2,58.5,2,,2
119,2,8.4579,2,33.5786,2,147.8,2,58.5,2,,2
120,2,8.4313,2,33.586,2,147.0,2,58.1,2,,2
121,2,8.4189,2,33.5952,2,146.3,2,58.3,2,,2
122,2,8.4088,2,33.6005,2,145.5,2,58.5,2,,2
123,2,8.3999,2,33.6059,2,144.6,2,58.5,2,,2
124,2,8.406,2,33.6197,2,143.6,2,58.8,2,,2
125,2,8.3523,2,33.6213,2,143.0,2,58.3,2,,2
126,2,8.3238,2,33.6301,2,138.4,2,58.5,2,,2
127,2,8.3115,2,33.6403,2,138.2,2,58.5,2,,2
128,2,8.2915,2,33.66,2,137.8,2,58.5,2,,2
129,2,8.2735,2,33.6626,2,137.2,2,58.5,2,,2
130,2,8.2404,2,33.6664,2,135.5,2,58.5,2,,2
131,2,8.2322,2,33.6756,2,133.4,2,58.5,2,,2
132,2,8.2465,2,33.6877,2,131.9,2,58.8,2,,2
133,2,8.2359,2,33.7022,2,130.6,2,59.0,2,,2
134,2,8.2206,2,33.7098,2,129.4,2,59.0,2,,2
135,2,8.2398,2,33.7241,2,128.3,2,59.0,2,,2
136,2,8.2574,2,33.7371,2,127.5,2,59.2,2,,2
137,2,8.2311,2,33.741,2,127.1,2,59.2,2,,2
138,2,8.2109,2,33.7447,2,125.8,2,59.2,2,,2
139,2,8.2266,2,33.7522,2,124.7,2,59.4,2,,2
140,2,8.2389,2,33.7573,2,124.2,2,59.4,2,,2
141,2,8.2132,2,33.7643,2,124.1,2,59.4,2,,2
142,2,8.1621,2,33.7668,2,123.8,2,59.4,2,,2
143,2,8.1342,2,33.7657,2,122.9,2,59.2,2,,2
144,2,8.1234,2,33.7653,2,120.8,2,59.2,2,,2
145,2,8.1271,2,33.7763,2,120.6,2,59.2,2,,2
146,2,8.1163,2,33.7868,2,120.3,2,59.4,2,,2
147,2,8.0785,2,33.7957,2,120.1,2,59.7,2,,2
148,2,8.0368,2,33.7996,2,119.8,2,59.7,2,,2
149,2,8.0039,2,33.7991,2,117.6,2,59.4,2,,2
150,2,7.9792,2,33.8004,2,115.8,2,59.2,2,,2
151,2,7.9525,2,33.8099,2,115.2,2,59.2,2,,2
152,2,7.9361,2,33.813,2,114.6,2,59.2,2,,2
153,2,7.9267,2,33.8139,2,113.4,2,59.4,2,,2
154,2,7.9194,2,33.8141,2,112.4,2,59.4,2,,2
155,2,7.9101,2,33.815,2,112.2,2,59.2,2,,2
156,2,7.9004,2,33.8173,2,112.0,2,59.2,2,,2
157,2,7.8889,2,33.821999999999996,2,111.5,2,59.2,2,,2
158,2,7.8839999999999995,2,33.8243,2,111.2,2,59.4,2,,2
159,2,7.879,2,33.826,2,110.7,2,59.4,2,,2
160,2,7.8773,2,33.8269,2,110.0,2,59.4,2,,2
161,2,7.8751,2,33.8282,2,109.1,2,59.4,2,,2
162,2,7.8731,2,33.8298,2,108.9,2,59.4,2,,2
163,2,7.8721,2,33.8317,2,108.8,2,59.7,2,,2
164,2,7.8717,2,33.8338,2,108.6,2,59.7,2,,2
165,2,7.8704,2,33.8355,2,108.4,2,59.9,2,,2
166,2,7.8669,2,33.8383,2,108.5,2,60.1,2,,2
167,2,7.8616,2,33.8404,2,108.2,2,60.3,2,,2
168,2,7.8555,2,33.8424,2,108.7,2,60.3,2,,2
169,2,7.8501,2,33.8443,2,108.7,2,60.3,2,,2
170,2,7.8393,2,33.8455,2,108.4,2,60.3,2,,2
171,2,7.8302,2,33.8466,2,108.4,2,60.1,2,,2
172,2,7.8254,2,33.8482,2,108.1,2,60.1,2,,2
173,2,7.8197,2,33.85,2,107.8,2,60.1,2,,2
174,2,7.8169,2,33.8506,2,106.3,2,60.3,2,,2
175,2,7.8138,2,33.851,2,105.8,2,60.3,2,,2
176,2,7.8094,2,33.8521,2,105.8,2,60.1,2,,2
177,2,7.806,2,33.8532,2,105.8,2,60.1,2,,2
178,2,7.8027,2,33.8544,2,105.5,2,60.1,2,,2
179,2,7.7993,2,33.8556,2,105.3,2,60.1,2,,2
180,2,7.7951,2,33.8574,2,105.3,2,60.3,2,,2
181,2,7.7904,2,33.8594,2,105.1,2,60.3,2,,2
182,2,7.7878,2,33.8605,2,105.1,2,60.3,2,,2
183,2,7.7868,2,33.8612,2,105.0,2,60.3,2,,2
184,2,7.7858,2,33.8621,2,105.0,2,60.3,2,,2
185,2,7.7793,2,33.8653,2,105.1,2,60.6,2,,2
186,2,7.7672,2,33.8682,2,105.1,2,60.3,2,,2
187,2,7.7547,2,33.8703,2,104.1,2,60.3,2,,2
188,2,7.7514,2,33.8713,2,104.1,2,60.3,2,,2
189,2,7.7459,2,33.8739,2,103.6,2,60.3,2,,2
190,2,7.7412,2,33.8768,2,103.1,2,60.3,2,,2
191,2,7.7379999999999995,2,33.8791,2,102.8,2,60.3,2,,2
192,2,7.7291,2,33.8796,2,102.6,2,60.3,2,,2
193,2,7.7132,2,33.8784,2,102.2,2,60.3,2,,2
194,2,7.6959,2,33.8787,2,101.4,2,60.3,2,,2
195,2,7.6916,2,33.879,2,100.7,2,60.3,2,,2
196,2,7.6869,2,33.8795,2,100.0,2,60.3,2,,2
197,2,7.6798,2,33.8799,2,99.3,2,60.3,2,,2
198,2,7.6727,2,33.8811,2,99.3,2,60.3,2,,2
199,2,7.6671,2,33.8821,2,99.4,2,60.3,2,,2
200,2,7.6575,2,33.8836,2,99.1,2,60.3,2,,2
201,2,7.6492,2,33.8846,2,99.1,2,60.3,2,,2
202,2,7.6416,2,33.8856,2,99.1,2,60.3,2,,2
203,2,7.6179,2,33.8884,2,99.2,2,60.3,2,,2
204,2,7.6023,2,33.8904,2,99.5,2,60.6,2,,2
205,2,7.5893,2,33.8925,2,99.5,2,60.6,2,,2
206,2,7.5785,2,33.8939,2,99.6,2,60.6,2,,2
207,2,7.5659,2,33.8946,2,99.3,2,60.8,2,,2
208,2,7.5615,2,33.8948,2,98.6,2,60.6,2,,2
209,2,7.5595,2,33.8951,2,98.9,2,60.8,2,,2
210,2,7.5523,2,33.8957,2,98.8,2,60.6,2,,2
211,2,7.5372,2,33.8987,2,98.5,2,60.6,2,,2
212,2,7.5278,2,33.9015,2,98.2,2,60.6,2,,2
213,2,7.5207,2,33.9031,2,98.0,2,60.6,2,,2
214,2,7.5118,2,33.9041,2,97.4,2,60.6,2,,2
215,2,7.4993,2,33.9061,2,96.2,2,60.6,2,,2
216,2,7.4929,2,33.9069,2,95.7,2,60.6,2,,2
217,2,7.4867,2,33.9073,2,95.7,2,60.6,2,,2
218,2,7.482,2,33.9073,2,95.6,2,60.6,2,,2
219,2,7.4767,2,33.9075,2,95.4,2,60.6,2,,2
220,2,7.4669,2,33.9087,2,95.3,2,60.6,2,,2
221,2,7.4515,2,33.9092,2,95.3,2,60.6,2,,2
222,2,7.4251,2,33.9097,2,95.4,2,60.6,2,,2
223,2,7.4082,2,33.9084,2,96.7,2,60.6,2,,2
224,2,7.3715,2,33.9071,2,96.9,2,60.6,2,,2
225,2,7.3472,2,33.9084,2,97.0,2,60.6,2,,2
226,2,7.3409,2,33.9097,2,97.2,2,60.8,2,,2
227,2,7.3515,2,33.9146,2,97.5,2,60.6,2,,2
228,2,7.3582,2,33.9176,2,97.8,2,60.6,2,,2
229,2,7.3527,2,33.9206,2,97.6,2,60.6,2,,2
230,2,7.2876,2,33.9216,2,94.4,2,60.8,2,,2
231,2,7.2698,2,33.9218,2,94.6,2,60.8,2,,2
232,2,7.2558,2,33.9226,2,94.4,2,60.8,2,,2
233,2,7.242999999999999,2,33.9231,2,94.3,2,61.0,2,,2
234,2,7.2324,2,33.9247,2,94.7,2,61.0,2,,2
235,2,7.223,2,33.9266,2,95.5,2,61.0,2,,2
236,2,7.2179,2,33.928000000000004,2,96.3,2,61.0,2,,2
237,2,7.2172,2,33.9281,2,96.9,2,61.0,2,,2
238,2,7.2158,2,33.9282,2,96.9,2,61.0,2,,2
239,2,7.216,2,33.928000000000004,2,97.0,2,61.0,2,,2
240,2,7.2166,2,33.9282,2,97.1,2,61.0,2,,2
241,2,7.2165,2,33.9285,2,97.0,2,61.0,2,,2
242,2,7.2155,2,33.9302,2,96.9,2,61.0,2,,2
243,2,7.2184,2,33.9335,2,96.9,2,61.0,2,,2
244,2,7.2307,2,33.9385,2,96.8,2,61.0,2,,2
245,2,7.234,2,33.9428,2,96.6,2,61.0,2,,2
246,2,7.2172,2,33.9432,2,96.6,2,61.0,2,,2
247,2,7.1688,2,33.9394,2,96.4,2,61.0,2,,2
248,2,7.1222,2,33.9345,2,96.0,2,61.2,2,,2
249,2,7.0979,2,33.9311,2,95.8,2,61.2,2,,2
250,2,7.0767,2,33.9277,2,97.2,2,61.2,2,,2
251,2,6.9941,2,33.9162,2,99.3,2,61.5,2,,2
252,2,6.8906,2,33.9042,2,100.5,2,61.5,2,,2
253,2,6.8342,2,33.8999,2,102.8,2,61.5,2,,2
254,2,6.7887,2,33.8954,2,107.1,2,61.7,2,,2
255,2,6.7501,2,33.8935,2,114.9,2,61.7,2,,2
256,2,6.7105,2,33.8939,2,122.7,2,61.7,2,,2
257,2,6.7064,2,33.8927,2,124.4,2,61.7,2,,2
258,2,6.7153,2,33.8939,2,124.4,2,61.5,2,,2
259,2,6.7183,2,33.8942,2,124.4,2,61.7,2,,2
260,2,6.7271,2,33.8966,2,124.0,2,61.7,2,,2
261,2,6.7458,2,33.8995,2,123.1,2,61.7,2,,2
262,2,6.7903,2,33.908,2,115.7,2,61.5,2,,2
263,2,6.8328,2,33.9167,2,112.0,2,61.0,2,,2
264,2,6.8355,2,33.9189,2,109.8,2,61.5,2,,2
265,2,6.8259,2,33.9201,2,107.4,2,61.5,2,,2
266,2,6.8069,2,33.9199,2,104.5,2,61.5,2,,2
267,2,6.7823,2,33.9194,2,102.3,2,61.5,2,,2
268,2,6.7499,2,33.9198,2,101.9,2,61.5,2,,2
269,2,6.7263,2,33.9187,2,102.5,2,61.5,2,,2
270,2,6.7096,2,33.9181,2,102.6,2,61.5,2,,2
271,2,6.6888,2,33.9194,2,102.8,2,61.7,2,,2
272,2,6.6897,2,33.9243,2,103.2,2,61.7,2,,2
273,2,6.6963,2,33.9286,2,103.3,2,61.5,2,,2
275,2,6.6764,2,33.9344,2,98.8,2,61.7,2,,2
276,2,6.6763,2,33.9353,2,98.0,2,61.5,2,,2
277,2,6.6757,2,33.9355,2,97.2,2,61.7,2,,2
278,2,6.6739,2,33.9355,2,96.4,2,61.7,2,,2
279,2,6.6705,2,33.9375,2,95.8,2,61.7,2,,2
280,2,6.6709,2,33.9406,2,94.9,2,61.7,2,,2
281,2,6.6713,2,33.9448,2,93.7,2,61.7,2,,2
282,2,6.6622,2,33.9493,2,92.4,2,61.7,2,,2
283,2,6.6615,2,33.9506,2,91.1,2,61.7,2,,2
284,2,6.6642,2,33.9528,2,89.6,2,61.7,2,,2
285,2,6.6641,2,33.9548,2,87.8,2,61.7,2,,2
286,2,6.6571,2,33.9569,2,85.8,2,61.7,2,,2
287,2,6.6414,2,33.9584,2,84.6,2,61.7,2,,2
288,2,6.6248,2,33.96,2,84.2,2,61.7,2,,2
289,2,6.6127,2,33.9612,2,83.8,2,61.7,2,,2
290,2,6.5985,2,33.9623,2,83.3,2,61.7,2,,2
291,2,6.5882,2,33.9634,2,82.8,2,61.7,2,,2
292,2,6.5777,2,33.9646,2,82.1,2,61.7,2,,2
293,2,6.5661,2,33.9652,2,81.0,2,61.7,2,,2
294,2,6.5609,2,33.9679,2,80.6,2,61.7,2,,2
295,2,6.5585,2,33.9686,2,80.2,2,61.7,2,,2
296,2,6.5476,2,33.9685,2,79.6,2,61.7,2,,2
297,2,6.5378,2,33.9682,2,78.8,2,61.7,2,,2
298,2,6.5314,2,33.9681,2,78.6,2,61.7,2,,2
299,2,6.5202,2,33.9686,2,78.6,2,61.7,2,,2
300,2,6.5169,2,33.9688,2,78.4,2,61.7,2,,2
301,2,6.5127,2,33.9688,2,78.4,2,61.7,2,,2
302,2,6.5096,2,33.969,2,78.4,2,61.7,2,,2
303,2,6.5078,2,33.969,2,78.2,2,61.7,2,,2
304,2,6.506,2,33.9691,2,78.0,2,61.7,2,,2
305,2,6.5029,2,33.9694,2,77.8,2,61.7,2,,2
306,2,6.499,2,33.9699,2,77.9,2,61.7,2,,2
307,2,6.4911,2,33.9701,2,77.7,2,61.7,2,,2
308,2,6.4839,2,33.9698,2,77.3,2,61.7,2,,2
309,2,6.4779,2,33.9698,2,77.1,2,61.7,2,,2
310,2,6.4713,2,33.9699,2,77.2,2,61.7,2,,2
311,2,6.4675,2,33.9701,2,77.3,2,61.7,2,,2
312,2,6.4644,2,33.9701,2,77.2,2,61.7,2,,2
313,2,6.4607,2,33.9705,2,77.1,2,61.7,2,,2
314,2,6.4573,2,33.971,2,76.8,2,61.7,2,,2
315,2,6.4536,2,33.9714,2,76.5,2,61.7,2,,2
316,2,6.4426,2,33.9735,2,76.2,2,61.7,2,,2
317,2,6.4384,2,33.9765,2,76.1,2,61.7,2,,2
318,2,6.4272,2,33.979,2,75.6,2,61.7,2,,2
319,2,6.4211,2,33.9797,2,74.9,2,61.7,2,,2
320,2,6.4207,2,33.9797,2,73.2,2,61.7,2,,2
321,2,6.4157,2,33.9793,2,72.2,2,61.9,2,,2
322,2,6.412000000000001,2,33.9788,2,72.1,2,61.7,2,,2
323,2,6.4056,2,33.9811,2,72.1,2,61.7,2,,2
324,2,6.4053,2,33.9821,2,72.2,2,61.9,2,,2
325,2,6.406000000000001,2,33.9825,2,72.2,2,61.7,2,,2
326,2,6.4064,2,33.9826,2,71.7,2,61.9,2,,2
327,2,6.4068,2,33.9826,2,71.0,2,61.7,2,,2
