CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P20
CASTNO = 6
DATE = 09/02/2010
TIME =  06:26
LATITUDE = 49.56733
LONGITUDE = -138.6705
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,UE/m^2/sec,
1,2,6.9005,2,32.4676,2,298.4,2,51.8,2,,2
2,2,6.8992,2,32.4677,2,297.6,2,51.8,2,,2
3,2,6.9011,2,32.4679,2,297.6,2,51.5,2,,2
4,2,6.9034,2,32.4681,2,297.6,2,51.8,2,,2
5,2,6.9072,2,32.4684,2,297.3,2,51.8,2,,2
6,2,6.9119,2,32.4687,2,296.7,2,51.8,2,,2
7,2,6.9098,2,32.4685,2,297.3,2,51.8,2,,2
8,2,6.9134,2,32.4685,2,297.6,2,51.8,2,,2
9,2,6.9147,2,32.4685,2,297.4,2,51.8,2,,2
10,2,6.9138,2,32.4687,2,297.3,2,51.8,2,,2
11,2,6.9142,2,32.4687,2,297.2,2,51.8,2,,2
12,2,6.9145,2,32.4687,2,296.8,2,51.8,2,,2
13,2,6.9145,2,32.4688,2,296.7,2,51.8,2,,2
14,2,6.9141,2,32.4685,2,296.9,2,51.8,2,,2
15,2,6.9136,2,32.4683,2,296.6,2,51.8,2,,2
16,2,6.9132,2,32.4682,2,297.0,2,51.8,2,,2
17,2,6.9132,2,32.4683,2,296.9,2,51.8,2,,2
18,2,6.9137,2,32.4686,2,296.5,2,51.8,2,,2
19,2,6.914,2,32.4689,2,296.4,2,51.8,2,,2
20,2,6.9156,2,32.4693,2,297.0,2,51.8,2,,2
21,2,6.9172,2,32.4698,2,297.1,2,51.8,2,,2
22,2,6.9172,2,32.47,2,296.7,2,51.8,2,,2
23,2,6.9174,2,32.4699,2,296.1,2,51.8,2,,2
24,2,6.9173,2,32.4699,2,296.7,2,51.8,2,,2
25,2,6.916,2,32.4696,2,297.1,2,51.8,2,,2
26,2,6.9154,2,32.4695,2,296.5,2,51.8,2,,2
27,2,6.9144,2,32.4692,2,296.6,2,51.8,2,,2
28,2,6.915,2,32.4694,2,296.9,2,51.5,2,,2
29,2,6.9157,2,32.4695,2,296.7,2,51.8,2,,2
30,2,6.9169,2,32.4699,2,296.5,2,51.8,2,,2
31,2,6.9172,2,32.47,2,296.3,2,51.8,2,,2
32,2,6.9176,2,32.4705,2,296.2,2,51.8,2,,2
33,2,6.9181,2,32.4707,2,296.5,2,51.8,2,,2
34,2,6.9182,2,32.4709,2,296.6,2,51.8,2,,2
35,2,6.9177,2,32.4712,2,296.1,2,51.8,2,,2
36,2,6.9179,2,32.4713,2,296.3,2,52.0,2,,2
37,2,6.9182,2,32.4715,2,296.6,2,52.0,2,,2
38,2,6.9182,2,32.4714,2,296.2,2,51.8,2,,2
39,2,6.9171,2,32.4706,2,296.4,2,51.8,2,,2
40,2,6.917999999999999,2,32.4713,2,296.1,2,51.8,2,,2
41,2,6.9182,2,32.4716,2,296.1,2,52.0,2,,2
42,2,6.9184,2,32.4718,2,296.5,2,52.0,2,,2
43,2,6.9179,2,32.4717,2,296.7,2,52.0,2,,2
44,2,6.9179,2,32.4717,2,296.3,2,52.0,2,,2
45,2,6.9184,2,32.4716,2,296.3,2,51.8,2,,2
46,2,6.9189,2,32.4714,2,296.5,2,51.8,2,,2
47,2,6.9186,2,32.4714,2,296.5,2,51.8,2,,2
