CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P4
CASTNO = 2
DATE = 04/02/2010
TIME =  11:50
LATITUDE = 48.6505
LONGITUDE = -126.66617
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
64,2,9.9163,2,32.4785,2,272.9,2,58.1,2,,2
65,2,9.9121,2,32.483000000000004,2,272.7,2,58.1,2,,2
66,2,9.9162,2,32.4846,2,273.1,2,58.1,2,,2
67,2,9.9238,2,32.4895,2,272.2,2,58.3,2,,2
68,2,9.9254,2,32.4924,2,271.3,2,58.1,2,,2
69,2,9.9209,2,32.4913,2,271.3,2,58.1,2,,2
70,2,9.9048,2,32.4877,2,271.9,2,58.5,2,,2
71,2,9.8889,2,32.4854,2,271.6,2,58.5,2,,2
72,2,9.8482,2,32.479,2,271.4,2,58.8,2,,2
73,2,9.8485,2,32.4903,2,270.9,2,58.8,2,,2
74,2,9.8907,2,32.5115,2,270.0,2,58.8,2,,2
75,2,9.9181,2,32.5292,2,269.3,2,58.5,2,,2
76,2,9.9317,2,32.5401,2,267.4,2,58.3,2,,2
77,2,9.9366,2,32.5458,2,265.6,2,58.3,2,,2
78,2,9.937000000000001,2,32.5497,2,264.5,2,58.1,2,,2
79,2,9.937000000000001,2,32.5511,2,263.8,2,58.1,2,,2
80,2,9.9365,2,32.5533,2,263.1,2,58.1,2,,2
81,2,9.9326,2,32.5631,2,262.8,2,58.1,2,,2
82,2,9.9252,2,32.5679,2,262.6,2,58.1,2,,2
83,2,9.9124,2,32.5742,2,262.0,2,58.1,2,,2
84,2,9.9031,2,32.5788,2,261.1,2,58.5,2,,2
85,2,9.9006,2,32.5796,2,260.7,2,58.5,2,,2
86,2,9.8912,2,32.5955,2,261.1,2,58.5,2,,2
87,2,9.8921,2,32.6083,2,260.6,2,58.5,2,,2
88,2,9.8888,2,32.618,2,259.4,2,58.3,2,,2
89,2,9.8715,2,32.6309,2,257.3,2,58.5,2,,2
90,2,9.8576,2,32.6469,2,256.0,2,58.8,2,,2
91,2,9.8502,2,32.6765,2,255.9,2,58.8,2,,2
92,2,9.8554,2,32.7068,2,255.1,2,58.5,2,,2
93,2,9.855,2,32.734,2,252.6,2,58.3,2,,2
94,2,9.8384,2,32.775999999999996,2,249.5,2,58.3,2,,2
95,2,9.8041,2,32.8323,2,246.3,2,57.9,2,,2
96,2,9.7786,2,32.8563,2,241.1,2,57.6,2,,2
97,2,9.7237,2,32.8956,2,236.9,2,57.4,2,,2
98,2,9.6478,2,32.9433,2,235.4,2,57.2,2,,2
99,2,9.6178,2,32.9642,2,233.7,2,57.2,2,,2
100,2,9.6037,2,32.9785,2,230.3,2,57.0,2,,2
101,2,9.5994,2,32.9875,2,224.8,2,57.0,2,,2
102,2,9.5904,2,32.9954,2,222.6,2,57.0,2,,2
103,2,9.5697,2,33.0158,2,223.1,2,57.0,2,,2
104,2,9.5567,2,33.0268,2,221.8,2,57.0,2,,2
105,2,9.5522,2,33.0305,2,220.1,2,56.7,2,,2
106,2,9.5248,2,33.0516,2,218.8,2,56.7,2,,2
107,2,9.4251,2,33.1039,2,217.8,2,56.5,2,,2
108,2,9.4181,2,33.108000000000004,2,216.4,2,56.3,2,,2
109,2,9.4203,2,33.1086,2,213.6,2,56.3,2,,2
110,2,9.4185,2,33.1097,2,210.2,2,56.3,2,,2
111,2,9.4088,2,33.1165,2,210.3,2,56.3,2,,2
112,2,9.3766,2,33.1334,2,210.6,2,56.3,2,,2
113,2,9.2955,2,33.1594,2,210.2,2,56.5,2,,2
114,2,9.242,2,33.1883,2,209.1,2,57.0,2,,2
115,2,9.2148,2,33.2141,2,207.4,2,57.2,2,,2
116,2,9.1835,2,33.2408,2,205.1,2,57.4,2,,2
117,2,9.1626,2,33.2605,2,201.5,2,57.6,2,,2
118,2,9.1431,2,33.2822,2,197.7,2,57.6,2,,2
119,2,9.1145,2,33.3126,2,195.2,2,57.4,2,,2
120,2,9.0941,2,33.3381,2,191.8,2,57.4,2,,2
121,2,9.0777,2,33.3481,2,188.0,2,57.4,2,,2
122,2,9.0732,2,33.349000000000004,2,186.8,2,57.4,2,,2
123,2,9.0686,2,33.3489,2,186.3,2,57.4,2,,2
124,2,9.0668,2,33.3482,2,185.6,2,57.4,2,,2
125,2,9.0544,2,33.3466,2,184.9,2,57.4,2,,2
126,2,9.0497,2,33.3455,2,184.9,2,57.4,2,,2
127,2,9.0263,2,33.3428,2,184.9,2,57.4,2,,2
128,2,9.0193,2,33.3419,2,184.6,2,57.4,2,,2
129,2,9.0159,2,33.3414,2,184.4,2,57.4,2,,2
130,2,9.013,2,33.3414,2,184.4,2,57.4,2,,2
131,2,9.0052,2,33.341,2,184.3,2,57.4,2,,2
132,2,8.9939,2,33.3405,2,184.8,2,57.2,2,,2
133,2,8.9322,2,33.3492,2,185.3,2,57.4,2,,2
134,2,8.9174,2,33.3545,2,184.7,2,57.4,2,,2
135,2,8.9002,2,33.3628,2,183.6,2,57.4,2,,2
136,2,8.8878,2,33.3717,2,182.3,2,57.6,2,,2
137,2,8.8616,2,33.3908,2,180.9,2,57.6,2,,2
138,2,8.8452,2,33.399,2,178.9,2,57.9,2,,2
139,2,8.8316,2,33.4069,2,176.8,2,58.1,2,,2
140,2,8.8239,2,33.4118,2,175.7,2,58.5,2,,2
141,2,8.8182,2,33.4187,2,175.6,2,58.5,2,,2
142,2,8.8135,2,33.4292,2,175.2,2,59.0,2,,2
143,2,8.8109,2,33.4396,2,175.0,2,59.2,2,,2
144,2,8.8089,2,33.4435,2,174.7,2,59.4,2,,2
145,2,8.7598,2,33.4712,2,174.2,2,58.8,2,,2
146,2,8.7321,2,33.4836,2,172.3,2,58.5,2,,2
147,2,8.7225,2,33.488,2,168.4,2,58.5,2,,2
148,2,8.7137,2,33.4975,2,165.9,2,58.5,2,,2
149,2,8.6935,2,33.5021,2,165.0,2,58.8,2,,2
150,2,8.642999999999999,2,33.501999999999995,2,164.1,2,58.1,2,,2
151,2,8.5642,2,33.4998,2,162.3,2,57.0,2,,2
152,2,8.5168,2,33.5074,2,160.2,2,57.0,2,,2
153,2,8.5093,2,33.514,2,157.7,2,57.2,2,,2
154,2,8.4983,2,33.5268,2,155.6,2,57.4,2,,2
155,2,8.4873,2,33.5358,2,154.2,2,57.6,2,,2
156,2,8.4823,2,33.5395,2,152.9,2,57.6,2,,2
157,2,8.4777,2,33.543,2,151.6,2,57.6,2,,2
158,2,8.4664,2,33.5487,2,150.4,2,57.9,2,,2
159,2,8.4515,2,33.5579,2,150.7,2,57.9,2,,2
160,2,8.4348,2,33.569,2,150.2,2,57.9,2,,2
161,2,8.4315,2,33.5712,2,149.3,2,57.9,2,,2
162,2,8.4309,2,33.571,2,148.4,2,57.9,2,,2
163,2,8.4289,2,33.5712,2,147.5,2,57.9,2,,2
164,2,8.4208,2,33.5738,2,146.7,2,57.9,2,,2
165,2,8.4049,2,33.5814,2,146.2,2,57.6,2,,2
166,2,8.391,2,33.5872,2,147.5,2,57.6,2,,2
167,2,8.3594,2,33.6052,2,147.6,2,57.9,2,,2
168,2,8.346,2,33.6127,2,145.3,2,57.9,2,,2
169,2,8.3206,2,33.6284,2,141.7,2,57.9,2,,2
170,2,8.3044,2,33.6366,2,137.8,2,57.9,2,,2
171,2,8.285,2,33.6471,2,137.3,2,57.9,2,,2
172,2,8.2646,2,33.6638,2,137.4,2,58.1,2,,2
173,2,8.248,2,33.6737,2,136.7,2,58.3,2,,2
174,2,8.2096,2,33.6993,2,135.5,2,58.5,2,,2
175,2,8.2035,2,33.7024,2,134.0,2,58.5,2,,2
176,2,8.2007,2,33.7043,2,132.6,2,58.8,2,,2
177,2,8.1972,2,33.7054,2,131.0,2,58.5,2,,2
178,2,8.1945,2,33.7061,2,128.8,2,58.5,2,,2
180,2,8.1916,2,33.7068,2,129.0,2,58.3,2,,2
181,2,8.1789,2,33.7143,2,128.6,2,58.5,2,,2
182,2,8.1678,2,33.7215,2,128.0,2,58.5,2,,2
183,2,8.1468,2,33.7359,2,127.1,2,58.8,2,,2
184,2,8.1428,2,33.7383,2,126.2,2,58.8,2,,2
185,2,8.1393,2,33.7399,2,125.5,2,58.8,2,,2
186,2,8.1374,2,33.7404,2,124.8,2,58.8,2,,2
187,2,8.1353,2,33.7412,2,123.8,2,58.8,2,,2
188,2,8.1302,2,33.7444,2,122.8,2,58.8,2,,2
189,2,8.1273,2,33.7457,2,121.4,2,58.8,2,,2
190,2,8.1264,2,33.7463,2,121.2,2,58.5,2,,2
192,2,8.124,2,33.7475,2,121.8,2,58.8,2,,2
193,2,8.1222,2,33.7482,2,121.6,2,59.0,2,,2
194,2,8.1215,2,33.7489,2,121.4,2,59.0,2,,2
195,2,8.1197,2,33.7497,2,121.1,2,59.0,2,,2
196,2,8.115,2,33.7522,2,120.4,2,59.0,2,,2
197,2,8.1098,2,33.7558,2,119.8,2,59.0,2,,2
198,2,8.1067,2,33.7585,2,119.8,2,59.0,2,,2
199,2,8.1029,2,33.7612,2,119.8,2,59.0,2,,2
200,2,8.0993,2,33.7632,2,119.3,2,59.0,2,,2
201,2,8.0851,2,33.7741,2,119.1,2,59.2,2,,2
202,2,8.0825,2,33.775999999999996,2,119.4,2,59.2,2,,2
203,2,8.0729,2,33.7798,2,118.6,2,59.2,2,,2
204,2,8.0564,2,33.785,2,117.4,2,59.2,2,,2
205,2,8.0289,2,33.7914,2,116.8,2,59.2,2,,2
206,2,8.0086,2,33.7981,2,116.3,2,59.4,2,,2
207,2,8.0035,2,33.7996,2,115.1,2,59.2,2,,2
208,2,7.9977,2,33.8006,2,113.7,2,59.4,2,,2
209,2,7.9952,2,33.8008,2,113.7,2,59.4,2,,2
210,2,7.9886,2,33.8021,2,113.5,2,59.2,2,,2
211,2,7.9848,2,33.8046,2,113.1,2,59.4,2,,2
212,2,7.9817,2,33.806999999999995,2,113.0,2,59.4,2,,2
213,2,7.974,2,33.8118,2,112.7,2,59.4,2,,2
214,2,7.9707,2,33.8141,2,112.3,2,59.2,2,,2
215,2,7.9661,2,33.8177,2,112.1,2,59.7,2,,2
216,2,7.9554,2,33.8226,2,112.2,2,59.7,2,,2
217,2,7.9455,2,33.8241,2,111.3,2,59.7,2,,2
218,2,7.9373,2,33.825,2,110.2,2,59.7,2,,2
219,2,7.9229,2,33.8288,2,109.5,2,59.7,2,,2
220,2,7.9131,2,33.834,2,109.3,2,59.7,2,,2
221,2,7.9082,2,33.8368,2,108.8,2,59.9,2,,2
222,2,7.8972,2,33.8397,2,108.0,2,59.9,2,,2
223,2,7.888999999999999,2,33.843,2,107.1,2,59.9,2,,2
224,2,7.8868,2,33.8456,2,106.7,2,59.9,2,,2
225,2,7.8879,2,33.8471,2,106.0,2,59.9,2,,2
226,2,7.8847,2,33.851,2,105.1,2,59.9,2,,2
227,2,7.8669,2,33.8554,2,104.2,2,59.9,2,,2
228,2,7.8439,2,33.8623,2,102.9,2,60.1,2,,2
229,2,7.8407,2,33.8629,2,101.7,2,60.1,2,,2
230,2,7.8385,2,33.8635,2,100.9,2,60.1,2,,2
231,2,7.8352,2,33.8647,2,100.7,2,60.1,2,,2
232,2,7.8055,2,33.8726,2,100.9,2,60.1,2,,2
233,2,7.7846,2,33.876999999999995,2,100.8,2,60.1,2,,2
234,2,7.768,2,33.8801,2,100.3,2,60.1,2,,2
235,2,7.7337,2,33.8868,2,100.1,2,60.1,2,,2
236,2,7.7234,2,33.8878,2,99.9,2,60.1,2,,2
237,2,7.7168,2,33.8891,2,99.4,2,60.1,2,,2
238,2,7.7147,2,33.8896,2,99.1,2,60.1,2,,2
239,2,7.7107,2,33.89,2,99.8,2,60.1,2,,2
240,2,7.707999999999999,2,33.8906,2,99.6,2,60.1,2,,2
241,2,7.7034,2,33.8917,2,99.1,2,60.1,2,,2
242,2,7.7029,2,33.8917,2,98.7,2,60.1,2,,2
243,2,7.6982,2,33.8924,2,98.5,2,60.1,2,,2
244,2,7.6854,2,33.8949,2,98.3,2,60.1,2,,2
245,2,7.6811,2,33.8957,2,98.2,2,59.9,2,,2
246,2,7.6754,2,33.8963,2,98.1,2,60.1,2,,2
247,2,7.672999999999999,2,33.8966,2,98.2,2,59.9,2,,2
248,2,7.6675,2,33.8974,2,98.2,2,59.9,2,,2
249,2,7.6524,2,33.8988,2,98.1,2,59.9,2,,2
250,2,7.6414,2,33.9002,2,97.9,2,59.9,2,,2
252,2,7.635,2,33.9001,2,97.8,2,60.1,2,,2
253,2,7.6305,2,33.9005,2,97.9,2,59.9,2,,2
254,2,7.6269,2,33.9004,2,97.7,2,59.9,2,,2
255,2,7.6236,2,33.9005,2,97.2,2,59.9,2,,2
256,2,7.6199,2,33.9006,2,96.9,2,60.1,2,,2
257,2,7.6149,2,33.9005,2,96.9,2,59.9,2,,2
258,2,7.611000000000001,2,33.9005,2,96.8,2,59.9,2,,2
259,2,7.6073,2,33.9005,2,96.9,2,59.9,2,,2
260,2,7.6004,2,33.9005,2,97.1,2,60.1,2,,2
261,2,7.5884,2,33.9018,2,97.0,2,60.1,2,,2
262,2,7.5835,2,33.9021,2,96.7,2,60.1,2,,2
263,2,7.5791,2,33.9018,2,97.1,2,60.1,2,,2
264,2,7.5745,2,33.9037,2,97.1,2,60.1,2,,2
265,2,7.572,2,33.9044,2,97.0,2,60.1,2,,2
266,2,7.5683,2,33.9062,2,96.9,2,60.1,2,,2
267,2,7.5625,2,33.9097,2,96.9,2,60.1,2,,2
268,2,7.5528,2,33.9128,2,97.3,2,60.1,2,,2
269,2,7.5479,2,33.9142,2,97.5,2,60.1,2,,2
270,2,7.5438,2,33.9152,2,97.3,2,60.1,2,,2
271,2,7.5318,2,33.9184,2,97.2,2,60.1,2,,2
272,2,7.5246,2,33.9198,2,96.8,2,60.1,2,,2
273,2,7.5167,2,33.9205,2,96.8,2,60.1,2,,2
274,2,7.5122,2,33.9211,2,96.7,2,60.1,2,,2
275,2,7.5096,2,33.9213,2,96.6,2,60.1,2,,2
276,2,7.504,2,33.9222,2,96.6,2,60.1,2,,2
277,2,7.4859,2,33.9226,2,96.6,2,60.1,2,,2
278,2,7.4602,2,33.924,2,96.1,2,60.1,2,,2
279,2,7.412999999999999,2,33.9289,2,95.6,2,60.3,2,,2
280,2,7.3849,2,33.9322,2,95.2,2,60.3,2,,2
281,2,7.3688,2,33.9349,2,94.2,2,60.1,2,,2
282,2,7.3625,2,33.9389,2,92.3,2,60.1,2,,2
283,2,7.3626,2,33.9428,2,90.3,2,60.1,2,,2
284,2,7.3605,2,33.9435,2,88.3,2,60.1,2,,2
285,2,7.3545,2,33.9449,2,86.7,2,60.1,2,,2
286,2,7.3471,2,33.9455,2,86.0,2,60.1,2,,2
287,2,7.3268,2,33.9442,2,85.9,2,60.1,2,,2
288,2,7.2824,2,33.9428,2,85.8,2,60.1,2,,2
289,2,7.2658,2,33.9418,2,85.6,2,60.3,2,,2
290,2,7.2483,2,33.9418,2,85.8,2,60.3,2,,2
291,2,7.2308,2,33.9418,2,86.2,2,60.3,2,,2
292,2,7.2215,2,33.9434,2,86.8,2,60.6,2,,2
293,2,7.2074,2,33.9426,2,87.1,2,60.6,2,,2
294,2,7.1993,2,33.9424,2,87.0,2,60.6,2,,2
295,2,7.193,2,33.9427,2,87.0,2,60.6,2,,2
296,2,7.1918,2,33.9424,2,87.1,2,60.6,2,,2
297,2,7.1884,2,33.9427,2,87.0,2,60.6,2,,2
298,2,7.1852,2,33.9426,2,87.0,2,60.6,2,,2
299,2,7.1826,2,33.9428,2,87.1,2,60.6,2,,2
300,2,7.1814,2,33.9427,2,87.2,2,60.8,2,,2
301,2,7.1751,2,33.943000000000005,2,87.4,2,60.8,2,,2
302,2,7.1675,2,33.9436,2,87.4,2,60.8,2,,2
303,2,7.1536,2,33.9441,2,87.4,2,60.8,2,,2
304,2,7.1294,2,33.9457,2,87.6,2,60.8,2,,2
305,2,7.114,2,33.946999999999996,2,87.8,2,60.8,2,,2
307,2,7.0155,2,33.9471,2,87.2,2,60.8,2,,2
308,2,6.9888,2,33.9474,2,87.3,2,60.8,2,,2
309,2,6.9794,2,33.9479,2,87.8,2,61.0,2,,2
310,2,6.9707,2,33.948,2,88.2,2,61.0,2,,2
311,2,6.9479,2,33.9548,2,88.4,2,61.0,2,,2
312,2,6.9435,2,33.9578,2,88.2,2,61.0,2,,2
313,2,6.9409,2,33.9581,2,87.4,2,61.0,2,,2
314,2,6.9394,2,33.9584,2,86.4,2,61.0,2,,2
315,2,6.9385,2,33.9588,2,85.2,2,60.8,2,,2
316,2,6.9385,2,33.9585,2,84.2,2,60.6,2,,2
317,2,6.9342,2,33.9593,2,83.5,2,61.0,2,,2
319,2,6.9212,2,33.9626,2,84.7,2,60.8,2,,2
320,2,6.9118,2,33.963,2,84.5,2,61.0,2,,2
321,2,6.9041,2,33.963,2,84.2,2,60.8,2,,2
322,2,6.9001,2,33.9628,2,83.6,2,61.0,2,,2
323,2,6.8931,2,33.9629,2,82.8,2,60.8,2,,2
324,2,6.885,2,33.9636,2,82.0,2,60.8,2,,2
325,2,6.8762,2,33.9636,2,81.1,2,60.8,2,,2
326,2,6.8718,2,33.9634,2,81.3,2,60.8,2,,2
327,2,6.8674,2,33.9638,2,81.1,2,60.6,2,,2
328,2,6.8636,2,33.9649,2,80.9,2,60.8,2,,2
329,2,6.8451,2,33.9662,2,80.9,2,60.8,2,,2
330,2,6.8391,2,33.9674,2,80.8,2,60.8,2,,2
