CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P20
CASTNO = 5
DATE = 09/02/2010
TIME =  04:13
LATITUDE = 49.567
LONGITUDE = -138.66766
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,UE/m^2/sec,
3,2,6.9189,2,32.4185,2,391.7,2,49.7,2,,2
4,2,6.9192,2,32.4183,2,329.7,2,51.1,2,,2
5,2,6.9197,2,32.4183,2,297.5,2,51.1,2,,2
6,2,6.9133,2,32.4275,2,299.5,2,51.1,2,,2
7,2,6.9168,2,32.4285,2,298.7,2,51.1,2,,2
8,2,6.928,2,32.4371,2,298.1,2,51.1,2,,2
9,2,6.9397,2,32.4504,2,297.9,2,51.1,2,,2
10,2,6.9436,2,32.4558,2,298.1,2,51.1,2,,2
11,2,6.9415,2,32.46,2,298.7,2,51.1,2,,2
14,2,6.9436,2,32.461999999999996,2,298.4,2,51.1,2,,2
16,2,6.9436,2,32.4624,2,297.3,2,51.1,2,,2
17,2,6.9438,2,32.4625,2,297.6,2,51.1,2,,2
18,2,6.9432,2,32.4624,2,297.6,2,51.1,2,,2
19,2,6.9423,2,32.4622,2,297.2,2,51.1,2,,2
20,2,6.9413,2,32.4621,2,297.6,2,51.1,2,,2
21,2,6.9416,2,32.4622,2,298.6,2,51.1,2,,2
22,2,6.9406,2,32.461999999999996,2,298.5,2,51.1,2,,2
23,2,6.94,2,32.4621,2,298.1,2,51.1,2,,2
25,2,6.9405,2,32.4622,2,298.4,2,51.1,2,,2
26,2,6.9425,2,32.4625,2,298.4,2,51.1,2,,2
27,2,6.9422,2,32.461999999999996,2,297.9,2,51.1,2,,2
28,2,6.9412,2,32.4628,2,297.6,2,51.1,2,,2
29,2,6.9422,2,32.463,2,297.3,2,51.1,2,,2
30,2,6.9443,2,32.4634,2,297.6,2,51.1,2,,2
31,2,6.9434,2,32.4633,2,298.0,2,51.1,2,,2
32,2,6.9442,2,32.4631,2,298.4,2,51.1,2,,2
33,2,6.9426,2,32.4628,2,298.1,2,51.1,2,,2
34,2,6.9424,2,32.4629,2,297.7,2,51.1,2,,2
35,2,6.9413,2,32.4628,2,297.3,2,51.1,2,,2
36,2,6.9417,2,32.463,2,297.0,2,51.1,2,,2
37,2,6.9415,2,32.4629,2,296.8,2,51.1,2,,2
38,2,6.9417,2,32.463,2,297.1,2,51.1,2,,2
39,2,6.9406,2,32.4629,2,297.4,2,51.1,2,,2
40,2,6.9426,2,32.4631,2,297.8,2,51.1,2,,2
41,2,6.9432,2,32.4633,2,298.3,2,51.1,2,,2
42,2,6.9421,2,32.4634,2,297.7,2,51.1,2,,2
43,2,6.9413,2,32.4636,2,297.4,2,51.1,2,,2
44,2,6.9383,2,32.4637,2,297.3,2,51.1,2,,2
45,2,6.9315,2,32.4632,2,297.7,2,51.1,2,,2
46,2,6.93,2,32.4633,2,297.9,2,51.1,2,,2
47,2,6.9312,2,32.4633,2,297.8,2,51.1,2,,2
48,2,6.9305,2,32.4632,2,297.9,2,51.3,2,,2
49,2,6.9224,2,32.4629,2,298.4,2,51.5,2,,2
50,2,6.9214,2,32.4629,2,298.3,2,51.5,2,,2
51,2,6.9221,2,32.463,2,298.0,2,51.5,2,,2
52,2,6.9232,2,32.4633,2,297.2,2,51.5,2,,2
53,2,6.9241,2,32.4635,2,296.9,2,51.5,2,,2
