CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P3
CASTNO = 1
DATE = 04/02/2010
TIME =  02:06
LATITUDE = 48.625170000000004
LONGITUDE = -126.336
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
49,2,9.7808,2,32.4423,2,275.1,2,59.0,2,,2
50,2,9.7827,2,32.4452,2,274.9,2,59.2,2,,2
51,2,9.7897,2,32.4483,2,274.5,2,59.2,2,,2
52,2,9.7946,2,32.4502,2,274.0,2,59.2,2,,2
53,2,9.8127,2,32.4566,2,272.9,2,59.4,2,,2
54,2,9.8283,2,32.461,2,273.4,2,59.4,2,,2
55,2,9.8327,2,32.4627,2,272.7,2,59.4,2,,2
56,2,9.8275,2,32.4638,2,272.5,2,59.2,2,,2
57,2,9.8269,2,32.4642,2,272.9,2,59.4,2,,2
58,2,9.8275,2,32.4644,2,272.1,2,59.4,2,,2
59,2,9.8281,2,32.4646,2,271.3,2,59.2,2,,2
60,2,9.8276,2,32.4644,2,271.6,2,59.2,2,,2
61,2,9.8283,2,32.465,2,271.6,2,59.2,2,,2
62,2,9.829,2,32.4655,2,271.9,2,59.2,2,,2
63,2,9.8301,2,32.466,2,271.6,2,59.2,2,,2
64,2,9.8349,2,32.4681,2,271.7,2,59.2,2,,2
65,2,9.8468,2,32.4731,2,271.5,2,59.2,2,,2
66,2,9.8623,2,32.4787,2,271.2,2,59.2,2,,2
67,2,9.8763,2,32.4834,2,271.2,2,59.2,2,,2
68,2,9.8877,2,32.486,2,270.7,2,59.0,2,,2
69,2,9.8935,2,32.488,2,270.0,2,59.0,2,,2
70,2,9.8988,2,32.4892,2,269.5,2,59.0,2,,2
71,2,9.9023,2,32.4902,2,269.7,2,59.0,2,,2
72,2,9.9148,2,32.494,2,269.5,2,59.0,2,,2
73,2,9.9163,2,32.4944,2,269.6,2,59.0,2,,2
74,2,9.9162,2,32.4947,2,269.6,2,59.0,2,,2
75,2,9.9285,2,32.4987,2,269.4,2,58.8,2,,2
76,2,9.9664,2,32.5127,2,269.2,2,58.5,2,,2
77,2,9.9988,2,32.5247,2,268.0,2,58.5,2,,2
78,2,10.0266,2,32.5401,2,266.9,2,58.3,2,,2
79,2,10.0449,2,32.5481,2,266.4,2,58.1,2,,2
80,2,10.0508,2,32.5515,2,265.9,2,57.9,2,,2
81,2,10.0518,2,32.5565,2,265.7,2,57.6,2,,2
82,2,10.049,2,32.5575,2,265.4,2,57.6,2,,2
83,2,10.0455,2,32.5579,2,264.8,2,57.6,2,,2
84,2,10.0417,2,32.5603,2,263.5,2,57.6,2,,2
85,2,10.0208,2,32.5617,2,263.0,2,57.4,2,,2
86,2,9.9833,2,32.5614,2,262.9,2,57.0,2,,2
87,2,10.0083,2,32.5751,2,261.2,2,57.0,2,,2
88,2,10.0122,2,32.5853,2,261.0,2,56.7,2,,2
89,2,10.0153,2,32.5899,2,260.7,2,56.7,2,,2
90,2,10.0211,2,32.5964,2,260.0,2,56.5,2,,2
91,2,10.03,2,32.6012,2,259.3,2,56.5,2,,2
92,2,10.0427,2,32.606,2,258.8,2,56.5,2,,2
93,2,10.0444,2,32.6094,2,258.4,2,56.5,2,,2
94,2,10.0452,2,32.6133,2,258.1,2,56.5,2,,2
95,2,10.0367,2,32.6152,2,258.1,2,56.5,2,,2
96,2,10.0093,2,32.6134,2,257.6,2,56.5,2,,2
97,2,9.9835,2,32.6118,2,257.1,2,56.5,2,,2
98,2,9.9507,2,32.6228,2,256.8,2,56.5,2,,2
99,2,9.9326,2,32.6396,2,255.6,2,56.5,2,,2
100,2,9.9157,2,32.6512,2,254.4,2,56.5,2,,2
101,2,9.8963,2,32.6633,2,253.1,2,56.5,2,,2
102,2,9.866,2,32.6861,2,252.4,2,56.7,2,,2
103,2,9.8368,2,32.7059,2,251.3,2,56.7,2,,2
104,2,9.7949,2,32.722,2,249.6,2,57.0,2,,2
105,2,9.7745,2,32.7252,2,246.6,2,57.0,2,,2
106,2,9.7324,2,32.742,2,244.7,2,57.0,2,,2
107,2,9.6851,2,32.7978,2,244.0,2,56.7,2,,2
108,2,9.6909,2,32.852,2,241.4,2,56.7,2,,2
109,2,9.6812,2,32.8664,2,237.1,2,56.7,2,,2
110,2,9.6772,2,32.8806,2,232.4,2,56.7,2,,2
111,2,9.6766,2,32.896,2,230.5,2,56.7,2,,2
112,2,9.6571,2,32.9106,2,229.6,2,56.7,2,,2
113,2,9.5863,2,32.9615,2,228.1,2,56.7,2,,2
114,2,9.5477,2,32.9868,2,225.4,2,56.7,2,,2
115,2,9.5358,2,32.9945,2,221.2,2,56.7,2,,2
116,2,9.523,2,33.003,2,218.7,2,56.7,2,,2
117,2,9.4983,2,33.0209,2,217.8,2,56.7,2,,2
118,2,9.4571,2,33.0503,2,217.3,2,56.7,2,,2
119,2,9.3526,2,33.1177,2,216.1,2,56.7,2,,2
120,2,9.3168,2,33.1363,2,212.0,2,56.7,2,,2
121,2,9.2929,2,33.1482,2,205.8,2,56.7,2,,2
122,2,9.2722,2,33.1588,2,203.1,2,56.7,2,,2
123,2,9.2421,2,33.1763,2,202.2,2,56.5,2,,2
124,2,9.1993,2,33.2017,2,200.9,2,56.7,2,,2
125,2,9.1354,2,33.24,2,199.3,2,57.0,2,,2
126,2,9.071,2,33.281,2,197.1,2,57.2,2,,2
127,2,9.0497,2,33.2957,2,193.5,2,57.4,2,,2
128,2,9.0452,2,33.299,2,188.4,2,57.4,2,,2
129,2,9.0356,2,33.3061,2,186.9,2,57.4,2,,2
130,2,9.0063,2,33.3273,2,186.9,2,57.6,2,,2
131,2,8.9878,2,33.3413,2,186.5,2,57.9,2,,2
132,2,8.9612,2,33.3594,2,185.9,2,57.9,2,,2
133,2,8.95,2,33.3652,2,184.5,2,57.9,2,,2
134,2,8.9442,2,33.3675,2,183.1,2,57.9,2,,2
135,2,8.9068,2,33.3974,2,183.0,2,58.3,2,,2
136,2,8.8368,2,33.4353,2,181.9,2,58.5,2,,2
137,2,8.8194,2,33.4487,2,179.3,2,58.5,2,,2
138,2,8.8074,2,33.4583,2,176.6,2,58.5,2,,2
139,2,8.7803,2,33.4748,2,174.3,2,58.8,2,,2
140,2,8.7447,2,33.4983,2,172.6,2,58.8,2,,2
141,2,8.7141,2,33.516,2,170.8,2,58.8,2,,2
142,2,8.7021,2,33.5183,2,168.0,2,58.8,2,,2
143,2,8.6904,2,33.5224,2,164.7,2,58.8,2,,2
144,2,8.6804,2,33.5228,2,167.3,2,58.8,2,,2
145,2,8.6748,2,33.5248,2,166.7,2,58.8,2,,2
146,2,8.6702,2,33.5261,2,165.3,2,58.8,2,,2
147,2,8.6656,2,33.5273,2,163.8,2,58.8,2,,2
148,2,8.6596,2,33.5289,2,162.1,2,58.8,2,,2
149,2,8.642999999999999,2,33.5385,2,160.3,2,58.8,2,,2
150,2,8.6272,2,33.5543,2,158.3,2,58.8,2,,2
151,2,8.6149,2,33.5699,2,155.9,2,59.0,2,,2
152,2,8.6154,2,33.5702,2,155.1,2,59.0,2,,2
153,2,8.6121,2,33.5733,2,153.6,2,59.0,2,,2
154,2,8.6107,2,33.5751,2,152.8,2,59.0,2,,2
155,2,8.6115,2,33.5785,2,152.6,2,59.0,2,,2
156,2,8.6154,2,33.5871,2,152.6,2,59.0,2,,2
157,2,8.6148,2,33.585,2,151.8,2,59.0,2,,2
158,2,8.6143,2,33.5857,2,151.3,2,59.0,2,,2
159,2,8.6154,2,33.5876,2,151.4,2,59.2,2,,2
160,2,8.6166,2,33.5884,2,151.4,2,59.2,2,,2
161,2,8.6103,2,33.5876,2,151.4,2,59.0,2,,2
162,2,8.6238,2,33.5936,2,151.4,2,59.2,2,,2
163,2,8.6324,2,33.5959,2,151.3,2,59.2,2,,2
164,2,8.6327,2,33.5959,2,151.0,2,59.2,2,,2
165,2,8.6291,2,33.5948,2,150.8,2,59.2,2,,2
166,2,8.6313,2,33.5961,2,150.3,2,59.0,2,,2
167,2,8.6333,2,33.5974,2,149.5,2,59.2,2,,2
168,2,8.6261,2,33.6012,2,149.3,2,59.0,2,,2
169,2,8.5966,2,33.6122,2,149.8,2,59.2,2,,2
170,2,8.5715,2,33.617,2,149.2,2,59.2,2,,2
171,2,8.5456,2,33.6227,2,147.9,2,59.0,2,,2
172,2,8.5378,2,33.6327,2,146.7,2,59.2,2,,2
173,2,8.5349,2,33.6369,2,144.9,2,59.2,2,,2
174,2,8.533999999999999,2,33.638000000000005,2,144.4,2,59.2,2,,2
175,2,8.5314,2,33.639,2,143.8,2,59.2,2,,2
176,2,8.5253,2,33.6388,2,143.3,2,59.2,2,,2
177,2,8.5229,2,33.639,2,143.0,2,59.0,2,,2
178,2,8.5183,2,33.6407,2,142.7,2,59.0,2,,2
179,2,8.5107,2,33.6505,2,142.3,2,59.0,2,,2
180,2,8.506,2,33.6579,2,141.9,2,59.2,2,,2
181,2,8.5054,2,33.6601,2,141.2,2,59.2,2,,2
182,2,8.4977,2,33.6624,2,140.3,2,59.2,2,,2
183,2,8.4847,2,33.6666,2,139.8,2,59.4,2,,2
184,2,8.4727,2,33.6673,2,139.0,2,59.2,2,,2
185,2,8.466000000000001,2,33.6688,2,138.5,2,59.0,2,,2
186,2,8.4444,2,33.6815,2,137.9,2,59.2,2,,2
187,2,8.4415,2,33.6834,2,137.2,2,59.2,2,,2
188,2,8.4425,2,33.6827,2,136.3,2,59.2,2,,2
189,2,8.4425,2,33.6824,2,135.8,2,59.2,2,,2
190,2,8.4384,2,33.6848,2,135.7,2,59.2,2,,2
191,2,8.4299,2,33.6874,2,135.9,2,59.2,2,,2
192,2,8.432,2,33.6868,2,135.5,2,59.2,2,,2
193,2,8.4278,2,33.6878,2,135.0,2,59.2,2,,2
194,2,8.4272,2,33.6881,2,134.5,2,59.4,2,,2
195,2,8.4251,2,33.6879,2,134.9,2,59.2,2,,2
196,2,8.4222,2,33.6886,2,134.6,2,59.2,2,,2
197,2,8.4176,2,33.6896,2,134.1,2,59.2,2,,2
198,2,8.4128,2,33.692,2,133.9,2,59.2,2,,2
199,2,8.4013,2,33.6974,2,133.8,2,59.2,2,,2
200,2,8.3911,2,33.7026,2,133.2,2,59.4,2,,2
201,2,8.3823,2,33.7059,2,132.6,2,59.4,2,,2
202,2,8.3752,2,33.7078,2,132.3,2,59.4,2,,2
203,2,8.3607,2,33.7114,2,132.1,2,59.2,2,,2
204,2,8.3516,2,33.7139,2,131.3,2,59.2,2,,2
205,2,8.3471,2,33.7148,2,130.1,2,59.2,2,,2
206,2,8.3437,2,33.7156,2,129.4,2,59.2,2,,2
207,2,8.3356,2,33.7178,2,129.2,2,59.2,2,,2
208,2,8.3252,2,33.7213,2,129.2,2,59.2,2,,2
209,2,8.3222,2,33.7254,2,128.9,2,59.0,2,,2
210,2,8.3296,2,33.7312,2,128.0,2,59.2,2,,2
211,2,8.3457,2,33.7414,2,126.9,2,59.2,2,,2
212,2,8.3455,2,33.75,2,126.6,2,59.2,2,,2
213,2,8.3364,2,33.7536,2,126.3,2,59.2,2,,2
214,2,8.3342,2,33.7551,2,125.8,2,59.4,2,,2
215,2,8.3197,2,33.7556,2,125.6,2,59.4,2,,2
216,2,8.3124,2,33.7568,2,124.9,2,59.4,2,,2
217,2,8.3108,2,33.7565,2,124.5,2,59.4,2,,2
218,2,8.2923,2,33.7585,2,124.6,2,59.4,2,,2
219,2,8.2849,2,33.7599,2,123.9,2,59.2,2,,2
220,2,8.2782,2,33.763000000000005,2,123.5,2,59.4,2,,2
221,2,8.2775,2,33.7634,2,123.1,2,59.4,2,,2
222,2,8.2776,2,33.7636,2,123.0,2,59.4,2,,2
223,2,8.2759,2,33.7637,2,123.3,2,59.4,2,,2
224,2,8.2733,2,33.7644,2,123.1,2,59.4,2,,2
225,2,8.2685,2,33.7655,2,123.0,2,59.4,2,,2
226,2,8.2403,2,33.7702,2,123.0,2,59.4,2,,2
227,2,8.2151,2,33.7742,2,122.5,2,59.4,2,,2
228,2,8.2076,2,33.7747,2,122.3,2,59.7,2,,2
229,2,8.1994,2,33.7751,2,121.7,2,59.4,2,,2
230,2,8.1739,2,33.7776,2,121.0,2,59.4,2,,2
231,2,8.1656,2,33.7793,2,120.2,2,59.4,2,,2
232,2,8.1477,2,33.7809,2,118.6,2,59.4,2,,2
233,2,8.1379,2,33.7828,2,118.4,2,59.4,2,,2
234,2,8.1252,2,33.7849,2,118.1,2,59.4,2,,2
235,2,8.1243,2,33.7849,2,117.3,2,59.4,2,,2
236,2,8.1208,2,33.7853,2,116.4,2,59.4,2,,2
237,2,8.107999999999999,2,33.7882,2,115.9,2,59.4,2,,2
238,2,8.0941,2,33.7914,2,115.7,2,59.4,2,,2
239,2,8.0857,2,33.7929,2,115.0,2,59.4,2,,2
240,2,8.0814,2,33.7935,2,114.4,2,59.2,2,,2
241,2,8.0792,2,33.7938,2,114.1,2,59.2,2,,2
242,2,8.077,2,33.7941,2,113.4,2,59.4,2,,2
243,2,8.0637,2,33.7968,2,113.4,2,59.2,2,,2
244,2,8.048,2,33.8012,2,113.5,2,59.4,2,,2
245,2,8.0464,2,33.8016,2,113.4,2,59.4,2,,2
246,2,8.0441,2,33.8022,2,112.7,2,59.4,2,,2
247,2,8.042,2,33.8025,2,112.1,2,59.4,2,,2
248,2,8.0328,2,33.8052,2,111.9,2,59.4,2,,2
249,2,8.0241,2,33.8076,2,111.7,2,59.4,2,,2
250,2,8.0154,2,33.8095,2,111.3,2,59.4,2,,2
251,2,8.0103,2,33.8105,2,110.9,2,59.4,2,,2
252,2,8.0007,2,33.8127,2,110.7,2,59.4,2,,2
253,2,7.9929,2,33.8146,2,110.4,2,59.4,2,,2
254,2,7.9901,2,33.8151,2,110.5,2,59.4,2,,2
255,2,7.9875,2,33.8159,2,110.2,2,59.4,2,,2
256,2,7.9854,2,33.8164,2,110.1,2,59.4,2,,2
257,2,7.9834,2,33.8169,2,109.6,2,59.7,2,,2
258,2,7.9825,2,33.8171,2,109.2,2,59.4,2,,2
259,2,7.9674,2,33.8219,2,109.1,2,59.4,2,,2
260,2,7.9531,2,33.8261,2,109.2,2,59.7,2,,2
261,2,7.9249,2,33.8325,2,109.2,2,59.9,2,,2
262,2,7.9083,2,33.8362,2,109.1,2,59.9,2,,2
263,2,7.8986,2,33.8372,2,109.0,2,59.9,2,,2
264,2,7.8918,2,33.8388,2,108.9,2,59.9,2,,2
265,2,7.8876,2,33.8388,2,108.8,2,59.9,2,,2
266,2,7.8809,2,33.8403,2,108.3,2,59.9,2,,2
267,2,7.8771,2,33.8419,2,107.7,2,59.9,2,,2
268,2,7.8678,2,33.8442,2,107.1,2,59.9,2,,2
269,2,7.8619,2,33.8457,2,106.6,2,59.9,2,,2
270,2,7.8607,2,33.846,2,106.0,2,59.9,2,,2
271,2,7.8608,2,33.8463,2,105.6,2,59.9,2,,2
272,2,7.8607,2,33.8472,2,105.8,2,59.9,2,,2
273,2,7.8415,2,33.8506,2,105.7,2,60.1,2,,2
274,2,7.8276,2,33.8549,2,105.7,2,60.1,2,,2
275,2,7.8273,2,33.8552,2,105.2,2,60.1,2,,2
276,2,7.822,2,33.8554,2,104.9,2,60.1,2,,2
277,2,7.8122,2,33.8567,2,104.8,2,60.3,2,,2
278,2,7.8045,2,33.858000000000004,2,104.4,2,60.1,2,,2
279,2,7.8015,2,33.8591,2,104.4,2,60.1,2,,2
280,2,7.7949,2,33.8598,2,104.5,2,60.1,2,,2
281,2,7.7685,2,33.8611,2,104.3,2,60.1,2,,2
282,2,7.7423,2,33.8619,2,104.2,2,60.1,2,,2
283,2,7.7203,2,33.8605,2,104.1,2,60.1,2,,2
284,2,7.7085,2,33.8605,2,103.9,2,60.1,2,,2
285,2,7.6892,2,33.8598,2,103.4,2,60.1,2,,2
286,2,7.6576,2,33.8608,2,103.2,2,59.9,2,,2
287,2,7.6305,2,33.8639,2,102.9,2,59.9,2,,2
288,2,7.5973,2,33.8671,2,102.6,2,59.9,2,,2
289,2,7.5564,2,33.8726,2,101.6,2,59.9,2,,2
290,2,7.5284,2,33.8767,2,100.6,2,60.1,2,,2
291,2,7.5093,2,33.8796,2,100.1,2,59.9,2,,2
292,2,7.5,2,33.8805,2,99.6,2,60.1,2,,2
293,2,7.4831,2,33.8821,2,99.6,2,60.1,2,,2
294,2,7.4682,2,33.8839,2,99.5,2,60.1,2,,2
295,2,7.4603,2,33.8846,2,99.1,2,60.1,2,,2
296,2,7.4537,2,33.8851,2,98.6,2,59.9,2,,2
297,2,7.4465,2,33.8861,2,98.5,2,60.1,2,,2
298,2,7.4447,2,33.8861,2,98.5,2,60.1,2,,2
299,2,7.4321,2,33.8874,2,98.1,2,60.1,2,,2
300,2,7.3734,2,33.8949,2,98.2,2,60.1,2,,2
301,2,7.3683,2,33.8959,2,98.1,2,60.1,2,,2
302,2,7.3682,2,33.8954,2,97.7,2,60.1,2,,2
303,2,7.3645,2,33.8953,2,97.1,2,60.1,2,,2
304,2,7.3611,2,33.8954,2,96.5,2,60.1,2,,2
305,2,7.3572,2,33.8956,2,96.6,2,59.9,2,,2
306,2,7.3538,2,33.8957,2,96.0,2,59.9,2,,2
307,2,7.3476,2,33.8962,2,95.8,2,59.9,2,,2
308,2,7.3201,2,33.8996,2,95.8,2,59.9,2,,2
309,2,7.28,2,33.9047,2,95.4,2,59.9,2,,2
310,2,7.2724,2,33.9053,2,94.5,2,59.9,2,,2
311,2,7.2558,2,33.9066,2,94.0,2,59.9,2,,2
312,2,7.2061,2,33.9122,2,93.8,2,59.9,2,,2
313,2,7.1724,2,33.9163,2,93.5,2,59.9,2,,2
314,2,7.1393,2,33.92,2,92.5,2,59.9,2,,2
315,2,7.1188,2,33.9228,2,91.8,2,59.9,2,,2
316,2,7.1095,2,33.9231,2,91.2,2,59.9,2,,2
317,2,7.1011,2,33.9237,2,90.6,2,59.9,2,,2
318,2,7.0922,2,33.9249,2,89.9,2,59.9,2,,2
319,2,7.0844,2,33.9246,2,89.9,2,59.7,2,,2
320,2,7.065,2,33.9263,2,89.8,2,59.7,2,,2
321,2,7.0438,2,33.9289,2,89.6,2,59.9,2,,2
322,2,7.0178,2,33.9314,2,89.6,2,59.9,2,,2
323,2,6.9994,2,33.9331,2,89.4,2,59.9,2,,2
324,2,6.9826,2,33.9345,2,88.8,2,59.9,2,,2
325,2,6.9659,2,33.9356,2,88.2,2,59.9,2,,2
326,2,6.9532,2,33.9373,2,87.8,2,59.9,2,,2
