CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P10
CASTNO = 1
DATE = 11/02/2010
TIME =  12:49
LATITUDE = 48.89283
LONGITUDE = -129.66566
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
104,2,7.1786,2,33.2804,2,208.3,2,54.7,2,,2
105,2,7.1827,2,33.2901,2,205.7,2,54.7,2,,2
106,2,7.185,2,33.2948,2,201.8,2,54.7,2,,2
107,2,7.1867,2,33.3074,2,202.1,2,54.7,2,,2
108,2,7.1908,2,33.3298,2,201.9,2,54.7,2,,2
109,2,7.1942,2,33.347,2,200.0,2,54.7,2,,2
110,2,7.1955,2,33.3522,2,197.3,2,54.7,2,,2
111,2,7.1965,2,33.3584,2,194.9,2,54.7,2,,2
112,2,7.1974,2,33.3671,2,192.5,2,54.7,2,,2
113,2,7.1985,2,33.3706,2,191.1,2,54.7,2,,2
114,2,7.2027,2,33.391999999999996,2,189.6,2,54.7,2,,2
115,2,7.2119,2,33.4194,2,190.2,2,54.7,2,,2
116,2,7.2218,2,33.4475,2,188.4,2,54.7,2,,2
117,2,7.2252,2,33.4596,2,181.5,2,54.7,2,,2
118,2,7.2279,2,33.4712,2,180.6,2,54.7,2,,2
119,2,7.2314,2,33.4856,2,179.4,2,54.7,2,,2
120,2,7.234,2,33.4954,2,178.0,2,54.7,2,,2
121,2,7.2358,2,33.5052,2,176.6,2,54.7,2,,2
122,2,7.237,2,33.5139,2,175.8,2,54.7,2,,2
123,2,7.2394,2,33.5237,2,174.4,2,54.7,2,,2
124,2,7.2413,2,33.5287,2,174.8,2,54.7,2,,2
125,2,7.2448,2,33.534,2,173.8,2,54.7,2,,2
126,2,7.2447,2,33.5343,2,172.2,2,54.7,2,,2
127,2,7.2445,2,33.5345,2,170.8,2,54.7,2,,2
128,2,7.2449,2,33.5334,2,171.4,2,54.7,2,,2
129,2,7.2455,2,33.5345,2,171.5,2,54.7,2,,2
130,2,7.2462,2,33.5346,2,171.0,2,54.7,2,,2
131,2,7.2466,2,33.5354,2,170.1,2,54.7,2,,2
132,2,7.2469,2,33.5361,2,169.3,2,54.7,2,,2
133,2,7.2472,2,33.5385,2,168.8,2,54.7,2,,2
135,2,7.2476,2,33.5444,2,169.3,2,54.7,2,,2
136,2,7.2481,2,33.5671,2,169.0,2,54.7,2,,2
137,2,7.2465,2,33.5811,2,168.6,2,54.7,2,,2
138,2,7.2445,2,33.5978,2,167.1,2,54.7,2,,2
139,2,7.2393,2,33.6254,2,163.7,2,54.7,2,,2
140,2,7.2364,2,33.6417,2,160.5,2,54.7,2,,2
141,2,7.2327,2,33.6558,2,158.8,2,54.7,2,,2
142,2,7.2242,2,33.6772,2,157.7,2,54.7,2,,2
143,2,7.2209,2,33.6826,2,156.5,2,54.7,2,,2
144,2,7.2136,2,33.688,2,155.2,2,54.7,2,,2
145,2,7.205,2,33.7021,2,154.4,2,54.7,2,,2
146,2,7.204,2,33.7042,2,154.1,2,54.7,2,,2
147,2,7.2055,2,33.7127,2,153.1,2,54.7,2,,2
148,2,7.2002,2,33.7278,2,152.2,2,54.7,2,,2
149,2,7.1876,2,33.7451,2,151.4,2,54.7,2,,2
150,2,7.1773,2,33.7569,2,150.0,2,54.7,2,,2
151,2,7.175,2,33.759,2,147.7,2,54.7,2,,2
152,2,7.1743,2,33.7599,2,144.8,2,54.7,2,,2
153,2,7.1747,2,33.7598,2,143.7,2,54.7,2,,2
154,2,7.1696,2,33.7668,2,144.1,2,54.7,2,,2
155,2,7.1578,2,33.7804,2,143.8,2,54.7,2,,2
156,2,7.1527,2,33.7856,2,142.9,2,54.7,2,,2
157,2,7.1503,2,33.7879,2,141.4,2,54.7,2,,2
158,2,7.1494,2,33.7888,2,137.5,2,54.7,2,,2
159,2,7.1471,2,33.7912,2,137.2,2,54.7,2,,2
160,2,7.1431,2,33.7953,2,136.6,2,54.7,2,,2
161,2,7.1389,2,33.7977,2,136.3,2,54.7,2,,2
162,2,7.1232,2,33.8054,2,135.8,2,54.7,2,,2
163,2,7.1129999999999995,2,33.8093,2,134.5,2,54.7,2,,2
164,2,7.1094,2,33.811,2,134.2,2,54.7,2,,2
165,2,7.0971,2,33.8164,2,133.2,2,54.7,2,,2
166,2,7.0721,2,33.8235,2,132.5,2,54.7,2,,2
167,2,7.0607,2,33.8273,2,131.7,2,54.7,2,,2
168,2,7.0542,2,33.8286,2,131.0,2,54.7,2,,2
169,2,7.0467,2,33.8309,2,130.6,2,54.7,2,,2
170,2,7.0458,2,33.8313,2,130.5,2,54.7,2,,2
171,2,7.0452,2,33.8316,2,130.6,2,54.7,2,,2
172,2,7.0423,2,33.8326,2,130.2,2,54.7,2,,2
173,2,7.0364,2,33.8346,2,130.1,2,54.7,2,,2
174,2,7.0222,2,33.8383,2,129.7,2,54.7,2,,2
175,2,7.0054,2,33.841,2,129.3,2,54.7,2,,2
176,2,6.9945,2,33.843,2,129.1,2,54.7,2,,2
177,2,6.9854,2,33.8442,2,129.9,2,54.7,2,,2
178,2,6.97,2,33.8474,2,129.8,2,54.7,2,,2
179,2,6.9557,2,33.8502,2,129.8,2,54.7,2,,2
180,2,6.944,2,33.852,2,129.8,2,54.7,2,,2
181,2,6.9355,2,33.8528,2,130.1,2,54.7,2,,2
182,2,6.9316,2,33.8533,2,130.2,2,54.5,2,,2
183,2,6.912000000000001,2,33.8548,2,130.2,2,54.5,2,,2
184,2,6.8849,2,33.8594,2,130.2,2,54.5,2,,2
185,2,6.8553,2,33.8649,2,130.5,2,54.5,2,,2
186,2,6.8355,2,33.8694,2,130.5,2,54.5,2,,2
187,2,6.8258,2,33.8708,2,129.9,2,54.5,2,,2
188,2,6.8222,2,33.8715,2,128.6,2,54.5,2,,2
189,2,6.8109,2,33.8728,2,126.8,2,54.5,2,,2
190,2,6.8082,2,33.8731,2,126.2,2,54.5,2,,2
191,2,6.8073,2,33.873000000000005,2,126.0,2,54.5,2,,2
192,2,6.803999999999999,2,33.8732,2,125.6,2,54.5,2,,2
193,2,6.7946,2,33.8748,2,125.7,2,54.5,2,,2
194,2,6.7882,2,33.8748,2,125.3,2,54.5,2,,2
195,2,6.7829,2,33.8751,2,125.2,2,54.5,2,,2
196,2,6.7675,2,33.8772,2,124.8,2,54.5,2,,2
197,2,6.7543,2,33.8784,2,124.6,2,54.5,2,,2
198,2,6.7366,2,33.8801,2,124.5,2,54.5,2,,2
199,2,6.7287,2,33.8806,2,124.2,2,54.5,2,,2
200,2,6.7169,2,33.8813,2,124.2,2,54.5,2,,2
201,2,6.7081,2,33.8818,2,124.3,2,54.5,2,,2
202,2,6.7036,2,33.882,2,124.4,2,54.5,2,,2
203,2,6.7023,2,33.8823,2,124.0,2,54.5,2,,2
204,2,6.7007,2,33.882,2,124.1,2,54.5,2,,2
205,2,6.6949,2,33.8822,2,123.8,2,54.5,2,,2
206,2,6.6844,2,33.883,2,123.7,2,54.5,2,,2
207,2,6.6742,2,33.8834,2,123.8,2,54.5,2,,2
208,2,6.6635,2,33.8839,2,123.7,2,54.5,2,,2
209,2,6.6467,2,33.8853,2,123.6,2,54.5,2,,2
210,2,6.6262,2,33.8884,2,124.0,2,54.5,2,,2
211,2,6.6093,2,33.8881,2,124.2,2,54.5,2,,2
212,2,6.5862,2,33.8908,2,123.6,2,54.5,2,,2
213,2,6.5706,2,33.8921,2,123.3,2,54.5,2,,2
214,2,6.5676,2,33.8924,2,122.7,2,54.5,2,,2
215,2,6.5549,2,33.8938,2,121.9,2,54.5,2,,2
216,2,6.5214,2,33.893,2,121.5,2,54.5,2,,2
217,2,6.4936,2,33.8941,2,121.0,2,54.5,2,,2
218,2,6.4873,2,33.8972,2,120.4,2,54.5,2,,2
219,2,6.4897,2,33.8983,2,120.1,2,54.5,2,,2
220,2,6.4812,2,33.8992,2,119.5,2,54.5,2,,2
221,2,6.4821,2,33.9013,2,118.4,2,54.5,2,,2
222,2,6.4877,2,33.9029,2,116.1,2,54.5,2,,2
223,2,6.492999999999999,2,33.9058,2,115.5,2,54.5,2,,2
224,2,6.4934,2,33.9079,2,114.2,2,54.5,2,,2
225,2,6.4634,2,33.9051,2,112.5,2,54.5,2,,2
226,2,6.4071,2,33.9011,2,110.8,2,54.5,2,,2
227,2,6.3866,2,33.9007,2,110.8,2,54.5,2,,2
228,2,6.3735,2,33.9006,2,112.1,2,54.5,2,,2
229,2,6.3679,2,33.9008,2,113.7,2,54.5,2,,2
230,2,6.3626,2,33.900999999999996,2,115.1,2,54.5,2,,2
231,2,6.3544,2,33.9034,2,116.0,2,54.5,2,,2
233,2,6.3245,2,33.9018,2,115.4,2,54.5,2,,2
234,2,6.3045,2,33.900999999999996,2,115.4,2,54.5,2,,2
235,2,6.2823,2,33.8987,2,115.2,2,54.5,2,,2
236,2,6.2462,2,33.8985,2,115.2,2,54.5,2,,2
237,2,6.2362,2,33.9033,2,115.8,2,54.5,2,,2
238,2,6.2532,2,33.9083,2,116.7,2,54.5,2,,2
239,2,6.255,2,33.9098,2,114.8,2,54.5,2,,2
240,2,6.2489,2,33.9096,2,112.1,2,54.5,2,,2
241,2,6.2407,2,33.9088,2,110.4,2,54.5,2,,2
242,2,6.2211,2,33.9069,2,110.2,2,54.5,2,,2
243,2,6.2091,2,33.9061,2,110.7,2,54.5,2,,2
244,2,6.2028,2,33.9056,2,111.4,2,54.5,2,,2
245,2,6.1925,2,33.9052,2,112.0,2,54.5,2,,2
246,2,6.1796,2,33.9044,2,112.2,2,54.5,2,,2
247,2,6.1736,2,33.9039,2,112.3,2,54.5,2,,2
248,2,6.1669,2,33.9035,2,112.8,2,54.5,2,,2
249,2,6.1532,2,33.9023,2,112.9,2,54.5,2,,2
250,2,6.1406,2,33.9011,2,113.2,2,54.5,2,,2
251,2,6.1248,2,33.8996,2,113.4,2,54.5,2,,2
252,2,6.1071,2,33.8998,2,113.8,2,54.5,2,,2
253,2,6.117000000000001,2,33.9029,2,114.8,2,54.5,2,,2
254,2,6.1328,2,33.9084,2,114.7,2,54.5,2,,2
255,2,6.1128,2,33.9089,2,114.4,2,54.5,2,,2
256,2,6.0685,2,33.9085,2,113.6,2,54.5,2,,2
257,2,6.042000000000001,2,33.9075,2,112.3,2,54.5,2,,2
258,2,6.0096,2,33.9038,2,110.4,2,54.5,2,,2
260,2,5.9793,2,33.903,2,111.0,2,54.5,2,,2
261,2,5.9778,2,33.9024,2,111.2,2,54.5,2,,2
262,2,5.9782,2,33.9024,2,111.8,2,54.5,2,,2
263,2,5.9785,2,33.9022,2,111.9,2,54.5,2,,2
264,2,5.9783,2,33.9019,2,111.8,2,54.5,2,,2
265,2,5.9771,2,33.9018,2,111.5,2,54.5,2,,2
266,2,5.9711,2,33.9017,2,111.2,2,54.5,2,,2
267,2,5.9639999999999995,2,33.9025,2,111.4,2,54.5,2,,2
268,2,5.9489,2,33.9018,2,111.8,2,54.5,2,,2
269,2,5.9281,2,33.9046,2,111.6,2,54.5,2,,2
270,2,5.9051,2,33.9065,2,111.6,2,54.5,2,,2
271,2,5.8775,2,33.9057,2,111.0,2,54.5,2,,2
272,2,5.8698,2,33.9052,2,109.8,2,54.5,2,,2
273,2,5.8641,2,33.9047,2,108.4,2,54.5,2,,2
274,2,5.8622,2,33.9049,2,107.8,2,54.5,2,,2
275,2,5.8642,2,33.9044,2,108.6,2,54.5,2,,2
276,2,5.8586,2,33.9047,2,108.6,2,54.5,2,,2
277,2,5.8486,2,33.9028,2,108.6,2,54.5,2,,2
278,2,5.8155,2,33.9001,2,108.3,2,54.5,2,,2
279,2,5.795,2,33.9001,2,108.1,2,54.5,2,,2
281,2,5.7844,2,33.900999999999996,2,109.1,2,54.5,2,,2
282,2,5.7488,2,33.9026,2,109.1,2,54.5,2,,2
283,2,5.7302,2,33.9044,2,109.0,2,54.5,2,,2
284,2,5.7306,2,33.9053,2,108.7,2,54.5,2,,2
285,2,5.7308,2,33.9051,2,108.4,2,54.5,2,,2
286,2,5.739,2,33.909,2,108.1,2,54.5,2,,2
287,2,5.7523,2,33.9118,2,107.4,2,54.5,2,,2
289,2,5.7784,2,33.9188,2,105.3,2,54.5,2,,2
290,2,5.7865,2,33.9236,2,102.5,2,54.5,2,,2
291,2,5.787000000000001,2,33.9275,2,99.4,2,54.5,2,,2
292,2,5.7737,2,33.9284,2,97.3,2,54.5,2,,2
293,2,5.7535,2,33.9268,2,95.5,2,54.5,2,,2
294,2,5.7168,2,33.9215,2,93.7,2,54.5,2,,2
295,2,5.6807,2,33.9191,2,92.5,2,54.5,2,,2
297,2,5.6362,2,33.9187,2,95.3,2,54.5,2,,2
298,2,5.6548,2,33.923,2,96.0,2,54.5,2,,2
299,2,5.6914,2,33.928000000000004,2,96.7,2,54.5,2,,2
300,2,5.6878,2,33.928000000000004,2,95.4,2,54.5,2,,2
301,2,5.6612,2,33.9258,2,93.1,2,54.5,2,,2
302,2,5.6388,2,33.926,2,91.1,2,54.5,2,,2
303,2,5.6069,2,33.9226,2,90.2,2,54.5,2,,2
304,2,5.5764,2,33.921,2,90.7,2,54.5,2,,2
305,2,5.5349,2,33.9191,2,91.2,2,54.5,2,,2
306,2,5.5317,2,33.9182,2,91.7,2,54.5,2,,2
307,2,5.5285,2,33.9169,2,92.4,2,54.5,2,,2
308,2,5.5255,2,33.9169,2,93.2,2,54.5,2,,2
309,2,5.5232,2,33.9168,2,93.7,2,54.5,2,,2
310,2,5.5239,2,33.9186,2,94.0,2,54.5,2,,2
311,2,5.5286,2,33.9197,2,93.6,2,54.5,2,,2
312,2,5.5345,2,33.9228,2,93.4,2,54.5,2,,2
313,2,5.5089,2,33.9227,2,93.2,2,54.5,2,,2
314,2,5.484,2,33.922,2,92.7,2,54.5,2,,2
315,2,5.468999999999999,2,33.9208,2,90.5,2,54.5,2,,2
316,2,5.4545,2,33.9216,2,90.7,2,54.5,2,,2
317,2,5.4332,2,33.9245,2,90.8,2,54.5,2,,2
318,2,5.4418,2,33.9271,2,90.5,2,54.5,2,,2
319,2,5.4411,2,33.9286,2,90.1,2,54.5,2,,2
320,2,5.4411,2,33.9284,2,89.7,2,54.5,2,,2
321,2,5.441,2,33.9282,2,88.7,2,54.5,2,,2
322,2,5.4408,2,33.928000000000004,2,87.7,2,54.5,2,,2
323,2,5.4419,2,33.9276,2,87.7,2,54.5,2,,2
324,2,5.4412,2,33.9275,2,87.3,2,54.5,2,,2
325,2,5.441,2,33.9276,2,86.8,2,54.5,2,,2
326,2,5.4413,2,33.9312,2,86.3,2,54.5,2,,2
327,2,5.4396,2,33.9343,2,86.2,2,54.5,2,,2
328,2,5.4377,2,33.9358,2,85.8,2,54.5,2,,2
329,2,5.4356,2,33.9368,2,85.2,2,54.5,2,,2
330,2,5.4318,2,33.9377,2,84.4,2,54.5,2,,2
331,2,5.4261,2,33.9376,2,83.4,2,54.5,2,,2
333,2,5.421,2,33.937,2,81.5,2,54.5,2,,2
334,2,5.4144,2,33.9375,2,81.6,2,54.5,2,,2
