CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P20
CASTNO = 1
DATE = 08/02/2010
TIME =  13:54
LATITUDE = 49.56633
LONGITUDE = -138.66666999999998
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,UE/m^2/sec,
3,2,6.9042,2,32.4409,2,,2,52.4,2,,2
4,2,6.9047,2,32.441,2,,2,52.4,2,,2
5,2,6.9054,2,32.441,2,,2,52.4,2,,2
6,2,6.9061,2,32.441,2,,2,52.4,2,,2
7,2,6.9064,2,32.441,2,,2,52.4,2,,2
8,2,6.9071,2,32.4411,2,,2,52.4,2,,2
9,2,6.9072,2,32.4412,2,,2,52.4,2,,2
10,2,6.9069,2,32.4418,2,,2,52.4,2,,2
11,2,6.9043,2,32.4432,2,,2,52.4,2,,2
12,2,6.9031,2,32.4435,2,,2,52.4,2,,2
13,2,6.9046,2,32.4434,2,,2,52.4,2,,2
14,2,6.9052,2,32.4432,2,,2,52.4,2,,2
15,2,6.9066,2,32.4422,2,,2,52.4,2,,2
16,2,6.9067,2,32.4423,2,,2,52.4,2,,2
17,2,6.9069,2,32.4424,2,,2,52.4,2,,2
18,2,6.9053,2,32.4431,2,,2,52.4,2,,2
19,2,6.9041,2,32.4436,2,,2,52.4,2,,2
20,2,6.9037,2,32.4438,2,,2,52.4,2,,2
21,2,6.9039,2,32.4437,2,,2,52.4,2,,2
22,2,6.9022,2,32.4448,2,,2,52.4,2,,2
23,2,6.901,2,32.4455,2,,2,52.7,2,,2
24,2,6.8998,2,32.4463,2,,2,52.7,2,,2
25,2,6.8994,2,32.4468,2,,2,52.7,2,,2
26,2,6.8995,2,32.4471,2,,2,52.7,2,,2
27,2,6.8996,2,32.446999999999996,2,,2,52.7,2,,2
28,2,6.9,2,32.4467,2,,2,52.7,2,,2
29,2,6.9001,2,32.4465,2,,2,52.4,2,,2
30,2,6.9005,2,32.4461,2,,2,52.7,2,,2
31,2,6.8999,2,32.4467,2,,2,52.7,2,,2
32,2,6.8999,2,32.446999999999996,2,,2,52.7,2,,2
33,2,6.9002,2,32.446999999999996,2,,2,52.7,2,,2
34,2,6.9001,2,32.4468,2,,2,52.7,2,,2
35,2,6.9001,2,32.4469,2,,2,52.7,2,,2
36,2,6.9002,2,32.4471,2,,2,52.7,2,,2
37,2,6.9004,2,32.4472,2,,2,52.7,2,,2
38,2,6.9006,2,32.4471,2,,2,52.7,2,,2
39,2,6.901,2,32.4472,2,,2,52.4,2,,2
40,2,6.9016,2,32.4474,2,,2,52.7,2,,2
41,2,6.9027,2,32.4479,2,,2,52.7,2,,2
42,2,6.9031,2,32.4482,2,,2,52.7,2,,2
43,2,6.9033,2,32.4482,2,,2,52.7,2,,2
44,2,6.9031,2,32.4484,2,,2,52.7,2,,2
45,2,6.9033,2,32.4488,2,,2,52.7,2,,2
46,2,6.9039,2,32.4488,2,,2,52.7,2,,2
47,2,6.9038,2,32.449,2,,2,52.7,2,,2
48,2,6.9037,2,32.4494,2,,2,52.7,2,,2
49,2,6.9044,2,32.4514,2,,2,52.7,2,,2
50,2,6.9053,2,32.4526,2,,2,52.9,2,,2
51,2,6.9064,2,32.4535,2,,2,52.9,2,,2
52,2,6.9066,2,32.4538,2,,2,52.7,2,,2
53,2,6.9075,2,32.4542,2,,2,52.9,2,,2
54,2,6.9077,2,32.4544,2,,2,52.9,2,,2
