CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissivity and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Fluorescence data were removed because of severe problems with spikes and higher than usual values at depth suggesting problems with the cable. ,,,,,,,,,,,,,,,,
#The data may be obtained from the chief scientist. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#The precision of the Oxygen:Dissolved:CTD channel is difficult to estimate because the comparison with bottles was very noisy but roughly the Oxygen:Dissolved:CTD data should be considered:,,,,,,,,,,,,,,,,
#      • ±0.15 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 100 to 400 dbar (values tend to be too high),,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 400 to 600 dbar (values tend to be slightly high),,,,,,,,,,,,,,,,
#      • ±0.04 ml/l from 600 to 2000 dbar (values tend to be slightly low),,,,,,,,,,,,,,,,
#      • ±0.01 ml/l below 2500 dbar,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#Transmissometer #1005DR was calibrated in March 2008 and drifted significantly but steadily until July 2009.,,,,,,,,,,,,,,,,
#Then a sudden shift occurred so that maximum values between September 2009 and July 2010 were very low by ~25% / m. ,,,,,,,,,,,,,,,,
#In August 2010 a study was made of transmissivity that led to a decision to apply post-processing corrections to all cruises between March 2008 and June 2010. ,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#Transmissivity data from this cruise were corrected by multiplying the original values by correction factor 2.26 which was based on the assumption that deep offshore transmissivity should be about 62% / m.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#For details on the transmissometer post-processing see: Transmissometer_1005DR_Corrections.pdf.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#These data should still be considered nominal.,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#For details on the processing see processing file 2010-01-proc.pdf,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:Practical:CTD [PSS-78],Sigma-t:CTD {kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],PAR:CTD [µE/m^2/sec],Comments
#,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20100202
STNBR = P6
CASTNO = 1
DATE = 04/02/2010
TIME =  23:05
LATITUDE = 48.743829999999996
LONGITUDE = -127.66883
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,UE/m^2/sec,
2,2,8.7507,2,32.2763,2,284.3,2,57.9,2,,2
3,2,8.7504,2,32.275999999999996,2,283.8,2,57.6,2,,2
4,2,8.7497,2,32.275999999999996,2,284.2,2,57.6,2,,2
5,2,8.7496,2,32.2761,2,285.4,2,57.6,2,,2
6,2,8.7508,2,32.2764,2,286.5,2,57.9,2,,2
7,2,8.7523,2,32.2768,2,286.4,2,57.9,2,,2
8,2,8.7507,2,32.2765,2,285.3,2,57.9,2,,2
9,2,8.7497,2,32.2762,2,285.6,2,57.9,2,,2
10,2,8.7499,2,32.2762,2,284.9,2,57.9,2,,2
11,2,8.7503,2,32.2763,2,285.8,2,57.9,2,,2
12,2,8.7503,2,32.2762,2,286.2,2,57.6,2,,2
13,2,8.7503,2,32.2761,2,286.6,2,57.9,2,,2
14,2,8.7504,2,32.2761,2,286.5,2,57.9,2,,2
15,2,8.7507,2,32.2762,2,286.8,2,57.9,2,,2
16,2,8.7506,2,32.2761,2,286.6,2,57.9,2,,2
17,2,8.7505,2,32.275999999999996,2,286.2,2,57.9,2,,2
18,2,8.75,2,32.2759,2,286.0,2,57.9,2,,2
19,2,8.75,2,32.2758,2,286.8,2,57.9,2,,2
20,2,8.7501,2,32.2759,2,286.8,2,57.9,2,,2
21,2,8.7497,2,32.2756,2,286.5,2,57.9,2,,2
22,2,8.7504,2,32.2756,2,286.4,2,57.9,2,,2
23,2,8.7505,2,32.2755,2,286.4,2,57.9,2,,2
24,2,8.7513,2,32.2757,2,286.1,2,57.9,2,,2
25,2,8.7517,2,32.2759,2,286.1,2,57.9,2,,2
26,2,8.7512,2,32.2759,2,286.3,2,57.9,2,,2
27,2,8.7514,2,32.2759,2,286.8,2,57.9,2,,2
28,2,8.7519,2,32.2759,2,287.4,2,57.9,2,,2
29,2,8.7523,2,32.275999999999996,2,287.1,2,57.9,2,,2
30,2,8.7522,2,32.2759,2,286.6,2,57.9,2,,2
31,2,8.7521,2,32.2761,2,286.5,2,57.9,2,,2
32,2,8.7532,2,32.2767,2,286.6,2,57.9,2,,2
33,2,8.7533,2,32.2766,2,286.5,2,57.9,2,,2
34,2,8.7533,2,32.2766,2,287.0,2,57.9,2,,2
35,2,8.7532,2,32.2764,2,286.8,2,57.9,2,,2
36,2,8.7534,2,32.2764,2,286.9,2,57.9,2,,2
37,2,8.7536,2,32.2765,2,286.4,2,57.4,2,,2
38,2,8.7531,2,32.2763,2,287.1,2,57.9,2,,2
39,2,8.753,2,32.2762,2,286.9,2,57.9,2,,2
40,2,8.7534,2,32.2763,2,286.4,2,57.9,2,,2
41,2,8.7539,2,32.2763,2,286.3,2,57.9,2,,2
42,2,8.7537,2,32.2764,2,287.0,2,57.9,2,,2
43,2,8.7534,2,32.2763,2,287.0,2,57.9,2,,2
44,2,8.7542,2,32.2812,2,286.8,2,57.9,2,,2
45,2,8.7549,2,32.2856,2,287.0,2,57.9,2,,2
47,2,8.7571,2,32.2839,2,286.0,2,57.9,2,,2
48,2,8.7574,2,32.2846,2,286.5,2,57.9,2,,2
49,2,8.7582,2,32.2865,2,286.6,2,57.9,2,,2
50,2,8.7578,2,32.2872,2,286.2,2,57.9,2,,2
51,2,8.758,2,32.2881,2,286.1,2,57.9,2,,2
53,2,8.7592,2,32.2888,2,286.6,2,57.9,2,,2
54,2,8.7607,2,32.2887,2,286.4,2,57.9,2,,2
55,2,8.7616,2,32.2888,2,286.5,2,57.9,2,,2
56,2,8.7581,2,32.2911,2,286.3,2,57.9,2,,2
57,2,8.759,2,32.2905,2,285.7,2,58.1,2,,2
58,2,8.758,2,32.2901,2,285.5,2,57.9,2,,2
59,2,8.7582,2,32.2898,2,286.2,2,57.9,2,,2
60,2,8.7552,2,32.2933,2,285.9,2,58.1,2,,2
61,2,8.7489,2,32.3001,2,285.4,2,58.1,2,,2
62,2,8.748,2,32.3003,2,284.7,2,58.1,2,,2
63,2,8.7439,2,32.3009,2,284.6,2,58.1,2,,2
64,2,8.738,2,32.3025,2,285.3,2,58.1,2,,2
65,2,8.7418,2,32.3002,2,285.6,2,58.5,2,,2
66,2,8.6955,2,32.3139,2,285.5,2,58.5,2,,2
67,2,8.6523,2,32.3248,2,285.3,2,58.5,2,,2
68,2,8.6406,2,32.328,2,284.9,2,58.8,2,,2
69,2,8.6232,2,32.3301,2,284.5,2,59.0,2,,2
70,2,8.6441,2,32.3248,2,284.5,2,59.0,2,,2
71,2,8.5744,2,32.3557,2,284.3,2,59.7,2,,2
72,2,8.501,2,32.3945,2,284.7,2,59.7,2,,2
73,2,8.5027,2,32.4096,2,284.5,2,59.7,2,,2
74,2,8.4944,2,32.4532,2,283.8,2,59.9,2,,2
