CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#A graphical editor was used to remove records from obviously bad sections of temperature and salinity data and some salinity data were smoothed to remove small spikes.,,,,,,,,,,,,,,,,,
#Where there was corruption of salinity data that was not seen in temperature data only salinity points were removed.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf) except that a small offset in the fit was allowed.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#Downcast Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.4 ml/l from 0 to 200 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 200 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2015-10-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20150818
STNBR = P5
CASTNO = 1
DATE = 20150822
TIME =  02:59
LATITUDE = 48.6905
LONGITUDE = -127.167
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
2,2,14.1662,2,32.2305,2,276.2,2,50.6,2,1.104,2,,2
3,2,14.1658,2,32.2307,2,276.4,2,50.3,2,1.057,2,,2
4,2,14.1653,2,32.2307,2,275.9,2,50.8,2,1.117,2,,2
5,2,14.1663,2,32.2308,2,276.4,2,51.6,2,1.13,2,,2
6,2,14.1652,2,32.2309,2,276.3,2,51.6,2,1.1059999999999999,2,,2
7,2,14.1627,2,32.231,2,276.7,2,51.7,2,1.148,2,,2
8,2,14.1686,2,32.2308,2,276.7,2,51.6,2,1.126,2,,2
9,2,14.1676,2,32.2309,2,276.6,2,51.6,2,1.199,2,,2
10,2,14.1627,2,32.2312,2,276.5,2,51.6,2,1.2409999999999999,2,,2
11,2,14.1604,2,32.2313,2,276.7,2,51.8,2,1.244,2,,2
12,2,14.1632,2,32.2312,2,276.9,2,51.6,2,1.124,2,,2
13,2,14.1503,2,32.2319,2,277.4,2,51.6,2,1.156,2,,2
14,2,14.1438,2,32.232,2,277.3,2,51.6,2,1.143,2,,2
15,2,14.1175,2,32.2329,2,277.4,2,51.4,2,1.304,2,,2
16,2,14.1157,2,32.233000000000004,2,277.6,2,51.7,2,1.187,2,,2
17,2,14.1084,2,32.2332,2,278.3,2,51.4,2,1.213,2,,2
18,2,14.1147,2,32.233000000000004,2,278.2,2,51.4,2,1.168,2,,2
19,2,14.1015,2,32.2336,2,278.2,2,51.6,2,1.2919999999999998,2,,2
20,2,14.0994,2,32.2335,2,277.9,2,51.7,2,1.1840000000000002,2,,2
21,2,14.0951,2,32.2337,2,277.9,2,51.6,2,1.181,2,,2
22,2,14.0712,2,32.2344,2,278.4,2,51.6,2,1.199,2,,2
23,2,14.0141,2,32.2357,2,277.3,2,51.5,2,1.1340000000000001,2,,2
24,2,13.9953,2,32.236,2,279.6,2,51.4,2,1.1159999999999999,2,,2
25,2,13.7889,2,32.239000000000004,2,280.7,2,51.6,2,1.2690000000000001,2,,2
26,2,13.6505,2,32.2412,2,282.5,2,49.9,2,1.361,2,,2
27,2,13.5955,2,32.2407,2,283.9,2,49.3,2,1.3969999999999998,2,,2
28,2,13.4397,2,32.2425,2,285.0,2,49.5,2,1.483,2,,2
29,2,13.2691,2,32.2469,2,286.5,2,48.9,2,1.724,2,,2
30,2,13.1297,2,32.2514,2,286.9,2,47.9,2,1.932,2,,2
31,2,13.0107,2,32.2607,2,288.7,2,46.1,2,2.013,2,,2
32,2,12.9153,2,32.2698,2,292.2,2,46.3,2,2.004,2,,2
33,2,12.6992,2,32.2859,2,294.8,2,46.9,2,1.86,2,,2
34,2,12.4668,2,32.3039,2,296.3,2,48.7,2,1.734,2,,2
35,2,12.3761,2,32.3163,2,296.1,2,51.3,2,1.618,2,,2
36,2,12.3469,2,32.3226,2,295.7,2,53.0,2,1.54,2,,2
37,2,12.2903,2,32.3294,2,296.2,2,54.5,2,1.4,2,,2
38,2,12.2094,2,32.3367,2,293.9,2,55.3,2,1.248,2,,2
39,2,12.1906,2,32.3391,2,294.6,2,56.5,2,1.23,2,,2
40,2,12.123,2,32.3419,2,297.6,2,56.9,2,1.3419999999999999,2,,2
41,2,11.9684,2,32.3412,2,299.9,2,57.1,2,1.271,2,,2
42,2,11.7248,2,32.3309,2,301.5,2,57.3,2,1.425,2,,2
43,2,11.6345,2,32.3354,2,302.1,2,56.9,2,1.5919999999999999,2,,2
44,2,11.657,2,32.3516,2,298.5,2,56.0,2,1.511,2,,2
45,2,11.6528,2,32.3536,2,298.1,2,56.7,2,1.5219999999999998,2,,2
46,2,11.4901,2,32.3512,2,298.6,2,56.8,2,1.6369999999999998,2,,2
47,2,11.3562,2,32.3497,2,298.4,2,56.0,2,1.82,2,,2
48,2,11.3595,2,32.3548,2,295.7,2,55.9,2,1.867,2,,2
49,2,11.36,2,32.3591,2,294.5,2,55.9,2,1.885,2,,2
50,2,11.3031,2,32.3686,2,294.4,2,55.9,2,1.875,2,,2
51,2,11.1198,2,32.3702,2,295.7,2,56.2,2,1.8419999999999999,2,,2
52,2,11.1059,2,32.3729,2,296.0,2,56.9,2,1.765,2,,2
53,2,11.0923,2,32.382,2,295.5,2,57.3,2,1.72,2,,2
54,2,11.0904,2,32.3832,2,295.0,2,57.4,2,1.7530000000000001,2,,2
55,2,11.0854,2,32.3877,2,290.0,2,57.6,2,1.71,2,,2
