CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P35
CASTNO = 1
DATE = 20130616
TIME =  03:44
LATITUDE = 50.0005
LONGITUDE = -144.29883
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
5,2,9.0427,2,32.5389,2,296.8,2,1.798,2,,2
6,2,9.0399,2,32.5388,2,297.0,2,1.7919999999999998,2,,2
8,2,9.039,2,32.5388,2,296.5,2,1.804,2,,2
9,2,9.0357,2,32.5389,2,297.2,2,1.798,2,,2
10,2,9.0351,2,32.5389,2,297.3,2,1.811,2,,2
11,2,9.0349,2,32.5389,2,296.6,2,1.796,2,,2
12,2,9.0351,2,32.539,2,296.5,2,1.796,2,,2
13,2,9.0351,2,32.539,2,297.0,2,1.801,2,,2
14,2,9.0351,2,32.5391,2,297.5,2,1.807,2,,2
15,2,9.0352,2,32.5391,2,297.2,2,1.806,2,,2
16,2,9.0355,2,32.5391,2,296.6,2,1.797,2,,2
17,2,9.0355,2,32.5393,2,296.8,2,1.795,2,,2
18,2,9.0354,2,32.5392,2,297.0,2,1.79,2,,2
19,2,9.0355,2,32.5393,2,297.1,2,1.8019999999999998,2,,2
20,2,9.036,2,32.5393,2,296.9,2,1.787,2,,2
21,2,9.0363,2,32.5393,2,296.8,2,1.786,2,,2
22,2,9.0364,2,32.5392,2,296.9,2,1.7790000000000001,2,,2
23,2,9.0366,2,32.5393,2,296.8,2,1.775,2,,2
24,2,9.0368,2,32.5394,2,297.1,2,1.7719999999999998,2,,2
25,2,9.0371,2,32.5394,2,296.9,2,1.78,2,,2
26,2,9.0373,2,32.5391,2,297.5,2,1.7830000000000001,2,,2
27,2,9.0372,2,32.5392,2,297.5,2,1.788,2,,2
28,2,9.0347,2,32.5395,2,296.9,2,1.766,2,,2
29,2,9.0336,2,32.5395,2,296.8,2,1.765,2,,2
30,2,9.0356,2,32.5396,2,296.8,2,1.7830000000000001,2,,2
31,2,9.0371,2,32.5394,2,296.9,2,1.805,2,,2
32,2,9.0378,2,32.5392,2,296.9,2,1.797,2,,2
33,2,9.0378,2,32.5393,2,295.8,2,1.788,2,,2
34,2,9.0375,2,32.5394,2,293.9,2,1.7930000000000001,2,,2
35,2,9.0353,2,32.5395,2,292.6,2,1.8019999999999998,2,,2
36,2,9.0317,2,32.5397,2,293.2,2,1.7890000000000001,2,,2
37,2,8.935,2,32.5423,2,294.9,2,1.804,2,,2
38,2,8.6464,2,32.5439,2,295.2,2,1.808,2,,2
39,2,8.3684,2,32.5456,2,294.6,2,1.825,2,,2
40,2,8.2747,2,32.5469,2,293.4,2,1.807,2,,2
41,2,8.055,2,32.5488,2,295.2,2,1.8130000000000002,2,,2
42,2,7.9039,2,32.5518,2,298.6,2,1.834,2,,2
43,2,7.61,2,32.5542,2,303.1,2,1.824,2,,2
44,2,7.1807,2,32.5526,2,306.4,2,1.8090000000000002,2,,2
45,2,6.682,2,32.5696,2,309.5,2,1.8,2,,2
46,2,6.4266,2,32.5808,2,310.8,2,1.7830000000000001,2,,2
47,2,6.3655,2,32.5791,2,311.3,2,1.774,2,,2
48,2,6.1376,2,32.5834,2,312.1,2,1.757,2,,2
49,2,6.0638,2,32.5883,2,312.6,2,1.749,2,,2
50,2,6.0388,2,32.5892,2,312.3,2,1.79,2,,2
51,2,5.9988,2,32.5923,2,312.2,2,1.807,2,,2
52,2,5.956,2,32.5918,2,312.3,2,1.767,2,,2
53,2,5.9084,2,32.5934,2,312.4,2,1.7690000000000001,2,,2
54,2,5.8747,2,32.5983,2,311.7,2,1.7590000000000001,2,,2
55,2,5.8327,2,32.5995,2,311.7,2,1.775,2,,2
56,2,5.7986,2,32.5998,2,311.7,2,1.7919999999999998,2,,2
57,2,5.7671,2,32.6028,2,311.8,2,1.798,2,,2
58,2,5.744,2,32.6053,2,311.4,2,1.7830000000000001,2,,2
59,2,5.734,2,32.6067,2,310.9,2,1.761,2,,2
60,2,5.7229,2,32.6082,2,310.8,2,1.761,2,,2
61,2,5.7046,2,32.6081,2,310.7,2,1.746,2,,2
62,2,5.6714,2,32.6105,2,310.8,2,1.808,2,,2
63,2,5.6566,2,32.6118,2,310.4,2,1.765,2,,2
64,2,5.644,2,32.6121,2,310.7,2,1.755,2,,2
65,2,5.6264,2,32.6133,2,311.0,2,1.733,2,,2
66,2,5.6129999999999995,2,32.6149,2,310.9,2,1.7269999999999999,2,,2
67,2,5.608,2,32.616,2,310.4,2,1.7209999999999999,2,,2
68,2,5.6042,2,32.6169,2,309.8,2,1.72,2,,2
69,2,5.5983,2,32.6176,2,310.0,2,1.719,2,,2
70,2,5.5887,2,32.6182,2,310.1,2,1.706,2,,2
71,2,5.5823,2,32.619,2,310.0,2,1.7,2,,2
72,2,5.5777,2,32.6193,2,309.3,2,1.695,2,,2
73,2,5.5652,2,32.6199,2,308.2,2,1.686,2,,2
74,2,5.5555,2,32.6208,2,307.9,2,1.673,2,,2
75,2,5.5451,2,32.6212,2,308.4,2,1.6469999999999998,2,,2
76,2,5.5362,2,32.6219,2,308.4,2,1.629,2,,2
77,2,5.5161,2,32.6224,2,308.7,2,1.605,2,,2
78,2,5.4867,2,32.6234,2,308.7,2,1.569,2,,2
79,2,5.4714,2,32.6254,2,308.3,2,1.564,2,,2
80,2,5.4681,2,32.6252,2,307.9,2,1.5530000000000002,2,,2
81,2,5.4567,2,32.6253,2,307.6,2,1.5430000000000001,2,,2
82,2,5.434,2,32.6263,2,307.3,2,1.5230000000000001,2,,2
83,2,5.4208,2,32.626999999999995,2,306.8,2,1.52,2,,2
84,2,5.402,2,32.6269,2,307.2,2,1.508,2,,2
85,2,5.3822,2,32.6281,2,307.4,2,1.4909999999999999,2,,2
86,2,5.3666,2,32.6282,2,307.6,2,1.4880000000000002,2,,2
87,2,5.3452,2,32.6318,2,307.6,2,1.47,2,,2
88,2,5.337999999999999,2,32.6329,2,307.7,2,1.465,2,,2
89,2,5.3221,2,32.6343,2,307.8,2,1.4580000000000002,2,,2
90,2,5.3008,2,32.6362,2,307.6,2,1.453,2,,2
91,2,5.2852,2,32.6375,2,307.6,2,1.452,2,,2
92,2,5.2734,2,32.6387,2,307.6,2,1.445,2,,2
93,2,5.2612,2,32.6395,2,307.7,2,1.4409999999999998,2,,2
94,2,5.2483,2,32.639,2,307.7,2,1.44,2,,2
95,2,5.2395,2,32.6405,2,308.0,2,1.4369999999999998,2,,2
96,2,5.2294,2,32.6418,2,307.5,2,1.4369999999999998,2,,2
97,2,5.2273,2,32.6423,2,306.6,2,1.435,2,,2
98,2,5.2248,2,32.6431,2,306.6,2,1.433,2,,2
99,2,5.2142,2,32.6439,2,307.4,2,1.425,2,,2
100,2,5.1726,2,32.6469,2,308.2,2,1.422,2,,2
101,2,5.1407,2,32.6498,2,308.5,2,1.429,2,,2
102,2,5.1221,2,32.6541,2,308.7,2,1.431,2,,2
103,2,5.1082,2,32.6555,2,308.7,2,1.432,2,,2
104,2,5.0933,2,32.6565,2,308.3,2,1.436,2,,2
105,2,5.0552,2,32.6656,2,306.7,2,1.436,2,,2
106,2,5.0565,2,32.6659,2,303.7,2,1.4340000000000002,2,,2
107,2,5.0601,2,32.6683,2,303.3,2,1.431,2,,2
108,2,5.0617,2,32.6781,2,303.4,2,1.419,2,,2
109,2,5.0556,2,32.6829,2,303.6,2,1.413,2,,2
110,2,5.0279,2,32.6849,2,303.7,2,1.4140000000000001,2,,2
111,2,4.9719999999999995,2,32.6904,2,304.7,2,1.412,2,,2
112,2,4.9285,2,32.6975,2,304.2,2,1.409,2,,2
113,2,4.9018,2,32.7029,2,301.7,2,1.411,2,,2
114,2,4.8914,2,32.7082,2,298.7,2,1.409,2,,2
115,2,4.9061,2,32.7158,2,297.8,2,1.4080000000000001,2,,2
116,2,4.9094,2,32.7321,2,297.6,2,1.403,2,,2
117,2,4.8966,2,32.7365,2,295.3,2,1.406,2,,2
118,2,4.8580000000000005,2,32.7425,2,292.9,2,1.406,2,,2
119,2,4.8175,2,32.7529,2,292.2,2,1.4040000000000001,2,,2
120,2,4.8073,2,32.7727,2,291.2,2,1.401,2,,2
121,2,4.8432,2,32.7907,2,286.8,2,1.401,2,,2
122,2,4.8167,2,32.7984,2,281.1,2,1.3980000000000001,2,,2
123,2,4.8385,2,32.8194,2,279.6,2,1.3980000000000001,2,,2
124,2,4.8919,2,32.8617,2,279.4,2,1.399,2,,2
125,2,4.8924,2,32.8705,2,279.3,2,1.396,2,,2
126,2,4.8749,2,32.8709,2,278.8,2,1.3940000000000001,2,,2
127,2,4.8655,2,32.8723,2,277.6,2,1.392,2,,2
