CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P26
CASTNO = 4
DATE = 20130616
TIME =  20:47
LATITUDE = 50.001999999999995
LONGITUDE = -145.00034
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
4,2,8.8664,2,32.5298,2,296.6,2,1.6969999999999998,2,,2
5,2,8.857000000000001,2,32.5297,2,296.8,2,1.709,2,,2
6,2,8.8515,2,32.5296,2,296.5,2,1.729,2,,2
7,2,8.8516,2,32.5294,2,296.3,2,1.74,2,,2
8,2,8.8529,2,32.5295,2,296.6,2,1.7590000000000001,2,,2
9,2,8.8477,2,32.5297,2,297.1,2,1.807,2,,2
10,2,8.8466,2,32.5296,2,297.4,2,1.829,2,,2
11,2,8.8459,2,32.5298,2,296.8,2,1.871,2,,2
12,2,8.8454,2,32.5297,2,296.5,2,1.8969999999999998,2,,2
13,2,8.8447,2,32.5296,2,296.7,2,1.9140000000000001,2,,2
14,2,8.8444,2,32.5298,2,296.8,2,1.9480000000000002,2,,2
15,2,8.8441,2,32.5298,2,296.9,2,1.966,2,,2
16,2,8.8437,2,32.5298,2,297.0,2,1.983,2,,2
17,2,8.8421,2,32.5296,2,297.0,2,1.992,2,,2
18,2,8.8408,2,32.5297,2,297.2,2,1.989,2,,2
19,2,8.8412,2,32.5299,2,297.2,2,1.995,2,,2
20,2,8.8407,2,32.5299,2,297.2,2,1.99,2,,2
21,2,8.84,2,32.5299,2,297.2,2,2.045,2,,2
22,2,8.8342,2,32.5297,2,297.3,2,2.06,2,,2
23,2,8.831,2,32.5295,2,297.3,2,2.0380000000000003,2,,2
24,2,8.8286,2,32.5296,2,296.8,2,2.049,2,,2
25,2,8.8248,2,32.5296,2,296.6,2,2.07,2,,2
26,2,8.8237,2,32.5297,2,296.7,2,2.056,2,,2
27,2,8.823,2,32.5296,2,297.4,2,2.066,2,,2
28,2,8.8222,2,32.5296,2,297.2,2,2.096,2,,2
29,2,8.8229,2,32.5297,2,296.8,2,2.1,2,,2
30,2,8.8228,2,32.5298,2,297.0,2,2.061,2,,2
31,2,8.8221,2,32.5297,2,297.0,2,2.083,2,,2
32,2,8.8221,2,32.5298,2,297.0,2,2.06,2,,2
33,2,8.8207,2,32.5297,2,297.0,2,2.062,2,,2
34,2,8.8194,2,32.5297,2,296.9,2,2.06,2,,2
35,2,8.8177,2,32.5296,2,297.2,2,2.0780000000000003,2,,2
36,2,8.8128,2,32.5296,2,296.4,2,2.073,2,,2
37,2,8.8085,2,32.5294,2,294.9,2,2.063,2,,2
38,2,8.8029,2,32.5296,2,289.8,2,2.053,2,,2
39,2,8.7984,2,32.5294,2,282.8,2,2.066,2,,2
40,2,8.7834,2,32.5294,2,283.7,2,2.062,2,,2
41,2,8.6723,2,32.529,2,289.6,2,2.0180000000000002,2,,2
42,2,8.1561,2,32.5319,2,295.3,2,1.972,2,,2
43,2,7.2361,2,32.5385,2,302.1,2,1.9040000000000001,2,,2
44,2,6.8312,2,32.5422,2,304.7,2,1.865,2,,2
45,2,6.5516,2,32.5489,2,305.8,2,1.867,2,,2
46,2,6.3865,2,32.5543,2,308.6,2,1.8430000000000002,2,,2
47,2,6.1282,2,32.5593,2,310.7,2,1.8090000000000002,2,,2
