CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P13
CASTNO = 1
DATE = 20130611
TIME =  21:16
LATITUDE = 49.04467
LONGITUDE = -131.66416999999998
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
4,2,10.6947,2,32.2563,2,291.3,2,1.6030000000000002,2,,2
5,2,10.6949,2,32.2563,2,291.5,2,1.993,2,,2
6,2,10.6952,2,32.2565,2,291.3,2,1.506,2,,2
7,2,10.6952,2,32.2566,2,291.0,2,1.801,2,,2
8,2,10.6955,2,32.2566,2,291.0,2,1.661,2,,2
9,2,10.6955,2,32.2565,2,291.1,2,1.5659999999999998,2,,2
10,2,10.6958,2,32.2565,2,291.1,2,1.8880000000000001,2,,2
11,2,10.6959,2,32.2566,2,290.8,2,1.7180000000000002,2,,2
12,2,10.6955,2,32.2567,2,290.7,2,1.81,2,,2
13,2,10.696,2,32.2567,2,291.1,2,1.8559999999999999,2,,2
14,2,10.6962,2,32.2567,2,291.2,2,1.541,2,,2
15,2,10.6963,2,32.2566,2,291.7,2,1.796,2,,2
16,2,10.6967,2,32.2567,2,291.4,2,2.435,2,,2
17,2,10.6963,2,32.2567,2,291.4,2,2.721,2,,2
18,2,10.6952,2,32.2569,2,291.4,2,1.956,2,,2
19,2,10.6952,2,32.2569,2,291.5,2,1.974,2,,2
20,2,10.6951,2,32.2568,2,290.9,2,2.326,2,,2
21,2,10.6957,2,32.2567,2,290.7,2,2.356,2,,2
22,2,10.6957,2,32.2568,2,290.6,2,1.906,2,,2
23,2,10.6957,2,32.2568,2,290.9,2,1.9140000000000001,2,,2
24,2,10.6958,2,32.2567,2,291.2,2,1.845,2,,2
25,2,10.6939,2,32.2568,2,290.7,2,1.7080000000000002,2,,2
26,2,10.6964,2,32.2567,2,290.1,2,2.084,2,,2
27,2,10.6959,2,32.2567,2,288.9,2,2.322,2,,2
28,2,10.6933,2,32.2566,2,289.2,2,2.121,2,,2
29,2,10.6665,2,32.2555,2,291.1,2,1.757,2,,2
30,2,10.5508,2,32.2554,2,291.6,2,2.463,2,,2
31,2,10.3384,2,32.2582,2,291.6,2,2.574,2,,2
32,2,10.1436,2,32.2608,2,294.4,2,2.958,2,,2
33,2,10.0481,2,32.2606,2,294.5,2,3.0789999999999997,2,,2
34,2,9.793,2,32.2649,2,296.5,2,3.1060000000000003,2,,2
35,2,9.622,2,32.273,2,296.9,2,3.367,2,,2
36,2,9.515,2,32.2691,2,295.9,2,3.55,2,,2
37,2,9.3335,2,32.2701,2,296.9,2,2.8789999999999996,2,,2
38,2,9.2006,2,32.2786,2,297.6,2,2.747,2,,2
39,2,9.088,2,32.2922,2,298.3,2,2.247,2,,2
40,2,9.0729,2,32.294000000000004,2,299.2,2,2.694,2,,2
41,2,9.0359,2,32.2971,2,298.4,2,2.7289999999999996,2,,2
42,2,8.9984,2,32.2997,2,297.3,2,3.537,2,,2
43,2,8.9806,2,32.3042,2,296.6,2,2.9789999999999996,2,,2
44,2,8.9396,2,32.3094,2,296.5,2,3.6210000000000004,2,,2
45,2,8.9138,2,32.3158,2,296.3,2,2.818,2,,2
46,2,8.8818,2,32.3242,2,295.8,2,2.356,2,,2
47,2,8.8584,2,32.3262,2,295.2,2,2.16,2,,2
