CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P4
CASTNO = 1
DATE = 20130609
TIME =  02:25
LATITUDE = 48.64833
LONGITUDE = -126.66434
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
2,2,12.8358,2,31.4433,2,293.7,2,1.314,2,,2
3,2,12.8337,2,31.4436,2,293.7,2,1.314,2,,2
4,2,12.8324,2,31.4439,2,293.5,2,1.321,2,,2
5,2,12.8294,2,31.4438,2,293.5,2,1.3659999999999999,2,,2
6,2,12.8342,2,31.4444,2,293.8,2,1.3130000000000002,2,,2
7,2,12.8347,2,31.4446,2,294.2,2,1.3319999999999999,2,,2
8,2,12.8355,2,31.4446,2,293.8,2,1.399,2,,2
9,2,12.8355,2,31.4445,2,292.8,2,1.3459999999999999,2,,2
10,2,12.8268,2,31.4438,2,293.5,2,1.3730000000000002,2,,2
11,2,12.8072,2,31.4421,2,294.3,2,1.421,2,,2
12,2,12.7687,2,31.4444,2,294.5,2,1.489,2,,2
13,2,12.6701,2,31.518,2,293.1,2,1.6019999999999999,2,,2
14,2,12.5957,2,31.6097,2,292.6,2,1.7109999999999999,2,,2
15,2,12.4458,2,31.7458,2,292.6,2,1.735,2,,2
16,2,12.2498,2,31.8609,2,292.6,2,1.8090000000000002,2,,2
17,2,11.8954,2,31.9653,2,294.1,2,1.86,2,,2
18,2,11.7721,2,31.9934,2,294.2,2,2.0709999999999997,2,,2
19,2,11.6608,2,32.0099,2,293.8,2,2.21,2,,2
20,2,11.5766,2,32.0216,2,293.9,2,2.227,2,,2
21,2,11.5313,2,32.0289,2,294.1,2,2.222,2,,2
22,2,11.4387,2,32.0356,2,294.1,2,2.17,2,,2
23,2,11.3835,2,32.0421,2,294.1,2,2.147,2,,2
24,2,11.3704,2,32.0448,2,294.1,2,2.12,2,,2
25,2,11.3498,2,32.0444,2,293.3,2,2.128,2,,2
26,2,11.3302,2,32.0482,2,292.8,2,2.13,2,,2
27,2,11.322000000000001,2,32.0482,2,292.8,2,2.129,2,,2
28,2,11.3161,2,32.0492,2,292.9,2,2.095,2,,2
29,2,11.3129,2,32.0502,2,292.7,2,2.079,2,,2
30,2,11.3088,2,32.0505,2,292.1,2,2.039,2,,2
31,2,11.300999999999998,2,32.0501,2,291.3,2,2.002,2,,2
32,2,11.2917,2,32.0509,2,290.8,2,1.9809999999999999,2,,2
33,2,11.2786,2,32.052,2,289.8,2,1.9369999999999998,2,,2
34,2,11.2483,2,32.0555,2,285.9,2,1.8730000000000002,2,,2
35,2,11.2125,2,32.0634,2,278.5,2,1.825,2,,2
36,2,11.1739,2,32.0669,2,277.3,2,1.815,2,,2
37,2,10.8343,2,32.094,2,279.9,2,1.7469999999999999,2,,2
38,2,9.8501,2,32.1651,2,288.7,2,1.624,2,,2
39,2,9.3439,2,32.2127,2,292.5,2,1.5930000000000002,2,,2
40,2,8.6499,2,32.2749,2,296.2,2,1.515,2,,2
41,2,8.4367,2,32.2865,2,296.1,2,1.469,2,,2
42,2,8.3372,2,32.2922,2,295.3,2,1.443,2,,2
43,2,8.2598,2,32.2999,2,294.9,2,1.402,2,,2
44,2,8.1955,2,32.3128,2,293.7,2,1.347,2,,2
