CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P12
CASTNO = 1
DATE = 20130611
TIME =  02:01
LATITUDE = 48.9685
LONGITUDE = -130.66566
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
4,2,11.0764,2,32.2123,2,286.8,2,1.03,2,,2
5,2,11.0755,2,32.2124,2,287.0,2,1.023,2,,2
6,2,11.0723,2,32.2124,2,287.6,2,1.022,2,,2
7,2,11.0747,2,32.2126,2,287.7,2,1.0270000000000001,2,,2
8,2,11.075999999999999,2,32.2125,2,287.8,2,1.0270000000000001,2,,2
9,2,11.0765,2,32.2124,2,287.5,2,1.022,2,,2
10,2,11.0772,2,32.2125,2,286.9,2,1.02,2,,2
11,2,11.0786,2,32.2125,2,286.8,2,1.015,2,,2
12,2,11.0787,2,32.2126,2,287.5,2,1.022,2,,2
13,2,11.0789,2,32.2126,2,287.5,2,1.031,2,,2
14,2,11.0788,2,32.2126,2,287.2,2,1.031,2,,2
15,2,11.0785,2,32.2126,2,286.4,2,1.021,2,,2
16,2,11.0772,2,32.2125,2,285.5,2,1.023,2,,2
17,2,11.0745,2,32.2126,2,287.1,2,1.04,2,,2
18,2,11.0723,2,32.2124,2,286.9,2,1.035,2,,2
19,2,11.075,2,32.2126,2,288.4,2,1.048,2,,2
20,2,10.7365,2,32.22,2,291.5,2,1.127,2,,2
21,2,10.6051,2,32.2276,2,291.5,2,1.202,2,,2
22,2,10.5916,2,32.228,2,291.7,2,1.2229999999999999,2,,2
23,2,10.4627,2,32.2375,2,292.9,2,1.2570000000000001,2,,2
24,2,10.4036,2,32.2386,2,293.7,2,1.327,2,,2
25,2,10.3446,2,32.2388,2,293.8,2,1.3,2,,2
26,2,10.3185,2,32.2401,2,294.1,2,1.3,2,,2
27,2,10.2697,2,32.241,2,293.9,2,1.3130000000000002,2,,2
28,2,10.258,2,32.2506,2,293.2,2,1.301,2,,2
29,2,10.2584,2,32.2546,2,293.4,2,1.304,2,,2
30,2,10.252,2,32.2551,2,293.9,2,1.476,2,,2
31,2,10.2441,2,32.2547,2,293.7,2,1.6540000000000001,2,,2
32,2,10.2345,2,32.2563,2,292.9,2,1.4769999999999999,2,,2
33,2,10.2214,2,32.262,2,291.5,2,1.916,2,,2
34,2,10.1901,2,32.262,2,290.3,2,1.429,2,,2
35,2,10.1659,2,32.2621,2,290.0,2,1.4409999999999998,2,,2
36,2,10.0417,2,32.2471,2,291.7,2,1.34,2,,2
37,2,9.7868,2,32.2271,2,294.4,2,1.386,2,,2
38,2,9.5693,2,32.2232,2,295.6,2,1.3880000000000001,2,,2
39,2,9.436,2,32.222,2,295.5,2,1.4380000000000002,2,,2
40,2,9.3695,2,32.2295,2,294.7,2,1.499,2,,2
41,2,9.3397,2,32.2328,2,293.3,2,1.527,2,,2
42,2,9.2747,2,32.2359,2,291.2,2,1.5490000000000002,2,,2
43,2,9.185,2,32.2417,2,291.0,2,1.6480000000000001,2,,2
44,2,9.048,2,32.2561,2,291.0,2,1.546,2,,2
45,2,8.994,2,32.262,2,290.6,2,1.518,2,,2
46,2,8.9126,2,32.2689,2,289.5,2,1.463,2,,2
47,2,8.8413,2,32.2768,2,287.5,2,1.436,2,,2
