CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P16
CASTNO = 6
DATE = 20130621
TIME =  14:30
LATITUDE = 49.284
LONGITUDE = -134.66783
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
3,2,11.7038,2,32.3805,2,285.9,2,2.762,2,,2
4,2,11.7033,2,32.3834,2,284.5,2,2.705,2,,2
5,2,11.6602,2,32.3859,2,282.8,2,2.638,2,,2
6,2,11.6058,2,32.387,2,280.5,2,2.572,2,,2
7,2,11.687000000000001,2,32.3845,2,282.3,2,2.55,2,,2
8,2,11.5852,2,32.3877,2,287.1,2,2.583,2,,2
9,2,10.8362,2,32.3996,2,291.4,2,2.835,2,,2
10,2,10.6492,2,32.3954,2,292.5,2,2.9560000000000004,2,,2
11,2,10.6475,2,32.3963,2,293.1,2,3.017,2,,2
12,2,10.6584,2,32.3938,2,292.8,2,3.0580000000000003,2,,2
13,2,10.5241,2,32.3949,2,293.6,2,3.194,2,,2
14,2,10.4794,2,32.3982,2,293.8,2,3.228,2,,2
15,2,10.5038,2,32.398,2,293.4,2,3.2560000000000002,2,,2
16,2,10.4581,2,32.3993,2,293.1,2,3.34,2,,2
17,2,10.4077,2,32.4012,2,294.0,2,3.449,2,,2
18,2,10.3889,2,32.3991,2,293.9,2,3.557,2,,2
19,2,10.3603,2,32.4007,2,293.5,2,3.635,2,,2
20,2,10.3623,2,32.4018,2,293.2,2,3.865,2,,2
21,2,10.3557,2,32.402,2,293.3,2,3.7089999999999996,2,,2
22,2,10.3328,2,32.3999,2,293.8,2,3.773,2,,2
23,2,10.2802,2,32.3947,2,294.0,2,4.095,2,,2
24,2,10.2601,2,32.3977,2,293.5,2,3.885,2,,2
25,2,10.2594,2,32.4008,2,293.2,2,3.873,2,,2
26,2,10.2573,2,32.3998,2,293.2,2,3.8939999999999997,2,,2
27,2,10.2454,2,32.3994,2,292.7,2,4.185,2,,2
28,2,10.2212,2,32.3997,2,292.5,2,4.08,2,,2
29,2,10.2169,2,32.4015,2,292.1,2,4.081,2,,2
30,2,10.2179,2,32.4036,2,290.9,2,4.045,2,,2
31,2,10.2036,2,32.4063,2,290.0,2,4.062,2,,2
32,2,10.1935,2,32.4072,2,288.9,2,4.042,2,,2
33,2,10.1704,2,32.4048,2,288.1,2,4.0760000000000005,2,,2
34,2,10.1291,2,32.4029,2,288.7,2,4.101,2,,2
35,2,10.0405,2,32.4038,2,290.0,2,4.172,2,,2
36,2,9.9744,2,32.4055,2,290.4,2,4.181,2,,2
37,2,9.8007,2,32.4021,2,290.9,2,4.122,2,,2
38,2,9.5925,2,32.4069,2,292.1,2,4.031000000000001,2,,2
39,2,9.4424,2,32.4081,2,292.1,2,3.9730000000000003,2,,2
40,2,9.1993,2,32.3997,2,293.5,2,3.8819999999999997,2,,2
41,2,9.062000000000001,2,32.3936,2,294.7,2,3.6319999999999997,2,,2
42,2,8.9066,2,32.3857,2,296.2,2,3.326,2,,2
43,2,8.756,2,32.3843,2,297.1,2,3.0860000000000003,2,,2
44,2,8.7185,2,32.3817,2,296.8,2,2.927,2,,2
45,2,8.6933,2,32.3839,2,298.0,2,2.8160000000000003,2,,2
46,2,8.6866,2,32.3873,2,299.0,2,2.735,2,,2
