CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P16
CASTNO = 5
DATE = 20130613
TIME =  04:03
LATITUDE = 49.28433
LONGITUDE = -134.666
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
2,2,10.0956,2,32.3911,2,291.6,2,2.425,2,,2
3,2,10.0958,2,32.3914,2,292.0,2,2.456,2,,2
4,2,10.0958,2,32.3915,2,292.0,2,2.423,2,,2
5,2,10.0959,2,32.3914,2,291.8,2,2.576,2,,2
6,2,10.0956,2,32.3916,2,291.6,2,2.419,2,,2
7,2,10.0964,2,32.3916,2,291.2,2,2.412,2,,2
8,2,10.0964,2,32.3915,2,291.6,2,2.439,2,,2
9,2,10.0965,2,32.3914,2,291.6,2,2.399,2,,2
10,2,10.0974,2,32.3915,2,291.5,2,2.4090000000000003,2,,2
11,2,10.0951,2,32.3914,2,291.6,2,2.397,2,,2
12,2,10.0941,2,32.3913,2,291.7,2,2.427,2,,2
13,2,10.0937,2,32.3913,2,291.8,2,2.392,2,,2
14,2,10.0941,2,32.3913,2,291.7,2,2.403,2,,2
15,2,10.0969,2,32.3913,2,291.6,2,2.408,2,,2
16,2,10.0982,2,32.3915,2,291.3,2,2.426,2,,2
17,2,10.0988,2,32.3917,2,290.9,2,2.414,2,,2
18,2,10.0982,2,32.3916,2,291.6,2,2.543,2,,2
19,2,10.0991,2,32.3915,2,291.8,2,2.4330000000000003,2,,2
20,2,10.0999,2,32.3916,2,291.7,2,2.423,2,,2
21,2,10.1005,2,32.3917,2,292.0,2,2.425,2,,2
22,2,10.1007,2,32.3916,2,291.9,2,2.431,2,,2
23,2,10.101,2,32.3917,2,292.0,2,2.42,2,,2
24,2,10.101,2,32.3916,2,292.2,2,2.445,2,,2
25,2,10.1009,2,32.3918,2,292.3,2,2.42,2,,2
26,2,10.1009,2,32.3916,2,291.8,2,2.964,2,,2
27,2,10.1008,2,32.3916,2,291.7,2,2.633,2,,2
28,2,10.101,2,32.3916,2,291.8,2,2.434,2,,2
29,2,10.1013,2,32.3917,2,291.2,2,2.432,2,,2
30,2,10.1012,2,32.3918,2,291.4,2,2.417,2,,2
31,2,10.1013,2,32.3918,2,291.9,2,2.432,2,,2
32,2,10.1012,2,32.3917,2,292.0,2,2.6,2,,2
33,2,10.0975,2,32.3915,2,291.6,2,2.7430000000000003,2,,2
34,2,10.0922,2,32.3918,2,291.4,2,2.485,2,,2
35,2,10.0918,2,32.3916,2,291.5,2,2.427,2,,2
36,2,10.0866,2,32.3914,2,290.4,2,2.499,2,,2
37,2,10.0652,2,32.3909,2,288.4,2,2.448,2,,2
38,2,10.0599,2,32.3908,2,287.7,2,2.425,2,,2
39,2,10.0681,2,32.3907,2,286.7,2,2.4459999999999997,2,,2
40,2,10.0316,2,32.389,2,287.8,2,2.447,2,,2
41,2,9.9647,2,32.3855,2,290.9,2,2.523,2,,2
42,2,9.6067,2,32.3915,2,295.3,2,2.529,2,,2
43,2,9.1012,2,32.4002,2,299.8,2,2.6860000000000004,2,,2
44,2,8.8918,2,32.3929,2,300.7,2,2.76,2,,2
45,2,8.8546,2,32.3928,2,300.0,2,2.786,2,,2
46,2,8.8507,2,32.3925,2,300.4,2,2.773,2,,2
