CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P4
CASTNO = 4
DATE = 20130609
TIME =  08:46
LATITUDE = 48.64817
LONGITUDE = -126.66483000000001
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
2,2,12.5178,2,31.5778,2,295.9,2,1.47,2,,2
3,2,12.5198,2,31.5766,2,296.3,2,1.4369999999999998,2,,2
4,2,12.5096,2,31.5847,2,296.2,2,1.5030000000000001,2,,2
5,2,12.4948,2,31.5955,2,295.5,2,1.473,2,,2
6,2,12.4855,2,31.6009,2,294.3,2,1.454,2,,2
7,2,12.466,2,31.6148,2,292.9,2,1.4469999999999998,2,,2
8,2,12.4531,2,31.6241,2,293.1,2,1.449,2,,2
9,2,12.3882,2,31.6716,2,294.1,2,1.462,2,,2
10,2,12.3079,2,31.7233,2,295.0,2,1.494,2,,2
11,2,12.0998,2,31.8351,2,296.0,2,1.5619999999999998,2,,2
12,2,11.9083,2,31.9318,2,295.8,2,1.618,2,,2
13,2,11.8686,2,31.9484,2,294.9,2,1.6569999999999998,2,,2
14,2,11.8796,2,31.9449,2,294.1,2,1.6840000000000002,2,,2
15,2,11.837,2,31.9621,2,293.2,2,1.786,2,,2
16,2,11.6992,2,32.0026,2,293.2,2,1.972,2,,2
17,2,11.6629,2,32.0135,2,293.2,2,2.105,2,,2
18,2,11.6104,2,32.0282,2,293.1,2,2.122,2,,2
19,2,11.59,2,32.0343,2,292.6,2,2.135,2,,2
20,2,11.573,2,32.0416,2,292.2,2,2.144,2,,2
21,2,11.5577,2,32.0449,2,292.3,2,2.156,2,,2
22,2,11.515999999999998,2,32.0483,2,292.1,2,2.138,2,,2
23,2,11.4462,2,32.056,2,292.0,2,2.119,2,,2
24,2,11.4237,2,32.0585,2,291.6,2,2.073,2,,2
25,2,11.3946,2,32.0606,2,291.0,2,2.069,2,,2
26,2,11.3807,2,32.0607,2,289.6,2,2.064,2,,2
27,2,11.3754,2,32.061,2,280.7,2,2.073,2,,2
28,2,11.3681,2,32.0615,2,271.1,2,2.0580000000000003,2,,2
29,2,11.3593,2,32.0628,2,276.0,2,2.011,2,,2
30,2,11.3369,2,32.0641,2,278.7,2,1.935,2,,2
31,2,11.0621,2,32.074,2,280.3,2,1.835,2,,2
32,2,9.6077,2,32.191,2,288.9,2,1.733,2,,2
33,2,9.079,2,32.2322,2,291.7,2,1.641,2,,2
34,2,8.8669,2,32.2502,2,292.3,2,1.564,2,,2
35,2,8.6147,2,32.2655,2,293.9,2,1.506,2,,2
36,2,8.3701,2,32.3132,2,295.2,2,1.4469999999999998,2,,2
37,2,8.2482,2,32.3341,2,294.9,2,1.391,2,,2
38,2,8.2192,2,32.3396,2,293.3,2,1.329,2,,2
39,2,8.1898,2,32.3443,2,291.3,2,1.295,2,,2
40,2,8.1827,2,32.3452,2,289.4,2,1.278,2,,2
41,2,8.1786,2,32.3459,2,287.5,2,1.26,2,,2
42,2,8.1359,2,32.3547,2,286.1,2,1.235,2,,2
43,2,8.0472,2,32.3701,2,285.7,2,1.196,2,,2
44,2,7.9312,2,32.3937,2,284.0,2,1.122,2,,2
45,2,7.8722,2,32.4038,2,281.4,2,1.0759999999999998,2,,2
46,2,7.8622,2,32.4081,2,280.4,2,1.063,2,,2
47,2,7.8157,2,32.422,2,280.2,2,1.025,2,,2
48,2,7.7161,2,32.4558,2,280.1,2,0.992,2,,2
49,2,7.6817,2,32.4668,2,279.0,2,0.978,2,,2
50,2,7.6705,2,32.4699,2,277.7,2,0.9790000000000001,2,,2
51,2,7.6438,2,32.4805,2,276.3,2,0.938,2,,2
52,2,7.5882,2,32.5065,2,274.2,2,0.902,2,,2
53,2,7.5476,2,32.5282,2,272.5,2,0.868,2,,2
54,2,7.5082,2,32.548,2,272.3,2,0.8420000000000001,2,,2
55,2,7.3872,2,32.599000000000004,2,271.4,2,0.8059999999999999,2,,2
56,2,7.3260000000000005,2,32.6208,2,270.2,2,0.79,2,,2
57,2,7.3087,2,32.6277,2,270.0,2,0.769,2,,2
58,2,7.2959,2,32.6377,2,268.2,2,0.769,2,,2
59,2,7.2845,2,32.6536,2,264.9,2,0.757,2,,2
60,2,7.2721,2,32.6648,2,261.9,2,0.75,2,,2
61,2,7.2159,2,32.6767,2,259.3,2,0.7440000000000001,2,,2
62,2,7.226,2,32.704,2,256.2,2,0.723,2,,2
63,2,7.2541,2,32.7289,2,253.7,2,0.7170000000000001,2,,2
64,2,7.2733,2,32.74,2,252.2,2,0.708,2,,2
65,2,7.278,2,32.7727,2,249.9,2,0.6990000000000001,2,,2
66,2,7.2346,2,32.7914,2,246.4,2,0.696,2,,2
67,2,7.2044,2,32.8214,2,239.8,2,0.6920000000000001,2,,2
68,2,7.2096,2,32.8374,2,234.4,2,0.684,2,,2
69,2,7.2188,2,32.8568,2,231.2,2,0.6779999999999999,2,,2
70,2,7.2293,2,32.9243,2,228.9,2,0.664,2,,2
71,2,7.2036,2,32.9727,2,227.6,2,0.6509999999999999,2,,2
72,2,7.1625,2,33.0076,2,226.8,2,0.637,2,,2
73,2,7.1791,2,33.0235,2,226.1,2,0.635,2,,2
74,2,7.2010000000000005,2,33.036,2,225.2,2,0.63,2,,2
75,2,7.2157,2,33.0428,2,224.3,2,0.625,2,,2
76,2,7.2308,2,33.0505,2,223.7,2,0.623,2,,2
77,2,7.2385,2,33.0576,2,221.3,2,0.623,2,,2
78,2,7.2257,2,33.0642,2,215.2,2,0.614,2,,2
79,2,7.1678,2,33.0916,2,212.2,2,0.61,2,,2
80,2,7.1739999999999995,2,33.1313,2,209.3,2,0.61,2,,2
81,2,7.1941,2,33.1688,2,206.0,2,0.6,2,,2
82,2,7.2170000000000005,2,33.1852,2,202.4,2,0.598,2,,2
83,2,7.2223,2,33.1962,2,199.2,2,0.598,2,,2
84,2,7.2491,2,33.2249,2,196.4,2,0.598,2,,2
85,2,7.2658,2,33.2423,2,194.5,2,0.594,2,,2
86,2,7.297000000000001,2,33.2755,2,192.8,2,0.589,2,,2
87,2,7.33,2,33.305,2,191.0,2,0.59,2,,2
88,2,7.3492,2,33.3221,2,187.9,2,0.5870000000000001,2,,2
89,2,7.3639,2,33.3396,2,183.8,2,0.586,2,,2
90,2,7.3826,2,33.3537,2,181.0,2,0.586,2,,2
91,2,7.4326,2,33.3761,2,178.9,2,0.586,2,,2
92,2,7.4625,2,33.3873,2,176.9,2,0.586,2,,2
93,2,7.4822,2,33.399,2,173.8,2,0.58,2,,2
94,2,7.4897,2,33.4102,2,170.9,2,0.5770000000000001,2,,2
95,2,7.5013,2,33.4266,2,169.6,2,0.58,2,,2
96,2,7.5257,2,33.4469,2,168.9,2,0.579,2,,2
97,2,7.5353,2,33.4686,2,168.3,2,0.5770000000000001,2,,2
98,2,7.5328,2,33.4785,2,168.1,2,0.574,2,,2
99,2,7.5321,2,33.4897,2,167.4,2,0.574,2,,2
100,2,7.5277,2,33.498000000000005,2,166.0,2,0.574,2,,2
