CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P26
CASTNO = 3
DATE = 20130616
TIME =  15:49
LATITUDE = 49.99917
LONGITUDE = -145.0025
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
3,2,8.8063,2,32.5293,2,296.2,2,1.983,2,,2
4,2,8.8064,2,32.5293,2,295.8,2,1.9869999999999999,2,,2
5,2,8.8065,2,32.5293,2,296.5,2,2.002,2,,2
6,2,8.8067,2,32.5293,2,296.5,2,2.05,2,,2
7,2,8.8068,2,32.5293,2,296.3,2,2.045,2,,2
8,2,8.8069,2,32.5294,2,296.6,2,2.042,2,,2
9,2,8.8068,2,32.5295,2,296.9,2,2.016,2,,2
10,2,8.8069,2,32.5294,2,296.8,2,2.019,2,,2
11,2,8.8069,2,32.5295,2,297.0,2,2.023,2,,2
12,2,8.807,2,32.5296,2,296.9,2,2.0269999999999997,2,,2
13,2,8.8068,2,32.5295,2,296.8,2,2.02,2,,2
14,2,8.8067,2,32.5296,2,296.8,2,2.02,2,,2
15,2,8.8075,2,32.5296,2,296.8,2,2.001,2,,2
16,2,8.8079,2,32.5296,2,296.8,2,2.036,2,,2
17,2,8.808,2,32.5296,2,296.8,2,2.0180000000000002,2,,2
18,2,8.8079,2,32.5297,2,296.9,2,2.019,2,,2
19,2,8.8081,2,32.5295,2,296.6,2,2.029,2,,2
20,2,8.8077,2,32.5296,2,296.7,2,2.01,2,,2
21,2,8.8078,2,32.5297,2,296.8,2,2.025,2,,2
22,2,8.8078,2,32.5297,2,296.5,2,2.0180000000000002,2,,2
23,2,8.808,2,32.5295,2,296.8,2,2.036,2,,2
24,2,8.8079,2,32.5296,2,296.9,2,2.037,2,,2
25,2,8.8081,2,32.5296,2,297.0,2,2.043,2,,2
26,2,8.8081,2,32.5297,2,296.9,2,2.0540000000000003,2,,2
27,2,8.8085,2,32.5297,2,296.9,2,2.0180000000000002,2,,2
28,2,8.8091,2,32.5296,2,296.8,2,2.036,2,,2
29,2,8.8092,2,32.5295,2,296.4,2,2.024,2,,2
30,2,8.809,2,32.5296,2,296.4,2,2.012,2,,2
31,2,8.8088,2,32.5297,2,296.6,2,2.022,2,,2
32,2,8.8081,2,32.5297,2,296.9,2,2.022,2,,2
33,2,8.8086,2,32.5298,2,296.7,2,2.025,2,,2
34,2,8.8084,2,32.5298,2,296.5,2,2.025,2,,2
35,2,8.8088,2,32.5297,2,296.5,2,2.024,2,,2
36,2,8.8088,2,32.5297,2,296.0,2,2.0340000000000003,2,,2
37,2,8.8089,2,32.5296,2,290.6,2,2.032,2,,2
38,2,8.8017,2,32.5297,2,286.0,2,2.03,2,,2
39,2,8.7841,2,32.53,2,286.2,2,2.019,2,,2
40,2,8.6496,2,32.5334,2,288.3,2,2.0140000000000002,2,,2
41,2,8.2576,2,32.5372,2,291.8,2,1.9980000000000002,2,,2
42,2,7.8991,2,32.5375,2,295.3,2,1.9380000000000002,2,,2
43,2,7.2385,2,32.5478,2,302.6,2,1.89,2,,2
44,2,6.7994,2,32.5589,2,306.9,2,1.885,2,,2
45,2,6.5303,2,32.5598,2,307.3,2,1.8780000000000001,2,,2
46,2,6.3789,2,32.5661,2,307.8,2,1.819,2,,2
47,2,6.2798,2,32.5723,2,308.7,2,1.7919999999999998,2,,2
48,2,6.2191,2,32.5769,2,309.0,2,1.8019999999999998,2,,2
49,2,6.0708,2,32.5771,2,309.8,2,1.804,2,,2
50,2,5.8702,2,32.5857,2,310.9,2,1.798,2,,2
51,2,5.8138,2,32.5891,2,310.0,2,1.784,2,,2
52,2,5.7248,2,32.5869,2,309.5,2,1.775,2,,2
53,2,5.6901,2,32.5886,2,309.6,2,1.778,2,,2
54,2,5.6379,2,32.5919,2,310.5,2,1.776,2,,2
55,2,5.516,2,32.5909,2,311.8,2,1.7369999999999999,2,,2
56,2,5.4722,2,32.5929,2,312.3,2,1.722,2,,2
57,2,5.4021,2,32.5899,2,313.0,2,1.8530000000000002,2,,2
58,2,5.3756,2,32.5931,2,312.9,2,1.798,2,,2
59,2,5.3556,2,32.5954,2,312.3,2,1.722,2,,2
60,2,5.3566,2,32.6023,2,311.3,2,1.705,2,,2
61,2,5.3649,2,32.6067,2,310.5,2,1.735,2,,2
62,2,5.3646,2,32.6076,2,310.6,2,1.722,2,,2
63,2,5.3287,2,32.605,2,310.7,2,1.71,2,,2
64,2,5.3014,2,32.606,2,310.5,2,1.694,2,,2
65,2,5.2903,2,32.6083,2,309.7,2,1.693,2,,2
66,2,5.2848,2,32.6103,2,309.5,2,1.685,2,,2
67,2,5.2706,2,32.6127,2,309.4,2,1.6669999999999998,2,,2
68,2,5.2591,2,32.6159,2,309.0,2,1.6740000000000002,2,,2
69,2,5.228,2,32.6176,2,309.5,2,1.64,2,,2
