CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P23
CASTNO = 1
DATE = 20130615
TIME =  10:26
LATITUDE = 49.76683
LONGITUDE = -141.66766
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
3,2,9.1061,2,32.5576,2,295.8,2,1.617,2,,2
4,2,9.1071,2,32.5578,2,295.4,2,1.598,2,,2
5,2,9.1092,2,32.5579,2,295.2,2,1.724,2,,2
6,2,9.1083,2,32.5579,2,295.8,2,1.625,2,,2
7,2,9.1083,2,32.558,2,295.8,2,1.6119999999999999,2,,2
8,2,9.1083,2,32.5582,2,295.6,2,1.608,2,,2
9,2,9.1091,2,32.5582,2,296.1,2,1.597,2,,2
10,2,9.1096,2,32.5581,2,296.5,2,1.635,2,,2
11,2,9.1101,2,32.558,2,296.5,2,1.639,2,,2
12,2,9.1106,2,32.5581,2,296.5,2,1.5919999999999999,2,,2
13,2,9.1118,2,32.5582,2,296.6,2,1.579,2,,2
14,2,9.1108,2,32.5582,2,296.1,2,1.588,2,,2
15,2,9.1107,2,32.5583,2,295.9,2,1.568,2,,2
16,2,9.1122,2,32.5582,2,295.9,2,1.5959999999999999,2,,2
17,2,9.1114,2,32.5581,2,296.3,2,1.578,2,,2
18,2,9.1001,2,32.5586,2,296.5,2,1.577,2,,2
19,2,9.1045,2,32.5585,2,296.4,2,1.59,2,,2
20,2,9.1024,2,32.5586,2,296.4,2,1.5919999999999999,2,,2
21,2,9.1013,2,32.5587,2,296.3,2,1.5919999999999999,2,,2
22,2,9.0839,2,32.5589,2,296.3,2,1.6019999999999999,2,,2
23,2,9.0734,2,32.5595,2,296.5,2,1.579,2,,2
24,2,9.0666,2,32.56,2,296.8,2,1.6019999999999999,2,,2
25,2,9.0222,2,32.5622,2,297.2,2,1.636,2,,2
26,2,9.0318,2,32.5612,2,297.1,2,1.6019999999999999,2,,2
27,2,9.0267,2,32.5618,2,296.8,2,1.6280000000000001,2,,2
28,2,9.0151,2,32.562,2,296.3,2,1.601,2,,2
29,2,9.0101,2,32.5623,2,296.8,2,1.62,2,,2
30,2,9.0091,2,32.5628,2,297.0,2,1.6230000000000002,2,,2
31,2,8.9595,2,32.5639,2,296.9,2,1.6469999999999998,2,,2
32,2,8.8876,2,32.5688,2,297.4,2,1.6469999999999998,2,,2
33,2,8.8837,2,32.5687,2,297.8,2,1.672,2,,2
34,2,8.8807,2,32.5689,2,297.9,2,1.675,2,,2
35,2,8.8795,2,32.5689,2,297.6,2,1.7309999999999999,2,,2
36,2,8.8793,2,32.5689,2,297.6,2,1.7469999999999999,2,,2
37,2,8.8782,2,32.5693,2,297.7,2,1.7180000000000002,2,,2
38,2,8.8754,2,32.5688,2,297.8,2,1.743,2,,2
39,2,8.8725,2,32.5693,2,297.5,2,1.695,2,,2
40,2,8.8705,2,32.5694,2,297.4,2,1.6580000000000001,2,,2
41,2,8.8683,2,32.5692,2,297.3,2,1.8119999999999998,2,,2
42,2,8.8643,2,32.5689,2,297.1,2,1.754,2,,2
43,2,8.8609,2,32.5691,2,296.8,2,1.635,2,,2
44,2,8.8574,2,32.569,2,293.9,2,1.71,2,,2
45,2,8.8512,2,32.5695,2,287.3,2,1.601,2,,2
