CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P24
CASTNO = 2
DATE = 20130615
TIME =  16:41
LATITUDE = 49.836999999999996
LONGITUDE = -142.66733
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
3,2,9.2151,2,32.5289,2,292.6,2,1.371,2,,2
4,2,9.2152,2,32.5288,2,293.0,2,1.383,2,,2
5,2,9.2148,2,32.5291,2,293.5,2,1.393,2,,2
6,2,9.2146,2,32.5291,2,293.4,2,1.401,2,,2
7,2,9.2144,2,32.5292,2,293.7,2,1.409,2,,2
8,2,9.2146,2,32.5291,2,293.2,2,1.413,2,,2
9,2,9.2151,2,32.5291,2,293.2,2,1.432,2,,2
10,2,9.2153,2,32.5292,2,292.9,2,1.45,2,,2
11,2,9.2152,2,32.5292,2,292.8,2,1.455,2,,2
12,2,9.2151,2,32.5293,2,293.4,2,1.4580000000000002,2,,2
13,2,9.2152,2,32.5293,2,293.4,2,1.475,2,,2
14,2,9.2153,2,32.5294,2,292.8,2,1.493,2,,2
15,2,9.2153,2,32.5293,2,293.1,2,1.48,2,,2
16,2,9.2149,2,32.5292,2,293.2,2,1.4880000000000002,2,,2
17,2,9.2151,2,32.5293,2,293.3,2,1.704,2,,2
18,2,9.2133,2,32.5295,2,293.3,2,1.556,2,,2
19,2,9.2138,2,32.5294,2,293.3,2,1.5819999999999999,2,,2
20,2,9.2135,2,32.5295,2,293.4,2,1.534,2,,2
21,2,9.2129,2,32.5295,2,293.4,2,1.569,2,,2
22,2,9.213,2,32.5296,2,293.5,2,1.52,2,,2
23,2,9.2143,2,32.5294,2,293.9,2,1.525,2,,2
24,2,9.2146,2,32.5295,2,294.2,2,1.574,2,,2
25,2,9.2145,2,32.5295,2,293.7,2,1.506,2,,2
26,2,9.2141,2,32.5296,2,293.4,2,1.5090000000000001,2,,2
27,2,9.2135,2,32.5296,2,293.4,2,1.618,2,,2
28,2,9.2111,2,32.5296,2,293.7,2,1.982,2,,2
29,2,9.1979,2,32.5299,2,293.7,2,1.66,2,,2
30,2,9.1864,2,32.5302,2,293.6,2,1.8119999999999998,2,,2
31,2,9.1857,2,32.5304,2,293.7,2,1.5859999999999999,2,,2
32,2,9.1852,2,32.5305,2,292.2,2,1.528,2,,2
33,2,9.1802,2,32.5309,2,287.5,2,1.535,2,,2
34,2,9.1682,2,32.5313,2,284.4,2,1.534,2,,2
35,2,9.1378,2,32.5325,2,286.7,2,1.5430000000000001,2,,2
36,2,8.7793,2,32.5384,2,292.6,2,1.619,2,,2
37,2,8.0756,2,32.5547,2,298.2,2,1.6380000000000001,2,,2
38,2,7.6139,2,32.5554,2,303.4,2,1.6569999999999998,2,,2
39,2,7.2806,2,32.5638,2,306.3,2,1.681,2,,2
40,2,7.0764,2,32.5662,2,307.7,2,1.6840000000000002,2,,2
41,2,6.8033,2,32.569,2,310.2,2,1.699,2,,2
42,2,6.6265,2,32.577,2,310.8,2,1.714,2,,2
43,2,6.5557,2,32.5763,2,309.7,2,1.722,2,,2
44,2,6.4195,2,32.5758,2,310.0,2,1.726,2,,2
45,2,6.3352,2,32.5828,2,310.4,2,1.712,2,,2
46,2,6.2697,2,32.5873,2,310.4,2,1.706,2,,2
47,2,6.2521,2,32.5868,2,310.1,2,1.704,2,,2
48,2,6.249,2,32.5876,2,309.4,2,1.715,2,,2
49,2,6.2432,2,32.5903,2,308.4,2,1.71,2,,2
50,2,6.2298,2,32.5915,2,308.4,2,1.709,2,,2
51,2,6.2035,2,32.5947,2,308.8,2,1.6909999999999998,2,,2
52,2,6.1877,2,32.5958,2,309.1,2,1.6909999999999998,2,,2
53,2,6.172999999999999,2,32.5961,2,309.4,2,1.6780000000000002,2,,2
54,2,6.1493,2,32.5962,2,310.3,2,1.6769999999999998,2,,2
55,2,6.1298,2,32.5974,2,311.0,2,1.6769999999999998,2,,2
56,2,6.1081,2,32.5967,2,311.1,2,1.6780000000000002,2,,2
57,2,6.077999999999999,2,32.5966,2,311.9,2,1.6769999999999998,2,,2
58,2,6.0488,2,32.5979,2,311.6,2,1.659,2,,2
59,2,6.028,2,32.5983,2,311.0,2,1.6580000000000001,2,,2
60,2,6.0095,2,32.5996,2,310.1,2,1.6569999999999998,2,,2
61,2,5.992999999999999,2,32.6005,2,309.4,2,1.661,2,,2
62,2,5.9832,2,32.6036,2,309.3,2,1.663,2,,2
63,2,5.9752,2,32.6045,2,309.2,2,1.661,2,,2
64,2,5.9671,2,32.6047,2,309.2,2,1.665,2,,2
65,2,5.9559,2,32.6055,2,309.3,2,1.6640000000000001,2,,2
66,2,5.9364,2,32.6072,2,308.9,2,1.6740000000000002,2,,2
67,2,5.9071,2,32.6071,2,308.6,2,1.6840000000000002,2,,2
68,2,5.9011,2,32.6084,2,308.9,2,1.676,2,,2
69,2,5.8986,2,32.609,2,308.8,2,1.6780000000000002,2,,2
70,2,5.8926,2,32.6093,2,308.7,2,1.682,2,,2
71,2,5.8768,2,32.6101,2,308.6,2,1.6840000000000002,2,,2
72,2,5.8689,2,32.6116,2,308.5,2,1.676,2,,2
73,2,5.8693,2,32.6112,2,308.0,2,1.673,2,,2
74,2,5.8665,2,32.6128,2,307.5,2,1.665,2,,2
75,2,5.8668,2,32.6131,2,306.9,2,1.6669999999999998,2,,2
76,2,5.8605,2,32.613,2,307.5,2,1.671,2,,2
77,2,5.8547,2,32.6138,2,307.4,2,1.666,2,,2
78,2,5.8492,2,32.6144,2,307.5,2,1.655,2,,2
79,2,5.8399,2,32.6138,2,307.5,2,1.653,2,,2
80,2,5.8139,2,32.6122,2,307.4,2,1.642,2,,2
81,2,5.7906,2,32.6124,2,307.3,2,1.6230000000000002,2,,2
82,2,5.7763,2,32.6136,2,307.0,2,1.6119999999999999,2,,2
83,2,5.7673,2,32.6157,2,306.7,2,1.601,2,,2
84,2,5.7431,2,32.6164,2,305.3,2,1.577,2,,2
85,2,5.7274,2,32.6181,2,305.1,2,1.555,2,,2
86,2,5.7222,2,32.6178,2,305.2,2,1.5430000000000001,2,,2
87,2,5.7179,2,32.6191,2,305.2,2,1.53,2,,2
