CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P18
CASTNO = 1
DATE = 20130613
TIME =  17:21
LATITUDE = 49.4325
LONGITUDE = -136.6685
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
4,2,9.8381,2,32.4316,2,291.8,2,1.11,2,,2
5,2,9.832,2,32.4316,2,292.4,2,1.109,2,,2
6,2,9.8241,2,32.4314,2,291.6,2,1.127,2,,2
7,2,9.8224,2,32.4316,2,291.8,2,1.135,2,,2
8,2,9.8189,2,32.4316,2,292.1,2,1.177,2,,2
9,2,9.8166,2,32.4314,2,292.0,2,1.2309999999999999,2,,2
10,2,9.816,2,32.4315,2,292.1,2,1.3,2,,2
11,2,9.8131,2,32.4315,2,292.4,2,1.284,2,,2
12,2,9.8095,2,32.4313,2,292.9,2,1.3,2,,2
13,2,9.8054,2,32.4314,2,292.2,2,1.3519999999999999,2,,2
14,2,9.8045,2,32.4312,2,292.2,2,1.495,2,,2
15,2,9.802,2,32.4311,2,292.4,2,1.4809999999999999,2,,2
16,2,9.7992,2,32.4312,2,292.8,2,1.4769999999999999,2,,2
17,2,9.7983,2,32.4311,2,293.0,2,1.5019999999999998,2,,2
18,2,9.7976,2,32.4313,2,292.9,2,1.534,2,,2
19,2,9.7974,2,32.4312,2,292.9,2,1.5859999999999999,2,,2
20,2,9.7973,2,32.4313,2,292.9,2,1.655,2,,2
21,2,9.7975,2,32.4313,2,292.4,2,1.7209999999999999,2,,2
22,2,9.798,2,32.4313,2,292.4,2,1.716,2,,2
23,2,9.7966,2,32.4313,2,292.9,2,1.774,2,,2
24,2,9.7968,2,32.4314,2,292.7,2,1.7819999999999998,2,,2
25,2,9.7967,2,32.4313,2,292.6,2,1.781,2,,2
26,2,9.7957,2,32.4314,2,292.2,2,1.834,2,,2
27,2,9.7952,2,32.4314,2,292.5,2,1.915,2,,2
28,2,9.7953,2,32.4313,2,292.6,2,1.8459999999999999,2,,2
29,2,9.7954,2,32.4314,2,292.6,2,1.8769999999999998,2,,2
30,2,9.7956,2,32.4314,2,292.7,2,1.874,2,,2
31,2,9.795,2,32.4314,2,292.6,2,1.9409999999999998,2,,2
32,2,9.7946,2,32.4313,2,293.0,2,1.9880000000000002,2,,2
33,2,9.7946,2,32.4314,2,292.7,2,1.9280000000000002,2,,2
34,2,9.7947,2,32.4315,2,292.4,2,1.9709999999999999,2,,2
35,2,9.7947,2,32.4315,2,292.3,2,1.916,2,,2
36,2,9.7949,2,32.4315,2,292.4,2,1.923,2,,2
37,2,9.7948,2,32.4315,2,292.6,2,1.976,2,,2
38,2,9.7951,2,32.4316,2,292.2,2,1.9280000000000002,2,,2
39,2,9.7944,2,32.4316,2,292.0,2,1.92,2,,2
40,2,9.7917,2,32.4319,2,291.9,2,1.966,2,,2
41,2,9.7888,2,32.431999999999995,2,291.5,2,1.96,2,,2
42,2,9.7703,2,32.4337,2,290.0,2,1.923,2,,2
43,2,9.7473,2,32.4358,2,289.7,2,1.899,2,,2
44,2,9.7152,2,32.438,2,292.0,2,1.952,2,,2
45,2,9.5999,2,32.4435,2,293.2,2,1.8940000000000001,2,,2
46,2,9.318999999999999,2,32.4662,2,294.7,2,1.943,2,,2
47,2,9.2099,2,32.4779,2,295.9,2,1.695,2,,2
48,2,9.099,2,32.4975,2,295.7,2,1.636,2,,2
49,2,8.9577,2,32.5157,2,296.6,2,1.6640000000000001,2,,2
50,2,8.8968,2,32.5163,2,297.5,2,1.5930000000000002,2,,2
51,2,8.7403,2,32.5123,2,297.2,2,1.6269999999999998,2,,2
52,2,8.5263,2,32.5121,2,298.0,2,1.625,2,,2
53,2,8.4527,2,32.5124,2,299.3,2,1.548,2,,2
54,2,8.3555,2,32.5054,2,300.2,2,1.4909999999999999,2,,2
55,2,8.198,2,32.5034,2,300.6,2,1.482,2,,2
56,2,8.1199,2,32.5012,2,300.0,2,1.4609999999999999,2,,2
57,2,8.0658,2,32.5004,2,300.0,2,1.454,2,,2
58,2,8.0265,2,32.4993,2,300.4,2,1.4669999999999999,2,,2
