CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P19
CASTNO = 1
DATE = 20130613
TIME =  22:54
LATITUDE = 49.49933
LONGITUDE = -137.6665
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
5,2,9.7798,2,32.4998,2,291.8,2,1.048,2,,2
6,2,9.7787,2,32.4999,2,291.5,2,1.046,2,,2
7,2,9.7731,2,32.4999,2,291.8,2,1.052,2,,2
8,2,9.7754,2,32.4999,2,292.5,2,1.08,2,,2
9,2,9.7727,2,32.5,2,292.5,2,1.07,2,,2
10,2,9.7733,2,32.5,2,292.2,2,1.109,2,,2
11,2,9.7705,2,32.5,2,292.3,2,1.094,2,,2
12,2,9.7689,2,32.5001,2,292.2,2,1.181,2,,2
13,2,9.7661,2,32.5001,2,292.4,2,1.12,2,,2
14,2,9.7671,2,32.5,2,292.5,2,1.1340000000000001,2,,2
15,2,9.7671,2,32.5001,2,292.2,2,1.16,2,,2
16,2,9.767000000000001,2,32.5001,2,291.8,2,1.26,2,,2
17,2,9.7671,2,32.5001,2,292.0,2,1.1840000000000002,2,,2
18,2,9.7666,2,32.5001,2,292.2,2,1.175,2,,2
19,2,9.7629,2,32.5002,2,292.3,2,1.185,2,,2
20,2,9.7659,2,32.5002,2,292.2,2,1.237,2,,2
21,2,9.7639,2,32.5001,2,292.5,2,1.224,2,,2
22,2,9.7596,2,32.5004,2,292.4,2,1.217,2,,2
23,2,9.7606,2,32.5003,2,292.5,2,1.2229999999999999,2,,2
24,2,9.7464,2,32.5006,2,292.6,2,1.2409999999999999,2,,2
25,2,9.7434,2,32.5006,2,292.7,2,1.306,2,,2
26,2,9.7429,2,32.5005,2,292.6,2,2.434,2,,2
27,2,9.7423,2,32.5006,2,292.4,2,1.87,2,,2
28,2,9.7459,2,32.5007,2,292.5,2,1.5290000000000001,2,,2
29,2,9.7462,2,32.5005,2,291.9,2,1.719,2,,2
30,2,9.7459,2,32.5008,2,292.0,2,1.4580000000000002,2,,2
31,2,9.7447,2,32.5009,2,292.5,2,1.442,2,,2
32,2,9.7454,2,32.5008,2,292.5,2,1.348,2,,2
33,2,9.7446,2,32.5008,2,292.2,2,1.4669999999999999,2,,2
34,2,9.7453,2,32.5007,2,291.8,2,1.474,2,,2
35,2,9.7469,2,32.5008,2,292.1,2,1.317,2,,2
36,2,9.747,2,32.5008,2,292.6,2,1.3259999999999998,2,,2
37,2,9.7463,2,32.5009,2,292.5,2,1.48,2,,2
38,2,9.7462,2,32.5008,2,292.5,2,1.462,2,,2
39,2,9.7383,2,32.501,2,292.6,2,1.344,2,,2
40,2,9.7337,2,32.501,2,292.3,2,1.383,2,,2
41,2,9.7322,2,32.5011,2,292.1,2,1.324,2,,2
42,2,9.7313,2,32.5011,2,292.3,2,1.3230000000000002,2,,2
43,2,9.7255,2,32.5011,2,292.5,2,1.619,2,,2
44,2,9.7243,2,32.5011,2,292.5,2,1.484,2,,2
45,2,9.7213,2,32.5011,2,291.8,2,1.574,2,,2
46,2,9.7151,2,32.5012,2,291.3,2,1.8359999999999999,2,,2
47,2,9.7138,2,32.501,2,291.6,2,3.16,2,,2
48,2,9.6964,2,32.5008,2,289.2,2,2.131,2,,2
