CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P21
CASTNO = 1
DATE = 20130614
TIME =  21:59
LATITUDE = 49.63317
LONGITUDE = -139.66433999999998
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
3,2,9.4647,2,32.5216,2,293.7,2,1.203,2,,2
4,2,9.464,2,32.5219,2,293.4,2,1.202,2,,2
5,2,9.4672,2,32.5216,2,294.1,2,1.192,2,,2
6,2,9.4626,2,32.5219,2,294.4,2,1.186,2,,2
7,2,9.4507,2,32.5221,2,294.2,2,1.195,2,,2
8,2,9.4433,2,32.5215,2,293.8,2,1.207,2,,2
9,2,9.4315,2,32.5222,2,293.8,2,1.224,2,,2
10,2,9.4239,2,32.5223,2,294.2,2,1.226,2,,2
11,2,9.4237,2,32.5222,2,294.2,2,1.236,2,,2
12,2,9.4169,2,32.5224,2,294.6,2,1.249,2,,2
13,2,9.4054,2,32.5226,2,295.2,2,1.258,2,,2
14,2,9.4039,2,32.5227,2,295.0,2,1.263,2,,2
15,2,9.3996,2,32.5228,2,295.0,2,1.2890000000000001,2,,2
16,2,9.3973,2,32.5233,2,294.9,2,1.3030000000000002,2,,2
17,2,9.3931,2,32.5234,2,294.9,2,1.329,2,,2
18,2,9.3882,2,32.5245,2,294.9,2,1.34,2,,2
19,2,9.3821,2,32.525,2,294.9,2,1.351,2,,2
20,2,9.3706,2,32.5263,2,294.6,2,1.359,2,,2
21,2,9.3328,2,32.5287,2,295.2,2,1.376,2,,2
22,2,9.3105,2,32.53,2,295.9,2,1.3969999999999998,2,,2
23,2,9.3037,2,32.5299,2,296.0,2,1.412,2,,2
24,2,9.297,2,32.5306,2,295.9,2,1.4380000000000002,2,,2
25,2,9.2915,2,32.5312,2,295.6,2,1.426,2,,2
26,2,9.2878,2,32.5313,2,295.4,2,1.443,2,,2
27,2,9.2829,2,32.5315,2,296.2,2,1.4769999999999999,2,,2
28,2,9.2783,2,32.5319,2,296.2,2,1.4569999999999999,2,,2
29,2,9.2746,2,32.5323,2,295.6,2,1.473,2,,2
30,2,9.2727,2,32.5323,2,295.7,2,1.474,2,,2
31,2,9.2688,2,32.5324,2,295.9,2,1.482,2,,2
32,2,9.2635,2,32.5325,2,295.6,2,1.486,2,,2
33,2,9.2576,2,32.5322,2,295.5,2,1.505,2,,2
34,2,9.2515,2,32.5327,2,295.7,2,1.6580000000000001,2,,2
35,2,9.2452,2,32.5328,2,294.2,2,1.5090000000000001,2,,2
36,2,9.2379,2,32.5326,2,290.4,2,1.6569999999999998,2,,2
37,2,9.2308,2,32.5328,2,286.8,2,1.571,2,,2
38,2,9.2197,2,32.5325,2,283.7,2,1.5390000000000001,2,,2
39,2,9.1898,2,32.5326,2,283.5,2,1.704,2,,2
40,2,8.9271,2,32.5395,2,292.6,2,1.797,2,,2
41,2,8.3455,2,32.5479,2,301.7,2,1.666,2,,2
42,2,7.6365,2,32.5531,2,308.6,2,1.643,2,,2
43,2,6.8841,2,32.5694,2,315.1,2,1.537,2,,2
44,2,6.6183,2,32.5727,2,316.8,2,1.516,2,,2
45,2,6.47,2,32.5711,2,316.9,2,1.5390000000000001,2,,2
46,2,6.4182,2,32.5674,2,316.0,2,1.7409999999999999,2,,2
47,2,6.3951,2,32.5725,2,316.1,2,1.7469999999999999,2,,2
48,2,6.3029,2,32.5827,2,316.1,2,1.568,2,,2
49,2,6.222,2,32.5866,2,316.2,2,1.538,2,,2
