CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P26
CASTNO = 2
DATE = 20130616
TIME =  14:33
LATITUDE = 49.99933
LONGITUDE = -145.00267
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
3,2,8.8048,2,32.5297,2,297.2,2,2.055,2,,2
4,2,8.8049,2,32.5298,2,296.8,2,2.043,2,,2
5,2,8.8051,2,32.5299,2,297.1,2,2.05,2,,2
6,2,8.8056,2,32.53,2,297.2,2,2.045,2,,2
7,2,8.8057,2,32.5299,2,297.4,2,2.02,2,,2
8,2,8.8061,2,32.53,2,297.5,2,2.036,2,,2
9,2,8.8063,2,32.53,2,297.2,2,2.043,2,,2
10,2,8.8062,2,32.5301,2,297.1,2,2.022,2,,2
11,2,8.8067,2,32.53,2,297.2,2,2.021,2,,2
12,2,8.8072,2,32.53,2,297.5,2,2.03,2,,2
13,2,8.8072,2,32.5302,2,297.2,2,2.021,2,,2
14,2,8.8074,2,32.5299,2,297.2,2,2.024,2,,2
15,2,8.8071,2,32.5301,2,296.8,2,2.016,2,,2
16,2,8.8075,2,32.5301,2,297.3,2,2.012,2,,2
17,2,8.8078,2,32.5301,2,297.7,2,2.019,2,,2
18,2,8.8081,2,32.53,2,297.3,2,2.028,2,,2
19,2,8.8085,2,32.5301,2,296.8,2,2.028,2,,2
20,2,8.8085,2,32.5302,2,297.1,2,2.032,2,,2
21,2,8.8084,2,32.5301,2,297.5,2,2.009,2,,2
22,2,8.8087,2,32.53,2,297.6,2,2.021,2,,2
23,2,8.8082,2,32.5301,2,297.4,2,2.06,2,,2
24,2,8.806000000000001,2,32.5302,2,297.1,2,2.044,2,,2
25,2,8.8063,2,32.5302,2,297.4,2,2.041,2,,2
26,2,8.8076,2,32.53,2,297.3,2,2.043,2,,2
27,2,8.8066,2,32.5302,2,297.3,2,2.04,2,,2
28,2,8.8066,2,32.5301,2,297.3,2,2.042,2,,2
29,2,8.8059,2,32.5302,2,297.4,2,2.05,2,,2
30,2,8.8059,2,32.5301,2,297.4,2,2.032,2,,2
31,2,8.8056,2,32.5301,2,297.5,2,2.037,2,,2
32,2,8.8054,2,32.5302,2,297.5,2,2.035,2,,2
33,2,8.8052,2,32.5302,2,297.3,2,2.039,2,,2
34,2,8.804,2,32.5302,2,297.2,2,2.028,2,,2
35,2,8.8032,2,32.5302,2,297.2,2,2.032,2,,2
36,2,8.8027,2,32.5303,2,297.2,2,2.042,2,,2
37,2,8.7971,2,32.5302,2,296.8,2,2.03,2,,2
38,2,8.7924,2,32.5305,2,294.1,2,2.017,2,,2
39,2,8.7871,2,32.5304,2,288.6,2,2.009,2,,2
40,2,8.7728,2,32.5319,2,285.1,2,2.022,2,,2
41,2,8.5637,2,32.5303,2,294.6,2,2.004,2,,2
42,2,8.0329,2,32.5373,2,299.9,2,1.932,2,,2
43,2,7.4791,2,32.5496,2,297.1,2,1.9140000000000001,2,,2
44,2,7.11,2,32.5535,2,300.8,2,1.885,2,,2
45,2,6.6865,2,32.5555,2,306.1,2,1.841,2,,2
46,2,6.5562,2,32.5713,2,307.6,2,1.835,2,,2
47,2,6.37,2,32.5742,2,309.5,2,1.8119999999999998,2,,2
48,2,6.2839,2,32.5739,2,310.1,2,1.7630000000000001,2,,2
49,2,6.1615,2,32.5785,2,312.4,2,1.788,2,,2
50,2,6.0885,2,32.5792,2,314.8,2,1.7930000000000001,2,,2
51,2,6.0338,2,32.5835,2,313.3,2,1.79,2,,2
52,2,5.9853,2,32.5833,2,311.9,2,1.771,2,,2
53,2,5.9139,2,32.5895,2,312.0,2,1.764,2,,2
55,2,5.792999999999999,2,32.5949,2,311.2,2,1.7369999999999999,2,,2
56,2,5.7275,2,32.5901,2,312.2,2,1.745,2,,2
57,2,5.6438,2,32.589,2,314.1,2,1.761,2,,2
58,2,5.5855,2,32.5899,2,314.8,2,1.765,2,,2
59,2,5.5284,2,32.5877,2,313.0,2,1.7469999999999999,2,,2
60,2,5.4536,2,32.5902,2,312.2,2,1.705,2,,2
61,2,5.4387,2,32.5971,2,312.0,2,1.6769999999999998,2,,2
62,2,5.3668,2,32.5977,2,309.7,2,1.676,2,,2
63,2,5.3386,2,32.6024,2,310.6,2,1.6969999999999998,2,,2
64,2,5.3414,2,32.6081,2,311.4,2,1.68,2,,2
65,2,5.3304,2,32.6098,2,311.5,2,1.68,2,,2
66,2,5.2860000000000005,2,32.6073,2,312.0,2,1.7180000000000002,2,,2
67,2,5.2535,2,32.6072,2,311.7,2,1.682,2,,2
68,2,5.246,2,32.6098,2,311.0,2,1.663,2,,2
69,2,5.2461,2,32.6122,2,309.8,2,1.639,2,,2
70,2,5.2409,2,32.6143,2,309.4,2,1.639,2,,2
71,2,5.2368,2,32.6182,2,309.6,2,1.6230000000000002,2,,2
72,2,5.232,2,32.6235,2,309.3,2,1.6019999999999999,2,,2
73,2,5.2245,2,32.6258,2,308.7,2,1.5930000000000002,2,,2
74,2,5.2257,2,32.6278,2,308.0,2,1.6,2,,2
75,2,5.2197,2,32.6297,2,308.9,2,1.589,2,,2
76,2,5.1878,2,32.6308,2,309.2,2,1.584,2,,2
77,2,5.1376,2,32.6297,2,309.5,2,1.6030000000000002,2,,2
78,2,5.1347,2,32.6326,2,309.1,2,1.6,2,,2
79,2,5.1204,2,32.6339,2,308.7,2,1.589,2,,2
80,2,5.1059,2,32.633,2,308.7,2,1.579,2,,2
81,2,5.0923,2,32.633,2,308.4,2,1.568,2,,2
82,2,5.0680000000000005,2,32.6387,2,308.3,2,1.568,2,,2
83,2,5.0449,2,32.6425,2,308.0,2,1.564,2,,2
84,2,5.0423,2,32.6462,2,308.9,2,1.5719999999999998,2,,2
