CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P20
CASTNO = 2
DATE = 20130614
TIME =  08:33
LATITUDE = 49.56517
LONGITUDE = -138.668
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
1,2,9.4211,2,32.5191,2,293.3,2,1.5019999999999998,2,,2
2,2,9.4212,2,32.5191,2,293.3,2,1.485,2,,2
3,2,9.4212,2,32.5191,2,292.8,2,1.476,2,,2
4,2,9.4213,2,32.5191,2,293.0,2,1.4780000000000002,2,,2
5,2,9.4217,2,32.5192,2,294.0,2,1.479,2,,2
6,2,9.4223,2,32.5192,2,294.0,2,1.484,2,,2
7,2,9.4221,2,32.5192,2,293.7,2,1.469,2,,2
8,2,9.4223,2,32.5192,2,294.0,2,1.475,2,,2
9,2,9.4226,2,32.5192,2,293.6,2,1.486,2,,2
10,2,9.4228,2,32.5192,2,292.7,2,1.4969999999999999,2,,2
11,2,9.4211,2,32.5194,2,292.3,2,1.4869999999999999,2,,2
12,2,9.4121,2,32.5196,2,292.9,2,1.631,2,,2
13,2,9.4059,2,32.52,2,293.7,2,1.493,2,,2
14,2,9.4002,2,32.5203,2,294.2,2,1.48,2,,2
15,2,9.3793,2,32.5208,2,294.3,2,1.5219999999999998,2,,2
16,2,9.3782,2,32.5209,2,294.0,2,1.555,2,,2
17,2,9.3731,2,32.5209,2,293.8,2,1.575,2,,2
18,2,9.3552,2,32.5212,2,294.4,2,1.5959999999999999,2,,2
19,2,9.3475,2,32.5214,2,294.5,2,1.505,2,,2
20,2,9.3406,2,32.5214,2,294.6,2,1.545,2,,2
21,2,9.3397,2,32.5214,2,294.9,2,1.508,2,,2
22,2,9.3366,2,32.5216,2,295.0,2,1.507,2,,2
23,2,9.3321,2,32.5217,2,295.1,2,1.511,2,,2
24,2,9.3297,2,32.5217,2,294.6,2,1.528,2,,2
25,2,9.3254,2,32.5218,2,294.3,2,1.527,2,,2
26,2,9.3225,2,32.522,2,294.6,2,1.528,2,,2
27,2,9.3196,2,32.522,2,294.3,2,1.52,2,,2
28,2,9.3182,2,32.5222,2,294.2,2,1.527,2,,2
29,2,9.3174,2,32.5221,2,294.2,2,1.53,2,,2
30,2,9.3157,2,32.5222,2,294.5,2,1.524,2,,2
31,2,9.3111,2,32.5222,2,294.6,2,1.5290000000000001,2,,2
32,2,9.3041,2,32.5222,2,293.2,2,1.545,2,,2
33,2,9.2944,2,32.5222,2,292.4,2,1.556,2,,2
34,2,9.2836,2,32.5222,2,292.6,2,1.558,2,,2
35,2,9.2611,2,32.522,2,291.2,2,1.5630000000000002,2,,2
36,2,9.172,2,32.5211,2,292.8,2,1.58,2,,2
37,2,8.942,2,32.5243,2,297.9,2,1.6569999999999998,2,,2
38,2,8.8134,2,32.5272,2,299.0,2,1.6230000000000002,2,,2
39,2,8.5683,2,32.529,2,300.1,2,1.599,2,,2
40,2,8.1824,2,32.5302,2,301.5,2,1.725,2,,2
41,2,8.0587,2,32.5328,2,300.7,2,2.082,2,,2
42,2,7.9121,2,32.5368,2,302.8,2,1.646,2,,2
43,2,7.6726,2,32.5439,2,306.8,2,1.892,2,,2
44,2,7.358,2,32.5495,2,310.2,2,1.736,2,,2
