CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P9
CASTNO = 1
DATE = 20130610
TIME =  13:38
LATITUDE = 48.8565
LONGITUDE = -129.1685
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
2,2,11.626,2,31.9439,2,284.2,2,0.919,2,,2
3,2,11.6261,2,31.944000000000003,2,284.4,2,0.915,2,,2
4,2,11.6261,2,31.9439,2,284.0,2,0.919,2,,2
5,2,11.6263,2,31.944000000000003,2,284.8,2,0.9209999999999999,2,,2
6,2,11.6267,2,31.9441,2,285.1,2,0.915,2,,2
7,2,11.6266,2,31.944000000000003,2,284.5,2,0.938,2,,2
8,2,11.6265,2,31.9441,2,283.9,2,0.922,2,,2
9,2,11.6259,2,31.944000000000003,2,284.0,2,0.914,2,,2
10,2,11.6258,2,31.944000000000003,2,284.9,2,0.915,2,,2
11,2,11.6249,2,31.9441,2,284.8,2,0.922,2,,2
12,2,11.6258,2,31.9441,2,284.3,2,0.925,2,,2
13,2,11.6261,2,31.944000000000003,2,284.6,2,0.927,2,,2
14,2,11.6183,2,31.9436,2,283.9,2,0.9329999999999999,2,,2
15,2,11.6154,2,31.9445,2,283.3,2,0.935,2,,2
16,2,11.606,2,31.9431,2,282.1,2,0.9279999999999999,2,,2
17,2,11.6102,2,31.9436,2,283.4,2,0.9279999999999999,2,,2
18,2,11.4844,2,31.9404,2,286.3,2,0.9329999999999999,2,,2
19,2,11.2298,2,31.9355,2,287.2,2,0.965,2,,2
20,2,11.186,2,31.9381,2,287.2,2,0.972,2,,2
21,2,11.1783,2,31.936999999999998,2,286.9,2,0.978,2,,2
22,2,11.1695,2,31.9378,2,285.8,2,0.987,2,,2
23,2,11.1134,2,31.9463,2,286.0,2,1.07,2,,2
24,2,11.0306,2,31.9459,2,287.2,2,1.07,2,,2
25,2,10.8704,2,31.9545,2,289.4,2,1.048,2,,2
26,2,10.7927,2,31.9599,2,287.6,2,1.0659999999999998,2,,2
27,2,10.6935,2,31.9707,2,287.0,2,1.084,2,,2
28,2,10.5802,2,31.984,2,284.9,2,1.082,2,,2
29,2,10.5357,2,31.9864,2,283.8,2,1.115,2,,2
30,2,10.4776,2,31.9901,2,283.7,2,1.099,2,,2
31,2,10.2618,2,32.0067,2,284.9,2,1.067,2,,2
32,2,10.0462,2,32.0291,2,285.8,2,1.055,2,,2
33,2,9.8019,2,32.0695,2,286.6,2,1.05,2,,2
34,2,9.7504,2,32.0758,2,282.8,2,1.054,2,,2
35,2,9.6524,2,32.085,2,279.3,2,1.028,2,,2
36,2,9.498,2,32.1033,2,276.3,2,1.005,2,,2
37,2,9.3226,2,32.1403,2,272.5,2,0.997,2,,2
38,2,8.932,2,32.1891,2,266.4,2,0.968,2,,2
39,2,8.4847,2,32.258,2,268.6,2,0.905,2,,2
40,2,8.1715,2,32.3234,2,270.9,2,0.875,2,,2
41,2,8.1261,2,32.3335,2,271.0,2,0.85,2,,2
42,2,8.0923,2,32.3489,2,270.9,2,0.838,2,,2
43,2,8.0719,2,32.3559,2,271.2,2,0.836,2,,2
44,2,8.0592,2,32.3613,2,271.0,2,0.83,2,,2
45,2,8.0453,2,32.3668,2,270.4,2,0.8270000000000001,2,,2
