CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Based on the recommendation from Sea-Bird the method for calibration of Oxygen:Dissolved:CTD concentration was changed from that used for 2011 and some 2012 cruises. ,,,,,,,,,,,,,,,,,
#For more information see the Sea-Bird Application Note #64-2 (Sea-Bird_64-2_Jun2012.pdf).  ,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are of lower quality than usual with small-scale noise.,,,,,,,,,,,,,,,,,
#For casts 0018 to 0022 the Oxygen:Dissolved:CTD data are not considered reliable enough to archive based on comparison with bottles and differences between primary and secondary temperatures for those casts.,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#For other casts the Oxygen:Dissolved:CTD values are considered roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.5 ml/l from 0 to 150 dbar,,,,,,,,,,,,,,,,,
#      • ±0.3 ml/l from 150 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 300 to 500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.06 ml/l from 500 to 2500 dbar,,,,,,,,,,,,,,,,,
#      • ±0.04 ml/l below 2500 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The Salinity:CTD data was found to be low by an average of <0.002.,,,,,,,,,,,,,,,,,
#No recalibration was applied.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details processing details see the processing report 2013-17-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20130607
STNBR = P6
CASTNO = 1
DATE = 20130609
TIME =  22:07
LATITUDE = 48.744
LONGITUDE = -127.666
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,MG/M^3,,UE/m^2/sec,
3,2,12.3424,2,31.9511,2,,2,0.6729999999999999,2,,2
4,2,12.3396,2,31.9513,2,,2,0.672,2,,2
5,2,12.3574,2,31.9502,2,,2,0.674,2,,2
6,2,12.3556,2,31.9505,2,,2,0.679,2,,2
7,2,12.3554,2,31.9505,2,,2,0.691,2,,2
8,2,12.3294,2,31.9525,2,,2,0.7190000000000001,2,,2
9,2,12.2749,2,31.9558,2,,2,0.742,2,,2
10,2,12.1306,2,31.9678,2,,2,0.804,2,,2
11,2,11.9371,2,31.9822,2,,2,0.8859999999999999,2,,2
12,2,11.7208,2,31.9957,2,,2,1.012,2,,2
13,2,11.557,2,32.0103,2,,2,1.245,2,,2
14,2,11.5274,2,32.013000000000005,2,,2,1.4380000000000002,2,,2
15,2,11.4964,2,32.0163,2,,2,1.584,2,,2
16,2,11.464,2,32.0199,2,,2,1.68,2,,2
17,2,11.425,2,32.0248,2,,2,1.774,2,,2
18,2,11.373,2,32.0304,2,,2,1.879,2,,2
19,2,11.2986,2,32.0384,2,,2,2.005,2,,2
20,2,11.2571,2,32.045,2,,2,2.104,2,,2
21,2,11.2379,2,32.0485,2,,2,2.167,2,,2
22,2,11.2253,2,32.0507,2,,2,2.135,2,,2
23,2,11.2015,2,32.0534,2,,2,2.075,2,,2
24,2,11.1547,2,32.0581,2,,2,2.004,2,,2
25,2,11.0976,2,32.0646,2,,2,1.932,2,,2
26,2,11.0366,2,32.0685,2,,2,1.855,2,,2
27,2,10.8604,2,32.0759,2,,2,1.758,2,,2
28,2,10.492,2,32.1043,2,,2,1.682,2,,2
29,2,10.2437,2,32.1264,2,,2,1.597,2,,2
30,2,9.7561,2,32.1726,2,,2,1.5130000000000001,2,,2
31,2,9.2705,2,32.2186,2,,2,1.419,2,,2
32,2,8.9112,2,32.2516,2,,2,1.3230000000000002,2,,2
33,2,8.57,2,32.3017,2,,2,1.207,2,,2
34,2,8.3597,2,32.3326,2,,2,1.093,2,,2
35,2,8.2984,2,32.3414,2,,2,1.028,2,,2
36,2,8.2325,2,32.3515,2,,2,1.0,2,,2
37,2,8.1914,2,32.359,2,,2,0.975,2,,2
38,2,8.1531,2,32.3673,2,,2,0.956,2,,2
39,2,8.1083,2,32.3761,2,,2,0.938,2,,2
40,2,8.0917,2,32.3793,2,,2,0.9329999999999999,2,,2
41,2,8.0664,2,32.3851,2,,2,0.912,2,,2
42,2,7.9603,2,32.4049,2,,2,0.8809999999999999,2,,2
43,2,7.9174,2,32.4177,2,,2,0.865,2,,2
44,2,7.9012,2,32.4238,2,,2,0.8590000000000001,2,,2
45,2,7.8828,2,32.4324,2,,2,0.848,2,,2
46,2,7.8386,2,32.4555,2,,2,0.833,2,,2
47,2,7.7912,2,32.4799,2,,2,0.8190000000000001,2,,2
48,2,7.7819,2,32.4916,2,,2,0.81,2,,2
49,2,7.7767,2,32.4983,2,,2,0.799,2,,2
50,2,7.7482,2,32.5254,2,,2,0.7859999999999999,2,,2
51,2,7.7170000000000005,2,32.5551,2,,2,0.765,2,,2
52,2,7.71,2,32.5697,2,,2,0.7490000000000001,2,,2
53,2,7.702999999999999,2,32.5972,2,,2,0.726,2,,2
54,2,7.6863,2,32.6283,2,,2,0.718,2,,2
55,2,7.6665,2,32.6457,2,,2,0.7140000000000001,2,,2
56,2,7.6512,2,32.6555,2,,2,0.705,2,,2
57,2,7.6129,2,32.6748,2,,2,0.703,2,,2
58,2,7.5662,2,32.6987,2,,2,0.6970000000000001,2,,2
59,2,7.5417,2,32.7337,2,,2,0.687,2,,2
60,2,7.5294,2,32.7721,2,,2,0.672,2,,2
61,2,7.5238,2,32.8077,2,,2,0.662,2,,2
62,2,7.5218,2,32.8222,2,,2,0.655,2,,2
63,2,7.5241,2,32.8357,2,,2,0.65,2,,2
64,2,7.5331,2,32.8429,2,,2,0.643,2,,2
65,2,7.545,2,32.8504,2,,2,0.639,2,,2
66,2,7.5471,2,32.8555,2,,2,0.637,2,,2
67,2,7.539,2,32.8733,2,,2,0.634,2,,2
68,2,7.5389,2,32.9412,2,,2,0.617,2,,2
69,2,7.5219,2,32.9913,2,,2,0.609,2,,2
70,2,7.5082,2,32.9938,2,,2,0.612,2,,2
71,2,7.4966,2,32.9934,2,,2,0.614,2,,2
72,2,7.4575,2,33.0077,2,,2,0.612,2,,2
73,2,7.4387,2,33.0385,2,,2,0.609,2,,2
74,2,7.4234,2,33.1005,2,,2,0.599,2,,2
75,2,7.4213,2,33.1232,2,,2,0.591,2,,2
76,2,7.4193,2,33.1291,2,,2,0.59,2,,2
77,2,7.4198,2,33.1338,2,,2,0.59,2,,2
78,2,7.4233,2,33.1387,2,,2,0.585,2,,2
79,2,7.4325,2,33.157,2,,2,0.58,2,,2
80,2,7.4454,2,33.199,2,,2,0.568,2,,2
81,2,7.4479,2,33.2282,2,,2,0.563,2,,2
82,2,7.4514,2,33.2394,2,,2,0.556,2,,2
83,2,7.4642,2,33.2714,2,,2,0.552,2,,2
84,2,7.4819,2,33.2874,2,,2,0.5479999999999999,2,,2
85,2,7.5176,2,33.3052,2,,2,0.547,2,,2
86,2,7.5284,2,33.3157,2,,2,0.545,2,,2
87,2,7.5325,2,33.3315,2,,2,0.544,2,,2
88,2,7.5288,2,33.35,2,,2,0.5429999999999999,2,,2
89,2,7.5166,2,33.3743,2,,2,0.5429999999999999,2,,2
90,2,7.5303,2,33.4182,2,,2,0.5429999999999999,2,,2
91,2,7.5412,2,33.44,2,,2,0.5429999999999999,2,,2
92,2,7.5438,2,33.446,2,,2,0.54,2,,2
93,2,7.545,2,33.451,2,,2,0.542,2,,2
94,2,7.5448,2,33.4595,2,,2,0.54,2,,2
95,2,7.5464,2,33.4663,2,,2,0.541,2,,2
96,2,7.5493,2,33.4744,2,,2,0.541,2,,2
97,2,7.5505,2,33.4769,2,,2,0.542,2,,2
98,2,7.551,2,33.4782,2,,2,0.541,2,,2
99,2,7.5514,2,33.4812,2,,2,0.541,2,,2
100,2,7.5539,2,33.508,2,,2,0.541,2,,2
101,2,7.5518,2,33.52,2,,2,0.54,2,,2
102,2,7.5458,2,33.5428,2,,2,0.541,2,,2
103,2,7.5439,2,33.5508,2,,2,0.5429999999999999,2,,2
104,2,7.5412,2,33.5544,2,,2,0.544,2,,2
105,2,7.5353,2,33.5625,2,,2,0.545,2,,2
106,2,7.5322,2,33.5711,2,,2,0.544,2,,2
107,2,7.5312,2,33.5756,2,,2,0.545,2,,2
108,2,7.5298,2,33.5848,2,,2,0.5429999999999999,2,,2
109,2,7.5288,2,33.5922,2,,2,0.542,2,,2
110,2,7.5228,2,33.6129,2,,2,0.546,2,,2
111,2,7.5159,2,33.6368,2,,2,0.544,2,,2
112,2,7.5067,2,33.6537,2,,2,0.544,2,,2
113,2,7.4910000000000005,2,33.6713,2,,2,0.544,2,,2
114,2,7.4784,2,33.681,2,,2,0.541,2,,2
115,2,7.4686,2,33.6882,2,,2,0.544,2,,2
116,2,7.4668,2,33.696,2,,2,0.542,2,,2
117,2,7.465,2,33.7095,2,,2,0.54,2,,2
118,2,7.4644,2,33.713,2,,2,0.545,2,,2
119,2,7.4629,2,33.7155,2,,2,0.545,2,,2
120,2,7.4418,2,33.7337,2,,2,0.542,2,,2
121,2,7.4284,2,33.743,2,,2,0.547,2,,2
122,2,7.414,2,33.7501,2,,2,0.545,2,,2
123,2,7.4036,2,33.7563,2,,2,0.5429999999999999,2,,2
124,2,7.3916,2,33.7629,2,,2,0.542,2,,2
125,2,7.3849,2,33.7679,2,,2,0.545,2,,2
126,2,7.3723,2,33.7774,2,,2,0.547,2,,2
127,2,7.3538,2,33.7857,2,,2,0.546,2,,2
128,2,7.3512,2,33.7864,2,,2,0.546,2,,2
129,2,7.348,2,33.7881,2,,2,0.546,2,,2
130,2,7.3336,2,33.8005,2,,2,0.546,2,,2
131,2,7.3247,2,33.8068,2,,2,0.544,2,,2
132,2,7.3205,2,33.8095,2,,2,0.544,2,,2
133,2,7.3185,2,33.8095,2,,2,0.542,2,,2
134,2,7.3154,2,33.8124,2,,2,0.5429999999999999,2,,2
135,2,7.311,2,33.8165,2,,2,0.546,2,,2
136,2,7.3011,2,33.8231,2,,2,0.546,2,,2
137,2,7.2948,2,33.8279,2,,2,0.546,2,,2
138,2,7.2869,2,33.8332,2,,2,0.546,2,,2
139,2,7.2713,2,33.8353,2,,2,0.547,2,,2
140,2,7.261,2,33.8391,2,,2,0.546,2,,2
141,2,7.265,2,33.8436,2,,2,0.545,2,,2
142,2,7.2591,2,33.8461,2,,2,0.546,2,,2
143,2,7.2453,2,33.8492,2,,2,0.545,2,,2
144,2,7.2382,2,33.8491,2,,2,0.5489999999999999,2,,2
145,2,7.2316,2,33.8503,2,,2,0.546,2,,2
146,2,7.2289,2,33.8517,2,,2,0.546,2,,2
147,2,7.2286,2,33.8518,2,,2,0.546,2,,2
148,2,7.2282,2,33.8519,2,,2,0.546,2,,2
149,2,7.2274,2,33.8523,2,,2,0.545,2,,2
150,2,7.2227,2,33.8533,2,,2,0.546,2,,2
151,2,7.2102,2,33.8572,2,,2,0.547,2,,2
152,2,7.1904,2,33.8632,2,,2,0.547,2,,2
153,2,7.1839,2,33.8646,2,,2,0.545,2,,2
154,2,7.1673,2,33.8694,2,,2,0.5429999999999999,2,,2
155,2,7.1617,2,33.8709,2,,2,0.546,2,,2
156,2,7.1546,2,33.8729,2,,2,0.541,2,,2
157,2,7.1353,2,33.875,2,,2,0.545,2,,2
158,2,7.1216,2,33.8761,2,,2,0.546,2,,2
159,2,7.1127,2,33.8767,2,,2,0.547,2,,2
160,2,7.0932,2,33.8753,2,,2,0.546,2,,2
161,2,7.0742,2,33.875,2,,2,0.5479999999999999,2,,2
162,2,7.0526,2,33.8736,2,,2,0.544,2,,2
163,2,7.0384,2,33.8735,2,,2,0.546,2,,2
164,2,7.0128,2,33.8739,2,,2,0.5429999999999999,2,,2
165,2,6.9792,2,33.8757,2,,2,0.547,2,,2
166,2,6.944,2,33.8774,2,,2,0.5479999999999999,2,,2
167,2,6.9371,2,33.8789,2,,2,0.5479999999999999,2,,2
168,2,6.9391,2,33.8798,2,,2,0.5479999999999999,2,,2
169,2,6.9376,2,33.8817,2,,2,0.5479999999999999,2,,2
170,2,6.9121,2,33.8795,2,,2,0.55,2,,2
171,2,6.8883,2,33.8789,2,,2,0.5479999999999999,2,,2
172,2,6.8704,2,33.8786,2,,2,0.5479999999999999,2,,2
173,2,6.8525,2,33.8797,2,,2,0.5489999999999999,2,,2
174,2,6.8292,2,33.8792,2,,2,0.5479999999999999,2,,2
175,2,6.8101,2,33.8795,2,,2,0.552,2,,2
176,2,6.79,2,33.8802,2,,2,0.5529999999999999,2,,2
177,2,6.7751,2,33.881,2,,2,0.5489999999999999,2,,2
178,2,6.7582,2,33.8827,2,,2,0.5489999999999999,2,,2
179,2,6.7473,2,33.8827,2,,2,0.552,2,,2
180,2,6.7422,2,33.8827,2,,2,0.551,2,,2
181,2,6.7364,2,33.8835,2,,2,0.552,2,,2
182,2,6.7278,2,33.8837,2,,2,0.5539999999999999,2,,2
183,2,6.7152,2,33.884,2,,2,0.5529999999999999,2,,2
184,2,6.683,2,33.8841,2,,2,0.5529999999999999,2,,2
185,2,6.6701,2,33.8847,2,,2,0.552,2,,2
186,2,6.6599,2,33.8848,2,,2,0.552,2,,2
187,2,6.6407,2,33.8853,2,,2,0.551,2,,2
188,2,6.6175,2,33.8854,2,,2,0.552,2,,2
189,2,6.5858,2,33.8882,2,,2,0.5529999999999999,2,,2
190,2,6.5672,2,33.8872,2,,2,0.5529999999999999,2,,2
191,2,6.5589,2,33.8866,2,,2,0.5529999999999999,2,,2
192,2,6.5345,2,33.8874,2,,2,0.5539999999999999,2,,2
193,2,6.5252,2,33.888000000000005,2,,2,0.5539999999999999,2,,2
194,2,6.5178,2,33.8874,2,,2,0.5539999999999999,2,,2
195,2,6.4925,2,33.8888,2,,2,0.5539999999999999,2,,2
196,2,6.4804,2,33.889,2,,2,0.555,2,,2
197,2,6.4478,2,33.8884,2,,2,0.5579999999999999,2,,2
198,2,6.44,2,33.8886,2,,2,0.555,2,,2
199,2,6.4381,2,33.8884,2,,2,0.557,2,,2
200,2,6.4306,2,33.8881,2,,2,0.557,2,,2
201,2,6.4139,2,33.8877,2,,2,0.555,2,,2
202,2,6.3818,2,33.8879,2,,2,0.555,2,,2
203,2,6.3663,2,33.8889,2,,2,0.5539999999999999,2,,2
204,2,6.3537,2,33.8895,2,,2,0.555,2,,2
205,2,6.329,2,33.8907,2,,2,0.557,2,,2
206,2,6.3227,2,33.8911,2,,2,0.556,2,,2
207,2,6.3185,2,33.8907,2,,2,0.555,2,,2
208,2,6.2941,2,33.8901,2,,2,0.556,2,,2
209,2,6.2846,2,33.8919,2,,2,0.557,2,,2
210,2,6.2808,2,33.8939,2,,2,0.556,2,,2
211,2,6.2676,2,33.8931,2,,2,0.5579999999999999,2,,2
212,2,6.2565,2,33.8926,2,,2,0.5579999999999999,2,,2
213,2,6.2472,2,33.8921,2,,2,0.5579999999999999,2,,2
214,2,6.2402,2,33.8919,2,,2,0.5589999999999999,2,,2
215,2,6.2336,2,33.8924,2,,2,0.5579999999999999,2,,2
216,2,6.2304,2,33.8924,2,,2,0.5589999999999999,2,,2
217,2,6.2164,2,33.8918,2,,2,0.557,2,,2
218,2,6.1912,2,33.8916,2,,2,0.56,2,,2
219,2,6.1689,2,33.8926,2,,2,0.561,2,,2
220,2,6.1584,2,33.8933,2,,2,0.56,2,,2
221,2,6.1529,2,33.8934,2,,2,0.563,2,,2
222,2,6.1342,2,33.893,2,,2,0.562,2,,2
223,2,6.1086,2,33.8938,2,,2,0.561,2,,2
224,2,6.0886,2,33.8918,2,,2,0.561,2,,2
225,2,6.0841,2,33.8917,2,,2,0.562,2,,2
226,2,6.0665,2,33.8913,2,,2,0.5589999999999999,2,,2
227,2,6.0435,2,33.8911,2,,2,0.561,2,,2
228,2,6.0357,2,33.8925,2,,2,0.565,2,,2
229,2,6.0285,2,33.8924,2,,2,0.561,2,,2
230,2,6.02,2,33.894,2,,2,0.562,2,,2
231,2,6.0124,2,33.8949,2,,2,0.56,2,,2
232,2,6.0125,2,33.8959,2,,2,0.56,2,,2
233,2,6.0048,2,33.8956,2,,2,0.565,2,,2
234,2,5.9932,2,33.8968,2,,2,0.563,2,,2
235,2,5.9922,2,33.8974,2,,2,0.562,2,,2
236,2,5.9917,2,33.8975,2,,2,0.562,2,,2
237,2,5.9912,2,33.8983,2,,2,0.5660000000000001,2,,2
238,2,5.9895,2,33.9007,2,,2,0.562,2,,2
239,2,5.9863,2,33.900999999999996,2,,2,0.5660000000000001,2,,2
240,2,5.9806,2,33.9012,2,,2,0.565,2,,2
241,2,5.9723,2,33.9011,2,,2,0.5660000000000001,2,,2
242,2,5.9485,2,33.9009,2,,2,0.568,2,,2
243,2,5.9348,2,33.9008,2,,2,0.564,2,,2
244,2,5.9254,2,33.9009,2,,2,0.565,2,,2
245,2,5.9207,2,33.9008,2,,2,0.568,2,,2
246,2,5.9187,2,33.9009,2,,2,0.564,2,,2
247,2,5.9165,2,33.9013,2,,2,0.564,2,,2
248,2,5.9128,2,33.9012,2,,2,0.5660000000000001,2,,2
249,2,5.9082,2,33.9011,2,,2,0.565,2,,2
250,2,5.8987,2,33.9021,2,,2,0.565,2,,2
251,2,5.8864,2,33.9031,2,,2,0.565,2,,2
252,2,5.8702,2,33.9044,2,,2,0.563,2,,2
253,2,5.8469,2,33.9045,2,,2,0.5660000000000001,2,,2
254,2,5.8416,2,33.9053,2,,2,0.5670000000000001,2,,2
255,2,5.8356,2,33.9051,2,,2,0.563,2,,2
256,2,5.8231,2,33.9053,2,,2,0.565,2,,2
257,2,5.814,2,33.9061,2,,2,0.568,2,,2
258,2,5.8063,2,33.9072,2,,2,0.568,2,,2
259,2,5.8042,2,33.9111,2,,2,0.569,2,,2
260,2,5.8069,2,33.9157,2,,2,0.568,2,,2
261,2,5.8061,2,33.9172,2,,2,0.568,2,,2
262,2,5.7976,2,33.9195,2,,2,0.568,2,,2
263,2,5.7863,2,33.9206,2,,2,0.5670000000000001,2,,2
264,2,5.7818,2,33.9211,2,,2,0.568,2,,2
265,2,5.7816,2,33.9231,2,,2,0.569,2,,2
266,2,5.7847,2,33.9256,2,,2,0.57,2,,2
267,2,5.7865,2,33.9272,2,,2,0.568,2,,2
268,2,5.7932,2,33.9292,2,,2,0.5710000000000001,2,,2
269,2,5.7954,2,33.9302,2,,2,0.569,2,,2
270,2,5.7972,2,33.9309,2,,2,0.5710000000000001,2,,2
271,2,5.7969,2,33.9328,2,,2,0.57,2,,2
272,2,5.7952,2,33.9344,2,,2,0.5710000000000001,2,,2
273,2,5.797000000000001,2,33.9352,2,,2,0.569,2,,2
274,2,5.7939,2,33.9358,2,,2,0.569,2,,2
275,2,5.8008,2,33.9381,2,,2,0.57,2,,2
276,2,5.7992,2,33.9389,2,,2,0.568,2,,2
277,2,5.7935,2,33.9386,2,,2,0.5710000000000001,2,,2
278,2,5.7889,2,33.9405,2,,2,0.569,2,,2
279,2,5.7925,2,33.9439,2,,2,0.568,2,,2
280,2,5.7959,2,33.9458,2,,2,0.57,2,,2
281,2,5.803999999999999,2,33.9492,2,,2,0.57,2,,2
282,2,5.8183,2,33.9538,2,,2,0.5720000000000001,2,,2
283,2,5.8215,2,33.9556,2,,2,0.57,2,,2
284,2,5.8171,2,33.9557,2,,2,0.569,2,,2
285,2,5.816,2,33.9566,2,,2,0.569,2,,2
286,2,5.8163,2,33.9572,2,,2,0.569,2,,2
287,2,5.8141,2,33.9581,2,,2,0.57,2,,2
288,2,5.8057,2,33.9586,2,,2,0.57,2,,2
289,2,5.7965,2,33.9596,2,,2,0.573,2,,2
290,2,5.7902,2,33.9592,2,,2,0.5710000000000001,2,,2
291,2,5.7863,2,33.9592,2,,2,0.57,2,,2
292,2,5.7813,2,33.9589,2,,2,0.573,2,,2
293,2,5.7802,2,33.959,2,,2,0.5710000000000001,2,,2
294,2,5.7812,2,33.9593,2,,2,0.5720000000000001,2,,2
295,2,5.7383,2,33.9567,2,,2,0.5760000000000001,2,,2
296,2,5.7413,2,33.9584,2,,2,0.5770000000000001,2,,2
297,2,5.7415,2,33.9592,2,,2,0.574,2,,2
298,2,5.7434,2,33.9606,2,,2,0.575,2,,2
299,2,5.7374,2,33.961999999999996,2,,2,0.574,2,,2
300,2,5.7115,2,33.9602,2,,2,0.574,2,,2
301,2,5.695,2,33.9591,2,,2,0.574,2,,2
302,2,5.694,2,33.9607,2,,2,0.574,2,,2
303,2,5.6963,2,33.9631,2,,2,0.575,2,,2
304,2,5.6999,2,33.9661,2,,2,0.575,2,,2
305,2,5.6919,2,33.9678,2,,2,0.5720000000000001,2,,2
306,2,5.687,2,33.9683,2,,2,0.5760000000000001,2,,2
307,2,5.685,2,33.9688,2,,2,0.5760000000000001,2,,2
308,2,5.6814,2,33.9693,2,,2,0.575,2,,2
309,2,5.6655,2,33.9682,2,,2,0.575,2,,2
310,2,5.6664,2,33.9704,2,,2,0.575,2,,2
311,2,5.6707,2,33.9725,2,,2,0.578,2,,2
312,2,5.6483,2,33.9721,2,,2,0.5760000000000001,2,,2
313,2,5.6172,2,33.968,2,,2,0.575,2,,2
314,2,5.5983,2,33.9674,2,,2,0.5760000000000001,2,,2
315,2,5.5954,2,33.9684,2,,2,0.579,2,,2
316,2,5.5839,2,33.9685,2,,2,0.5770000000000001,2,,2
317,2,5.577000000000001,2,33.9689,2,,2,0.578,2,,2
318,2,5.5741,2,33.9683,2,,2,0.575,2,,2
319,2,5.5656,2,33.9678,2,,2,0.579,2,,2
320,2,5.5563,2,33.9676,2,,2,0.58,2,,2
321,2,5.5512,2,33.9676,2,,2,0.58,2,,2
322,2,5.5497,2,33.9675,2,,2,0.579,2,,2
323,2,5.5476,2,33.9678,2,,2,0.5760000000000001,2,,2
324,2,5.5464,2,33.9685,2,,2,0.58,2,,2
325,2,5.5288,2,33.9692,2,,2,0.578,2,,2
326,2,5.5039,2,33.9705,2,,2,0.58,2,,2
