CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#Fluorescence and PAR data are nominal and unedited except that some records were removed in editing temperature and salinity and a large spike in fluorescence was removed from file 0032.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#The Transmissivity channel was removed because of frequent shifts in values during casts and large variations between values during repeat casts.,,,,,,,,,,,,,,,,,,
#The data are available by request from the chief scientist.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#NOTE: While the Fluorescence:CTD data are expressed in concentration units they do not always compare well to extracted chlorophyll samples particularly for casts far from shore.,,,,,,,,,,,,,,,,,,
#It is recommended that users check extracted chlorophyll values where available.,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf) except that a small offset in the fit was allowed.,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#"The Dissolved Oxygen sensor used in files 0001, 0002 and 0016 malfunctioned so the Oxygen:Dissolved:CTD channels were removed from those files.",,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD sensor has a fairly long response time so data accuracy is not as high when it is in motion as it is during stops for bottles.,,,,,,,,,,,,,,,,,,
#This will be especially true when vertical dissolved oxygen gradients are large. ,,,,,,,,,,,,,,,,,,
#To get an estimate of the accuracy of the Oxygen:Dissolved:CTD data during downcasts (after recalibration) a rough comparison was made between downcast Oxygen:Dissolved:CTD data and upcast titrated samples. ,,,,,,,,,,,,,,,,,,
#Some of the difference will be due to problems with flushing of Niskin bottles and/or analysis errors so the following statement likely underestimates Oxygen:Dissolved:CTD accuracy.,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#Downcast (CTD files) Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,,
#      • ±0.25 ml/l from 0 to 125 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 125 to 400 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.1 ml/l from 400 to 600 dbar,,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l from 600 to 1500 dbar,,,,,,,,,,,,,,,,,,
#      • Low by up to 0.08 ml/l below 1500 dbar,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2017-01-proc.pdf,,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Seapoint [mg/m^3],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20170205
STNBR = P11
CASTNO = 1
DATE = 20170217
TIME =  11:35
LATITUDE = 48.934329999999996
LONGITUDE = -130.16733
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,MG/M^3,,UE/m^2/sec,
1.3,2,7.3926,2,32.5652,2,292.4,2,,2,0.6579999999999999,2,,2,0.3,2
2.0,2,7.3926,2,32.5652,2,291.6,2,,2,0.644,2,,2,0.2,2
3.1,2,7.3911,2,32.5653,2,291.1,2,,2,0.648,2,,2,0.2,2
3.7,2,7.3919,2,32.5651,2,291.0,2,,2,0.6629999999999999,2,,2,0.3,2
6.0,2,7.3927,2,32.5653,2,292.0,2,,2,0.64,2,,2,0.1,2
7.0,2,7.3943,2,32.5652,2,291.8,2,,2,0.64,2,,2,0.0,2
8.0,2,7.3942,2,32.5654,2,292.6,2,,2,0.645,2,,2,0.0,2
9.0,2,7.3943,2,32.5653,2,292.3,2,,2,0.631,2,,2,0.0,2
9.9,2,7.3953,2,32.5653,2,292.2,2,,2,0.634,2,,2,0.0,2
10.9,2,7.3982,2,32.5653,2,291.9,2,,2,0.636,2,,2,0.0,2
12.0,2,7.3985,2,32.5655,2,292.6,2,,2,0.623,2,,2,0.0,2
12.8,2,7.3975,2,32.5656,2,292.7,2,,2,0.623,2,,2,0.0,2
14.0,2,7.3976,2,32.5656,2,292.6,2,,2,0.619,2,,2,0.0,2
15.0,2,7.4011,2,32.5657,2,291.6,2,,2,0.628,2,,2,0.0,2
15.8,2,7.4001,2,32.5658,2,291.7,2,,2,0.644,2,,2,0.0,2
16.9,2,7.4013,2,32.5657,2,292.1,2,,2,0.629,2,,2,0.0,2
18.0,2,7.4032,2,32.5659,2,291.8,2,,2,0.64,2,,2,0.0,2
18.6,2,7.4033,2,32.5659,2,291.3,2,,2,0.61,2,,2,0.0,2
19.8,2,7.4052,2,32.5658,2,291.5,2,,2,0.619,2,,2,0.0,2
21.1,2,7.4061,2,32.5656,2,291.8,2,,2,0.609,2,,2,0.0,2
22.0,2,7.4063,2,32.5657,2,291.4,2,,2,0.637,2,,2,0.0,2
23.0,2,7.4058,2,32.5658,2,290.7,2,,2,0.619,2,,2,0.0,2
24.0,2,7.4056,2,32.5656,2,291.5,2,,2,0.629,2,,2,0.0,2
25.0,2,7.4058,2,32.5657,2,291.9,2,,2,0.634,2,,2,0.0,2
26.0,2,7.4062,2,32.5657,2,291.6,2,,2,0.629,2,,2,0.0,2
26.9,2,7.4062,2,32.5656,2,291.7,2,,2,0.62,2,,2,0.0,2
28.0,2,7.4066,2,32.5657,2,291.1,2,,2,0.626,2,,2,0.0,2
29.0,2,7.4069,2,32.5656,2,290.6,2,,2,0.619,2,,2,0.0,2
30.0,2,7.4067,2,32.5657,2,290.6,2,,2,0.61,2,,2,0.0,2
31.0,2,7.4065,2,32.5659,2,291.3,2,,2,0.604,2,,2,0.0,2
31.9,2,7.4078,2,32.5662,2,292.3,2,,2,0.6409999999999999,2,,2,0.0,2
33.0,2,7.4098,2,32.5668,2,292.2,2,,2,0.635,2,,2,0.0,2
34.0,2,7.41,2,32.567,2,292.2,2,,2,0.623,2,,2,0.0,2
34.9,2,7.4102,2,32.5668,2,292.0,2,,2,0.643,2,,2,0.0,2
36.0,2,7.4107,2,32.5671,2,292.3,2,,2,0.638,2,,2,0.0,2
37.0,2,7.4107,2,32.567,2,292.7,2,,2,0.649,2,,2,0.0,2
38.0,2,7.4111,2,32.5672,2,292.4,2,,2,0.613,2,,2,0.0,2
39.0,2,7.4114,2,32.5673,2,292.5,2,,2,0.608,2,,2,0.0,2
40.0,2,7.4118,2,32.5673,2,292.8,2,,2,0.61,2,,2,0.0,2
41.0,2,7.4119,2,32.5674,2,292.8,2,,2,0.625,2,,2,0.0,2
42.0,2,7.4117,2,32.5673,2,292.1,2,,2,0.623,2,,2,0.0,2
43.0,2,7.4117,2,32.5673,2,291.9,2,,2,0.615,2,,2,0.0,2
44.0,2,7.4116,2,32.5675,2,292.3,2,,2,0.603,2,,2,0.0,2
45.0,2,7.4119,2,32.5673,2,292.6,2,,2,0.605,2,,2,0.0,2
46.0,2,7.412000000000001,2,32.5674,2,292.4,2,,2,0.606,2,,2,0.0,2
47.0,2,7.412000000000001,2,32.5678,2,292.1,2,,2,0.601,2,,2,0.0,2
48.1,2,7.412000000000001,2,32.5678,2,292.2,2,,2,0.607,2,,2,0.0,2
49.0,2,7.4121,2,32.5678,2,292.0,2,,2,0.62,2,,2,0.0,2
50.0,2,7.4127,2,32.568000000000005,2,291.5,2,,2,0.612,2,,2,0.0,2
51.0,2,7.4136,2,32.5686,2,290.8,2,,2,0.613,2,,2,0.0,2
52.0,2,7.414,2,32.5691,2,291.2,2,,2,0.5710000000000001,2,,2,0.0,2
53.0,2,7.414,2,32.5695,2,291.9,2,,2,0.573,2,,2,0.0,2
54.2,2,7.4142,2,32.5694,2,291.9,2,,2,0.586,2,,2,0.0,2
55.0,2,7.4146,2,32.5694,2,291.3,2,,2,0.597,2,,2,0.0,2
56.0,2,7.4142,2,32.5697,2,291.3,2,,2,0.57,2,,2,0.0,2
57.0,2,7.4142,2,32.57,2,291.2,2,,2,0.5710000000000001,2,,2,0.0,2
58.0,2,7.4144,2,32.5704,2,291.3,2,,2,0.5710000000000001,2,,2,0.0,2
59.0,2,7.4145,2,32.5704,2,291.4,2,,2,0.545,2,,2,0.0,2
60.0,2,7.4138,2,32.5709,2,291.3,2,,2,0.5529999999999999,2,,2,0.0,2
61.0,2,7.4138,2,32.5708,2,291.7,2,,2,0.5429999999999999,2,,2,0.0,2
62.0,2,7.4142,2,32.5709,2,291.6,2,,2,0.539,2,,2,0.0,2
63.0,2,7.4144,2,32.5713,2,291.4,2,,2,0.5479999999999999,2,,2,0.0,2
64.0,2,7.4147,2,32.5716,2,291.7,2,,2,0.529,2,,2,0.0,2
65.0,2,7.4154,2,32.5719,2,291.9,2,,2,0.528,2,,2,0.0,2
66.0,2,7.4164,2,32.5726,2,291.9,2,,2,0.51,2,,2,0.0,2
67.0,2,7.4171,2,32.5732,2,291.6,2,,2,0.514,2,,2,0.0,2
68.0,2,7.4184,2,32.5745,2,291.4,2,,2,0.507,2,,2,0.0,2
69.0,2,7.419,2,32.5751,2,291.3,2,,2,0.501,2,,2,0.0,2
70.0,2,7.4201,2,32.5759,2,291.2,2,,2,0.49200000000000005,2,,2,0.0,2
71.1,2,7.4211,2,32.5765,2,291.3,2,,2,0.486,2,,2,0.0,2
72.0,2,7.4224,2,32.5776,2,291.1,2,,2,0.494,2,,2,0.0,2
73.0,2,7.4231,2,32.5783,2,291.0,2,,2,0.483,2,,2,0.0,2
74.0,2,7.4236,2,32.5793,2,290.9,2,,2,0.479,2,,2,0.0,2
75.0,2,7.4248,2,32.5817,2,290.9,2,,2,0.475,2,,2,0.0,2
76.0,2,7.4256,2,32.584,2,291.1,2,,2,0.46,2,,2,0.0,2
77.0,2,7.4267,2,32.5884,2,291.0,2,,2,0.436,2,,2,0.0,2
78.0,2,7.4269,2,32.593,2,290.4,2,,2,0.42100000000000004,2,,2,0.0,2
79.0,2,7.4275,2,32.6013,2,289.5,2,,2,0.408,2,,2,0.0,2
80.0,2,7.4284,2,32.615,2,287.9,2,,2,0.38799999999999996,2,,2,0.0,2
81.0,2,7.4339,2,32.6311,2,286.2,2,,2,0.363,2,,2,0.0,2
82.0,2,7.4425,2,32.646,2,284.0,2,,2,0.36,2,,2,0.0,2
83.0,2,7.4668,2,32.6789,2,279.4,2,,2,0.327,2,,2,0.0,2
84.0,2,7.5141,2,32.7487,2,272.4,2,,2,0.284,2,,2,0.0,2
84.6,2,7.5315,2,32.7682,2,270.1,2,,2,0.267,2,,2,0.0,2
86.1,2,7.5638,2,32.8297,2,261.1,2,,2,0.245,2,,2,0.0,2
87.0,2,7.6079,2,32.9254,2,249.8,2,,2,0.215,2,,2,0.0,2
88.0,2,7.6615,2,33.0493,2,237.0,2,,2,0.18,2,,2,0.0,2
89.0,2,7.6789,2,33.1161,2,227.3,2,,2,0.163,2,,2,0.0,2
90.0,2,7.6811,2,33.2035,2,219.3,2,,2,0.145,2,,2,0.0,2
