CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P17
CASTNO = 1
DATE = 20140221
TIME =  18:00
LATITUDE = 49.35067
LONGITUDE = -135.66617
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
2,2,7.5733,2,32.4629,2,294.5,2,61.9,2,1.254,2,,2
3,2,7.5763,2,32.4631,2,294.2,2,62.0,2,1.328,2,,2
4,2,7.5761,2,32.4633,2,294.5,2,62.0,2,1.3530000000000002,2,,2
6,2,7.574,2,32.4629,2,294.4,2,61.8,2,1.4140000000000001,2,,2
7,2,7.5715,2,32.4626,2,294.5,2,61.9,2,1.452,2,,2
8,2,7.5727,2,32.4626,2,294.5,2,61.9,2,1.499,2,,2
9,2,7.5692,2,32.4623,2,294.6,2,62.0,2,1.469,2,,2
10,2,7.5724,2,32.461999999999996,2,294.6,2,61.9,2,1.5,2,,2
11,2,7.5726,2,32.4631,2,294.7,2,62.0,2,1.474,2,,2
12,2,7.5791,2,32.463,2,295.3,2,62.0,2,1.474,2,,2
13,2,7.5828,2,32.4634,2,294.6,2,62.0,2,1.489,2,,2
14,2,7.581,2,32.4634,2,294.7,2,62.0,2,1.49,2,,2
15,2,7.5809,2,32.4634,2,294.1,2,62.0,2,1.52,2,,2
16,2,7.5815,2,32.4633,2,294.5,2,61.8,2,1.575,2,,2
17,2,7.5832,2,32.4635,2,294.6,2,62.0,2,1.598,2,,2
18,2,7.5815,2,32.4635,2,294.5,2,62.0,2,1.555,2,,2
19,2,7.5812,2,32.4635,2,294.4,2,62.0,2,1.63,2,,2
20,2,7.5807,2,32.4633,2,294.0,2,62.0,2,1.6130000000000002,2,,2
21,2,7.5793,2,32.4632,2,294.4,2,62.0,2,1.617,2,,2
22,2,7.5819,2,32.4633,2,293.6,2,62.1,2,1.624,2,,2
23,2,7.5782,2,32.463,2,294.3,2,61.9,2,1.601,2,,2
24,2,7.5794,2,32.4632,2,294.5,2,61.9,2,1.588,2,,2
25,2,7.5659,2,32.4618,2,294.5,2,62.0,2,1.5619999999999998,2,,2
26,2,7.5586,2,32.4611,2,294.6,2,62.1,2,1.5930000000000002,2,,2
27,2,7.5576,2,32.4609,2,294.3,2,62.1,2,1.594,2,,2
28,2,7.5569,2,32.4608,2,294.3,2,62.1,2,1.598,2,,2
29,2,7.5555,2,32.4606,2,294.5,2,62.1,2,1.568,2,,2
30,2,7.5541,2,32.4606,2,294.4,2,62.1,2,1.5419999999999998,2,,2
31,2,7.5528,2,32.4603,2,294.5,2,62.1,2,1.59,2,,2
32,2,7.5513,2,32.46,2,294.3,2,62.1,2,1.56,2,,2
33,2,7.5513,2,32.4602,2,294.3,2,62.2,2,1.547,2,,2
34,2,7.5515,2,32.4601,2,294.2,2,62.2,2,1.544,2,,2
35,2,7.5537,2,32.4604,2,294.1,2,62.1,2,1.518,2,,2
36,2,7.5521,2,32.4601,2,294.3,2,62.2,2,1.504,2,,2
37,2,7.5474,2,32.4596,2,294.3,2,62.2,2,1.524,2,,2
38,2,7.5459,2,32.4596,2,294.6,2,62.3,2,1.5130000000000001,2,,2
39,2,7.5425,2,32.4591,2,294.5,2,62.3,2,1.546,2,,2
40,2,7.5435,2,32.4591,2,293.9,2,62.4,2,1.5719999999999998,2,,2
41,2,7.5484,2,32.4597,2,294.5,2,62.4,2,1.617,2,,2
42,2,7.5482,2,32.4596,2,294.4,2,62.3,2,1.52,2,,2
43,2,7.5492,2,32.4599,2,294.2,2,62.4,2,1.5319999999999998,2,,2
44,2,7.55,2,32.4599,2,294.5,2,62.3,2,1.54,2,,2
45,2,7.5501,2,32.4598,2,294.6,2,62.4,2,1.517,2,,2
46,2,7.5499,2,32.46,2,294.2,2,62.3,2,1.501,2,,2
47,2,7.5497,2,32.4599,2,293.6,2,62.4,2,1.505,2,,2
48,2,7.5495,2,32.46,2,294.2,2,62.4,2,1.589,2,,2
49,2,7.55,2,32.4598,2,294.2,2,62.4,2,1.484,2,,2
50,2,7.5505,2,32.4598,2,294.3,2,62.4,2,1.489,2,,2
51,2,7.5514,2,32.4597,2,294.4,2,62.4,2,1.521,2,,2
52,2,7.5511,2,32.4598,2,294.7,2,62.3,2,1.482,2,,2
53,2,7.5512,2,32.4597,2,294.0,2,62.3,2,1.4969999999999999,2,,2
54,2,7.5519,2,32.4599,2,294.7,2,62.4,2,1.5819999999999999,2,,2
55,2,7.5517,2,32.4599,2,294.2,2,62.3,2,1.6280000000000001,2,,2
56,2,7.5523,2,32.4599,2,294.5,2,62.4,2,1.5930000000000002,2,,2
57,2,7.5525,2,32.46,2,294.4,2,62.3,2,1.524,2,,2
58,2,7.5516,2,32.4598,2,294.2,2,61.0,2,1.5630000000000002,2,,2
59,2,7.5512,2,32.4598,2,294.2,2,60.9,2,1.615,2,,2
60,2,7.553,2,32.46,2,294.5,2,62.3,2,1.646,2,,2
61,2,7.5529,2,32.4599,2,294.0,2,62.4,2,1.68,2,,2
62,2,7.5513,2,32.4598,2,293.7,2,62.4,2,1.6569999999999998,2,,2
63,2,7.5495,2,32.4595,2,294.2,2,62.4,2,1.609,2,,2
64,2,7.5508,2,32.4597,2,294.3,2,62.3,2,1.58,2,,2
65,2,7.5504,2,32.4595,2,293.8,2,62.3,2,1.568,2,,2
66,2,7.5489999999999995,2,32.4595,2,294.4,2,62.3,2,1.578,2,,2
67,2,7.5486,2,32.4594,2,294.1,2,62.4,2,1.6159999999999999,2,,2
68,2,7.5489999999999995,2,32.4595,2,294.1,2,62.4,2,1.578,2,,2
69,2,7.5487,2,32.4594,2,294.0,2,62.3,2,1.639,2,,2
70,2,7.5501,2,32.4596,2,294.4,2,62.3,2,1.538,2,,2
71,2,7.5485,2,32.4594,2,293.8,2,62.4,2,1.598,2,,2
72,2,7.5471,2,32.4592,2,294.4,2,62.4,2,1.639,2,,2
73,2,7.5489999999999995,2,32.4594,2,293.8,2,62.4,2,1.571,2,,2
74,2,7.5472,2,32.4592,2,294.3,2,62.4,2,1.5330000000000001,2,,2
75,2,7.5423,2,32.4585,2,294.2,2,62.3,2,1.6059999999999999,2,,2
76,2,7.5384,2,32.4583,2,294.5,2,62.5,2,1.585,2,,2
77,2,7.5351,2,32.4579,2,294.1,2,62.5,2,1.591,2,,2
78,2,7.5354,2,32.458,2,294.1,2,62.5,2,1.642,2,,2
79,2,7.5295,2,32.4574,2,294.2,2,62.6,2,1.5830000000000002,2,,2
80,2,7.5257,2,32.4569,2,294.0,2,62.6,2,1.62,2,,2
81,2,7.5229,2,32.4568,2,294.2,2,62.5,2,1.55,2,,2
82,2,7.5191,2,32.4569,2,294.2,2,62.5,2,1.5290000000000001,2,,2
83,2,7.5177,2,32.4569,2,294.3,2,62.8,2,1.544,2,,2
84,2,7.5178,2,32.4568,2,293.8,2,62.8,2,1.5659999999999998,2,,2
85,2,7.5175,2,32.457,2,294.2,2,63.0,2,1.518,2,,2
86,2,7.5189,2,32.4568,2,294.2,2,62.9,2,1.5319999999999998,2,,2
87,2,7.5191,2,32.4568,2,293.9,2,62.9,2,1.454,2,,2
88,2,7.5191,2,32.4569,2,294.0,2,62.9,2,1.442,2,,2
89,2,7.5192,2,32.457,2,294.1,2,62.9,2,1.465,2,,2
90,2,7.5188,2,32.457,2,293.9,2,62.8,2,1.442,2,,2
91,2,7.5142,2,32.4575,2,294.0,2,62.9,2,1.4080000000000001,2,,2
92,2,7.5125,2,32.4578,2,294.0,2,63.2,2,1.425,2,,2
93,2,7.5115,2,32.4579,2,294.0,2,63.3,2,1.472,2,,2
94,2,7.5105,2,32.4581,2,292.8,2,63.3,2,1.4369999999999998,2,,2
95,2,7.5068,2,32.4585,2,293.4,2,63.3,2,1.39,2,,2
96,2,7.4999,2,32.4604,2,291.5,2,63.4,2,1.3419999999999999,2,,2
97,2,7.4812,2,32.4674,2,289.6,2,63.7,2,1.2890000000000001,2,,2
98,2,7.42,2,32.4961,2,288.2,2,64.0,2,1.078,2,,2
99,2,7.4079999999999995,2,32.5006,2,286.9,2,64.6,2,0.987,2,,2
100,2,7.3819,2,32.5064,2,288.3,2,64.7,2,0.945,2,,2
101,2,7.3637,2,32.5098,2,288.0,2,64.7,2,0.902,2,,2
102,2,7.3365,2,32.516999999999996,2,289.6,2,64.8,2,0.9259999999999999,2,,2
103,2,7.2786,2,32.5346,2,286.6,2,64.9,2,0.893,2,,2
104,2,7.1493,2,32.5853,2,283.2,2,65.0,2,0.902,2,,2
105,2,6.7133,2,32.6402,2,275.9,2,65.4,2,0.447,2,,2
106,2,6.5986,2,32.658,2,277.4,2,66.6,2,0.379,2,,2
107,2,6.5095,2,32.6725,2,278.1,2,66.9,2,0.327,2,,2
108,2,6.2941,2,32.6983,2,281.3,2,67.1,2,0.23800000000000002,2,,2
109,2,6.2321,2,32.7027,2,284.1,2,67.3,2,0.233,2,,2
110,2,6.1863,2,32.7045,2,286.5,2,67.3,2,0.147,2,,2
111,2,6.1275,2,32.7053,2,286.5,2,67.5,2,0.136,2,,2
112,2,6.0988,2,32.7067,2,284.3,2,67.5,2,0.126,2,,2
113,2,6.0879,2,32.7084,2,284.1,2,67.5,2,0.134,2,,2
114,2,6.0941,2,32.7168,2,284.4,2,67.4,2,0.11900000000000001,2,,2
115,2,6.0888,2,32.7159,2,283.9,2,67.4,2,0.109,2,,2
116,2,6.0884,2,32.716,2,283.0,2,67.5,2,0.109,2,,2
117,2,6.0876,2,32.7169,2,283.5,2,67.5,2,0.115,2,,2
118,2,6.0862,2,32.7175,2,283.2,2,67.5,2,0.11,2,,2
119,2,6.082000000000001,2,32.7198,2,282.5,2,67.5,2,0.13,2,,2
120,2,6.0725,2,32.7256,2,282.5,2,67.5,2,0.12300000000000001,2,,2
121,2,6.037000000000001,2,32.7373,2,282.0,2,67.5,2,0.111,2,,2
122,2,5.9849,2,32.7449,2,279.1,2,67.5,2,0.11,2,,2
123,2,5.9187,2,32.7512,2,276.6,2,67.6,2,0.113,2,,2
124,2,5.8288,2,32.7648,2,276.7,2,67.6,2,0.107,2,,2
125,2,5.7199,2,32.7721,2,277.5,2,67.7,2,0.10300000000000001,2,,2
126,2,5.6937,2,32.7774,2,277.9,2,67.7,2,0.113,2,,2
127,2,5.6147,2,32.7853,2,278.7,2,67.6,2,0.10099999999999999,2,,2
128,2,5.5541,2,32.7939,2,278.8,2,67.6,2,0.10300000000000001,2,,2
129,2,5.5609,2,32.8041,2,278.8,2,67.7,2,0.1,2,,2
130,2,5.5719,2,32.8122,2,278.0,2,67.6,2,0.105,2,,2
131,2,5.6101,2,32.8337,2,275.3,2,67.7,2,0.106,2,,2
132,2,5.6399,2,32.8536,2,273.9,2,67.7,2,0.096,2,,2
133,2,5.6634,2,32.8776,2,271.4,2,67.7,2,0.099,2,,2
134,2,5.6448,2,32.8882,2,270.8,2,67.7,2,0.1,2,,2
135,2,5.7093,2,32.915,2,271.0,2,67.7,2,0.09300000000000001,2,,2
136,2,5.731,2,32.9245,2,269.9,2,67.7,2,0.109,2,,2
137,2,5.7353,2,32.9267,2,264.5,2,67.7,2,0.107,2,,2
138,2,5.7914,2,32.9555,2,260.6,2,67.7,2,0.10099999999999999,2,,2
139,2,5.7395,2,32.9785,2,261.7,2,67.7,2,0.109,2,,2
140,2,5.686,2,32.9949,2,260.5,2,67.7,2,0.09699999999999999,2,,2
141,2,5.6176,2,32.9987,2,260.2,2,67.7,2,0.085,2,,2
142,2,5.5832,2,33.0029,2,260.0,2,67.7,2,0.08900000000000001,2,,2
143,2,5.537000000000001,2,33.0315,2,247.7,2,67.7,2,0.09300000000000001,2,,2
144,2,5.4899,2,33.0608,2,247.5,2,67.7,2,0.10099999999999999,2,,2
145,2,5.4478,2,33.0868,2,247.3,2,67.7,2,0.106,2,,2
146,2,5.4373,2,33.1005,2,245.8,2,67.7,2,0.09300000000000001,2,,2
147,2,5.4535,2,33.1118,2,240.2,2,67.7,2,0.10099999999999999,2,,2
148,2,5.4548,2,33.1236,2,239.5,2,67.5,2,0.1,2,,2
149,2,5.5174,2,33.1976,2,238.9,2,67.7,2,0.09699999999999999,2,,2
150,2,5.5791,2,33.2513,2,230.5,2,67.6,2,0.106,2,,2
151,2,5.5849,2,33.2661,2,224.9,2,67.6,2,0.10800000000000001,2,,2
152,2,5.5587,2,33.299,2,223.7,2,67.6,2,0.10099999999999999,2,,2
153,2,5.5623,2,33.3355,2,222.3,2,67.6,2,0.109,2,,2
154,2,5.5483,2,33.3533,2,223.5,2,67.6,2,0.109,2,,2
155,2,5.5231,2,33.3629,2,223.8,2,67.6,2,0.10300000000000001,2,,2
156,2,5.5005,2,33.3747,2,224.4,2,67.6,2,0.10800000000000001,2,,2
157,2,5.4847,2,33.3904,2,219.7,2,67.7,2,0.10400000000000001,2,,2
158,2,5.4756,2,33.3949,2,219.4,2,67.6,2,0.098,2,,2
159,2,5.4667,2,33.3952,2,219.6,2,67.6,2,0.09699999999999999,2,,2
160,2,5.4598,2,33.3958,2,219.4,2,67.6,2,0.109,2,,2
161,2,5.46,2,33.3964,2,219.0,2,67.6,2,0.109,2,,2
162,2,5.452000000000001,2,33.4039,2,217.9,2,67.6,2,0.109,2,,2
163,2,5.4565,2,33.4159,2,216.2,2,67.6,2,0.10800000000000001,2,,2
164,2,5.4551,2,33.4384,2,212.6,2,67.6,2,0.099,2,,2
165,2,5.4307,2,33.4517,2,208.1,2,67.7,2,0.109,2,,2
166,2,5.4056,2,33.4804,2,206.2,2,67.6,2,0.109,2,,2
167,2,5.3919,2,33.507,2,205.9,2,67.6,2,0.109,2,,2
168,2,5.3854,2,33.5155,2,204.5,2,67.5,2,0.109,2,,2
169,2,5.3718,2,33.5231,2,204.4,2,67.4,2,0.11,2,,2
170,2,5.3677,2,33.5251,2,203.7,2,67.5,2,0.106,2,,2
171,2,5.3637,2,33.5269,2,203.1,2,67.6,2,0.109,2,,2
172,2,5.3457,2,33.5351,2,202.1,2,67.7,2,0.102,2,,2
173,2,5.3418,2,33.5406,2,202.1,2,67.6,2,0.105,2,,2
174,2,5.3409,2,33.5441,2,201.8,2,67.6,2,0.10300000000000001,2,,2
175,2,5.3406,2,33.5452,2,201.1,2,67.6,2,0.107,2,,2
176,2,5.3406,2,33.5462,2,201.0,2,67.6,2,0.09699999999999999,2,,2
177,2,5.341,2,33.5495,2,200.3,2,67.6,2,0.109,2,,2
