CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P4
CASTNO = 3
DATE = 20140212
TIME =  09:10
LATITUDE = 48.64967
LONGITUDE = -126.6705
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
37,2,7.8205,2,32.2756,2,288.1,2,64.0,2,0.815,2,,2
38,2,7.8226,2,32.2771,2,288.7,2,63.5,2,0.7979999999999999,2,,2
39,2,7.8226,2,32.2771,2,287.9,2,63.8,2,0.815,2,,2
40,2,7.8241,2,32.2782,2,288.2,2,64.0,2,0.7759999999999999,2,,2
41,2,7.8289,2,32.2806,2,288.3,2,64.0,2,0.757,2,,2
42,2,7.8296,2,32.2812,2,288.1,2,63.9,2,0.7759999999999999,2,,2
43,2,7.8295,2,32.2818,2,287.9,2,64.0,2,0.775,2,,2
44,2,7.8379,2,32.2864,2,285.2,2,64.1,2,0.8290000000000001,2,,2
45,2,7.8527,2,32.2919,2,278.0,2,64.1,2,0.852,2,,2
46,2,7.8688,2,32.2985,2,277.2,2,64.1,2,0.757,2,,2
47,2,7.92,2,32.3191,2,282.4,2,64.3,2,0.743,2,,2
48,2,7.9606,2,32.3419,2,276.4,2,64.7,2,0.782,2,,2
49,2,8.1826,2,32.6166,2,221.2,2,65.1,2,0.541,2,,2
50,2,8.24,2,32.7423,2,216.1,2,65.8,2,0.405,2,,2
51,2,8.2509,2,32.7836,2,212.0,2,66.4,2,0.375,2,,2
52,2,8.2508,2,32.8454,2,210.8,2,66.6,2,0.358,2,,2
53,2,8.2406,2,32.8898,2,211.2,2,66.6,2,0.325,2,,2
54,2,8.2358,2,32.9098,2,213.9,2,66.6,2,0.29600000000000004,2,,2
55,2,8.2248,2,32.9471,2,215.5,2,66.7,2,0.258,2,,2
56,2,8.2194,2,32.9572,2,213.8,2,66.7,2,0.251,2,,2
57,2,8.2176,2,32.9609,2,208.4,2,66.8,2,0.21,2,,2
58,2,8.2144,2,32.966,2,206.7,2,66.9,2,0.204,2,,2
59,2,8.2104,2,32.9745,2,207.2,2,67.0,2,0.204,2,,2
60,2,8.2076,2,32.9841,2,208.0,2,67.0,2,0.21899999999999997,2,,2
61,2,8.2028,2,32.991,2,209.8,2,67.0,2,0.23199999999999998,2,,2
62,2,8.1911,2,33.0039,2,210.1,2,66.9,2,0.204,2,,2
63,2,8.1562,2,33.0463,2,175.9,2,66.8,2,0.22,2,,2
64,2,8.1356,2,33.0694,2,166.1,2,66.6,2,0.209,2,,2
65,2,8.1196,2,33.0789,2,160.8,2,66.1,2,0.22399999999999998,2,,2
66,2,8.1015,2,33.1039,2,161.1,2,65.3,2,0.22899999999999998,2,,2
67,2,8.0827,2,33.1543,2,163.8,2,64.4,2,0.22,2,,2
68,2,8.0786,2,33.1659,2,163.1,2,63.5,2,0.21100000000000002,2,,2
69,2,8.0713,2,33.1877,2,158.9,2,63.4,2,0.252,2,,2
70,2,8.0667,2,33.2026,2,157.1,2,63.6,2,0.222,2,,2
71,2,8.0613,2,33.2216,2,156.5,2,63.2,2,0.20600000000000002,2,,2
72,2,8.0575,2,33.2365,2,156.1,2,63.2,2,0.2,2,,2
73,2,8.0527,2,33.260999999999996,2,154.1,2,63.3,2,0.2,2,,2
74,2,8.046,2,33.2841,2,156.0,2,63.6,2,0.191,2,,2
75,2,8.0336,2,33.3033,2,157.6,2,63.7,2,0.16399999999999998,2,,2
76,2,8.0353,2,33.3499,2,156.1,2,63.6,2,0.155,2,,2
77,2,8.0455,2,33.3918,2,154.4,2,64.0,2,0.151,2,,2
78,2,7.9991,2,33.4235,2,140.0,2,64.3,2,0.125,2,,2
79,2,7.9725,2,33.4367,2,139.4,2,64.1,2,0.125,2,,2
80,2,7.9485,2,33.4372,2,142.0,2,63.5,2,0.132,2,,2
81,2,7.9353,2,33.4457,2,143.4,2,63.2,2,0.12300000000000001,2,,2
82,2,7.9746,2,33.4852,2,143.5,2,62.8,2,0.14,2,,2
83,2,7.9998,2,33.5081,2,142.6,2,63.6,2,0.128,2,,2
84,2,7.9986,2,33.5094,2,139.4,2,64.1,2,0.124,2,,2
85,2,7.9731,2,33.5105,2,138.0,2,64.1,2,0.111,2,,2
86,2,7.9396,2,33.5099,2,139.5,2,63.5,2,0.125,2,,2
87,2,7.9832,2,33.5299,2,139.8,2,63.2,2,0.11800000000000001,2,,2
88,2,8.0112,2,33.5467,2,139.1,2,63.6,2,0.109,2,,2
89,2,8.0266,2,33.5589,2,139.1,2,63.8,2,0.109,2,,2
90,2,8.0361,2,33.5793,2,139.5,2,64.1,2,0.128,2,,2
91,2,8.0464,2,33.5891,2,140.0,2,64.3,2,0.11900000000000001,2,,2
92,2,8.06,2,33.5947,2,138.7,2,64.7,2,0.10800000000000001,2,,2
93,2,8.0758,2,33.6119,2,136.0,2,64.9,2,0.109,2,,2
94,2,8.0714,2,33.6399,2,136.6,2,65.2,2,0.094,2,,2
95,2,8.067,2,33.6606,2,135.5,2,65.6,2,0.11900000000000001,2,,2
96,2,8.0645,2,33.6646,2,131.4,2,65.6,2,0.10800000000000001,2,,2
97,2,8.0625,2,33.6693,2,129.9,2,65.8,2,0.10800000000000001,2,,2
98,2,8.0542,2,33.6783,2,130.2,2,65.7,2,0.109,2,,2
99,2,8.0457,2,33.6882,2,130.7,2,65.7,2,0.109,2,,2
100,2,8.0408,2,33.6935,2,130.9,2,65.7,2,0.10099999999999999,2,,2
101,2,8.0383,2,33.6946,2,129.8,2,65.7,2,0.10400000000000001,2,,2
102,2,7.9699,2,33.7179,2,118.2,2,65.7,2,0.10800000000000001,2,,2
103,2,7.9407,2,33.7218,2,117.1,2,65.4,2,0.109,2,,2
104,2,7.9385,2,33.7223,2,115.8,2,64.8,2,0.109,2,,2
105,2,7.9307,2,33.7244,2,115.5,2,64.6,2,0.109,2,,2
106,2,7.9136,2,33.7264,2,114.1,2,64.3,2,0.109,2,,2
107,2,7.8988,2,33.7291,2,112.5,2,64.1,2,0.109,2,,2
108,2,7.871,2,33.7351,2,106.8,2,63.8,2,0.109,2,,2
109,2,7.8128,2,33.744,2,107.3,2,63.1,2,0.102,2,,2
110,2,7.8292,2,33.7556,2,107.2,2,62.0,2,0.109,2,,2
111,2,7.858,2,33.7693,2,105.5,2,62.2,2,0.109,2,,2
112,2,7.8573,2,33.7841,2,104.9,2,62.9,2,0.109,2,,2
113,2,7.8467,2,33.7872,2,104.6,2,63.2,2,0.10099999999999999,2,,2
114,2,7.8441,2,33.7874,2,103.6,2,63.2,2,0.10300000000000001,2,,2
115,2,7.8325,2,33.7868,2,104.0,2,63.0,2,0.109,2,,2
116,2,7.8338,2,33.7868,2,103.5,2,62.7,2,0.10300000000000001,2,,2
117,2,7.7669,2,33.7842,2,99.0,2,62.1,2,0.109,2,,2
118,2,7.7433,2,33.7827,2,99.0,2,61.5,2,0.109,2,,2
119,2,7.7296,2,33.7867,2,98.3,2,60.1,2,0.109,2,,2
120,2,7.7259,2,33.7912,2,98.5,2,59.8,2,0.122,2,,2
121,2,7.7251,2,33.7948,2,99.3,2,59.8,2,0.109,2,,2
122,2,7.7247,2,33.7968,2,98.9,2,59.8,2,0.109,2,,2
123,2,7.7267,2,33.7999,2,99.8,2,59.7,2,0.109,2,,2
125,2,7.7361,2,33.8083,2,100.4,2,59.8,2,0.109,2,,2
126,2,7.787999999999999,2,33.8269,2,101.0,2,60.2,2,0.109,2,,2
127,2,7.7954,2,33.8332,2,101.3,2,62.5,2,0.109,2,,2
128,2,7.7898,2,33.8388,2,101.5,2,63.3,2,0.109,2,,2
129,2,7.7862,2,33.8425,2,101.9,2,63.6,2,0.114,2,,2
130,2,7.7818,2,33.8449,2,102.4,2,63.8,2,0.11599999999999999,2,,2
131,2,7.7758,2,33.8461,2,101.6,2,64.0,2,0.105,2,,2
132,2,7.7713,2,33.848,2,102.1,2,64.0,2,0.096,2,,2
133,2,7.7609,2,33.8494,2,101.0,2,63.5,2,0.109,2,,2
134,2,7.7576,2,33.8499,2,100.4,2,63.8,2,0.109,2,,2
135,2,7.7464,2,33.8503,2,102.0,2,64.1,2,0.114,2,,2
136,2,7.742999999999999,2,33.8508,2,102.4,2,64.1,2,0.11800000000000001,2,,2
137,2,7.7427,2,33.8513,2,103.7,2,63.9,2,0.109,2,,2
138,2,7.7427,2,33.8522,2,103.5,2,64.0,2,0.109,2,,2
139,2,7.7425,2,33.853,2,102.4,2,64.1,2,0.109,2,,2
140,2,7.7418,2,33.8536,2,102.3,2,64.3,2,0.109,2,,2
141,2,7.7304,2,33.8566,2,105.3,2,64.4,2,0.109,2,,2
142,2,7.7254,2,33.8572,2,104.7,2,64.5,2,0.109,2,,2
143,2,7.724,2,33.8576,2,105.6,2,64.7,2,0.109,2,,2
144,2,7.7217,2,33.8579,2,105.1,2,64.8,2,0.109,2,,2
145,2,7.7139999999999995,2,33.8595,2,104.4,2,64.8,2,0.109,2,,2
146,2,7.7094,2,33.8608,2,104.2,2,64.8,2,0.109,2,,2
147,2,7.7028,2,33.8619,2,103.2,2,64.8,2,0.109,2,,2
148,2,7.6983,2,33.8625,2,102.3,2,64.8,2,0.106,2,,2
149,2,7.6915,2,33.8637,2,100.7,2,64.9,2,0.086,2,,2
150,2,7.686,2,33.8651,2,100.4,2,64.9,2,0.11800000000000001,2,,2
151,2,7.6733,2,33.867,2,101.3,2,64.8,2,0.109,2,,2
152,2,7.6634,2,33.8687,2,97.9,2,64.6,2,0.109,2,,2
153,2,7.6608,2,33.8689,2,97.6,2,64.5,2,0.10099999999999999,2,,2
154,2,7.6573,2,33.8699,2,98.1,2,64.3,2,0.109,2,,2
155,2,7.6488,2,33.8732,2,98.6,2,64.2,2,0.10800000000000001,2,,2
156,2,7.6427,2,33.8756,2,97.8,2,64.3,2,0.09699999999999999,2,,2
157,2,7.641,2,33.8763,2,97.6,2,64.7,2,0.109,2,,2
158,2,7.64,2,33.8767,2,98.3,2,64.9,2,0.09699999999999999,2,,2
159,2,7.6362,2,33.8786,2,97.1,2,64.9,2,0.102,2,,2
160,2,7.6305,2,33.8805,2,95.1,2,64.9,2,0.102,2,,2
161,2,7.6233,2,33.8838,2,93.5,2,65.0,2,0.1,2,,2
162,2,7.6135,2,33.8878,2,93.5,2,65.1,2,0.10800000000000001,2,,2
163,2,7.6038,2,33.8904,2,92.6,2,65.0,2,0.1,2,,2
164,2,7.5946,2,33.8922,2,91.9,2,65.1,2,0.10400000000000001,2,,2
165,2,7.5841,2,33.8951,2,91.8,2,65.0,2,0.10300000000000001,2,,2
166,2,7.5795,2,33.8971,2,92.1,2,65.2,2,0.10800000000000001,2,,2
167,2,7.5763,2,33.898,2,92.5,2,65.2,2,0.095,2,,2
168,2,7.5729,2,33.8993,2,92.6,2,65.2,2,0.109,2,,2
169,2,7.5688,2,33.9005,2,92.9,2,65.1,2,0.109,2,,2
170,2,7.5679,2,33.900999999999996,2,93.6,2,65.1,2,0.109,2,,2
171,2,7.5622,2,33.9027,2,91.7,2,65.0,2,0.109,2,,2
172,2,7.5589,2,33.9038,2,91.6,2,65.1,2,0.109,2,,2
173,2,7.5556,2,33.905,2,90.8,2,65.2,2,0.109,2,,2
174,2,7.5532,2,33.9054,2,92.0,2,65.3,2,0.109,2,,2
175,2,7.5495,2,33.9061,2,90.7,2,65.3,2,0.109,2,,2
176,2,7.5452,2,33.9068,2,91.8,2,65.3,2,0.109,2,,2
177,2,7.5448,2,33.9068,2,91.4,2,65.3,2,0.109,2,,2
178,2,7.5427,2,33.9073,2,91.5,2,65.4,2,0.109,2,,2
179,2,7.5402,2,33.9078,2,91.3,2,65.3,2,0.109,2,,2
180,2,7.5317,2,33.9095,2,90.9,2,65.3,2,0.109,2,,2
181,2,7.52,2,33.912,2,89.9,2,65.4,2,0.09699999999999999,2,,2
182,2,7.5089999999999995,2,33.9144,2,89.9,2,65.5,2,0.10800000000000001,2,,2
183,2,7.4845,2,33.9187,2,90.7,2,65.5,2,0.109,2,,2
184,2,7.4688,2,33.9208,2,89.5,2,65.6,2,0.109,2,,2
185,2,7.4538,2,33.9227,2,90.2,2,65.7,2,0.109,2,,2
186,2,7.426,2,33.9264,2,90.0,2,65.7,2,0.109,2,,2
187,2,7.3905,2,33.9314,2,90.0,2,65.7,2,0.10400000000000001,2,,2
188,2,7.3801,2,33.9325,2,90.0,2,65.9,2,0.10400000000000001,2,,2
189,2,7.3788,2,33.9324,2,90.0,2,66.0,2,0.099,2,,2
190,2,7.3725,2,33.9328,2,90.8,2,66.0,2,0.10300000000000001,2,,2
191,2,7.3639,2,33.9332,2,91.6,2,66.1,2,0.109,2,,2
192,2,7.3555,2,33.9336,2,92.3,2,66.2,2,0.109,2,,2
193,2,7.3399,2,33.9342,2,92.8,2,66.2,2,0.109,2,,2
194,2,7.3299,2,33.9341,2,93.1,2,66.2,2,0.109,2,,2
195,2,7.3222,2,33.9342,2,93.8,2,66.2,2,0.109,2,,2
196,2,7.3034,2,33.9346,2,94.6,2,66.1,2,0.111,2,,2
197,2,7.2851,2,33.9353,2,93.9,2,66.6,2,0.114,2,,2
198,2,7.278,2,33.9363,2,94.6,2,66.7,2,0.109,2,,2
199,2,7.2748,2,33.937,2,94.8,2,66.6,2,0.109,2,,2
200,2,7.2638,2,33.938,2,95.3,2,66.6,2,0.109,2,,2
201,2,7.2218,2,33.9394,2,96.2,2,66.8,2,0.109,2,,2
202,2,7.2113,2,33.9391,2,96.5,2,67.0,2,0.109,2,,2
203,2,7.1953,2,33.9395,2,97.4,2,67.0,2,0.109,2,,2
204,2,7.1916,2,33.9395,2,97.9,2,67.1,2,0.109,2,,2
205,2,7.1791,2,33.939,2,98.2,2,67.1,2,0.109,2,,2
206,2,7.1712,2,33.9388,2,97.5,2,67.2,2,0.109,2,,2
207,2,7.1569,2,33.9395,2,96.4,2,67.1,2,0.109,2,,2
208,2,7.1485,2,33.9406,2,85.4,2,66.9,2,0.109,2,,2
209,2,7.1322,2,33.945,2,84.1,2,66.9,2,0.109,2,,2
210,2,7.13,2,33.9522,2,84.1,2,66.9,2,0.109,2,,2
211,2,7.1286,2,33.9602,2,86.3,2,66.9,2,0.106,2,,2
212,2,7.1087,2,33.9645,2,85.9,2,66.6,2,0.09300000000000001,2,,2
213,2,7.0963,2,33.9667,2,87.0,2,66.5,2,0.109,2,,2
215,2,7.0864,2,33.9683,2,82.7,2,66.5,2,0.109,2,,2
216,2,7.0845,2,33.9688,2,82.7,2,66.5,2,0.109,2,,2
217,2,7.0809,2,33.969,2,82.1,2,66.6,2,0.109,2,,2
218,2,7.0793,2,33.9693,2,82.9,2,66.6,2,0.109,2,,2
219,2,7.0764,2,33.9694,2,82.8,2,66.6,2,0.11,2,,2
220,2,7.0724,2,33.9699,2,82.7,2,66.5,2,0.114,2,,2
221,2,7.062,2,33.9709,2,82.0,2,66.6,2,0.11599999999999999,2,,2
222,2,7.0396,2,33.9715,2,81.9,2,66.5,2,0.10099999999999999,2,,2
223,2,7.0082,2,33.9727,2,82.5,2,66.7,2,0.109,2,,2
224,2,7.0061,2,33.9727,2,81.4,2,66.6,2,0.109,2,,2
225,2,7.0027,2,33.973,2,81.3,2,66.6,2,0.109,2,,2
226,2,6.9981,2,33.9732,2,82.0,2,66.6,2,0.109,2,,2
227,2,6.9837,2,33.9738,2,81.4,2,66.6,2,0.109,2,,2
228,2,6.9704,2,33.9744,2,81.1,2,66.6,2,0.11800000000000001,2,,2
229,2,6.9629,2,33.9747,2,80.9,2,66.5,2,0.11,2,,2
230,2,6.9557,2,33.9753,2,80.6,2,66.6,2,0.109,2,,2
231,2,6.9465,2,33.976,2,80.8,2,66.6,2,0.114,2,,2
232,2,6.9385,2,33.9765,2,80.2,2,66.6,2,0.105,2,,2
233,2,6.9291,2,33.977,2,80.4,2,66.6,2,0.10400000000000001,2,,2
234,2,6.9127,2,33.9769,2,81.0,2,66.6,2,0.109,2,,2
235,2,6.9034,2,33.9771,2,80.7,2,66.6,2,0.109,2,,2
236,2,6.8954,2,33.9773,2,80.8,2,66.6,2,0.109,2,,2
237,2,6.8884,2,33.9777,2,80.4,2,66.5,2,0.11,2,,2
238,2,6.882999999999999,2,33.9776,2,80.4,2,66.6,2,0.106,2,,2
239,2,6.8762,2,33.9779,2,80.4,2,66.6,2,0.109,2,,2
240,2,6.8638,2,33.9781,2,79.3,2,66.6,2,0.109,2,,2
241,2,6.8557,2,33.9789,2,79.1,2,66.6,2,0.109,2,,2
242,2,6.8521,2,33.9797,2,79.6,2,66.6,2,0.109,2,,2
243,2,6.8423,2,33.9813,2,79.5,2,66.6,2,0.109,2,,2
244,2,6.8284,2,33.9823,2,78.1,2,66.4,2,0.109,2,,2
245,2,6.8224,2,33.9824,2,78.6,2,66.5,2,0.109,2,,2
246,2,6.8193,2,33.9825,2,77.3,2,66.6,2,0.109,2,,2
247,2,6.8177,2,33.9822,2,78.7,2,66.6,2,0.111,2,,2
248,2,6.8145,2,33.9824,2,77.7,2,66.6,2,0.12,2,,2
249,2,6.8127,2,33.9826,2,78.1,2,66.6,2,0.109,2,,2
250,2,6.8122,2,33.9832,2,76.7,2,66.4,2,0.109,2,,2
251,2,6.8065,2,33.9833,2,78.2,2,66.4,2,0.109,2,,2
252,2,6.8008,2,33.9835,2,78.0,2,66.5,2,0.109,2,,2
253,2,6.7978,2,33.9835,2,78.2,2,66.6,2,0.09300000000000001,2,,2
254,2,6.7958,2,33.9835,2,78.2,2,66.6,2,0.107,2,,2
255,2,6.7944,2,33.9833,2,77.1,2,66.5,2,0.099,2,,2
256,2,6.792999999999999,2,33.9835,2,77.4,2,66.4,2,0.109,2,,2
257,2,6.7837,2,33.984,2,77.2,2,66.5,2,0.109,2,,2
258,2,6.7656,2,33.9848,2,76.3,2,66.7,2,0.111,2,,2
259,2,6.7474,2,33.9855,2,76.8,2,66.8,2,0.11699999999999999,2,,2
260,2,6.7327,2,33.9862,2,77.0,2,66.7,2,0.109,2,,2
261,2,6.7239,2,33.9863,2,76.1,2,66.7,2,0.109,2,,2
262,2,6.7168,2,33.9865,2,75.6,2,66.8,2,0.11199999999999999,2,,2
263,2,6.7087,2,33.9871,2,75.6,2,66.8,2,0.11199999999999999,2,,2
264,2,6.704,2,33.9872,2,76.2,2,66.8,2,0.109,2,,2
265,2,6.6988,2,33.9876,2,75.3,2,66.9,2,0.109,2,,2
266,2,6.6876,2,33.9882,2,74.7,2,66.8,2,0.1,2,,2
267,2,6.6783,2,33.9888,2,74.9,2,66.7,2,0.109,2,,2
268,2,6.6723,2,33.9892,2,74.8,2,66.8,2,0.099,2,,2
269,2,6.6664,2,33.9896,2,75.1,2,66.8,2,0.10800000000000001,2,,2
270,2,6.6627,2,33.9902,2,74.8,2,66.8,2,0.10300000000000001,2,,2
271,2,6.6594,2,33.9903,2,74.2,2,66.8,2,0.109,2,,2
272,2,6.6546,2,33.9902,2,74.3,2,66.8,2,0.109,2,,2
273,2,6.6521,2,33.9902,2,73.7,2,66.9,2,0.109,2,,2
274,2,6.6476,2,33.9902,2,74.4,2,66.8,2,0.10300000000000001,2,,2
275,2,6.6463,2,33.9905,2,74.5,2,66.7,2,0.10400000000000001,2,,2
276,2,6.6459,2,33.9903,2,73.6,2,66.7,2,0.109,2,,2
277,2,6.6454,2,33.9902,2,73.7,2,66.8,2,0.109,2,,2
278,2,6.644,2,33.9905,2,73.7,2,66.9,2,0.12300000000000001,2,,2
279,2,6.6431,2,33.9904,2,73.9,2,66.8,2,0.111,2,,2
280,2,6.6414,2,33.9903,2,73.9,2,66.8,2,0.109,2,,2
281,2,6.6373,2,33.9906,2,73.0,2,66.8,2,0.109,2,,2
282,2,6.6302,2,33.9913,2,74.0,2,66.6,2,0.109,2,,2
283,2,6.6256,2,33.991,2,72.9,2,66.7,2,0.109,2,,2
284,2,6.6227,2,33.9911,2,72.4,2,66.9,2,0.1,2,,2
285,2,6.62,2,33.9914,2,72.1,2,66.8,2,0.109,2,,2
286,2,6.6056,2,33.9924,2,72.6,2,66.8,2,0.109,2,,2
