CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P5
CASTNO = 1
DATE = 20140212
TIME =  17:33
LATITUDE = 48.69233
LONGITUDE = -127.166
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
146,2,7.3224,2,33.7953,2,138.8,2,67.5,2,0.099,2,,2
147,2,7.3127,2,33.7951,2,138.1,2,67.6,2,0.095,2,,2
148,2,7.3026,2,33.7994,2,135.1,2,67.6,2,0.113,2,,2
149,2,7.3149,2,33.8097,2,133.4,2,67.7,2,0.107,2,,2
150,2,7.3222,2,33.8118,2,132.4,2,67.7,2,0.105,2,,2
151,2,7.3268,2,33.8132,2,130.6,2,67.6,2,0.102,2,,2
152,2,7.3298,2,33.8167,2,129.9,2,67.6,2,0.09300000000000001,2,,2
153,2,7.327000000000001,2,33.8207,2,129.6,2,67.6,2,0.09300000000000001,2,,2
154,2,7.3188,2,33.8248,2,129.2,2,67.6,2,0.1,2,,2
155,2,7.3146,2,33.8274,2,130.1,2,67.6,2,0.109,2,,2
156,2,7.3136,2,33.8279,2,130.2,2,67.6,2,0.109,2,,2
157,2,7.3128,2,33.8283,2,130.0,2,67.6,2,0.1,2,,2
158,2,7.3152,2,33.8266,2,129.5,2,67.5,2,0.10300000000000001,2,,2
159,2,7.3139,2,33.8276,2,128.8,2,67.5,2,0.107,2,,2
160,2,7.303999999999999,2,33.8329,2,130.3,2,67.6,2,0.09300000000000001,2,,2
161,2,7.2791,2,33.8402,2,130.5,2,67.6,2,0.102,2,,2
162,2,7.2525,2,33.842,2,130.3,2,67.6,2,0.09699999999999999,2,,2
163,2,7.236000000000001,2,33.8453,2,130.1,2,67.6,2,0.09300000000000001,2,,2
164,2,7.2246,2,33.8479,2,129.9,2,67.7,2,0.09300000000000001,2,,2
165,2,7.2155,2,33.8503,2,129.3,2,67.7,2,0.10099999999999999,2,,2
167,2,7.1927,2,33.8581,2,124.0,2,67.6,2,0.10099999999999999,2,,2
168,2,7.1845,2,33.8665,2,122.6,2,67.7,2,0.10099999999999999,2,,2
169,2,7.1537,2,33.8741,2,121.9,2,67.7,2,0.105,2,,2
170,2,7.1476,2,33.8756,2,122.5,2,67.7,2,0.106,2,,2
171,2,7.147,2,33.8764,2,122.0,2,67.7,2,0.10099999999999999,2,,2
172,2,7.1453,2,33.8775,2,121.2,2,67.7,2,0.10099999999999999,2,,2
173,2,7.1432,2,33.8788,2,121.0,2,67.7,2,0.096,2,,2
174,2,7.1403,2,33.8801,2,119.1,2,67.7,2,0.109,2,,2
175,2,7.1321,2,33.8813,2,119.3,2,67.7,2,0.102,2,,2
176,2,7.1191,2,33.8843,2,119.7,2,67.7,2,0.09300000000000001,2,,2
177,2,7.102,2,33.8886,2,120.9,2,67.6,2,0.105,2,,2
178,2,7.0959,2,33.8899,2,120.0,2,67.7,2,0.109,2,,2
179,2,7.0891,2,33.8916,2,116.8,2,67.7,2,0.109,2,,2
180,2,7.0858,2,33.8923,2,116.7,2,67.7,2,0.099,2,,2
181,2,7.077999999999999,2,33.8937,2,116.2,2,67.7,2,0.106,2,,2
182,2,7.0685,2,33.8951,2,115.6,2,67.7,2,0.109,2,,2
183,2,7.0453,2,33.8989,2,115.4,2,67.7,2,0.109,2,,2
184,2,7.0277,2,33.900999999999996,2,115.8,2,67.7,2,0.109,2,,2
185,2,7.0131,2,33.9022,2,115.5,2,67.7,2,0.10800000000000001,2,,2
186,2,7.0014,2,33.9032,2,115.8,2,67.7,2,0.1,2,,2
187,2,6.9937,2,33.9053,2,114.3,2,67.7,2,0.09300000000000001,2,,2
188,2,6.9794,2,33.9061,2,114.8,2,67.7,2,0.106,2,,2
189,2,6.9717,2,33.9066,2,114.8,2,67.7,2,0.109,2,,2
190,2,6.9604,2,33.9072,2,114.1,2,67.7,2,0.094,2,,2
191,2,6.9512,2,33.9076,2,114.2,2,67.7,2,0.109,2,,2
192,2,6.9424,2,33.9083,2,115.1,2,67.7,2,0.109,2,,2
193,2,6.9194,2,33.91,2,114.3,2,67.6,2,0.109,2,,2
194,2,6.8817,2,33.9123,2,113.7,2,67.7,2,0.109,2,,2
195,2,6.8641,2,33.9133,2,111.8,2,67.7,2,0.11900000000000001,2,,2
196,2,6.8356,2,33.9145,2,112.1,2,67.7,2,0.109,2,,2
197,2,6.8258,2,33.9155,2,112.1,2,67.7,2,0.109,2,,2
198,2,6.8014,2,33.9188,2,111.8,2,67.7,2,0.109,2,,2
199,2,6.7926,2,33.9194,2,111.5,2,67.7,2,0.109,2,,2
200,2,6.7842,2,33.9198,2,112.4,2,67.7,2,0.109,2,,2
201,2,6.7736,2,33.9198,2,112.4,2,67.7,2,0.109,2,,2
202,2,6.7324,2,33.923,2,107.9,2,67.7,2,0.109,2,,2
203,2,6.723,2,33.9229,2,106.4,2,67.7,2,0.099,2,,2
204,2,6.7189,2,33.9238,2,105.3,2,67.7,2,0.105,2,,2
205,2,6.7042,2,33.9262,2,104.4,2,67.7,2,0.09300000000000001,2,,2
206,2,6.6791,2,33.9282,2,104.4,2,67.7,2,0.09300000000000001,2,,2
207,2,6.6595,2,33.9296,2,103.1,2,67.7,2,0.096,2,,2
208,2,6.638999999999999,2,33.9299,2,104.2,2,67.7,2,0.109,2,,2
209,2,6.6294,2,33.9311,2,104.8,2,67.7,2,0.109,2,,2
210,2,6.6249,2,33.9323,2,104.7,2,67.6,2,0.109,2,,2
211,2,6.6141,2,33.934,2,101.0,2,67.7,2,0.109,2,,2
212,2,6.6117,2,33.9347,2,101.0,2,67.7,2,0.109,2,,2
213,2,6.6092,2,33.9364,2,101.0,2,67.7,2,0.109,2,,2
214,2,6.6028,2,33.9368,2,101.4,2,67.7,2,0.115,2,,2
215,2,6.5914,2,33.9358,2,101.7,2,67.7,2,0.113,2,,2
216,2,6.5873,2,33.9353,2,102.9,2,67.7,2,0.109,2,,2
217,2,6.5769,2,33.9344,2,103.0,2,67.7,2,0.109,2,,2
218,2,6.5599,2,33.9332,2,104.0,2,67.7,2,0.106,2,,2
219,2,6.5392,2,33.9323,2,104.8,2,67.7,2,0.102,2,,2
220,2,6.5247,2,33.9314,2,104.4,2,67.7,2,0.109,2,,2
221,2,6.5142,2,33.9309,2,104.4,2,67.7,2,0.109,2,,2
222,2,6.4797,2,33.9265,2,108.7,2,67.7,2,0.109,2,,2
223,2,6.4663,2,33.9242,2,108.6,2,67.8,2,0.109,2,,2
224,2,6.4616,2,33.9243,2,107.5,2,67.8,2,0.109,2,,2
225,2,6.4491,2,33.9231,2,106.1,2,67.8,2,0.109,2,,2
226,2,6.4503,2,33.9236,2,105.8,2,67.8,2,0.109,2,,2
227,2,6.4523,2,33.9243,2,105.3,2,67.7,2,0.109,2,,2
228,2,6.4568,2,33.9262,2,104.4,2,67.8,2,0.109,2,,2
229,2,6.462999999999999,2,33.93,2,105.5,2,67.8,2,0.109,2,,2
230,2,6.4639,2,33.9313,2,103.2,2,67.8,2,0.106,2,,2
231,2,6.4589,2,33.933,2,104.4,2,67.8,2,0.105,2,,2
232,2,6.4518,2,33.9323,2,105.2,2,67.8,2,0.098,2,,2
233,2,6.4241,2,33.9308,2,105.2,2,67.8,2,0.106,2,,2
234,2,6.3331,2,33.9254,2,105.3,2,67.8,2,0.109,2,,2
235,2,6.3249,2,33.9254,2,104.4,2,67.8,2,0.109,2,,2
236,2,6.3282,2,33.9269,2,104.4,2,67.8,2,0.109,2,,2
237,2,6.3344,2,33.929,2,104.7,2,67.8,2,0.109,2,,2
238,2,6.3317,2,33.9299,2,104.2,2,67.8,2,0.109,2,,2
239,2,6.2964,2,33.927,2,108.2,2,67.8,2,0.109,2,,2
240,2,6.2644,2,33.9239,2,111.6,2,67.8,2,0.10800000000000001,2,,2
241,2,6.2096,2,33.9175,2,114.4,2,67.8,2,0.10300000000000001,2,,2
242,2,6.1601,2,33.9119,2,116.5,2,67.9,2,0.106,2,,2
243,2,6.1406,2,33.9089,2,117.2,2,67.9,2,0.109,2,,2
244,2,6.1317,2,33.9078,2,117.6,2,67.9,2,0.109,2,,2
245,2,6.1199,2,33.9066,2,116.6,2,67.9,2,0.109,2,,2
246,2,6.1104,2,33.9056,2,116.8,2,67.9,2,0.109,2,,2
247,2,6.0912,2,33.905,2,117.4,2,67.9,2,0.114,2,,2
248,2,6.0769,2,33.9051,2,115.6,2,67.9,2,0.10400000000000001,2,,2
249,2,6.0606,2,33.9056,2,114.1,2,67.9,2,0.099,2,,2
250,2,6.0416,2,33.9065,2,112.8,2,68.0,2,0.11599999999999999,2,,2
251,2,6.03,2,33.907,2,113.1,2,67.9,2,0.109,2,,2
252,2,6.0225,2,33.9074,2,112.8,2,68.0,2,0.109,2,,2
253,2,6.0144,2,33.908,2,112.0,2,68.0,2,0.109,2,,2
254,2,6.0039,2,33.9083,2,112.2,2,68.0,2,0.109,2,,2
255,2,5.9988,2,33.9086,2,112.0,2,68.0,2,0.109,2,,2
256,2,5.9962,2,33.9089,2,111.7,2,68.0,2,0.109,2,,2
257,2,5.9913,2,33.909,2,112.1,2,68.0,2,0.098,2,,2
258,2,5.9732,2,33.9087,2,111.9,2,68.0,2,0.114,2,,2
259,2,5.9699,2,33.9089,2,111.6,2,67.9,2,0.109,2,,2
260,2,5.9670000000000005,2,33.9094,2,111.2,2,68.0,2,0.109,2,,2
261,2,5.957999999999999,2,33.9093,2,110.7,2,68.1,2,0.109,2,,2
262,2,5.9529,2,33.9096,2,110.7,2,68.1,2,0.109,2,,2
263,2,5.9485,2,33.9101,2,110.5,2,68.0,2,0.109,2,,2
264,2,5.9443,2,33.9102,2,110.0,2,68.0,2,0.109,2,,2
265,2,5.9354,2,33.9102,2,109.3,2,68.1,2,0.109,2,,2
266,2,5.9266,2,33.9101,2,109.7,2,68.0,2,0.109,2,,2
267,2,5.9231,2,33.9105,2,109.7,2,68.1,2,0.109,2,,2
268,2,5.9205,2,33.9115,2,108.2,2,68.1,2,0.114,2,,2
269,2,5.9158,2,33.9117,2,107.4,2,68.1,2,0.10400000000000001,2,,2
270,2,5.9172,2,33.9127,2,106.6,2,68.1,2,0.11699999999999999,2,,2
271,2,5.9187,2,33.9144,2,106.6,2,68.0,2,0.111,2,,2
272,2,5.9204,2,33.9159,2,106.8,2,68.0,2,0.109,2,,2
273,2,5.9176,2,33.9166,2,105.0,2,68.0,2,0.109,2,,2
274,2,5.9036,2,33.9168,2,105.1,2,68.0,2,0.109,2,,2
275,2,5.8947,2,33.9162,2,104.6,2,68.1,2,0.109,2,,2
276,2,5.8854,2,33.916,2,104.8,2,68.1,2,0.109,2,,2
277,2,5.8655,2,33.9157,2,103.7,2,68.1,2,0.109,2,,2
278,2,5.8573,2,33.9155,2,103.3,2,68.1,2,0.109,2,,2
279,2,5.8426,2,33.9156,2,103.0,2,68.1,2,0.109,2,,2
280,2,5.8318,2,33.9158,2,103.4,2,68.1,2,0.109,2,,2
281,2,5.8142,2,33.9175,2,103.9,2,68.1,2,0.109,2,,2
282,2,5.8085,2,33.9185,2,103.4,2,67.9,2,0.109,2,,2
283,2,5.8104,2,33.9208,2,97.9,2,68.0,2,0.109,2,,2
284,2,5.8196,2,33.9229,2,96.0,2,68.1,2,0.109,2,,2
