CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P20
CASTNO = 2
DATE = 20140217
TIME =  09:53
LATITUDE = 49.559329999999996
LONGITUDE = -138.67166
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
1,2,8.4809,2,32.453,2,287.1,2,61.4,2,1.537,2,,2
2,2,8.4821,2,32.453,2,287.1,2,61.4,2,1.581,2,,2
3,2,8.4788,2,32.4532,2,287.2,2,61.2,2,1.565,2,,2
4,2,8.4782,2,32.4531,2,287.3,2,61.4,2,1.651,2,,2
5,2,8.4766,2,32.4531,2,287.9,2,61.0,2,1.5530000000000002,2,,2
6,2,8.4798,2,32.453,2,287.0,2,59.8,2,1.5530000000000002,2,,2
7,2,8.4824,2,32.4532,2,287.1,2,59.4,2,1.6159999999999999,2,,2
8,2,8.4854,2,32.453,2,287.7,2,60.6,2,1.625,2,,2
9,2,8.4873,2,32.4532,2,287.5,2,61.4,2,1.754,2,,2
10,2,8.4865,2,32.4532,2,286.7,2,61.7,2,1.819,2,,2
11,2,8.4901,2,32.4531,2,287.1,2,61.7,2,1.764,2,,2
12,2,8.4943,2,32.4531,2,287.3,2,61.7,2,1.722,2,,2
13,2,8.4937,2,32.4531,2,287.1,2,61.7,2,1.754,2,,2
14,2,8.4896,2,32.4533,2,286.8,2,61.7,2,1.6880000000000002,2,,2
15,2,8.4886,2,32.4532,2,286.5,2,61.7,2,1.5530000000000002,2,,2
16,2,8.4887,2,32.4531,2,287.0,2,61.6,2,1.601,2,,2
17,2,8.4883,2,32.4531,2,287.1,2,61.7,2,1.629,2,,2
18,2,8.4913,2,32.4531,2,286.2,2,61.7,2,1.651,2,,2
19,2,8.4907,2,32.4532,2,286.4,2,61.6,2,1.6680000000000001,2,,2
20,2,8.4901,2,32.4532,2,286.9,2,61.7,2,1.636,2,,2
21,2,8.4881,2,32.4532,2,286.4,2,61.7,2,1.7069999999999999,2,,2
22,2,8.4898,2,32.4534,2,286.4,2,61.7,2,1.742,2,,2
23,2,8.4932,2,32.4529,2,287.1,2,61.7,2,1.588,2,,2
24,2,8.4961,2,32.453,2,285.7,2,61.7,2,1.585,2,,2
25,2,8.4961,2,32.4529,2,284.8,2,61.7,2,1.595,2,,2
26,2,8.4928,2,32.4531,2,286.7,2,61.7,2,1.669,2,,2
27,2,8.4902,2,32.4531,2,287.1,2,61.6,2,1.7469999999999999,2,,2
28,2,8.4906,2,32.4531,2,287.4,2,61.7,2,1.703,2,,2
29,2,8.4906,2,32.4531,2,287.0,2,61.7,2,1.7080000000000002,2,,2
30,2,8.4911,2,32.4529,2,287.0,2,61.7,2,1.72,2,,2
31,2,8.4914,2,32.453,2,287.1,2,61.7,2,1.633,2,,2
32,2,8.492,2,32.4532,2,287.6,2,61.6,2,1.594,2,,2
