CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P16
CASTNO = 1
DATE = 20140215
TIME =  03:25
LATITUDE = 49.28383
LONGITUDE = -134.666
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
0,2,8.1646,2,32.4641,2,292.1,2,0.0,2,1.839,2,,2
3,2,8.1648,2,32.4646,2,291.8,2,58.6,2,1.601,2,,2
4,2,8.1649,2,32.4647,2,292.0,2,58.1,2,1.517,2,,2
5,2,8.1649,2,32.4645,2,292.6,2,59.7,2,1.5030000000000001,2,,2
6,2,8.165,2,32.4649,2,291.7,2,60.9,2,1.578,2,,2
7,2,8.1647,2,32.4648,2,291.9,2,61.6,2,1.615,2,,2
8,2,8.1641,2,32.465,2,292.2,2,61.0,2,1.5290000000000001,2,,2
9,2,8.1648,2,32.4648,2,292.1,2,61.7,2,1.524,2,,2
10,2,8.1661,2,32.4647,2,292.5,2,61.7,2,1.49,2,,2
11,2,8.1666,2,32.4648,2,292.1,2,61.7,2,1.475,2,,2
12,2,8.1667,2,32.4648,2,292.0,2,61.7,2,1.5030000000000001,2,,2
13,2,8.1664,2,32.4649,2,292.0,2,61.7,2,1.624,2,,2
14,2,8.1665,2,32.4649,2,292.5,2,61.7,2,1.693,2,,2
15,2,8.1659,2,32.4649,2,292.1,2,61.8,2,1.6280000000000001,2,,2
16,2,8.1641,2,32.4648,2,292.2,2,61.8,2,1.569,2,,2
17,2,8.1641,2,32.4648,2,292.5,2,61.7,2,1.5619999999999998,2,,2
18,2,8.1637,2,32.465,2,292.0,2,61.6,2,1.506,2,,2
19,2,8.164,2,32.4648,2,292.8,2,61.7,2,1.5659999999999998,2,,2
20,2,8.1639,2,32.4649,2,292.0,2,61.7,2,1.578,2,,2
21,2,8.1644,2,32.4648,2,292.8,2,61.7,2,1.6280000000000001,2,,2
22,2,8.1654,2,32.4648,2,292.2,2,61.7,2,1.666,2,,2
23,2,8.1657,2,32.4648,2,292.3,2,61.7,2,1.649,2,,2
24,2,8.1653,2,32.4648,2,292.4,2,61.7,2,1.58,2,,2
25,2,8.1652,2,32.4649,2,291.2,2,61.7,2,1.558,2,,2
26,2,8.165,2,32.4649,2,291.6,2,61.7,2,1.5530000000000002,2,,2
27,2,8.1654,2,32.4649,2,292.1,2,61.8,2,1.609,2,,2
28,2,8.1656,2,32.4648,2,292.2,2,61.8,2,1.607,2,,2
29,2,8.1662,2,32.4649,2,292.5,2,61.8,2,1.6780000000000002,2,,2
30,2,8.1707,2,32.4653,2,292.4,2,62.1,2,1.6159999999999999,2,,2
31,2,8.17,2,32.4651,2,292.1,2,62.0,2,1.5519999999999998,2,,2
32,2,8.1694,2,32.4648,2,292.2,2,62.0,2,1.558,2,,2
33,2,8.1698,2,32.465,2,292.4,2,62.1,2,1.535,2,,2
34,2,8.1694,2,32.465,2,291.7,2,62.0,2,1.5490000000000002,2,,2
35,2,8.1698,2,32.4653,2,292.0,2,62.0,2,1.495,2,,2
36,2,8.1698,2,32.4653,2,292.4,2,62.0,2,1.505,2,,2
37,2,8.1695,2,32.4652,2,291.7,2,62.1,2,1.5090000000000001,2,,2
38,2,8.17,2,32.4652,2,292.3,2,62.1,2,1.537,2,,2
39,2,8.1705,2,32.4651,2,292.4,2,61.8,2,1.537,2,,2
40,2,8.1707,2,32.4651,2,292.1,2,61.9,2,1.5419999999999998,2,,2
41,2,8.1704,2,32.4652,2,292.7,2,62.0,2,1.6119999999999999,2,,2
42,2,8.1716,2,32.4651,2,291.9,2,62.0,2,1.474,2,,2
43,2,8.1713,2,32.4653,2,290.9,2,62.0,2,1.4480000000000002,2,,2
44,2,8.1715,2,32.4651,2,291.1,2,62.0,2,1.46,2,,2
45,2,8.1719,2,32.4654,2,290.6,2,62.0,2,1.4680000000000002,2,,2
46,2,8.172,2,32.4653,2,291.6,2,61.9,2,1.474,2,,2
47,2,8.1716,2,32.4653,2,291.9,2,61.9,2,1.568,2,,2
48,2,8.1713,2,32.4652,2,292.6,2,61.9,2,1.505,2,,2
49,2,8.1717,2,32.4652,2,291.9,2,62.0,2,1.4980000000000002,2,,2
50,2,8.1726,2,32.4651,2,292.0,2,62.0,2,1.479,2,,2
51,2,8.174,2,32.4657,2,292.5,2,61.9,2,1.462,2,,2
52,2,8.1745,2,32.4654,2,291.8,2,61.8,2,1.47,2,,2
53,2,8.1742,2,32.4655,2,292.2,2,61.9,2,1.4580000000000002,2,,2
54,2,8.1731,2,32.4658,2,292.1,2,62.0,2,1.4709999999999999,2,,2
55,2,8.1722,2,32.4659,2,291.0,2,62.3,2,1.445,2,,2
56,2,8.1728,2,32.4658,2,291.6,2,62.3,2,1.4380000000000002,2,,2
57,2,8.1725,2,32.4663,2,291.9,2,62.3,2,1.396,2,,2
58,2,8.1721,2,32.4663,2,291.9,2,62.3,2,1.3230000000000002,2,,2
59,2,8.1727,2,32.4664,2,291.8,2,62.3,2,1.3090000000000002,2,,2
60,2,8.1735,2,32.466,2,291.6,2,62.3,2,1.3630000000000002,2,,2
61,2,8.1733,2,32.4661,2,291.7,2,62.3,2,1.3530000000000002,2,,2
62,2,8.1724,2,32.4663,2,292.6,2,62.5,2,1.359,2,,2
63,2,8.1717,2,32.4666,2,291.9,2,62.5,2,1.46,2,,2
64,2,8.1667,2,32.4674,2,291.7,2,62.5,2,1.4980000000000002,2,,2
65,2,8.1659,2,32.4676,2,291.5,2,62.7,2,1.261,2,,2
66,2,8.1667,2,32.4672,2,291.2,2,62.7,2,1.236,2,,2
67,2,8.1666,2,32.4673,2,292.1,2,62.7,2,1.26,2,,2
68,2,8.166,2,32.4676,2,291.6,2,62.7,2,1.255,2,,2
69,2,8.1662,2,32.4673,2,291.8,2,62.8,2,1.238,2,,2
70,2,8.1665,2,32.4673,2,291.7,2,62.8,2,1.265,2,,2
71,2,8.1669,2,32.4673,2,291.9,2,62.7,2,1.3880000000000001,2,,2
72,2,8.1669,2,32.4672,2,291.7,2,62.7,2,1.35,2,,2
73,2,8.1673,2,32.4674,2,291.3,2,62.7,2,1.361,2,,2
74,2,8.1664,2,32.4675,2,291.3,2,62.7,2,1.318,2,,2
75,2,8.1664,2,32.4677,2,291.3,2,62.7,2,1.3630000000000002,2,,2
76,2,8.1656,2,32.4677,2,289.7,2,62.7,2,1.2329999999999999,2,,2
77,2,8.1624,2,32.4681,2,289.2,2,62.8,2,1.2429999999999999,2,,2
78,2,8.1521,2,32.4696,2,290.0,2,62.8,2,1.31,2,,2
79,2,8.142999999999999,2,32.4703,2,290.7,2,62.9,2,1.311,2,,2
80,2,8.1409,2,32.4716,2,278.4,2,63.1,2,1.1740000000000002,2,,2
81,2,8.1227,2,32.4756,2,280.1,2,63.1,2,1.1320000000000001,2,,2
82,2,8.0409,2,32.4913,2,277.5,2,63.3,2,1.081,2,,2
83,2,7.9165,2,32.5048,2,278.7,2,63.4,2,1.0290000000000001,2,,2
84,2,7.7301,2,32.5354,2,280.0,2,63.7,2,0.932,2,,2
85,2,7.4579,2,32.5543,2,281.3,2,64.6,2,0.8029999999999999,2,,2
86,2,7.3524,2,32.564,2,283.7,2,64.7,2,0.785,2,,2
87,2,7.2731,2,32.5713,2,283.2,2,65.9,2,0.688,2,,2
88,2,7.2545,2,32.5724,2,284.4,2,66.0,2,0.563,2,,2
89,2,7.2041,2,32.5829,2,279.5,2,66.5,2,0.28600000000000003,2,,2
90,2,7.1019,2,32.5944,2,278.4,2,66.6,2,0.293,2,,2
91,2,7.0836,2,32.5959,2,278.8,2,66.7,2,0.252,2,,2
92,2,7.0758,2,32.5961,2,278.6,2,66.8,2,0.255,2,,2
