CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P8
CASTNO = 1
DATE = 20140213
TIME =  06:13
LATITUDE = 48.815670000000004
LONGITUDE = -128.66701
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
1,2,7.5831,2,32.2972,2,292.0,2,63.6,2,0.799,2,,2
2,2,7.585,2,32.2975,2,292.1,2,62.0,2,0.7440000000000001,2,,2
3,2,7.5849,2,32.2971,2,292.9,2,63.2,2,0.769,2,,2
4,2,7.585,2,32.2971,2,292.1,2,63.8,2,0.823,2,,2
5,2,7.5853,2,32.2971,2,291.1,2,63.8,2,0.8079999999999999,2,,2
6,2,7.5852,2,32.2973,2,291.7,2,63.8,2,0.794,2,,2
7,2,7.5851,2,32.2971,2,291.9,2,63.8,2,0.855,2,,2
8,2,7.5852,2,32.2971,2,292.0,2,63.8,2,0.83,2,,2
9,2,7.5855,2,32.2972,2,292.0,2,63.9,2,0.8,2,,2
10,2,7.5856,2,32.2968,2,292.1,2,63.8,2,0.807,2,,2
11,2,7.5854,2,32.297,2,292.2,2,63.9,2,0.8290000000000001,2,,2
12,2,7.5853,2,32.2967,2,292.5,2,63.8,2,0.825,2,,2
13,2,7.5855,2,32.2966,2,292.0,2,63.9,2,0.77,2,,2
14,2,7.5858,2,32.2963,2,292.2,2,63.8,2,0.764,2,,2
15,2,7.5859,2,32.2962,2,291.9,2,63.8,2,0.789,2,,2
16,2,7.5859,2,32.2965,2,292.4,2,63.8,2,0.845,2,,2
17,2,7.5859,2,32.2967,2,291.9,2,63.9,2,0.8640000000000001,2,,2
18,2,7.5864,2,32.2972,2,291.9,2,63.9,2,0.8759999999999999,2,,2
19,2,7.5868,2,32.2964,2,292.2,2,63.9,2,0.807,2,,2
20,2,7.587000000000001,2,32.2964,2,292.2,2,63.8,2,0.787,2,,2
21,2,7.587000000000001,2,32.2969,2,292.3,2,63.8,2,0.7879999999999999,2,,2
22,2,7.587000000000001,2,32.2969,2,292.2,2,63.9,2,0.7909999999999999,2,,2
23,2,7.5867,2,32.2972,2,292.3,2,63.9,2,0.789,2,,2
24,2,7.5871,2,32.2976,2,292.1,2,63.9,2,0.7909999999999999,2,,2
25,2,7.5874,2,32.2975,2,292.1,2,63.9,2,0.7709999999999999,2,,2
26,2,7.587999999999999,2,32.2975,2,291.6,2,63.9,2,0.7709999999999999,2,,2
27,2,7.5876,2,32.298,2,292.7,2,63.8,2,0.753,2,,2
28,2,7.5876,2,32.2979,2,292.4,2,63.8,2,0.78,2,,2
29,2,7.5877,2,32.2977,2,291.9,2,63.8,2,0.8440000000000001,2,,2
30,2,7.5869,2,32.2988,2,292.6,2,63.9,2,0.825,2,,2
31,2,7.5869,2,32.3005,2,292.4,2,63.9,2,0.778,2,,2
32,2,7.5864,2,32.3017,2,291.9,2,63.9,2,0.775,2,,2
33,2,7.5849,2,32.3052,2,291.5,2,63.9,2,0.8240000000000001,2,,2
34,2,7.584,2,32.3071,2,291.8,2,63.9,2,0.8170000000000001,2,,2
35,2,7.5848,2,32.3045,2,292.1,2,64.0,2,0.7829999999999999,2,,2
36,2,7.584,2,32.3063,2,291.8,2,64.0,2,0.853,2,,2
37,2,7.5847,2,32.3051,2,292.3,2,64.0,2,0.8270000000000001,2,,2
38,2,7.5855,2,32.3041,2,291.4,2,63.9,2,0.815,2,,2
39,2,7.5861,2,32.3021,2,292.1,2,63.9,2,0.8390000000000001,2,,2
40,2,7.5848,2,32.3044,2,291.6,2,63.9,2,0.823,2,,2
41,2,7.585,2,32.304,2,292.1,2,63.9,2,0.8490000000000001,2,,2
42,2,7.5848,2,32.3045,2,291.9,2,63.9,2,0.914,2,,2
43,2,7.5838,2,32.3063,2,291.3,2,62.9,2,0.83,2,,2
44,2,7.5826,2,32.3085,2,291.9,2,63.9,2,0.799,2,,2
45,2,7.5782,2,32.3155,2,291.3,2,64.1,2,0.787,2,,2
