CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P23
CASTNO = 1
DATE = 20140220
TIME =  15:51
LATITUDE = 49.766329999999996
LONGITUDE = -141.66533
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
2,2,7.6082,2,32.4439,2,293.1,2,64.1,2,1.087,2,,2
3,2,7.6086,2,32.4439,2,293.0,2,63.8,2,1.105,2,,2
4,2,7.6085,2,32.4441,2,293.1,2,63.8,2,1.078,2,,2
5,2,7.6084,2,32.4441,2,293.2,2,63.9,2,1.314,2,,2
6,2,7.6089,2,32.4442,2,293.1,2,64.1,2,1.168,2,,2
7,2,7.609,2,32.4442,2,293.5,2,64.1,2,1.215,2,,2
8,2,7.6103,2,32.4443,2,293.1,2,64.1,2,1.067,2,,2
9,2,7.6094,2,32.4442,2,293.0,2,64.2,2,1.117,2,,2
10,2,7.6115,2,32.4442,2,293.5,2,64.3,2,1.125,2,,2
11,2,7.6126,2,32.4444,2,293.7,2,64.3,2,1.129,2,,2
12,2,7.6123,2,32.4445,2,293.2,2,64.3,2,1.172,2,,2
13,2,7.6123,2,32.4444,2,293.5,2,64.3,2,1.123,2,,2
14,2,7.6117,2,32.4445,2,293.3,2,64.3,2,1.097,2,,2
15,2,7.6121,2,32.4443,2,292.9,2,64.3,2,1.1420000000000001,2,,2
16,2,7.6126,2,32.4442,2,293.1,2,64.3,2,1.156,2,,2
17,2,7.6129,2,32.4443,2,292.8,2,64.3,2,1.179,2,,2
18,2,7.6129,2,32.4444,2,293.1,2,64.3,2,1.196,2,,2
19,2,7.6125,2,32.4444,2,293.7,2,64.3,2,1.135,2,,2
20,2,7.6121,2,32.4445,2,293.4,2,64.3,2,1.1420000000000001,2,,2
21,2,7.6122,2,32.4445,2,293.3,2,64.3,2,1.161,2,,2
22,2,7.6123,2,32.4445,2,293.0,2,64.3,2,1.148,2,,2
23,2,7.612,2,32.4442,2,293.1,2,64.1,2,1.112,2,,2
24,2,7.6115,2,32.4442,2,292.9,2,64.3,2,1.074,2,,2
25,2,7.6111,2,32.4443,2,293.2,2,64.3,2,1.127,2,,2
26,2,7.6117,2,32.4442,2,291.7,2,64.3,2,1.138,2,,2
27,2,7.6114,2,32.4443,2,292.2,2,64.3,2,1.138,2,,2
28,2,7.6106,2,32.4445,2,292.9,2,64.3,2,1.123,2,,2
29,2,7.6108,2,32.4444,2,293.2,2,64.3,2,1.12,2,,2
30,2,7.6104,2,32.4442,2,293.3,2,64.3,2,1.113,2,,2
31,2,7.6103,2,32.4443,2,292.7,2,64.3,2,1.08,2,,2
32,2,7.6105,2,32.4442,2,293.1,2,64.3,2,1.121,2,,2
33,2,7.6107,2,32.4443,2,293.2,2,64.3,2,1.194,2,,2
34,2,7.6114,2,32.4443,2,293.2,2,64.3,2,1.194,2,,2
