CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P7
CASTNO = 1
DATE = 20140213
TIME =  01:09
LATITUDE = 48.7755
LONGITUDE = -128.16716
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
1,2,7.6639,2,32.3071,2,297.4,2,25.5,2,0.779,2,,2
4,2,7.6632,2,32.3094,2,296.5,2,37.3,2,0.784,2,,2
5,2,7.6632,2,32.3133,2,293.4,2,55.6,2,0.831,2,,2
6,2,7.6631,2,32.3141,2,293.7,2,60.5,2,0.8490000000000001,2,,2
7,2,7.6633,2,32.3148,2,292.8,2,59.7,2,0.855,2,,2
8,2,7.664,2,32.3143,2,292.9,2,60.4,2,0.84,2,,2
9,2,7.6639,2,32.3149,2,292.4,2,61.4,2,0.809,2,,2
10,2,7.6638,2,32.3151,2,292.9,2,62.1,2,0.8290000000000001,2,,2
11,2,7.6635,2,32.3152,2,293.3,2,62.8,2,0.794,2,,2
12,2,7.6642,2,32.3148,2,292.8,2,63.7,2,0.813,2,,2
13,2,7.664,2,32.3147,2,292.7,2,63.7,2,0.847,2,,2
14,2,7.6642,2,32.3146,2,293.1,2,63.7,2,0.843,2,,2
15,2,7.6639,2,32.3149,2,292.7,2,63.7,2,0.8370000000000001,2,,2
16,2,7.6638,2,32.3149,2,293.1,2,63.5,2,0.871,2,,2
17,2,7.6633,2,32.3151,2,292.7,2,63.7,2,0.8440000000000001,2,,2
18,2,7.6637,2,32.3151,2,291.4,2,63.8,2,0.855,2,,2
19,2,7.6639,2,32.315,2,293.1,2,63.8,2,0.843,2,,2
20,2,7.6639,2,32.315,2,293.1,2,63.7,2,0.851,2,,2
21,2,7.6638,2,32.3149,2,292.9,2,63.7,2,0.875,2,,2
22,2,7.664,2,32.3145,2,293.3,2,63.7,2,0.84,2,,2
23,2,7.6648,2,32.3145,2,292.8,2,63.7,2,0.84,2,,2
24,2,7.6648,2,32.3143,2,292.2,2,63.7,2,0.8270000000000001,2,,2
25,2,7.6648,2,32.3145,2,293.1,2,63.6,2,0.915,2,,2
26,2,7.6646,2,32.3144,2,292.9,2,63.6,2,0.914,2,,2
27,2,7.6649,2,32.3142,2,292.4,2,63.7,2,0.857,2,,2
28,2,7.665,2,32.3142,2,292.5,2,63.7,2,0.8370000000000001,2,,2
29,2,7.6644,2,32.3146,2,292.2,2,63.7,2,0.8340000000000001,2,,2
30,2,7.6615,2,32.3158,2,291.8,2,63.7,2,0.82,2,,2
31,2,7.6639,2,32.315,2,292.2,2,63.8,2,0.8290000000000001,2,,2
32,2,7.6584,2,32.3171,2,291.6,2,63.9,2,0.8059999999999999,2,,2
33,2,7.6516,2,32.3188,2,292.7,2,64.0,2,0.7909999999999999,2,,2
34,2,7.6512,2,32.3189,2,291.6,2,64.3,2,0.78,2,,2
35,2,7.6521,2,32.3188,2,292.1,2,64.5,2,0.7440000000000001,2,,2
36,2,7.6519,2,32.3194,2,292.3,2,64.5,2,0.7440000000000001,2,,2
37,2,7.6519,2,32.3198,2,292.2,2,64.4,2,0.7440000000000001,2,,2
38,2,7.6519,2,32.3201,2,291.9,2,64.5,2,0.728,2,,2
39,2,7.6517,2,32.32,2,292.2,2,64.5,2,0.7390000000000001,2,,2
40,2,7.6516,2,32.3203,2,292.4,2,64.6,2,0.807,2,,2
41,2,7.6516,2,32.3203,2,292.1,2,64.6,2,0.8809999999999999,2,,2
42,2,7.6516,2,32.3202,2,291.8,2,64.6,2,0.779,2,,2
43,2,7.6521,2,32.3202,2,292.1,2,64.6,2,0.764,2,,2
44,2,7.6524,2,32.3203,2,291.4,2,64.5,2,0.7759999999999999,2,,2
45,2,7.6524,2,32.3203,2,291.8,2,64.6,2,0.79,2,,2
46,2,7.653,2,32.3204,2,292.4,2,64.5,2,0.802,2,,2
47,2,7.6528,2,32.3205,2,291.7,2,64.6,2,0.775,2,,2
48,2,7.6532,2,32.3209,2,292.0,2,64.7,2,0.784,2,,2
