CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P11
CASTNO = 2
DATE = 20140223
TIME =  06:01
LATITUDE = 48.933
LONGITUDE = -130.1665
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
54,2,7.8641,2,32.4102,2,290.5,2,62.8,2,1.061,2,,2
55,2,7.8638,2,32.4102,2,289.0,2,62.8,2,1.12,2,,2
56,2,7.8636,2,32.4103,2,290.3,2,62.9,2,1.12,2,,2
57,2,7.8637,2,32.4102,2,290.5,2,62.9,2,1.064,2,,2
58,2,7.8636,2,32.4101,2,289.7,2,63.0,2,1.12,2,,2
59,2,7.8629999999999995,2,32.4102,2,290.2,2,63.0,2,1.15,2,,2
60,2,7.8629999999999995,2,32.4101,2,290.3,2,62.9,2,1.143,2,,2
61,2,7.8629999999999995,2,32.41,2,290.6,2,62.9,2,1.109,2,,2
62,2,7.8632,2,32.4102,2,290.1,2,62.9,2,1.135,2,,2
63,2,7.8629999999999995,2,32.4103,2,290.3,2,62.9,2,1.1059999999999999,2,,2
64,2,7.8626,2,32.4103,2,290.4,2,62.9,2,1.1440000000000001,2,,2
65,2,7.8618,2,32.4103,2,290.6,2,62.8,2,1.109,2,,2
66,2,7.8614,2,32.4104,2,289.8,2,62.6,2,1.157,2,,2
67,2,7.8607,2,32.4104,2,290.0,2,62.6,2,1.1320000000000001,2,,2
68,2,7.8603,2,32.4106,2,290.5,2,62.7,2,1.156,2,,2
69,2,7.8602,2,32.4105,2,290.3,2,62.8,2,1.105,2,,2
70,2,7.8602,2,32.4107,2,290.2,2,62.9,2,1.111,2,,2
71,2,7.8601,2,32.4107,2,290.2,2,63.0,2,1.082,2,,2
72,2,7.8602,2,32.4106,2,290.2,2,63.0,2,1.1440000000000001,2,,2
73,2,7.8597,2,32.4107,2,290.0,2,63.0,2,1.069,2,,2
74,2,7.8592,2,32.4106,2,290.4,2,63.1,2,1.1159999999999999,2,,2
75,2,7.859,2,32.4108,2,289.6,2,62.9,2,1.149,2,,2
76,2,7.8592,2,32.4107,2,290.1,2,63.0,2,1.075,2,,2
77,2,7.8592,2,32.4108,2,290.3,2,63.0,2,1.068,2,,2
78,2,7.8593,2,32.4109,2,289.1,2,63.1,2,1.07,2,,2
79,2,7.8594,2,32.4109,2,290.2,2,63.1,2,1.149,2,,2
80,2,7.859,2,32.4109,2,290.0,2,63.3,2,1.0959999999999999,2,,2
81,2,7.8586,2,32.411,2,289.7,2,63.3,2,1.018,2,,2
82,2,7.858,2,32.411,2,289.4,2,63.3,2,1.047,2,,2
83,2,7.8576,2,32.4112,2,290.3,2,63.3,2,1.0190000000000001,2,,2
84,2,7.8573,2,32.4112,2,289.6,2,63.3,2,1.023,2,,2
85,2,7.8565,2,32.4113,2,289.2,2,63.3,2,1.001,2,,2
86,2,7.8565,2,32.4114,2,288.2,2,63.3,2,1.016,2,,2
87,2,7.8561,2,32.4122,2,285.3,2,63.3,2,0.9570000000000001,2,,2
88,2,7.8553,2,32.4128,2,280.1,2,63.7,2,0.934,2,,2
89,2,7.8543,2,32.4136,2,276.1,2,63.9,2,0.888,2,,2
90,2,7.853,2,32.4144,2,272.9,2,64.1,2,0.8640000000000001,2,,2
91,2,7.8463,2,32.4178,2,270.1,2,64.3,2,0.846,2,,2
92,2,7.7615,2,32.4473,2,268.4,2,64.4,2,0.775,2,,2
93,2,7.5952,2,32.4995,2,267.1,2,64.7,2,0.77,2,,2
94,2,7.439,2,32.5443,2,266.9,2,65.1,2,0.6709999999999999,2,,2
95,2,7.3908,2,32.556,2,266.8,2,65.8,2,0.5379999999999999,2,,2
96,2,7.3447,2,32.568000000000005,2,266.6,2,66.1,2,0.45899999999999996,2,,2
97,2,7.265,2,32.5902,2,267.0,2,66.3,2,0.423,2,,2
98,2,7.1192,2,32.6304,2,267.7,2,66.5,2,0.402,2,,2
99,2,7.1033,2,32.6338,2,268.2,2,66.8,2,0.34700000000000003,2,,2
100,2,7.0992,2,32.6351,2,268.2,2,67.0,2,0.278,2,,2
101,2,7.0905,2,32.6379,2,267.1,2,67.0,2,0.27,2,,2
102,2,7.0723,2,32.6432,2,266.1,2,67.0,2,0.243,2,,2
103,2,7.0596,2,32.6467,2,265.1,2,67.1,2,0.24600000000000002,2,,2
104,2,7.0488,2,32.6504,2,263.7,2,67.1,2,0.23600000000000002,2,,2
105,2,7.0378,2,32.6543,2,263.4,2,67.1,2,0.222,2,,2
106,2,6.9942,2,32.67,2,262.6,2,67.2,2,0.22,2,,2
107,2,6.9463,2,32.6848,2,262.0,2,67.2,2,0.225,2,,2
108,2,6.8947,2,32.7014,2,262.4,2,67.2,2,0.215,2,,2
109,2,6.8629,2,32.7128,2,260.7,2,67.3,2,0.2,2,,2
110,2,6.8376,2,32.7271,2,258.0,2,67.5,2,0.166,2,,2
111,2,6.8283,2,32.7363,2,253.1,2,67.5,2,0.163,2,,2
112,2,6.8381,2,32.7502,2,247.4,2,67.5,2,0.166,2,,2
113,2,6.8599,2,32.7711,2,243.3,2,67.4,2,0.142,2,,2
114,2,6.8839999999999995,2,32.795,2,243.0,2,67.5,2,0.156,2,,2
115,2,6.9347,2,32.8415,2,243.6,2,67.5,2,0.154,2,,2
116,2,6.8854,2,32.8648,2,241.3,2,67.5,2,0.14,2,,2
117,2,6.8689,2,32.8658,2,238.1,2,67.6,2,0.14,2,,2
118,2,6.7887,2,32.8624,2,236.5,2,67.7,2,0.14,2,,2
119,2,6.7663,2,32.8928,2,236.8,2,67.7,2,0.122,2,,2
120,2,6.8161,2,32.9443,2,234.5,2,67.7,2,0.11599999999999999,2,,2
121,2,6.7143,2,32.9501,2,232.9,2,67.7,2,0.109,2,,2
122,2,6.6708,2,32.9532,2,232.6,2,67.8,2,0.109,2,,2
123,2,6.7012,2,32.9754,2,232.0,2,67.8,2,0.107,2,,2
124,2,6.723,2,32.995,2,230.6,2,67.8,2,0.106,2,,2
125,2,6.7018,2,33.0024,2,229.0,2,67.8,2,0.109,2,,2
126,2,6.6654,2,33.0224,2,226.8,2,67.8,2,0.109,2,,2
127,2,6.7067,2,33.0348,2,225.5,2,67.8,2,0.107,2,,2
128,2,6.7266,2,33.0529,2,225.8,2,67.8,2,0.099,2,,2
129,2,6.7258,2,33.0675,2,222.7,2,67.8,2,0.1,2,,2
130,2,6.6782,2,33.0853,2,222.4,2,67.8,2,0.09300000000000001,2,,2
131,2,6.6404,2,33.104,2,220.4,2,67.8,2,0.092,2,,2
132,2,6.6447,2,33.1258,2,219.2,2,67.5,2,0.09300000000000001,2,,2
133,2,6.6495,2,33.1445,2,219.8,2,67.6,2,0.09300000000000001,2,,2
134,2,6.6659,2,33.1636,2,216.7,2,67.8,2,0.1,2,,2
135,2,6.6717,2,33.1711,2,216.2,2,67.9,2,0.09699999999999999,2,,2
136,2,6.6783,2,33.1825,2,215.4,2,67.9,2,0.10800000000000001,2,,2
137,2,6.6938,2,33.2013,2,215.2,2,67.9,2,0.09300000000000001,2,,2
138,2,6.705,2,33.2105,2,215.1,2,67.9,2,0.09300000000000001,2,,2
139,2,6.7107,2,33.2145,2,214.2,2,67.9,2,0.09300000000000001,2,,2
140,2,6.7158,2,33.2178,2,213.3,2,67.9,2,0.09300000000000001,2,,2
141,2,6.7257,2,33.2347,2,211.6,2,67.9,2,0.09300000000000001,2,,2
142,2,6.7194,2,33.2387,2,210.2,2,67.9,2,0.095,2,,2
143,2,6.7381,2,33.2488,2,209.1,2,67.9,2,0.09699999999999999,2,,2
144,2,6.7421,2,33.2602,2,209.4,2,67.8,2,0.10300000000000001,2,,2
145,2,6.7295,2,33.2613,2,210.4,2,67.9,2,0.09300000000000001,2,,2
146,2,6.7271,2,33.2626,2,209.8,2,67.9,2,0.09300000000000001,2,,2
147,2,6.728,2,33.2686,2,208.5,2,67.9,2,0.10800000000000001,2,,2
148,2,6.7311,2,33.2782,2,207.3,2,67.8,2,0.109,2,,2
149,2,6.7341,2,33.2879,2,206.1,2,67.9,2,0.096,2,,2
150,2,6.746,2,33.3029,2,204.0,2,67.9,2,0.094,2,,2
151,2,6.7782,2,33.3209,2,198.0,2,67.8,2,0.09300000000000001,2,,2
152,2,6.8403,2,33.346,2,194.0,2,67.9,2,0.096,2,,2
153,2,6.9011,2,33.3756,2,192.9,2,67.8,2,0.105,2,,2
154,2,6.9157,2,33.3839,2,189.8,2,67.8,2,0.109,2,,2
155,2,6.9215,2,33.3865,2,186.7,2,67.8,2,0.109,2,,2
156,2,6.9455,2,33.4004,2,183.3,2,67.8,2,0.10099999999999999,2,,2
157,2,7.0035,2,33.4296,2,182.5,2,67.8,2,0.078,2,,2
158,2,7.0267,2,33.4509,2,180.8,2,67.8,2,0.092,2,,2
159,2,7.0382,2,33.4573,2,179.2,2,67.8,2,0.099,2,,2
160,2,7.0503,2,33.4623,2,178.7,2,67.8,2,0.09300000000000001,2,,2
161,2,7.0806,2,33.4734,2,178.4,2,67.8,2,0.092,2,,2
162,2,7.0939,2,33.4821,2,177.3,2,67.8,2,0.092,2,,2
163,2,7.0964,2,33.4852,2,176.5,2,67.7,2,0.096,2,,2
164,2,7.1024,2,33.4892,2,176.4,2,67.7,2,0.095,2,,2
165,2,7.1144,2,33.4941,2,174.8,2,67.8,2,0.10099999999999999,2,,2
166,2,7.1221,2,33.4987,2,173.2,2,67.7,2,0.09300000000000001,2,,2
167,2,7.1246,2,33.5053,2,171.2,2,67.7,2,0.109,2,,2
168,2,7.1413,2,33.5178,2,169.2,2,67.7,2,0.10800000000000001,2,,2
169,2,7.1501,2,33.5321,2,168.3,2,67.7,2,0.098,2,,2
170,2,7.1648,2,33.5448,2,167.7,2,67.7,2,0.107,2,,2
171,2,7.1788,2,33.5523,2,165.8,2,67.7,2,0.109,2,,2
172,2,7.1889,2,33.5596,2,164.6,2,67.7,2,0.109,2,,2
173,2,7.1896,2,33.5716,2,165.8,2,67.7,2,0.092,2,,2
174,2,7.1667,2,33.6097,2,170.1,2,67.7,2,0.1,2,,2
175,2,7.0913,2,33.6336,2,173.1,2,67.8,2,0.109,2,,2
176,2,6.9833,2,33.6447,2,175.1,2,67.8,2,0.102,2,,2
177,2,6.9245,2,33.6472,2,174.7,2,67.8,2,0.09300000000000001,2,,2
178,2,6.8918,2,33.6577,2,175.0,2,67.8,2,0.09300000000000001,2,,2
179,2,6.8522,2,33.6651,2,177.0,2,67.8,2,0.09300000000000001,2,,2
180,2,6.7994,2,33.6713,2,178.8,2,67.8,2,0.098,2,,2
181,2,6.7581,2,33.6704,2,179.4,2,67.8,2,0.09300000000000001,2,,2
182,2,6.7321,2,33.6771,2,178.6,2,67.8,2,0.085,2,,2
183,2,6.6203,2,33.6727,2,180.3,2,67.8,2,0.1,2,,2
184,2,6.6075,2,33.684,2,180.5,2,67.8,2,0.109,2,,2
185,2,6.5942,2,33.687,2,180.6,2,67.8,2,0.105,2,,2
186,2,6.5763,2,33.69,2,180.0,2,67.8,2,0.08,2,,2
187,2,6.5392,2,33.7058,2,179.0,2,67.7,2,0.091,2,,2
188,2,6.5387,2,33.7134,2,178.1,2,67.7,2,0.1,2,,2
189,2,6.542999999999999,2,33.7153,2,178.6,2,67.7,2,0.105,2,,2
190,2,6.5573,2,33.7218,2,177.4,2,67.7,2,0.079,2,,2
191,2,6.5595,2,33.7292,2,176.4,2,67.8,2,0.08199999999999999,2,,2
192,2,6.5479,2,33.7314,2,175.4,2,67.8,2,0.099,2,,2
193,2,6.5045,2,33.7386,2,174.7,2,67.7,2,0.09300000000000001,2,,2
194,2,6.4794,2,33.7448,2,174.7,2,67.7,2,0.10300000000000001,2,,2
195,2,6.4693,2,33.7456,2,172.9,2,67.7,2,0.09699999999999999,2,,2
196,2,6.4556,2,33.7469,2,171.7,2,67.7,2,0.095,2,,2
197,2,6.4357,2,33.751,2,170.7,2,67.7,2,0.107,2,,2
198,2,6.4235,2,33.7562,2,169.4,2,67.7,2,0.09300000000000001,2,,2
199,2,6.412000000000001,2,33.7647,2,168.8,2,67.7,2,0.1,2,,2
200,2,6.4051,2,33.7708,2,168.9,2,67.8,2,0.09300000000000001,2,,2
201,2,6.3985,2,33.7734,2,168.1,2,67.7,2,0.095,2,,2
202,2,6.3958,2,33.7774,2,168.8,2,67.8,2,0.087,2,,2
203,2,6.3982,2,33.7817,2,168.7,2,67.8,2,0.09300000000000001,2,,2
204,2,6.3999,2,33.7868,2,169.1,2,67.8,2,0.106,2,,2
205,2,6.4031,2,33.7906,2,168.3,2,67.7,2,0.109,2,,2
206,2,6.404,2,33.7949,2,166.4,2,67.8,2,0.098,2,,2
207,2,6.4058,2,33.8009,2,164.5,2,67.8,2,0.1,2,,2
208,2,6.3889,2,33.8112,2,164.0,2,67.7,2,0.109,2,,2
209,2,6.3717,2,33.8167,2,162.6,2,67.7,2,0.10800000000000001,2,,2
210,2,6.3645,2,33.8207,2,161.5,2,67.7,2,0.09300000000000001,2,,2
211,2,6.345,2,33.8233,2,160.7,2,67.8,2,0.09300000000000001,2,,2
212,2,6.3402,2,33.8238,2,158.6,2,67.8,2,0.10400000000000001,2,,2
213,2,6.3336,2,33.8243,2,156.0,2,67.8,2,0.109,2,,2
214,2,6.3227,2,33.8282,2,153.5,2,67.8,2,0.109,2,,2
215,2,6.3071,2,33.8328,2,152.3,2,67.7,2,0.109,2,,2
216,2,6.2935,2,33.8365,2,151.2,2,67.8,2,0.109,2,,2
217,2,6.2729,2,33.8402,2,151.6,2,67.9,2,0.109,2,,2
218,2,6.2586,2,33.8413,2,151.5,2,67.8,2,0.109,2,,2
219,2,6.2502,2,33.8413,2,151.8,2,67.8,2,0.098,2,,2
220,2,6.2454,2,33.841,2,152.0,2,67.8,2,0.10400000000000001,2,,2
221,2,6.2426,2,33.8409,2,152.2,2,67.8,2,0.109,2,,2
222,2,6.2352,2,33.8412,2,151.6,2,67.8,2,0.109,2,,2
223,2,6.2193,2,33.8416,2,150.9,2,67.8,2,0.10400000000000001,2,,2
224,2,6.2119,2,33.8422,2,150.1,2,67.8,2,0.09300000000000001,2,,2
225,2,6.2068,2,33.8443,2,149.7,2,67.8,2,0.10800000000000001,2,,2
226,2,6.2059,2,33.8455,2,149.2,2,67.9,2,0.106,2,,2
227,2,6.2039,2,33.8452,2,149.5,2,67.8,2,0.099,2,,2
228,2,6.2033,2,33.8454,2,149.0,2,67.8,2,0.109,2,,2
229,2,6.2022,2,33.8454,2,148.4,2,67.8,2,0.107,2,,2
230,2,6.2,2,33.8454,2,147.1,2,67.9,2,0.09300000000000001,2,,2
231,2,6.1673,2,33.8476,2,146.4,2,67.8,2,0.105,2,,2
232,2,6.1529,2,33.8505,2,145.8,2,67.8,2,0.105,2,,2
233,2,6.1332,2,33.853,2,146.7,2,67.7,2,0.10099999999999999,2,,2
234,2,6.0782,2,33.8533,2,146.2,2,67.9,2,0.109,2,,2
235,2,6.0377,2,33.8521,2,144.7,2,67.8,2,0.109,2,,2
236,2,6.0244,2,33.8538,2,143.9,2,67.8,2,0.109,2,,2
237,2,6.0209,2,33.8548,2,142.6,2,67.8,2,0.109,2,,2
238,2,6.0196,2,33.8571,2,142.9,2,67.7,2,0.109,2,,2
239,2,6.0264,2,33.8599,2,142.9,2,67.7,2,0.099,2,,2
240,2,6.0078,2,33.8595,2,141.4,2,67.8,2,0.109,2,,2
241,2,5.9988,2,33.859,2,140.1,2,67.8,2,0.109,2,,2
242,2,5.9893,2,33.8601,2,137.2,2,67.8,2,0.109,2,,2
243,2,5.9879,2,33.8621,2,135.9,2,67.8,2,0.102,2,,2
244,2,5.9816,2,33.8637,2,133.8,2,67.8,2,0.10300000000000001,2,,2
245,2,5.9339,2,33.8648,2,132.7,2,67.8,2,0.09300000000000001,2,,2
246,2,5.9185,2,33.8659,2,132.5,2,67.8,2,0.109,2,,2
247,2,5.9046,2,33.8671,2,131.4,2,67.9,2,0.109,2,,2
248,2,5.8976,2,33.8687,2,132.4,2,67.8,2,0.1,2,,2
249,2,5.8804,2,33.8692,2,131.8,2,67.8,2,0.105,2,,2
250,2,5.87,2,33.87,2,130.6,2,67.8,2,0.109,2,,2
251,2,5.8385,2,33.8709,2,130.2,2,67.8,2,0.109,2,,2
252,2,5.8177,2,33.8719,2,130.6,2,67.8,2,0.109,2,,2
253,2,5.8153,2,33.872,2,130.1,2,67.9,2,0.109,2,,2
254,2,5.8138,2,33.8725,2,128.0,2,67.9,2,0.109,2,,2
255,2,5.8094,2,33.8726,2,128.2,2,67.9,2,0.109,2,,2
256,2,5.8015,2,33.8734,2,127.9,2,67.9,2,0.109,2,,2
257,2,5.7778,2,33.8748,2,127.8,2,67.8,2,0.109,2,,2
258,2,5.7619,2,33.8756,2,127.3,2,67.9,2,0.109,2,,2
259,2,5.7573,2,33.8757,2,127.3,2,67.9,2,0.109,2,,2
260,2,5.7557,2,33.8758,2,126.5,2,67.9,2,0.109,2,,2
261,2,5.7524,2,33.8761,2,126.6,2,67.8,2,0.109,2,,2
262,2,5.7471,2,33.8765,2,126.4,2,67.9,2,0.109,2,,2
263,2,5.7458,2,33.8767,2,125.0,2,67.8,2,0.109,2,,2
264,2,5.7418,2,33.8774,2,124.3,2,67.8,2,0.109,2,,2
265,2,5.7356,2,33.8783,2,122.6,2,67.8,2,0.109,2,,2
266,2,5.7261,2,33.8793,2,121.0,2,67.8,2,0.109,2,,2
267,2,5.7017,2,33.8813,2,120.1,2,67.9,2,0.10099999999999999,2,,2
268,2,5.6902,2,33.8819,2,120.3,2,67.8,2,0.10300000000000001,2,,2
269,2,5.6882,2,33.8825,2,120.2,2,67.8,2,0.109,2,,2
270,2,5.6875,2,33.8827,2,119.3,2,67.8,2,0.099,2,,2
271,2,5.6859,2,33.8829,2,119.1,2,67.9,2,0.102,2,,2
272,2,5.6801,2,33.8836,2,118.3,2,67.9,2,0.109,2,,2
273,2,5.6725,2,33.8839,2,116.4,2,67.8,2,0.109,2,,2
274,2,5.6651,2,33.8844,2,115.6,2,67.8,2,0.115,2,,2
275,2,5.6582,2,33.8859,2,115.7,2,67.9,2,0.11699999999999999,2,,2
276,2,5.6572,2,33.8874,2,114.3,2,67.9,2,0.109,2,,2
277,2,5.655,2,33.8888,2,115.4,2,67.9,2,0.109,2,,2
278,2,5.6459,2,33.8894,2,114.6,2,67.9,2,0.109,2,,2
279,2,5.6316,2,33.8895,2,114.5,2,67.9,2,0.109,2,,2
280,2,5.6239,2,33.8897,2,115.1,2,67.9,2,0.109,2,,2
