CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P13
CASTNO = 1
DATE = 20140222
TIME =  10:02
LATITUDE = 49.04317
LONGITUDE = -131.6665
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
1,2,8.0484,2,32.4521,2,290.9,2,63.3,2,1.093,2,,2
2,2,8.0495,2,32.4518,2,292.0,2,63.2,2,0.9840000000000001,2,,2
3,2,8.0507,2,32.452,2,291.6,2,63.3,2,0.922,2,,2
4,2,8.0516,2,32.4519,2,291.6,2,63.3,2,1.002,2,,2
5,2,8.0519,2,32.4519,2,291.7,2,63.3,2,1.026,2,,2
6,2,8.0515,2,32.4519,2,291.6,2,63.3,2,1.092,2,,2
7,2,8.0512,2,32.452,2,291.8,2,63.3,2,1.0759999999999998,2,,2
8,2,8.0518,2,32.4518,2,291.8,2,63.3,2,1.0290000000000001,2,,2
9,2,8.0514,2,32.452,2,291.7,2,63.3,2,1.001,2,,2
10,2,8.0514,2,32.4519,2,291.8,2,63.3,2,1.025,2,,2
11,2,8.0516,2,32.452,2,292.0,2,63.3,2,1.068,2,,2
12,2,8.0505,2,32.452,2,291.7,2,63.3,2,1.0,2,,2
13,2,8.0526,2,32.452,2,291.9,2,63.3,2,1.038,2,,2
14,2,8.0514,2,32.452,2,291.5,2,63.3,2,0.995,2,,2
15,2,8.0533,2,32.4519,2,291.6,2,63.3,2,1.015,2,,2
16,2,8.056000000000001,2,32.4519,2,291.5,2,63.3,2,1.083,2,,2
17,2,8.0567,2,32.4519,2,291.2,2,63.3,2,1.01,2,,2
18,2,8.0568,2,32.452,2,291.7,2,63.3,2,1.0190000000000001,2,,2
19,2,8.0559,2,32.4521,2,291.6,2,63.3,2,1.058,2,,2
20,2,8.0555,2,32.4521,2,291.9,2,63.3,2,1.036,2,,2
21,2,8.0566,2,32.4519,2,291.6,2,63.3,2,1.1320000000000001,2,,2
22,2,8.0563,2,32.4519,2,291.9,2,63.3,2,1.172,2,,2
23,2,8.0549,2,32.452,2,291.0,2,63.3,2,1.094,2,,2
24,2,8.055,2,32.452,2,291.6,2,63.2,2,1.092,2,,2
25,2,8.0552,2,32.4519,2,291.7,2,63.3,2,1.06,2,,2
26,2,8.0581,2,32.4519,2,291.6,2,63.3,2,1.074,2,,2
27,2,8.0582,2,32.4518,2,291.7,2,63.3,2,1.0659999999999998,2,,2
28,2,8.0584,2,32.4521,2,291.6,2,63.3,2,1.053,2,,2
29,2,8.0584,2,32.452,2,292.0,2,63.3,2,1.048,2,,2
30,2,8.0581,2,32.452,2,291.3,2,63.3,2,1.038,2,,2
31,2,8.0577,2,32.4518,2,291.6,2,63.3,2,1.1179999999999999,2,,2
32,2,8.0583,2,32.4519,2,291.7,2,63.3,2,1.044,2,,2
