CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P4
CASTNO = 2
DATE = 20140212
TIME =  07:05
LATITUDE = 48.65
LONGITUDE = -126.66717
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
1,2,7.8126,2,32.2773,2,289.5,2,63.3,2,0.7879999999999999,2,,2
2,2,7.8127,2,32.2775,2,289.6,2,63.4,2,0.764,2,,2
3,2,7.8124,2,32.2776,2,289.6,2,63.7,2,0.765,2,,2
4,2,7.8123,2,32.2781,2,289.7,2,63.7,2,0.7340000000000001,2,,2
5,2,7.8123,2,32.279,2,289.5,2,63.7,2,0.82,2,,2
6,2,7.8122,2,32.2792,2,289.6,2,63.8,2,0.8420000000000001,2,,2
7,2,7.8123,2,32.2793,2,288.2,2,63.9,2,0.838,2,,2
8,2,7.8127,2,32.2794,2,289.0,2,63.9,2,0.767,2,,2
9,2,7.813,2,32.2802,2,289.4,2,63.9,2,0.77,2,,2
10,2,7.8133,2,32.2809,2,289.3,2,63.9,2,0.7609999999999999,2,,2
11,2,7.8137,2,32.28,2,289.6,2,63.9,2,0.815,2,,2
12,2,7.8135,2,32.2792,2,289.4,2,63.9,2,0.835,2,,2
13,2,7.8134,2,32.2788,2,289.4,2,63.9,2,0.8590000000000001,2,,2
14,2,7.8134,2,32.2784,2,289.8,2,63.9,2,0.8240000000000001,2,,2
15,2,7.813,2,32.2795,2,289.5,2,63.9,2,0.8540000000000001,2,,2
16,2,7.8131,2,32.2795,2,289.2,2,63.9,2,0.812,2,,2
17,2,7.8139,2,32.2792,2,289.0,2,64.0,2,0.7490000000000001,2,,2
18,2,7.8142,2,32.2797,2,289.4,2,64.0,2,0.755,2,,2
19,2,7.8144,2,32.2829,2,289.4,2,63.9,2,0.789,2,,2
20,2,7.8143,2,32.2828,2,289.5,2,63.9,2,0.7859999999999999,2,,2
21,2,7.8142,2,32.2832,2,289.5,2,63.9,2,0.7879999999999999,2,,2
22,2,7.8139,2,32.2834,2,289.3,2,63.9,2,0.878,2,,2
23,2,7.814,2,32.2844,2,289.2,2,63.9,2,0.897,2,,2
24,2,7.8144,2,32.2843,2,287.4,2,63.9,2,0.89,2,,2
25,2,7.8143,2,32.2845,2,288.8,2,63.9,2,0.981,2,,2
26,2,7.8146,2,32.2846,2,288.3,2,63.9,2,0.971,2,,2
27,2,7.8143,2,32.2869,2,286.8,2,63.9,2,0.831,2,,2
28,2,7.8142,2,32.2882,2,287.5,2,63.9,2,0.8240000000000001,2,,2
29,2,7.8142,2,32.2891,2,288.2,2,63.9,2,0.848,2,,2
30,2,7.8134,2,32.2909,2,288.8,2,63.9,2,0.8220000000000001,2,,2
31,2,7.813,2,32.2917,2,289.7,2,63.9,2,0.769,2,,2
32,2,7.8129,2,32.2919,2,290.2,2,64.0,2,0.785,2,,2
33,2,7.814,2,32.2912,2,288.5,2,64.0,2,0.775,2,,2
34,2,7.8132,2,32.2923,2,288.4,2,64.0,2,0.7609999999999999,2,,2
35,2,7.8134,2,32.2937,2,288.6,2,64.1,2,0.789,2,,2
36,2,7.8156,2,32.2966,2,288.5,2,64.1,2,0.8390000000000001,2,,2
37,2,7.8182,2,32.2998,2,288.9,2,64.1,2,0.794,2,,2
38,2,7.8233,2,32.3034,2,288.5,2,64.2,2,0.754,2,,2
39,2,7.8249,2,32.305,2,288.5,2,64.3,2,0.769,2,,2
40,2,7.8282,2,32.3077,2,289.3,2,64.4,2,0.7559999999999999,2,,2
42,2,7.8345,2,32.31,2,288.1,2,64.3,2,0.7490000000000001,2,,2
43,2,7.8412,2,32.3123,2,288.2,2,64.4,2,0.7559999999999999,2,,2
44,2,7.8449,2,32.3136,2,287.9,2,64.4,2,0.745,2,,2
45,2,7.8446,2,32.3138,2,287.3,2,64.5,2,0.7809999999999999,2,,2
46,2,7.8436,2,32.3137,2,287.7,2,64.5,2,0.779,2,,2
47,2,7.8476,2,32.315,2,288.3,2,64.5,2,0.75,2,,2
48,2,7.8476,2,32.3147,2,287.2,2,64.6,2,0.7709999999999999,2,,2
49,2,7.8617,2,32.3189,2,259.2,2,64.6,2,0.762,2,,2
50,2,7.9345,2,32.3483,2,241.4,2,64.6,2,0.6779999999999999,2,,2
