CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P14
CASTNO = 1
DATE = 20140214
TIME =  14:16
LATITUDE = 49.12317
LONGITUDE = -132.666
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
121,2,5.8952,2,32.7646,2,277.5,2,67.3,2,0.10099999999999999,2,,2
122,2,5.8914,2,32.7687,2,276.4,2,67.4,2,0.109,2,,2
123,2,5.8927,2,32.7717,2,275.8,2,67.3,2,0.109,2,,2
124,2,5.8907,2,32.7793,2,274.6,2,67.3,2,0.11800000000000001,2,,2
125,2,5.8822,2,32.7919,2,276.7,2,67.4,2,0.11,2,,2
126,2,5.9036,2,32.8142,2,275.6,2,67.4,2,0.10300000000000001,2,,2
127,2,5.8604,2,32.8235,2,273.0,2,67.4,2,0.098,2,,2
128,2,5.8504,2,32.8355,2,269.2,2,67.4,2,0.10099999999999999,2,,2
129,2,5.8697,2,32.8499,2,267.7,2,67.4,2,0.10300000000000001,2,,2
130,2,5.8904,2,32.8665,2,266.8,2,67.4,2,0.09300000000000001,2,,2
131,2,5.8847,2,32.8867,2,266.2,2,67.5,2,0.10400000000000001,2,,2
132,2,5.8798,2,32.9013,2,264.0,2,67.5,2,0.10400000000000001,2,,2
133,2,5.8778,2,32.9152,2,263.3,2,67.4,2,0.109,2,,2
134,2,5.8716,2,32.9266,2,259.9,2,67.4,2,0.1,2,,2
135,2,5.8654,2,32.938,2,259.1,2,67.4,2,0.10300000000000001,2,,2
136,2,5.8509,2,32.96,2,258.9,2,67.4,2,0.109,2,,2
137,2,5.8299,2,32.974000000000004,2,258.5,2,67.4,2,0.10800000000000001,2,,2
138,2,5.7948,2,32.9839,2,257.3,2,67.4,2,0.095,2,,2
139,2,5.776,2,32.9997,2,257.4,2,67.3,2,0.10800000000000001,2,,2
140,2,5.7741,2,33.0115,2,257.8,2,67.3,2,0.09300000000000001,2,,2
141,2,5.7701,2,33.025999999999996,2,258.1,2,67.3,2,0.105,2,,2
142,2,5.7622,2,33.0386,2,255.5,2,67.3,2,0.1,2,,2
143,2,5.7482,2,33.0612,2,251.0,2,67.3,2,0.105,2,,2
144,2,5.7455,2,33.0747,2,249.4,2,67.3,2,0.109,2,,2
145,2,5.7481,2,33.0792,2,248.0,2,67.2,2,0.105,2,,2
146,2,5.7435,2,33.0936,2,246.7,2,67.2,2,0.109,2,,2
147,2,5.7438,2,33.1205,2,246.9,2,67.2,2,0.109,2,,2
148,2,5.7476,2,33.1335,2,247.5,2,67.2,2,0.109,2,,2
149,2,5.7512,2,33.1436,2,248.4,2,67.3,2,0.109,2,,2
150,2,5.7584,2,33.1553,2,241.0,2,67.2,2,0.109,2,,2
151,2,5.7543,2,33.1734,2,241.4,2,67.2,2,0.094,2,,2
152,2,5.7482,2,33.1771,2,239.4,2,67.3,2,0.094,2,,2
153,2,5.7434,2,33.1815,2,237.9,2,67.2,2,0.099,2,,2
154,2,5.7424,2,33.1883,2,235.3,2,67.2,2,0.109,2,,2
155,2,5.7422,2,33.202,2,236.8,2,67.2,2,0.109,2,,2
156,2,5.7424,2,33.2256,2,236.8,2,67.2,2,0.107,2,,2
157,2,5.7467,2,33.2533,2,238.5,2,67.2,2,0.09300000000000001,2,,2
158,2,5.7468,2,33.2682,2,239.6,2,67.2,2,0.10800000000000001,2,,2
160,2,5.7589999999999995,2,33.3169,2,221.8,2,67.2,2,0.109,2,,2
161,2,5.7734,2,33.3395,2,219.5,2,67.2,2,0.109,2,,2
162,2,5.7764,2,33.3554,2,219.8,2,67.2,2,0.109,2,,2
163,2,5.7772,2,33.3697,2,220.5,2,67.2,2,0.109,2,,2
164,2,5.7757,2,33.3964,2,221.4,2,67.2,2,0.10099999999999999,2,,2
165,2,5.7644,2,33.4061,2,222.1,2,67.2,2,0.084,2,,2
166,2,5.7625,2,33.4098,2,216.9,2,67.2,2,0.10400000000000001,2,,2
167,2,5.7596,2,33.4248,2,215.7,2,67.2,2,0.105,2,,2
168,2,5.7488,2,33.4416,2,213.7,2,67.2,2,0.106,2,,2
169,2,5.7349,2,33.4508,2,211.3,2,67.2,2,0.098,2,,2
170,2,5.7257,2,33.4616,2,210.3,2,67.2,2,0.109,2,,2
171,2,5.7244,2,33.478,2,209.0,2,67.2,2,0.109,2,,2
172,2,5.7277,2,33.4995,2,208.9,2,67.2,2,0.109,2,,2
173,2,5.7302,2,33.5072,2,210.3,2,67.2,2,0.109,2,,2
174,2,5.7301,2,33.5095,2,210.2,2,67.2,2,0.109,2,,2
175,2,5.7427,2,33.5382,2,199.7,2,67.2,2,0.10099999999999999,2,,2
176,2,5.7522,2,33.5551,2,197.4,2,67.2,2,0.105,2,,2
177,2,5.765,2,33.5803,2,195.6,2,67.2,2,0.109,2,,2
178,2,5.768,2,33.5856,2,195.0,2,67.2,2,0.09300000000000001,2,,2
179,2,5.7757,2,33.5918,2,194.8,2,67.2,2,0.10800000000000001,2,,2
180,2,5.7874,2,33.5978,2,195.6,2,67.2,2,0.109,2,,2
181,2,5.7905,2,33.6004,2,194.7,2,67.2,2,0.105,2,,2
182,2,5.8085,2,33.6237,2,190.3,2,67.2,2,0.106,2,,2
183,2,5.8159,2,33.6331,2,183.7,2,67.2,2,0.109,2,,2
184,2,5.8323,2,33.6551,2,178.4,2,67.2,2,0.109,2,,2
185,2,5.8593,2,33.6843,2,176.1,2,67.1,2,0.109,2,,2
186,2,5.8644,2,33.6937,2,175.5,2,67.1,2,0.109,2,,2
187,2,5.8607,2,33.7008,2,176.3,2,67.1,2,0.109,2,,2
188,2,5.8427,2,33.7145,2,178.5,2,67.1,2,0.109,2,,2
189,2,5.8294,2,33.7187,2,179.4,2,67.1,2,0.109,2,,2
190,2,5.8288,2,33.7194,2,178.9,2,67.1,2,0.109,2,,2
191,2,5.8306,2,33.7199,2,175.8,2,67.1,2,0.109,2,,2
192,2,5.8301,2,33.7209,2,175.4,2,67.1,2,0.109,2,,2
193,2,5.822,2,33.7249,2,175.7,2,67.1,2,0.106,2,,2
194,2,5.8189,2,33.7273,2,176.3,2,67.1,2,0.1,2,,2
195,2,5.8182,2,33.7275,2,179.5,2,67.1,2,0.109,2,,2
196,2,5.8169,2,33.7279,2,171.8,2,67.1,2,0.109,2,,2
197,2,5.8149,2,33.7302,2,171.2,2,67.1,2,0.109,2,,2
198,2,5.809,2,33.7349,2,170.3,2,67.0,2,0.109,2,,2
199,2,5.8089,2,33.7412,2,168.8,2,67.1,2,0.109,2,,2
200,2,5.8066,2,33.7434,2,170.5,2,67.1,2,0.109,2,,2
201,2,5.7945,2,33.7507,2,171.0,2,67.1,2,0.109,2,,2
202,2,5.7869,2,33.7539,2,171.6,2,67.1,2,0.109,2,,2
203,2,5.768,2,33.7553,2,167.5,2,67.1,2,0.133,2,,2
204,2,5.7634,2,33.755,2,167.6,2,67.1,2,0.09699999999999999,2,,2
205,2,5.7407,2,33.757,2,167.3,2,66.9,2,0.1,2,,2
206,2,5.7102,2,33.7668,2,166.8,2,67.1,2,0.10400000000000001,2,,2
207,2,5.707999999999999,2,33.7689,2,164.9,2,67.1,2,0.109,2,,2
208,2,5.7055,2,33.7708,2,163.9,2,67.0,2,0.106,2,,2
209,2,5.7049,2,33.7718,2,162.8,2,67.0,2,0.10099999999999999,2,,2
210,2,5.7008,2,33.7741,2,162.5,2,67.0,2,0.109,2,,2
211,2,5.6979,2,33.7756,2,163.4,2,67.0,2,0.106,2,,2
212,2,5.6913,2,33.7787,2,163.7,2,67.0,2,0.094,2,,2
213,2,5.6861,2,33.7803,2,164.6,2,67.1,2,0.109,2,,2
215,2,5.6782,2,33.7837,2,154.2,2,67.0,2,0.109,2,,2
216,2,5.6543,2,33.7895,2,154.7,2,67.1,2,0.109,2,,2
217,2,5.6225,2,33.7947,2,154.7,2,67.1,2,0.109,2,,2
218,2,5.5949,2,33.7988,2,156.5,2,67.1,2,0.109,2,,2
219,2,5.5893,2,33.7992,2,156.2,2,67.0,2,0.109,2,,2
220,2,5.585,2,33.7996,2,156.7,2,67.0,2,0.109,2,,2
222,2,5.5667,2,33.8006,2,151.4,2,67.0,2,0.10400000000000001,2,,2
223,2,5.5597,2,33.8012,2,152.2,2,67.0,2,0.09699999999999999,2,,2
224,2,5.5479,2,33.8028,2,151.3,2,67.0,2,0.109,2,,2
225,2,5.5217,2,33.8062,2,152.3,2,67.1,2,0.109,2,,2
226,2,5.5131,2,33.8069,2,152.3,2,67.0,2,0.106,2,,2
227,2,5.5086,2,33.8073,2,152.6,2,67.0,2,0.109,2,,2
228,2,5.5053,2,33.8078,2,154.4,2,67.0,2,0.109,2,,2
230,2,5.4991,2,33.8104,2,149.0,2,67.0,2,0.109,2,,2
231,2,5.4957,2,33.8105,2,149.4,2,67.1,2,0.109,2,,2
232,2,5.494,2,33.8104,2,149.1,2,67.0,2,0.095,2,,2
233,2,5.4874,2,33.8112,2,148.6,2,67.1,2,0.10099999999999999,2,,2
234,2,5.4773,2,33.8126,2,149.8,2,67.1,2,0.10800000000000001,2,,2
235,2,5.4701,2,33.8139,2,150.4,2,67.1,2,0.10400000000000001,2,,2
236,2,5.4622,2,33.815,2,146.1,2,66.8,2,0.1,2,,2
237,2,5.4569,2,33.8158,2,145.7,2,67.1,2,0.11199999999999999,2,,2
238,2,5.4574,2,33.8159,2,145.2,2,67.1,2,0.109,2,,2
239,2,5.4551,2,33.8164,2,144.1,2,67.1,2,0.109,2,,2
240,2,5.4487,2,33.8171,2,142.3,2,67.1,2,0.11900000000000001,2,,2
241,2,5.4284,2,33.8195,2,141.1,2,67.0,2,0.109,2,,2
242,2,5.4185,2,33.8214,2,141.4,2,67.0,2,0.10800000000000001,2,,2
243,2,5.4047,2,33.8243,2,143.7,2,67.0,2,0.109,2,,2
244,2,5.4019,2,33.8249,2,144.4,2,67.0,2,0.109,2,,2
245,2,5.3993,2,33.825,2,140.1,2,67.0,2,0.099,2,,2
246,2,5.3966,2,33.8253,2,139.1,2,67.0,2,0.098,2,,2
247,2,5.3945,2,33.8255,2,138.9,2,67.0,2,0.109,2,,2
248,2,5.3926,2,33.8254,2,140.1,2,67.1,2,0.109,2,,2
249,2,5.3915,2,33.8254,2,139.8,2,67.0,2,0.109,2,,2
250,2,5.3892,2,33.8256,2,141.2,2,67.0,2,0.1,2,,2
252,2,5.364,2,33.8283,2,136.2,2,67.0,2,0.10300000000000001,2,,2
253,2,5.3107,2,33.8301,2,137.3,2,67.0,2,0.094,2,,2
254,2,5.2931,2,33.830999999999996,2,137.5,2,67.0,2,0.099,2,,2
255,2,5.2752,2,33.8341,2,137.2,2,67.0,2,0.109,2,,2
257,2,5.2257,2,33.8387,2,132.6,2,67.0,2,0.109,2,,2
258,2,5.2199,2,33.8391,2,132.5,2,67.0,2,0.109,2,,2
260,2,5.2184,2,33.8403,2,126.4,2,67.0,2,0.109,2,,2
261,2,5.2151,2,33.8403,2,126.4,2,67.0,2,0.109,2,,2
262,2,5.2132,2,33.8402,2,127.6,2,67.0,2,0.109,2,,2
263,2,5.2094,2,33.8404,2,126.7,2,67.0,2,0.109,2,,2
264,2,5.2049,2,33.8409,2,128.4,2,67.0,2,0.109,2,,2
265,2,5.2018,2,33.8415,2,127.3,2,67.0,2,0.109,2,,2
266,2,5.1884,2,33.8441,2,122.0,2,67.0,2,0.109,2,,2
267,2,5.1738,2,33.8444,2,123.0,2,67.0,2,0.109,2,,2
268,2,5.1744,2,33.8442,2,123.5,2,67.0,2,0.109,2,,2
269,2,5.1632,2,33.8442,2,125.0,2,67.0,2,0.109,2,,2
270,2,5.1595,2,33.8443,2,125.9,2,67.0,2,0.109,2,,2
271,2,5.1345,2,33.8453,2,121.8,2,67.0,2,0.109,2,,2
272,2,5.1103,2,33.8462,2,120.6,2,67.0,2,0.109,2,,2
273,2,5.1023,2,33.8459,2,120.3,2,66.7,2,0.109,2,,2
274,2,5.0959,2,33.8461,2,121.4,2,65.3,2,0.109,2,,2
275,2,5.0928,2,33.8461,2,120.3,2,65.9,2,0.11800000000000001,2,,2
276,2,5.0915,2,33.8464,2,120.7,2,67.0,2,0.111,2,,2
277,2,5.091,2,33.847,2,121.7,2,67.0,2,0.109,2,,2
279,2,5.0913,2,33.8484,2,118.5,2,67.0,2,0.11800000000000001,2,,2
280,2,5.0749,2,33.849000000000004,2,117.7,2,67.0,2,0.109,2,,2
281,2,5.0516,2,33.8485,2,118.7,2,67.0,2,0.109,2,,2
282,2,5.0399,2,33.8486,2,118.2,2,67.0,2,0.109,2,,2
283,2,5.0294,2,33.8488,2,119.0,2,67.0,2,0.109,2,,2
285,2,5.0144,2,33.85,2,113.6,2,67.0,2,0.102,2,,2
286,2,4.9971,2,33.851,2,112.1,2,67.0,2,0.10099999999999999,2,,2
287,2,4.976,2,33.8523,2,112.0,2,67.0,2,0.102,2,,2
288,2,4.9456,2,33.8539,2,111.5,2,67.0,2,0.10300000000000001,2,,2
289,2,4.9322,2,33.8539,2,111.9,2,67.0,2,0.1,2,,2
290,2,4.9191,2,33.8545,2,112.9,2,67.0,2,0.109,2,,2
