CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P19
CASTNO = 1
DATE = 20140221
TIME =  08:26
LATITUDE = 49.50067
LONGITUDE = -137.666
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
2,2,8.5316,2,32.4932,2,288.4,2,61.1,2,1.518,2,,2
3,2,8.5308,2,32.4931,2,288.2,2,61.1,2,1.501,2,,2
4,2,8.5308,2,32.4934,2,288.2,2,61.1,2,1.564,2,,2
5,2,8.5314,2,32.4934,2,288.3,2,59.8,2,1.6269999999999998,2,,2
6,2,8.5308,2,32.4934,2,287.8,2,61.1,2,1.585,2,,2
7,2,8.53,2,32.4932,2,288.0,2,61.2,2,1.58,2,,2
8,2,8.5297,2,32.4932,2,288.2,2,61.2,2,1.515,2,,2
9,2,8.5298,2,32.4933,2,289.0,2,61.2,2,1.589,2,,2
10,2,8.5309,2,32.4932,2,288.4,2,61.3,2,1.555,2,,2
11,2,8.5298,2,32.4934,2,288.0,2,61.2,2,1.511,2,,2
12,2,8.5303,2,32.4934,2,288.6,2,61.0,2,1.58,2,,2
13,2,8.5289,2,32.4933,2,288.3,2,61.1,2,1.625,2,,2
14,2,8.5306,2,32.4932,2,288.1,2,61.1,2,1.62,2,,2
15,2,8.5325,2,32.4931,2,288.4,2,61.1,2,1.604,2,,2
16,2,8.5324,2,32.493,2,287.8,2,61.2,2,1.656,2,,2
17,2,8.533,2,32.4931,2,288.0,2,61.2,2,1.579,2,,2
18,2,8.5356,2,32.4931,2,288.2,2,61.2,2,1.526,2,,2
19,2,8.5383,2,32.493,2,288.0,2,61.2,2,1.531,2,,2
20,2,8.5373,2,32.493,2,288.4,2,61.2,2,1.5430000000000001,2,,2
21,2,8.5396,2,32.493,2,288.3,2,61.2,2,1.589,2,,2
22,2,8.5388,2,32.4931,2,288.4,2,61.1,2,1.5530000000000002,2,,2
23,2,8.5423,2,32.4927,2,287.9,2,61.0,2,1.517,2,,2
24,2,8.5421,2,32.493,2,288.2,2,61.2,2,1.494,2,,2
25,2,8.5422,2,32.4928,2,288.2,2,61.2,2,1.4969999999999999,2,,2
26,2,8.5424,2,32.4929,2,286.2,2,61.2,2,1.5030000000000001,2,,2
27,2,8.5425,2,32.4928,2,286.9,2,61.1,2,1.64,2,,2
28,2,8.5428,2,32.4927,2,288.1,2,61.0,2,1.702,2,,2
29,2,8.543,2,32.4926,2,288.3,2,61.2,2,1.6580000000000001,2,,2
30,2,8.5425,2,32.4925,2,288.4,2,61.3,2,1.5919999999999999,2,,2
31,2,8.5425,2,32.4925,2,287.7,2,61.1,2,1.595,2,,2
32,2,8.5425,2,32.4925,2,287.4,2,61.3,2,1.5519999999999998,2,,2
33,2,8.5428,2,32.4926,2,287.4,2,61.4,2,1.506,2,,2
34,2,8.5413,2,32.4924,2,287.3,2,61.4,2,1.575,2,,2
35,2,8.5416,2,32.4924,2,287.0,2,61.4,2,1.5230000000000001,2,,2
36,2,8.5393,2,32.4922,2,287.7,2,61.5,2,1.5390000000000001,2,,2
37,2,8.5385,2,32.4923,2,287.6,2,61.6,2,1.663,2,,2
38,2,8.5383,2,32.4922,2,287.0,2,61.5,2,1.7169999999999999,2,,2
39,2,8.5383,2,32.4921,2,287.1,2,61.6,2,1.7819999999999998,2,,2
40,2,8.5386,2,32.492,2,287.0,2,61.8,2,1.7269999999999999,2,,2
41,2,8.5373,2,32.4919,2,287.4,2,61.7,2,1.62,2,,2
42,2,8.5376,2,32.4918,2,287.7,2,61.8,2,1.589,2,,2
43,2,8.5375,2,32.4919,2,286.9,2,61.9,2,1.578,2,,2
44,2,8.5371,2,32.4921,2,287.7,2,61.9,2,1.518,2,,2
45,2,8.5369,2,32.4921,2,287.7,2,61.8,2,1.577,2,,2
46,2,8.5369,2,32.492,2,287.3,2,61.9,2,1.619,2,,2
47,2,8.5372,2,32.4919,2,286.7,2,61.7,2,1.6059999999999999,2,,2
48,2,8.5371,2,32.492,2,287.2,2,61.8,2,1.617,2,,2
49,2,8.5372,2,32.4921,2,287.3,2,61.9,2,1.548,2,,2
50,2,8.5373,2,32.4919,2,287.4,2,61.7,2,1.55,2,,2
51,2,8.5373,2,32.4921,2,287.3,2,61.9,2,1.568,2,,2
52,2,8.5372,2,32.4921,2,287.5,2,61.4,2,1.525,2,,2
53,2,8.5374,2,32.492,2,286.9,2,61.7,2,1.7009999999999998,2,,2
54,2,8.5374,2,32.4919,2,287.4,2,61.9,2,1.5590000000000002,2,,2
55,2,8.5376,2,32.4918,2,287.3,2,61.9,2,1.571,2,,2
56,2,8.5374,2,32.4921,2,287.5,2,61.9,2,1.607,2,,2
57,2,8.5372,2,32.492,2,286.4,2,61.9,2,1.568,2,,2
58,2,8.5373,2,32.4921,2,285.3,2,61.9,2,1.663,2,,2
59,2,8.5372,2,32.4921,2,287.1,2,61.9,2,1.631,2,,2
60,2,8.5376,2,32.4919,2,287.0,2,61.9,2,1.6059999999999999,2,,2
61,2,8.5375,2,32.492,2,286.9,2,62.0,2,1.5419999999999998,2,,2
62,2,8.5378,2,32.4917,2,288.3,2,61.9,2,1.521,2,,2
63,2,8.5373,2,32.4919,2,287.3,2,62.0,2,1.537,2,,2
64,2,8.5369,2,32.4921,2,287.2,2,62.1,2,1.486,2,,2
65,2,8.5378,2,32.492,2,287.0,2,61.9,2,1.463,2,,2
66,2,8.5378,2,32.492,2,287.0,2,61.9,2,1.4469999999999998,2,,2
67,2,8.5379,2,32.4919,2,287.0,2,62.0,2,1.4169999999999998,2,,2
68,2,8.5381,2,32.4919,2,287.6,2,62.0,2,1.507,2,,2
69,2,8.5377,2,32.4921,2,287.3,2,62.0,2,1.4880000000000002,2,,2
70,2,8.5374,2,32.4921,2,287.3,2,62.0,2,1.4169999999999998,2,,2
71,2,8.537,2,32.4922,2,287.3,2,62.1,2,1.4669999999999999,2,,2
72,2,8.5371,2,32.4921,2,287.3,2,62.0,2,1.4469999999999998,2,,2
73,2,8.5385,2,32.492,2,285.4,2,62.0,2,1.454,2,,2
74,2,8.5382,2,32.4921,2,284.1,2,62.0,2,1.4409999999999998,2,,2
75,2,8.5378,2,32.492,2,284.7,2,62.0,2,1.4269999999999998,2,,2
76,2,8.5373,2,32.492,2,286.3,2,62.1,2,1.444,2,,2
77,2,8.5369,2,32.4921,2,286.5,2,62.1,2,1.49,2,,2
78,2,8.5368,2,32.4921,2,286.5,2,62.1,2,1.524,2,,2
79,2,8.5366,2,32.4922,2,285.8,2,62.1,2,1.5859999999999999,2,,2
80,2,8.5365,2,32.492,2,286.6,2,62.2,2,1.615,2,,2
81,2,8.5364,2,32.492,2,286.6,2,62.2,2,1.6469999999999998,2,,2
82,2,8.5369,2,32.4921,2,287.0,2,62.3,2,1.5130000000000001,2,,2
83,2,8.5368,2,32.492,2,286.9,2,62.3,2,1.45,2,,2
84,2,8.5368,2,32.4922,2,286.2,2,62.2,2,1.459,2,,2
85,2,8.537,2,32.4922,2,285.5,2,62.3,2,1.5959999999999999,2,,2
86,2,8.5374,2,32.4924,2,285.7,2,62.3,2,1.5519999999999998,2,,2
87,2,8.5377,2,32.4924,2,285.0,2,62.4,2,1.508,2,,2
88,2,8.5378,2,32.4925,2,286.2,2,62.4,2,1.4809999999999999,2,,2
89,2,8.5376,2,32.4928,2,286.0,2,62.4,2,1.4480000000000002,2,,2
90,2,8.5379,2,32.4926,2,283.0,2,62.3,2,1.46,2,,2
91,2,8.5379,2,32.4928,2,284.5,2,62.4,2,1.359,2,,2
92,2,8.5373,2,32.4926,2,285.6,2,62.4,2,1.3319999999999999,2,,2
93,2,8.5357,2,32.4928,2,286.8,2,62.4,2,1.338,2,,2
94,2,8.5328,2,32.4932,2,286.9,2,62.5,2,1.3780000000000001,2,,2
