CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P26
CASTNO = 5
DATE = 20140220
TIME =  03:14
LATITUDE = 49.99967
LONGITUDE = -144.99817
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
99,2,5.8754,2,32.6132,2,283.9,2,67.2,2,0.26899999999999996,2,,2
100,2,5.6083,2,32.6286,2,287.1,2,67.3,2,0.23,2,,2
101,2,5.4934,2,32.6341,2,289.4,2,67.3,2,0.201,2,,2
102,2,5.3724,2,32.6412,2,291.2,2,67.4,2,0.172,2,,2
103,2,5.307,2,32.6462,2,292.1,2,67.5,2,0.166,2,,2
104,2,5.2822,2,32.6493,2,292.2,2,67.5,2,0.141,2,,2
105,2,5.2625,2,32.6536,2,292.0,2,67.5,2,0.139,2,,2
106,2,5.2554,2,32.6574,2,291.5,2,67.6,2,0.121,2,,2
107,2,5.2533,2,32.6613,2,290.6,2,67.6,2,0.139,2,,2
108,2,5.252999999999999,2,32.6646,2,292.2,2,67.6,2,0.11,2,,2
109,2,5.2488,2,32.6661,2,292.8,2,67.6,2,0.109,2,,2
110,2,5.2162,2,32.676,2,292.0,2,67.6,2,0.133,2,,2
111,2,5.1858,2,32.6807,2,291.6,2,67.6,2,0.12,2,,2
112,2,5.1641,2,32.6846,2,290.8,2,67.6,2,0.109,2,,2
113,2,5.1311,2,32.6971,2,286.7,2,67.6,2,0.109,2,,2
114,2,5.0974,2,32.704,2,286.2,2,67.7,2,0.133,2,,2
115,2,5.087,2,32.7062,2,286.0,2,67.7,2,0.095,2,,2
116,2,5.0812,2,32.7072,2,286.4,2,67.6,2,0.11,2,,2
117,2,5.073,2,32.7097,2,284.3,2,67.5,2,0.136,2,,2
118,2,5.0299,2,32.7249,2,284.7,2,67.5,2,0.115,2,,2
119,2,4.9994,2,32.7373,2,283.9,2,67.6,2,0.115,2,,2
120,2,4.9864,2,32.7427,2,284.6,2,67.7,2,0.113,2,,2
121,2,4.9785,2,32.7476,2,284.8,2,67.7,2,0.115,2,,2
122,2,4.9562,2,32.76,2,285.3,2,67.7,2,0.105,2,,2
123,2,4.9311,2,32.7724,2,284.7,2,67.7,2,0.10300000000000001,2,,2
124,2,4.9249,2,32.7822,2,273.2,2,67.7,2,0.109,2,,2
125,2,4.8821,2,32.8273,2,271.8,2,67.7,2,0.109,2,,2
126,2,4.8671,2,32.8389,2,269.4,2,67.7,2,0.094,2,,2
127,2,4.865,2,32.8409,2,269.7,2,67.7,2,0.096,2,,2
128,2,4.8627,2,32.8435,2,267.2,2,67.7,2,0.098,2,,2
129,2,4.8556,2,32.857,2,268.1,2,67.7,2,0.109,2,,2
130,2,4.8529,2,32.8691,2,268.2,2,67.7,2,0.109,2,,2
131,2,4.841,2,32.8897,2,268.5,2,67.5,2,0.096,2,,2
132,2,4.8402,2,32.9071,2,271.3,2,67.6,2,0.09699999999999999,2,,2
133,2,4.8421,2,32.9215,2,273.6,2,67.7,2,0.109,2,,2
135,2,4.8402,2,32.9814,2,248.1,2,67.7,2,0.109,2,,2
136,2,4.8323,2,33.0059,2,242.4,2,67.7,2,0.10400000000000001,2,,2
137,2,4.8308,2,33.0366,2,240.3,2,67.7,2,0.09300000000000001,2,,2
138,2,4.8484,2,33.0771,2,237.1,2,67.7,2,0.107,2,,2
139,2,4.8462,2,33.1138,2,235.3,2,67.7,2,0.109,2,,2
140,2,4.8267,2,33.1303,2,233.0,2,67.7,2,0.109,2,,2
141,2,4.8139,2,33.1499,2,232.1,2,67.6,2,0.109,2,,2
142,2,4.805,2,33.167,2,229.9,2,67.6,2,0.107,2,,2
143,2,4.7957,2,33.1798,2,229.6,2,67.6,2,0.10800000000000001,2,,2
144,2,4.7925,2,33.1953,2,227.8,2,67.7,2,0.099,2,,2
145,2,4.7966,2,33.2124,2,225.9,2,67.7,2,0.1,2,,2
146,2,4.7921,2,33.2287,2,224.2,2,67.6,2,0.09699999999999999,2,,2
147,2,4.7827,2,33.2539,2,223.2,2,67.6,2,0.107,2,,2
148,2,4.7773,2,33.2646,2,224.3,2,67.6,2,0.109,2,,2
149,2,4.7691,2,33.2812,2,224.8,2,67.6,2,0.098,2,,2
150,2,4.7628,2,33.2902,2,224.6,2,67.5,2,0.102,2,,2
151,2,4.7462,2,33.3223,2,211.5,2,67.6,2,0.095,2,,2
152,2,4.726,2,33.3496,2,210.3,2,67.6,2,0.109,2,,2
153,2,4.6953,2,33.3686,2,207.4,2,67.5,2,0.109,2,,2
154,2,4.6731,2,33.3849,2,208.6,2,67.5,2,0.10400000000000001,2,,2
155,2,4.6548,2,33.3987,2,207.4,2,67.5,2,0.092,2,,2
156,2,4.6411,2,33.4143,2,205.2,2,67.4,2,0.10300000000000001,2,,2
157,2,4.6288,2,33.4294,2,198.0,2,67.5,2,0.099,2,,2
158,2,4.6153,2,33.4656,2,194.6,2,67.5,2,0.106,2,,2
159,2,4.5927,2,33.4808,2,195.1,2,67.5,2,0.09300000000000001,2,,2
160,2,4.5661,2,33.4881,2,194.9,2,67.5,2,0.09300000000000001,2,,2
161,2,4.5225,2,33.4908,2,195.7,2,67.5,2,0.10099999999999999,2,,2
162,2,4.5074,2,33.4915,2,196.7,2,67.5,2,0.11599999999999999,2,,2
163,2,4.5052,2,33.4919,2,197.7,2,67.5,2,0.109,2,,2
164,2,4.504,2,33.4943,2,201.0,2,67.5,2,0.109,2,,2
165,2,4.499,2,33.4943,2,194.5,2,67.5,2,0.113,2,,2
166,2,4.4984,2,33.4941,2,192.7,2,67.5,2,0.109,2,,2
167,2,4.4951,2,33.4951,2,192.6,2,67.5,2,0.109,2,,2
168,2,4.4824,2,33.5011,2,192.5,2,67.5,2,0.09699999999999999,2,,2
169,2,4.4712,2,33.5065,2,191.1,2,67.5,2,0.102,2,,2
170,2,4.4665,2,33.5093,2,192.1,2,67.5,2,0.109,2,,2
171,2,4.4528,2,33.5176,2,191.7,2,67.5,2,0.109,2,,2
172,2,4.4411,2,33.5249,2,193.1,2,67.5,2,0.09699999999999999,2,,2
174,2,4.4323,2,33.5319,2,186.3,2,67.5,2,0.106,2,,2
175,2,4.4213,2,33.5385,2,184.6,2,67.5,2,0.105,2,,2
176,2,4.4146,2,33.5435,2,184.3,2,67.5,2,0.099,2,,2
177,2,4.4099,2,33.546,2,184.1,2,67.5,2,0.109,2,,2
178,2,4.3995,2,33.5534,2,183.5,2,67.5,2,0.109,2,,2
179,2,4.3969,2,33.5544,2,182.0,2,67.5,2,0.109,2,,2
180,2,4.3748,2,33.5607,2,179.5,2,67.5,2,0.109,2,,2
181,2,4.3477,2,33.5718,2,176.5,2,67.5,2,0.109,2,,2
182,2,4.3361,2,33.5784,2,172.3,2,67.5,2,0.109,2,,2
183,2,4.3331,2,33.5833,2,171.8,2,67.5,2,0.109,2,,2
184,2,4.3283,2,33.6021,2,169.5,2,67.5,2,0.114,2,,2
185,2,4.2955,2,33.613,2,169.8,2,67.5,2,0.115,2,,2
186,2,4.2822,2,33.6164,2,170.7,2,67.5,2,0.109,2,,2
187,2,4.2645,2,33.6205,2,169.6,2,67.5,2,0.09699999999999999,2,,2
188,2,4.2544,2,33.625,2,170.8,2,67.5,2,0.106,2,,2
189,2,4.2387,2,33.6242,2,169.2,2,67.5,2,0.11199999999999999,2,,2
190,2,4.2282,2,33.6263,2,165.8,2,67.5,2,0.11199999999999999,2,,2
191,2,4.2336,2,33.631,2,163.5,2,67.4,2,0.109,2,,2
192,2,4.2383,2,33.6376,2,161.0,2,67.4,2,0.12,2,,2
193,2,4.2223,2,33.6505,2,159.2,2,67.5,2,0.114,2,,2
194,2,4.1961,2,33.6505,2,157.7,2,67.5,2,0.11599999999999999,2,,2
195,2,4.1781,2,33.6518,2,157.1,2,67.5,2,0.109,2,,2
196,2,4.1531,2,33.6595,2,157.5,2,67.5,2,0.109,2,,2
197,2,4.1482,2,33.6616,2,157.8,2,67.5,2,0.10800000000000001,2,,2
198,2,4.144,2,33.6634,2,159.6,2,67.5,2,0.109,2,,2
199,2,4.1429,2,33.6647,2,159.8,2,67.5,2,0.11800000000000001,2,,2
200,2,4.1373,2,33.6672,2,155.6,2,67.5,2,0.109,2,,2
201,2,4.1289,2,33.669000000000004,2,153.0,2,67.5,2,0.121,2,,2
202,2,4.1285,2,33.6687,2,152.4,2,67.5,2,0.121,2,,2
203,2,4.1267,2,33.6692,2,151.1,2,67.5,2,0.109,2,,2
204,2,4.1204,2,33.675,2,151.7,2,67.5,2,0.109,2,,2
205,2,4.1173,2,33.6764,2,151.8,2,67.5,2,0.109,2,,2
206,2,4.114,2,33.6771,2,150.9,2,67.5,2,0.109,2,,2
207,2,4.1133,2,33.6777,2,149.1,2,67.6,2,0.11,2,,2
208,2,4.1247,2,33.6817,2,148.8,2,67.5,2,0.111,2,,2
209,2,4.1343,2,33.6919,2,150.7,2,67.5,2,0.113,2,,2
210,2,4.1312,2,33.6951,2,150.0,2,67.6,2,0.109,2,,2
211,2,4.1261,2,33.695,2,146.0,2,67.5,2,0.122,2,,2
212,2,4.1253,2,33.6957,2,144.8,2,67.5,2,0.109,2,,2
213,2,4.1263,2,33.6969,2,142.8,2,67.5,2,0.109,2,,2
214,2,4.1263,2,33.699,2,141.7,2,67.5,2,0.109,2,,2
215,2,4.1166,2,33.7012,2,140.9,2,67.5,2,0.109,2,,2
216,2,4.1201,2,33.7108,2,138.7,2,67.6,2,0.109,2,,2
217,2,4.1266,2,33.7144,2,138.4,2,67.6,2,0.109,2,,2
218,2,4.1212,2,33.719,2,136.7,2,67.6,2,0.114,2,,2
219,2,4.1232,2,33.7246,2,134.8,2,67.5,2,0.11,2,,2
220,2,4.1193,2,33.7281,2,132.5,2,67.7,2,0.115,2,,2
221,2,4.1199,2,33.732,2,130.5,2,67.7,2,0.109,2,,2
222,2,4.1607,2,33.7431,2,128.6,2,67.6,2,0.109,2,,2
223,2,4.1682,2,33.7469,2,128.3,2,67.1,2,0.109,2,,2
224,2,4.1621,2,33.7465,2,127.8,2,67.5,2,0.109,2,,2
225,2,4.1610000000000005,2,33.7489,2,126.7,2,67.7,2,0.109,2,,2
226,2,4.1483,2,33.7501,2,126.9,2,67.7,2,0.109,2,,2
227,2,4.137,2,33.7492,2,125.8,2,67.7,2,0.11599999999999999,2,,2
228,2,4.1027,2,33.7473,2,124.3,2,67.7,2,0.129,2,,2
229,2,4.0861,2,33.7471,2,123.6,2,67.7,2,0.125,2,,2
230,2,4.1012,2,33.7516,2,122.0,2,67.7,2,0.124,2,,2
231,2,4.0958,2,33.7556,2,121.7,2,67.7,2,0.109,2,,2
232,2,4.0915,2,33.7572,2,121.1,2,67.7,2,0.109,2,,2
233,2,4.0928,2,33.7582,2,120.7,2,67.7,2,0.111,2,,2
234,2,4.0967,2,33.7597,2,121.9,2,67.7,2,0.125,2,,2
235,2,4.1194,2,33.7644,2,122.2,2,67.7,2,0.11199999999999999,2,,2
236,2,4.138999999999999,2,33.7712,2,118.0,2,67.7,2,0.109,2,,2
237,2,4.1399,2,33.7725,2,115.7,2,67.7,2,0.11,2,,2
238,2,4.145,2,33.7739,2,112.7,2,67.7,2,0.114,2,,2
239,2,4.1533,2,33.7769,2,113.2,2,67.7,2,0.11900000000000001,2,,2
240,2,4.165,2,33.781,2,111.9,2,67.7,2,0.11599999999999999,2,,2
241,2,4.1662,2,33.7827,2,112.0,2,67.7,2,0.109,2,,2
242,2,4.158,2,33.7829,2,111.7,2,67.7,2,0.109,2,,2
243,2,4.1286,2,33.7812,2,111.2,2,67.7,2,0.109,2,,2
244,2,4.1239,2,33.7814,2,111.1,2,67.7,2,0.109,2,,2
245,2,4.1279,2,33.7832,2,111.3,2,67.7,2,0.115,2,,2
246,2,4.1301,2,33.7841,2,111.4,2,67.7,2,0.111,2,,2
247,2,4.132,2,33.7851,2,110.7,2,66.7,2,0.109,2,,2
248,2,4.133,2,33.7858,2,109.6,2,67.7,2,0.11599999999999999,2,,2
249,2,4.1367,2,33.7868,2,109.6,2,67.7,2,0.11800000000000001,2,,2
250,2,4.1353,2,33.7879,2,109.3,2,67.7,2,0.11900000000000001,2,,2
251,2,4.1277,2,33.7879,2,108.1,2,67.6,2,0.11599999999999999,2,,2
252,2,4.1257,2,33.7892,2,106.5,2,67.7,2,0.11599999999999999,2,,2
253,2,4.126,2,33.7946,2,104.7,2,67.7,2,0.113,2,,2
254,2,4.1248,2,33.7971,2,103.7,2,67.8,2,0.121,2,,2
255,2,4.1209,2,33.8003,2,102.9,2,67.7,2,0.109,2,,2
256,2,4.1183,2,33.8016,2,101.9,2,67.7,2,0.109,2,,2
257,2,4.1164,2,33.8026,2,101.3,2,67.7,2,0.109,2,,2
258,2,4.1137,2,33.804,2,100.0,2,67.7,2,0.10300000000000001,2,,2
259,2,4.1148,2,33.8075,2,100.0,2,67.8,2,0.102,2,,2
260,2,4.1164,2,33.8103,2,98.6,2,67.8,2,0.11699999999999999,2,,2
261,2,4.1160000000000005,2,33.8111,2,98.2,2,67.8,2,0.109,2,,2
262,2,4.1134,2,33.8129,2,98.2,2,67.8,2,0.109,2,,2
263,2,4.1123,2,33.8142,2,97.9,2,67.9,2,0.115,2,,2
264,2,4.1121,2,33.8151,2,97.8,2,67.9,2,0.12300000000000001,2,,2
265,2,4.1122,2,33.8156,2,98.0,2,67.8,2,0.12,2,,2
266,2,4.113,2,33.8157,2,97.6,2,67.9,2,0.11800000000000001,2,,2
267,2,4.1136,2,33.8157,2,95.8,2,67.9,2,0.11900000000000001,2,,2
268,2,4.1149,2,33.8159,2,95.4,2,67.9,2,0.109,2,,2
269,2,4.117,2,33.8186,2,95.6,2,67.9,2,0.11900000000000001,2,,2
270,2,4.1161,2,33.8205,2,94.6,2,67.9,2,0.109,2,,2
271,2,4.1166,2,33.8216,2,94.8,2,67.9,2,0.115,2,,2
272,2,4.1167,2,33.823,2,94.5,2,67.9,2,0.11599999999999999,2,,2
273,2,4.1181,2,33.8239,2,93.9,2,67.9,2,0.11699999999999999,2,,2
274,2,4.1201,2,33.8262,2,92.9,2,67.8,2,0.109,2,,2
275,2,4.12,2,33.8271,2,92.6,2,67.8,2,0.109,2,,2
276,2,4.1193,2,33.8273,2,92.1,2,67.9,2,0.115,2,,2
277,2,4.1154,2,33.8282,2,89.9,2,67.9,2,0.11599999999999999,2,,2
278,2,4.1125,2,33.8307,2,88.9,2,67.9,2,0.115,2,,2
279,2,4.1173,2,33.8341,2,87.7,2,67.9,2,0.125,2,,2
280,2,4.1199,2,33.8381,2,86.4,2,67.9,2,0.111,2,,2
281,2,4.1174,2,33.8401,2,85.8,2,67.9,2,0.11199999999999999,2,,2
282,2,4.1129,2,33.8414,2,85.2,2,67.8,2,0.11599999999999999,2,,2
283,2,4.1073,2,33.8432,2,84.3,2,67.7,2,0.109,2,,2
284,2,4.1024,2,33.846,2,83.7,2,67.8,2,0.109,2,,2
