CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P22
CASTNO = 1
DATE = 20140220
TIME =  20:21
LATITUDE = 49.7
LONGITUDE = -140.66634
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
2,2,7.9928,2,32.4482,2,291.6,2,61.2,2,0.63,2,,2
3,2,7.9841,2,32.4483,2,290.8,2,61.1,2,0.66,2,,2
5,2,7.9804,2,32.4481,2,291.0,2,61.2,2,0.728,2,,2
6,2,7.9737,2,32.4477,2,291.4,2,61.2,2,0.716,2,,2
7,2,7.9712,2,32.448,2,291.2,2,61.2,2,0.7340000000000001,2,,2
8,2,7.9681,2,32.4478,2,291.2,2,61.2,2,0.743,2,,2
10,2,7.9670000000000005,2,32.4479,2,291.2,2,61.2,2,0.7909999999999999,2,,2
11,2,7.9659,2,32.4478,2,291.5,2,61.2,2,0.8420000000000001,2,,2
12,2,7.9615,2,32.4477,2,291.5,2,61.2,2,0.932,2,,2
13,2,7.9611,2,32.4476,2,291.0,2,61.2,2,0.98,2,,2
14,2,7.9605,2,32.4478,2,291.4,2,61.2,2,0.998,2,,2
15,2,7.96,2,32.4478,2,291.6,2,61.2,2,1.0390000000000001,2,,2
16,2,7.9598,2,32.4478,2,291.8,2,61.1,2,1.081,2,,2
17,2,7.9598,2,32.4478,2,291.3,2,61.1,2,1.158,2,,2
18,2,7.9603,2,32.4477,2,291.3,2,61.1,2,1.222,2,,2
19,2,7.961,2,32.4477,2,291.4,2,61.0,2,1.3,2,,2
20,2,7.9605,2,32.4478,2,291.6,2,61.0,2,1.298,2,,2
21,2,7.9599,2,32.4478,2,291.5,2,61.0,2,1.3630000000000002,2,,2
22,2,7.9597,2,32.4479,2,291.7,2,61.1,2,1.4040000000000001,2,,2
23,2,7.9595,2,32.4479,2,291.6,2,61.1,2,1.4569999999999999,2,,2
24,2,7.9597,2,32.4478,2,291.3,2,61.1,2,1.544,2,,2
25,2,7.9605,2,32.4478,2,291.6,2,61.1,2,1.601,2,,2
26,2,7.96,2,32.4478,2,291.2,2,61.1,2,1.585,2,,2
27,2,7.9593,2,32.4478,2,291.6,2,61.1,2,1.5530000000000002,2,,2
28,2,7.9593,2,32.4479,2,291.3,2,61.1,2,1.569,2,,2
29,2,7.9595,2,32.4479,2,291.6,2,61.1,2,1.6580000000000001,2,,2
30,2,7.9593,2,32.4478,2,291.3,2,61.1,2,1.636,2,,2
31,2,7.9598,2,32.4478,2,291.3,2,61.2,2,1.6580000000000001,2,,2
32,2,7.9593,2,32.448,2,291.5,2,61.1,2,1.6780000000000002,2,,2
33,2,7.9595,2,32.4478,2,291.3,2,61.1,2,1.7280000000000002,2,,2
34,2,7.9598,2,32.4479,2,290.9,2,61.2,2,1.714,2,,2
35,2,7.9597,2,32.4477,2,291.6,2,61.2,2,1.704,2,,2
36,2,7.9598,2,32.4478,2,291.3,2,61.2,2,1.716,2,,2
37,2,7.9596,2,32.4479,2,291.4,2,61.3,2,1.804,2,,2
38,2,7.9591,2,32.4478,2,291.2,2,61.3,2,1.781,2,,2
39,2,7.9595,2,32.4478,2,291.2,2,61.3,2,1.7719999999999998,2,,2
40,2,7.9597,2,32.4479,2,291.3,2,61.4,2,1.7409999999999999,2,,2
41,2,7.9598,2,32.4478,2,291.4,2,61.4,2,1.734,2,,2
42,2,7.96,2,32.4479,2,291.3,2,61.4,2,1.778,2,,2
43,2,7.9598,2,32.448,2,291.6,2,61.3,2,1.791,2,,2
44,2,7.9596,2,32.4479,2,291.6,2,61.4,2,1.795,2,,2
45,2,7.9596,2,32.448,2,290.6,2,61.4,2,1.771,2,,2
46,2,7.9603,2,32.4477,2,290.2,2,61.4,2,1.724,2,,2
47,2,7.9605,2,32.4478,2,290.7,2,61.2,2,1.7309999999999999,2,,2
48,2,7.9599,2,32.4478,2,291.4,2,61.2,2,1.7280000000000002,2,,2
49,2,7.9599,2,32.4478,2,291.2,2,61.4,2,1.811,2,,2
50,2,7.9603,2,32.4478,2,291.4,2,61.3,2,1.791,2,,2
51,2,7.9598,2,32.448,2,291.5,2,61.4,2,1.726,2,,2
52,2,7.9597,2,32.4479,2,291.4,2,61.4,2,1.84,2,,2
53,2,7.96,2,32.448,2,290.7,2,61.4,2,1.7719999999999998,2,,2
54,2,7.9602,2,32.4479,2,290.6,2,61.4,2,1.7690000000000001,2,,2
55,2,7.9607,2,32.4479,2,291.6,2,61.4,2,1.723,2,,2
56,2,7.9607,2,32.4478,2,291.4,2,61.4,2,1.683,2,,2
57,2,7.9607,2,32.4479,2,291.2,2,61.4,2,1.6640000000000001,2,,2
58,2,7.9605,2,32.4479,2,291.2,2,61.4,2,1.676,2,,2
59,2,7.9602,2,32.4479,2,291.3,2,61.4,2,1.6740000000000002,2,,2
60,2,7.9605,2,32.4481,2,291.0,2,61.5,2,1.6840000000000002,2,,2
61,2,7.9605,2,32.4479,2,290.9,2,61.6,2,1.7630000000000001,2,,2
62,2,7.9606,2,32.4478,2,290.7,2,61.6,2,1.7930000000000001,2,,2
63,2,7.9605,2,32.4478,2,291.3,2,61.7,2,1.6569999999999998,2,,2
64,2,7.9606,2,32.4478,2,291.2,2,61.7,2,1.632,2,,2
65,2,7.961,2,32.4476,2,291.0,2,61.7,2,1.6640000000000001,2,,2
66,2,7.9608,2,32.4478,2,291.3,2,61.7,2,1.6640000000000001,2,,2
67,2,7.9605,2,32.4478,2,291.3,2,61.7,2,1.6469999999999998,2,,2
68,2,7.9606,2,32.4478,2,291.4,2,61.7,2,1.713,2,,2
69,2,7.9616,2,32.4477,2,290.2,2,61.7,2,1.6480000000000001,2,,2
70,2,7.9616,2,32.4479,2,291.2,2,61.7,2,1.6369999999999998,2,,2
71,2,7.9617,2,32.4478,2,290.9,2,61.7,2,1.662,2,,2
72,2,7.9617,2,32.4477,2,290.8,2,61.7,2,1.646,2,,2
73,2,7.9617,2,32.4478,2,291.0,2,61.7,2,1.6,2,,2
74,2,7.9612,2,32.4479,2,291.8,2,61.7,2,1.595,2,,2
75,2,7.9608,2,32.448,2,290.7,2,61.7,2,1.6869999999999998,2,,2
76,2,7.9613,2,32.4479,2,290.8,2,61.5,2,1.712,2,,2
77,2,7.9614,2,32.4478,2,290.9,2,61.7,2,1.713,2,,2
78,2,7.9613,2,32.4477,2,290.3,2,61.7,2,1.6969999999999998,2,,2
79,2,7.9615,2,32.4478,2,289.6,2,61.7,2,1.7719999999999998,2,,2
80,2,7.961,2,32.448,2,289.9,2,61.7,2,1.7269999999999999,2,,2
81,2,7.9617,2,32.4478,2,290.0,2,61.8,2,1.75,2,,2
82,2,7.9605,2,32.448,2,290.7,2,61.8,2,1.8090000000000002,2,,2
83,2,7.9586,2,32.4483,2,290.8,2,61.9,2,1.7469999999999999,2,,2
84,2,7.9576,2,32.4486,2,290.6,2,61.9,2,1.765,2,,2
85,2,7.9539,2,32.4493,2,290.9,2,61.9,2,1.819,2,,2
86,2,7.9498,2,32.45,2,289.3,2,62.0,2,1.776,2,,2
