CTD,20190304CCHSIOLMM
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#Transmissivity - Fluorescence - PAR data are nominal and unedited except that some records were removed in editing temperature and salinity.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on how the transmissivity calibration parameters were calculated see the document Transmissivity_Calculation.pdf.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#"Oxygen:Dissolved:CTD was calibrated using the method described in the Sea-Bird Application Note #64-2 of June 2012 (Sea-Bird_64-2_Jun2012.pdf), except that a small offset in the fit was allowed.",,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#The Oxygen:Dissolved:CTD data are considered very roughly to be:,,,,,,,,,,,,,,,,,
#      • ±0.8 ml/l from 0 to 100 dbar,,,,,,,,,,,,,,,,,
#      • ±0.6 ml/l from 100 to 300 dbar,,,,,,,,,,,,,,,,,
#      • ±0.2 ml/l from 300 to 800 dbar,,,,,,,,,,,,,,,,,
#      • ±0.05 ml/l below 800 dbar,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#The primary Salinity:Practical:CTD channel was used for events 0041 and 0043 so it was recalibrated to match the secondary channel which was selected for all other casts.,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#For details on the processing see the report 2014-01-proc.pdf,,,,,,,,,,,,,,,,,
#---------------------------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,
#File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,LOC:LATITUDE,LOC:LONGITUDE,LOC:STATION,INS:LOCATION,Pressure:CTD [dbar],Temperature:CTD [deg_C_(ITS90)],Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],Oxygen:Dissolved:CTD:Mass [µmol/kg],Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
#,,,,,,,,,,,,,,,,,
NUMBER_HEADERS = 8
EXPOCODE = 18DD20140210
STNBR = P4
CASTNO = 4
DATE = 20140212
TIME =  12:01
LATITUDE = 48.64833
LONGITUDE = -126.665
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR_TSG,CTDFLUOR_TSG_FLAG_W,PAR,PAR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,,,MG/M^3,,UE/m^2/sec,
2,2,7.7474,2,32.0674,2,289.7,2,61.3,2,0.871,2,,2
3,2,7.747999999999999,2,32.0673,2,289.5,2,61.4,2,0.9009999999999999,2,,2
4,2,7.746,2,32.0677,2,289.2,2,62.0,2,0.937,2,,2
5,2,7.747000000000001,2,32.0678,2,289.8,2,62.3,2,0.866,2,,2
6,2,7.7485,2,32.0686,2,289.8,2,62.4,2,0.825,2,,2
7,2,7.7467,2,32.0683,2,290.1,2,62.5,2,0.9,2,,2
8,2,7.7462,2,32.0678,2,289.5,2,62.4,2,0.968,2,,2
9,2,7.7487,2,32.0678,2,289.3,2,62.5,2,0.972,2,,2
10,2,7.7493,2,32.0673,2,289.5,2,62.5,2,0.951,2,,2
11,2,7.7498,2,32.0669,2,289.5,2,62.5,2,0.935,2,,2
12,2,7.75,2,32.0672,2,289.6,2,62.3,2,0.9440000000000001,2,,2
13,2,7.7492,2,32.0679,2,289.6,2,62.3,2,0.966,2,,2
14,2,7.7499,2,32.0681,2,289.6,2,62.4,2,0.997,2,,2
15,2,7.7502,2,32.0684,2,289.6,2,62.4,2,1.041,2,,2
16,2,7.751,2,32.0691,2,288.6,2,62.3,2,0.993,2,,2
17,2,7.7511,2,32.0697,2,289.3,2,62.4,2,0.971,2,,2
18,2,7.7512,2,32.0702,2,289.8,2,62.5,2,1.0090000000000001,2,,2
19,2,7.7515,2,32.0707,2,289.6,2,62.4,2,1.0090000000000001,2,,2
20,2,7.7514,2,32.0696,2,290.0,2,62.4,2,1.008,2,,2
21,2,7.7507,2,32.0689,2,289.8,2,62.3,2,1.02,2,,2
22,2,7.7506,2,32.0688,2,289.5,2,62.5,2,0.922,2,,2
23,2,7.7504,2,32.0723,2,289.0,2,62.4,2,0.9279999999999999,2,,2
24,2,7.7512,2,32.0779,2,289.4,2,62.4,2,0.943,2,,2
25,2,7.7514,2,32.0749,2,288.3,2,62.5,2,0.988,2,,2
26,2,7.7528,2,32.0782,2,287.8,2,62.5,2,0.8909999999999999,2,,2
27,2,7.7575,2,32.0937,2,287.8,2,62.6,2,0.877,2,,2
28,2,7.7615,2,32.1054,2,287.2,2,62.4,2,0.892,2,,2
29,2,7.7664,2,32.119,2,287.4,2,62.3,2,0.831,2,,2
30,2,7.7695,2,32.1263,2,287.0,2,62.9,2,0.9440000000000001,2,,2
31,2,7.7775,2,32.1475,2,285.0,2,63.1,2,0.8190000000000001,2,,2
32,2,7.7797,2,32.1529,2,283.3,2,63.4,2,0.7440000000000001,2,,2
33,2,7.7825,2,32.1577,2,280.8,2,63.5,2,0.7340000000000001,2,,2
